"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	
279673																																					2	2250	0	0	11287	0	3165	0	2010	112758	98693	329	104022	0	1447	0	5000	0	8736	0	112758	0	0	2377	0	6361	0	7888	90805		0	90422	88975	-2	5069	0	0	0	
279842																																					570	5794	1593	0	52418	0	6076	2365	3342	339345	292701	1417	302955	0	2996	2754	6000	0	36390	650	339345	0	0	11734	0	24075	160	20171	272530		0	257675	254679	-69	9594	0	0	2837	
279954																																					896	9636	0	0	62514	0	5189	5248	6818	332757	262870	2080	297389	0	3063	5938	17088	0	35368	445	332757	0	0	6547	0	28930	0	60841	202030		0	234316	231253	-554	5265	0	7400	7951	
280044																																					264	28000	1296	0	218666	4455	26911	7971	47901	1078546	861639	11246	985201	0	12327	6108	85168	0	93345	220	1078546	0	0	50544	0	45500	0	79063	782576		0	741402	729075	-2919	7899	0	0	27148	
280110	444732	1909928	428020	25487	8213085	889083	686421	23818	5834232	98047883	3848684	89335016	1019505	1421555	1167430	12214240	3584948	7693362	50000	98047883	2189369	733964	4497912	0	2916121	1832695		0	75720374	74298819	229329	13071	1220181	6210889	0	6210889										95443699	61023875		86730832				11200735					2188376	732717					10720642	50303233						91693	13071	498235	1220181	
280138																																					66	5364	0	0	34738	0	514	110	4976	91726	71914	642	72986	0	959	0	80	0	18740	800	91726	0	0	11143	0	7200	0	9449	62465		0	45892	44933	-403	1025	0	0	350	
280352																																					0	1014	0	15781	0	0	401	0	503	34408	31314	176	31490	0	191	171	0	0	2918	500	34408	0	0	23	0	2395	0	10110	21204		0	12530	12339	0	4199	0	0	0	
280558																																					9050	1456	0	0	4950	0	281	0	249	28993	25824	76	25900	0	100	0	0	0	3093	88	28993	0	0	2850	0	213	0	8799	17025		0	11607	11507	-58	1500	0	0	0	
280950																																					0	2583	0	0	38290	0	697	0	1216	94025	77932	218	78150	0	953	0	0	0	15875	300	94025	0	0	14723	0	660	0	12203	65729		0	45224	44271	192	6968	0	0	0	
281144																																					4	4255	508	31417	17705	0	14329	430	4923	291102	257862	2251	267216	0	2894	0	0	0	23886	400	291102	0	0	20780	0	3800	1451	26010	231852		0	218974	216080	-1094	0	0	0	7103	
281210																																					139	5802	2978	4761	84036	0	2159	0	16528	237552	194755	5506	209544	0	1106	6470	7782	0	28008	920	237552	0	0	25939	0	920	0	33285	161470		0	106364	105258	229	9421	0	0	1501	
282048																																					125	1456	0	0	25579	0	478	104	4934	75486	37076	1593	66833	0	760	0	28164	0	8653	300	75486	0	0	4889	0	4700	0	7480	29596		0	43373	42613	-1236	197	0	0	0	
282226																																					247	10471	486	0	55161	0	5191	0	4580	216387	177483	2368	179851	0	2411	0	0	0	36536	1250	216387	0	0	30547	0	4750	0	37002	140481		0	117832	115421	-11	24830	0	0	0	
282329																																					14245	28754	6951	0	141199	0	32510	2115	43113	1430674	1097990	12536	1258054	0	15879	54033	94422	0	172620	10649	1430674	0	0	49624	0	112755	47143	164483	933507		0	1076490	1060611	-408	0	0	15044	38062	
282824																																					55	1322	0	0	21021	0	841	144	3572	163018	141141	681	147322	0	1121	0	5500	0	15695	31	163017	0	0	14207	0	1458	0	19133	122009		0	128253	127132	-1	8931	0	0	0	
283157																																					15	1168	0	315	7823	0	615	479	1309	35227	30493	666	31208	0	793	0	49	0	4019	100	35227	0	0	1315	0	2900	0	5300	25193		0	21946	21153	-296	2350	0	0	0	
283438																																					4683	10894	0	0	137677	487	6311	963	17034	354347	307310	5518	327828	0	6294	0	7000	0	26519	200	354347	0	0	18430	7000	1600	0	109913	197397		0	181597	175303	-711	995	0	8000	0	
283652																																					102	3829	25	0	0	0	3086	210	1812	110453	87308	402	97589	0	998	0	9879	0	12864	1000	110453	0	0	7695	0	4169	0	20245	67063		0	90569	89571	0	11818	0	0	0	
283737																																					0	24494	0	61297	0	0	4475	0	9220	549851	480918	3665	495494	0	4857	0	197	0	54357	629	549851	0	0	50654	0	3074	0	40586	440332		0	413777	408920	0	41445	0	0	10714	
283858																																					0	4110	0	0	12882	0	3110	3084	2517	102613	79312	1258	90070	0	2250	0	9500	0	12543	100	102613	0	0	6034	0	6400	0	12337	66975		0	78560	76310	9	600	0	0	0	
283867																																					30704	15967	78	412	17676	0	5211	954	6427	282017	205654	800	252157	0	1915	40	45523	0	29860	1500	282017	0	0	10324	0	18500	0	60068	145586		0	197463	195548	-464	9000	0	0	180	
284154																																					0	1648	0	5674	65	0	1176	107	615	40928	35450	113	35563	0	324	0	0	0	5365	120	40928	0	0	5062	0	180	0	8260	27190		0	31250	30926	3	717	0	0	0	
284239																																					1154	2229	0	16285	353	119	2998	196	4882	130700	108677	830	117764	0	1099	0	8257	0	12936	140	130700	0	0	12818	0	0	0	13075	95602		0	100129	99030	-22	3454	0	0	0	
284248																																					199	4494	110	0	12696	0	1014	176	1115	88243	75688	386	80574	0	599	0	4500	0	7670	1043	88244	0	0	5117	0	1556	0	11380	64308		0	64064	63465	-46	3974	1000	0	0	
284332																																					256	6295	27	0	56542	0	4875	430	6477	292670	243252	2690	270787	0	3456	0	15000	0	21883	700	292670	0	0	9641	0	11163	0	11862	231390		0	221224	217768	379	0	0	6027	3818	
284408																																					148	1270	219	0	10125	0	1556	0	679	46943	38889	444	39844	0	243	2769	0	0	7099	500	46943	0	0	258	0	6443	0	10172	28717		0	17068	16825	-102	13352	0	0	511	
284556																																					404	2341	0	0	5793	0	2505	492	6523	113581	100944	943	105387	0	759	0	3500	0	8194	150	113581	0	0	988	0	7243	0	16546	84398		0	91082	90323	-187	5200	0	0	0	
284819																																					954	75451	13418	54222	936102	0	34179	1185	146140	3867723	2869721	75463	3474787	0	31174	110278	224911	0	392936	2050	3867723	0	0	209388	0	197451	1392	364965	2504756		0	2500576	2469402	-15953	0	25000	70600	234092	
284958																																					100	1238	0	565	5819	0	126	0	503	26646	23117	231	23348	0	394	0	0	0	3298	200	26646	0	0	2079	0	1000	0	3547	19570		0	15344	14950	19	3345	0	0	0	
285151																																					102	5604	0	1004	30672	0	3850	47	2235	105768	97476	1139	98615	0	993	0	0	0	7153	550	105768	0	0	5628	0	1000	234	21187	76289		0	58038	57045	-25	4975	0	0	0	
285348																																					27	4699	0	7041	27030	0	6128	2295	5673	200608	172497	652	179149	0	590	0	6000	0	21459	320	200608	0	0	17734	0	3131	0	25032	147465		0	143975	143385	274	4330	0	0	0	
285544																																					29	10790	0	0	0	0	1162	0	3344	230251	206592	632	210724	0	4408	0	3500	0	19527	1706	230251	0	0	14665	0	3156	166	18244	188348		0	207968	203560	0	11200	0	0	0	
285553																																					5888	971	0	1524	7317	0	100	28	740	34743	29703	227	29930	0	197	0	0	0	4813	50	34743	0	0	3404	0	1450	0	4593	25110		0	11892	11695	-91	6480	0	0	0	
285740																																					6	11099	0	9892	89321	0	11016	954	11515	477830	361480	3150	438756	0	3707	3327	45130	0	39074	2300	477830	475	0	22924	0	16033	1683	71217	290263		0	342249	338542	-2183	0	0	8272	20724	
285759																																					0	1967	0	0	10491	0	2310	0	1591	84540	70802	393	76795	0	624	0	4750	0	7745	714	84540	0	0	6060	0	1000	0	15598	55205		0	68761	68137	-29	44	0	850	0	
285777																																					565	200	0	2454	9720	0	221	32	681	27794	17373	75	24448	0	22	0	7000	0	3346	0	27794	0	0	3452	0	0	0	250	17123		0	13943	13921	-106	0	0	0	0	
285852																																					0	3810	0	0	28271	0	3979	68	2222	147106	127213	1396	136430	0	884	0	7821	0	10676	500	147106	0	0	7563	0	2865	0	25979	101234		0	106467	105583	-252	3173	0	0	0	
285928																																					1383	4798	0	0	37789	0	7845	850	7157	214421	172339	2074	194718	0	1668	0	18225	0	19703	2613	214421	0	0	11508	0	5900	0	13923	158416		0	156267	154599	-318	0	0	2080	0	
286251																																					99	1159	0	0	2875	0	198	0	1353	31059	27859	182	28041	0	225	0	0	0	3018	300	31059	0	0	2378	0	300	0	6069	21790		0	20221	19996	40	5379	0	0	0	
286457																																					0	1666	0	0	4	0	762	0	763	33085	28874	176	30775	0	270	0	0	0	2310	50	33085	0	0	245	0	2015	0	5779	23095		0	29960	29690	0	200	0	1725	0	
286840																																					3994	1050	0	3566	938	0	146	0	853	45717	40891	504	41709	0	473	0	0	0	4008	70	45717	0	0	3516	0	430	0	1587	39304		0	35643	35170	-8	0	0	314	0	
287007																																					0	2716	0	6	25069	0	1750	551	3460	152312	110202	991	111193	0	1512	0	0	0	41118	1000	152311	0	0	38825	0	1000	0	28122	82080		0	101313	99801	293	18959	0	0	0	
287342																																					497	835	0	0	8966	0	383	130	954	45883	31456	241	40232	0	224	0	8535	0	5651	150	45883	0	0	3889	0	1650	0	4445	27011		0	30564	30340	-38	3778	0	0	0	
287351																																					0	9765	0	0	47157	0	5815	0	7517	269012	231261	2651	239903	0	2249	9150	316	0	29110	100	269013	0	0	3861	0	25249	0	12015	219246		0	191857	189608	-100	0	0	0	5675	
287539																																					72	8319	9516	4404	17234	0	8768	0	6238	315523	273891	2003	276894	0	3806	0	0	0	38629	300	315523	0	0	36360	0	3000	0	50872	223019		0	264778	260972	-1031	0	0	1000	0	
287650																																					0	1842	0	661	3819	0	585	88	1973	39677	36004	291	36295	0	315	0	0	0	3382	280	39677	0	0	2307	0	800	0	2561	33443		0	29719	29404	-5	1305	0	0	0	
287856																																					8177	1038	0	6962	0	0	666	0	161	30144	24215	335	24550	0	223	0	0	0	5594	200	30144	0	0	5194	0	200	0	5583	18632		0	8863	8640	0	4500	0	0	0	
287922																																					0	2803	0	0	12486	0	317	90	468	40862	35673	150	35823	0	322	0	0	0	5039	250	40862	0	0	4125	0	750	0	5519	30154		0	22975	22653	-86	2045	0	0	0	
287959																																					13924	2515	0	0	40785	0	1557	299	1029	106556	95398	535	97313	0	532	0	0	0	9243	1000	106556	0	0	7071	0	1000	426	10803	84595		0	41173	40641	172	5380	0	0	1380	
288152																																					0	600	0	5969	0	0	97	0	1009	12723	10406	74	10480	0	88	0	0	0	2243	25	12723	0	0	1943	0	275	0	1229	9177		0	4436	4348	0	700	0	0	0	
288358																																					30	5079	0	0	63344	0	4221	340	3971	208917	167728	703	192110	0	1595	0	16502	0	16807	300	208917	0	0	12633	0	3300	297	7953	159775		0	133230	131635	574	0	0	7100	77	
288376																																					1596	6200	0	0	60770	1	7051	3643	9297	228119	197129	1442	207321	0	1508	306	8750	0	20798	9	228119	0	0	13686	0	8031	1464	17213	179916		0	139299	137791	-928	0	0	0	0	
288853																																					711	32414	0	228146	275044	22	10058	394	11926	946318	842009	5499	883667	0	6344	1330	33054	0	62651	7000	946318	0	0	49315	0	7000	3848	195955	646055		0	388769	382425	-664	0	0	3105	0	
289056																																					500	1661	0	11473	0	219	2346	250	2806	82942	72255	630	73416	0	532	0	531	0	9526	1700	82942	0	0	6126	0	1700	0	5514	66741		0	61069	60537	0	3150	0	0	0	
289225																																					167	548	0	8535	48942	0	121	56	3589	72884	33507	380	68101	0	125	69	34000	0	4783	350	72884	0	0	4957	0	485	0	2916	30591		0	10982	10857	-1009	0	0	214	0	
289449																																					65	1508	0	0	26206	0	128	0	2353	114312	98399	1268	99667	0	1495	0	0	0	14645	600	114312	0	0	12075	0	2000	0	4732	93667		0	71543	70048	-30	14004	0	0	0	
289515																																					146	23237	4055	0	152774	306	12695	0	35758	845052	604833	9856	776854	0	7503	8520	89496	0	68198	1376	845052	0	0	42851	0	25059	0	39565	565268		0	615064	607561	-1088	0	0	0	72669	
289702																																					1422	21073	0	8333	60324	1904	23524	1190	29957	877046	660773	7004	782617	0	8810	5937	112694	0	94429	0	877046	0	0	68697	0	25000	0	95442	565331		0	731564	722754	732	628	0	0	2146	
289739																																					113	2248	0	40	5860	0	3716	0	1623	94144	81613	629	86253	0	653	0	4011	0	7891	722	94144	0	0	1944	0	5248	0	13656	67957		0	80422	79769	-23	775	0	0	0	
289757																																					24	1047	0	0	30587	0	1681	293	4434	118044	98570	2404	109974	0	1010	0	5500	0	8070	55	118044	0	0	3090	0	5595	0	9989	88581		0	80898	79888	-670	90	0	3500	0	
290052																																					167	22055	1475	4551	92096	0	12987	821	12124	732364	615620	3514	671010	0	9351	3460	11368	0	61354	1875	732364	0	0	35936	0	23289	774	152069	463551		0	584464	575113	254	6741	0	5025	35483	
290230																																					13642	5112	0	0	32824	818	2828	176	6480	183181	155328	2301	162629	0	1308	0	5000	0	20553	250	183182	0	0	16375	0	4250	0	30408	124920		0	110108	108800	-322	12501	0	0	0	
290249																																					0	23116	0	7589	98805	0	19598	2085	22869	687194	509554	3131	589907	0	4656	0	33798	0	97287	1950	687194	0	0	80750	0	15421	200	115742	393812		-988	508760	504104	154	8828	0	0	43424	
290838																																					0	1962	0	1773	0	0	719	0	374	21702	17951	250	18201	0	48	0	0	0	3501	10	21702	0	0	3301	0	190	0	5660	12291		0	16422	16374	0	500	0	0	0	
290922																																					0	2356	0	17033	0	0	1261	130	503	67443	57557	337	57894	0	236	0	0	0	9549	100	67443	0	0	6949	0	2500	0	8386	49171		0	35175	34939	0	11221	0	0	0	
291059																																					95	1956	0	0	563	49	1130	0	3384	91934	73012	1293	83785	0	929	0	9480	0	8150	500	91935	0	0	3894	0	3750	0	21355	51656		0	71186	70257	6	14500	0	0	0	
291152																																					0	9971	0	95871	117815	12	9816	0	2622	339961	297286	1638	318545	0	1017	0	13187	0	21415	1800	339960	0	0	15160	0	3800	0	50677	246608		0	104871	103854	655	0	0	6434	0	
291273																																					11984	135	0	0	96383	0	103	1475	13076	492729	283105	3860	449028	0	7741	0	162063	0	43701	2555	492729	0	0	21061	0	20465	1282	4764	278341		0	376032	368291	-380	0	0	0	0	
291330																																					0	1949	0	0	28620	0	967	0	1353	70953	60784	202	65986	0	352	0	5000	0	4968	1	70954	0	0	4358	0	656	0	13700	47084		0	35233	34881	-47	3183	0	0	0	
291611																																					48	8470	0	0	159949	0	2601	863	3756	331922	258881	8370	268606	0	2182	0	355	0	63317	937	331923	0	0	50201	0	10497	0	31657	227224		0	158417	156235	1682	0	0	1000	0	
291732																																					0	1409	0	0	33838	0	331	0	831	53168	42219	253	42472	0	549	0	0	0	10696	50	53168	0	0	10630	0	125	0	8553	33666		0	15596	15047	-109	1712	0	0	0	
292234																																					57	15240	32	900	45890	0	8303	11544	10910	254756	194693	836	231929	0	1733	983	36400	0	22827	50	254756	0	0	14863	0	9523	0	32234	162459		0	156530	154797	-1609	6100	0	0	0	
292467																																					11659	4486	0	1945	13246	0	2072	0	363	50356	42999	114	44298	0	147	0	0	0	6058	600	50356	0	0	4048	0	1400	0	10304	32695		0	14317	14170	10	2415	0	0	1185	
292524																																					15251	14598	480	0	141966	0	16721	1792	31625	862410	651091	9537	787128	0	8384	6240	104450	0	75282	843	862410	0	0	43219	0	31674	0	80193	570898		0	640426	632042	-454	1695	0	22050	0	
292850																																					0	1953	0	7055	8225	0	670	53	543	44929	39876	282	40158	0	354	0	0	0	4771	49	44929	0	0	4561	0	198	0	7199	32676		0	26484	26130	-37	300	0	0	0	
292908																																					653	15675	98	2074	61754	11	7774	0	21757	472278	373454	8793	427672	0	5059	1521	41083	0	44606	1350	472278	0	0	14907	0	28463	0	78941	294513		-75	366020	360961	-39	0	0	0	4342	
293026																																					1625	108095	1331	0	151596	0	32204	43582	41019	1025937	846838	16188	970026	0	26612	0	105000	2000	55911	3674	1025937	4997	0	-9983	0	64332	13923	25574	821264		0	654050	627438	-2112	127	0	0	0	
293053																																					73386	30360	353	0	73488	0	6106	0	6030	548429	493461	2012	495473	0	3507	15251	0	0	52957	1750	548430	0	0	19234	0	31875	2622	179854	313607		0	323640	320133	98	20700	0	0	0	
293352																																					0	744	0	0	6379	0	67	68	922	27965	24403	484	24887	0	177	0	0	0	3078	120	27965	0	0	611	0	2380	0	4215	20188		0	19294	19117	-33	668	0	0	0	
293437																																					230	2396	0	0	141837	0	1183	74	12257	206537	103570	1099	174585	0	232	0	68916	0	31951	3	206536	0	0	30769	0	597	0	10579	92991		0	48792	48560	582	0	0	1000	0	
293651																																					367	1102	0	0	29403	0	204	0	5016	83892	43956	1186	75472	0	319	0	30330	0	8420	100	83892	0	0	5658	0	3000	0	4292	39664		0	48119	47800	-338	0	0	0	0	
293736																																					2804	9882	8	0	42903	0	12168	12142	7522	611769	528634	3584	549108	94	9551	4606	11162	0	62567	1359	611769	0	0	16119	0	44711	0	14144	514490		0	529285	519734	378	0	0	5287	441	
293754																																					0	2696	0	0	8587	0	2207	29	1654	88633	76116	262	83032	0	362	0	0	0	5601	650	88633	0	0	4113	0	850	417	11077	65039		0	73405	73043	-12	0	0	205	6449	
294023																																					138	3604	3316	0	48220	0	4389	255	4973	194283	178510	504	179837	0	1394	0	176	0	14446	1800	194283	0	0	11266	0	1800	0	156695	21815		0	127285	125891	-420	3497	0	0	647	
294153																																					0	2056	0	0	11831	0	178	0	1922	34650	29806	821	30627	0	351	22	0	0	4023	125	34650	0	0	2121	0	1875	0	4416	25390		0	17567	17216	-98	1425	0	0	0	
294256																																					58	14989	0	0	27857	0	9151	4532	9920	552402	427328	2915	486374	0	5838	6331	44135	0	66028	2456	552402	0	0	44520	0	18854	988	48706	378622		0	483188	477350	198	0	1226	0	11996	
294564																																					110	6117	7464	0	72958	0	13539	2249	16848	417028	322226	3375	386530	0	2581	965	60929	0	30498	150	417028	0	0	761	0	31328	14575	29723	292503		0	284680	282099	-1741	104	0	0	0	
294751																																					397	18192	0	2007	10455	0	6964	357	12930	300004	265048	2206	267254	0	3770	0	0	0	32750	800	300004	0	0	30439	0	1150	0	51289	213759		0	163614	159844	361	88858	0	0	0	
294779																																					935	14776	2311	14684	18827	16	16286	879	23859	661152	480261	4142	594177	0	7076	5650	109774	0	66975	1	661152	0	0	32052	0	38212	1065	51024	429237		-3310	563375	556299	20	5565	0	0	0	
294827																																					383	2653	90	0	1744	0	1041	347	3477	66431	54785	554	57779	0	521	0	2440	0	8652	500	66431	0	0	7180	0	1000	0	13315	41470		0	57217	56696	-28	0	0	0	0	
295011																																					506	7688	0	3954	37264	0	3076	0	11375	305613	248492	2147	279135	0	2987	0	23079	0	26478	1150	305613	0	0	23207	0	2150	0	45535	202957		0	233880	230893	-29	10857	0	0	5417	
295057																																					0	3169	0	29	8092	0	549	0	2283	78188	62765	481	70760	0	657	0	2500	0	7428	100	78188	0	0	1433	0	5950	0	13666	49099		0	63619	62962	-55	1104	0	0	5014	
295356																																					6461	761	809	0	0	0	997	0	488	27099	19370	73	23030	0	240	961	3587	0	4069	220	27099	0	0	69	0	3780	0	4015	15355		0	15492	15252	0	1370	0	0	0	
295552																																					293200	161826	29317	308737	342368	0	45407	71823	286910	5572332	3722597	75478	5147530	0	61981	91596	1323547	15000	424802	10	5572332	73666	0	-114856	0	548826	92159	277203	3445394		0	3694908	3632927	-9178	142396	0	10908	0	
295637																																					363	4784	3697	21	220185	0	5538	0	8815	461002	388753	1870	423687	0	2371	19944	19970	0	37315	1280	461002	0	0	4926	0	45678	166	20422	368331		0	199860	197489	-14569	0	0	11300	1794	
295646																																					0	621	0	12281	0	0	205	10	254	18269	15061	136	15352	0	59	0	0	0	2917	75	18269	0	0	2217	0	625	0	1366	13695		0	4957	4898	0	0	0	155	0	
295758																																					594	1680	0	420	4881	0	166	0	1549	43251	37773	287	38698	0	511	0	563	0	4553	200	43251	0	0	359	0	4000	0	4604	33169		0	33658	33147	-6	814	0	0	75	
296438																																					11297	2896	0	0	29894	0	22646	6520	6950	368343	299285	1394	339999	0	3387	3132	33020	0	28344	300	368343	0	0	10536	0	18018	4907	26617	272668		0	283488	280101	-510	0	0	6300	0	
296456																																					1	3885	0	617	1081	0	7440	16	2435	159604	143287	1536	144823	0	1038	1168	0	0	14781	188	159604	0	0	10656	0	3934	0	29993	113294		0	130299	129261	3	13700	0	0	0	
296559																																					5148	5729	5	0	89111	587	2760	116	3486	209640	180816	2171	186098	0	1604	0	1188	0	23542	1500	209640	0	0	19843	0	2000	0	22448	158368		0	96860	95256	199	7442	0	0	1923	
296755																																					3269	2523	0	0	9212	0	1438	0	864	54394	49647	255	49902	0	343	0	0	0	4492	500	54394	0	0	2185	0	1900	0	8728	40919		0	35881	35538	-93	1550	0	0	0	
296858																																					0	1810	0	0	5105	0	743	269	700	23205	20952	50	21002	0	463	0	0	0	2203	150	23205	0	0	427	0	1650	0	6342	14609		0	8581	8118	-24	6460	0	0	0	
297051																																					1192	2586	224	0	17013	0	3368	517	2153	96583	81649	590	89408	0	540	0	5290	0	7175	193	96583	0	0	5595	0	1447	3448	8981	72668		0	66622	66082	-60	0	0	1879	0	
297257																																					1289	2501	2516	0	0	0	2155	25	598	94690	78479	167	78646	0	470	6462	0	0	16043	283	94689	0	0	188	0	15572	0	10401	68078		0	59394	58924	0	20220	0	0	0	
297453																																					0	8214	0	110810	128512	216	7997	0	3680	440444	382396	1849	414365	0	1759	0	30120	0	26079	1250	440444	0	0	21463	0	2496	0	73231	309165		0	172954	171195	870	9820	0	0	0	
297547																																					4353	240	0	34	20	0	297	0	109	12035	10894	76	10970	0	75	0	0	0	1065	90	12035	0	0	65	0	910	0	1542	9352		0	6282	6207	0	775	0	0	0	
297631																																					150	3553	0	5055	20872	211	4447	0	1537	142426	125543	127	132394	0	2047	0	6533	0	10032	570	142426	454	0	8767	0	570	0	31930	93613		0	92111	90064	125	16083	0	0	191	
297761																																					0	5888	65	0	69330	0	4810	2668	13056	265351	176992	7447	244939	0	2029	0	60500	0	20412	2780	265351	0	0	14296	0	4850	440	25624	151368		0	160778	158749	-1514	10345	0	0	0	
298049																																					974	2567	810	0	30400	0	745	0	1340	103014	93229	576	93805	0	754	1100	0	0	9209	500	103014	0	0	3641	0	4940	0	7417	85812		0	62960	62206	128	2872	0	0	0	
298218																																					12543	16582	960	37930	56648	85	14301	206	23201	386009	333001	2895	335896	0	1717	13676	0	0	50113	0	386009	0	0	45244	0	8504	0	88251	244750		0	211594	209877	-3635	0	0	0	0	
298245																																					171	4485	0	0	80338	0	2534	70	2911	203531	153364	1114	175184	0	1578	0	18917	0	28347	400	203531	0	0	27864	0	400	0	15905	137459		0	114600	113022	-317	0	0	400	1389	
299046																																					0	34588	1774	48042	172599	3320	16032	4839	20998	1078691	884139	4246	995935	0	11599	4277	0	0	82756	2100	1078691	0	0	73400	0	7599	891	193002	691137		0	733440	721841	-343	49490	0	0	107550	
299251																																					255	2381	0	557	3389	0	544	0	537	25048	23012	97	23109	0	212	0	0	0	1939	50	25048	0	0	457	0	1450	0	2879	20133		0	15697	15485	-18	1900	0	0	0	
299644																																					1093	3335	711	0	34803	0	2107	0	5218	148162	114519	657	135376	0	834	1272	20200	0	12786	200	148162	0	0	6758	0	5724	94	11872	102647		0	87987	87153	104	12376	0	0	0	
299653																																					1712	951	0	1311	580	0	620	0	1090	33024	27221	31	30667	0	387	0	3415	0	2357	30	33024	0	0	325	0	1995	0	4262	22959		0	26172	25785	7	975	0	0	0	
299868																																					19413	2398	0	0	0	0	1304	1971	23167	347001	219626	5691	315317	0	3947	0	90000	0	31684	1113	347001	0	0	28991	0	1580	0	3314	216312		0	297395	293448	0	5300	0	0	0	
300009																																					306	9424	3943	19340	43749	0	12161	2560	18218	516097	400437	4744	462156	0	5129	7566	54238	0	53941	0	516097	0	0	54534	0	0	4136	22621	377816		0	392144	387015	-593	7679	0	0	2737	
300036																																					2012	7951	2150	1104	57670	931	16476	108	24172	470932	351081	4427	434800	0	2387	0	72262	0	36132	550	470932	0	0	23754	0	11992	0	37893	313188		0	360745	358358	-164	0	0	0	7030	
300063																																					102	2550	0	0	3	0	358	0	2525	136618	91788	499	110287	0	1778	0	18000	0	26331	3006	136618	0	0	19459	0	3866	0	10517	81271		0	119058	117280	0	13800	0	0	0	
300157																																					0	1907	0	13670	5528	0	146	415	842	55440	46014	154	46222	0	225	0	54	0	9218	100	55440	0	0	8707	0	400	0	6697	39317		0	30227	30002	11	2930	0	0	0	
300250																																					0	1756	0	58	1367	0	1240	0	818	41047	36578	313	36891	0	600	0	0	0	4156	3	41047	0	0	3417	0	750	0	5486	31092		0	33255	32655	-14	3153	0	0	0	
300353																																					51	9579	0	0	78650	0	3581	252	3966	232734	207487	1347	213834	0	1348	775	5000	0	18900	800	232734	0	0	10428	0	8177	0	55051	152436		0	118725	117377	-505	18503	0	0	0	
300456																																					0	1607	0	3033	7027	0	245	0	331	24426	21803	190	21993	0	451	0	0	0	2433	128	24426	0	0	2040	0	252	0	7155	14648		0	10834	10383	13	1800	0	0	0	
300531																																					118	7096	0	0	91347	0	7558	1526	12779	621250	434906	4534	571269	0	9129	0	99000	0	49981	1000	621250	0	0	13793	0	34397	0	12479	422427		0	509955	500826	791	0	0	32705	124	
300933																																					55	18434	357	0	49615	0	8272	1190	19280	389512	346695	3967	357862	0	8518	1159	7200	0	31650	2000	389512	0	0	24002	0	6873	906	52256	294439		0	291235	282717	-1225	7527	0	0	0	
300942																																					177	2381	0	0	25095	0	3718	99	3498	109653	85655	1021	99356	0	482	0	7322	0	10297	190	109653	0	0	6804	0	3510	0	18107	67548		0	74512	74030	-207	655	0	0	5358	
300960																																					7	8973	0	2208	28193	0	5032	864	2954	250277	209263	2939	229614	0	2937	0	9009	0	20663	1402	250277	0	0	9278	0	9859	7979	54792	154472		0	194754	191817	124	2250	0	0	8403	
301640																																					195	1126	0	1007	9727	0	630	68	5243	79589	59147	464	73111	0	455	0	13500	0	6478	300	79589	0	0	4618	0	1550	146	8902	50245		0	61391	60936	10	511	0	0	0	
301800																																					8351	10238	7719	295	59314	0	14957	438	33276	644371	510491	4220	565211	0	3497	2360	50500	0	79161	0	644372	0	0	74823	0	8071	3579	34092	476399		-14	507341	503844	-3719	0	0	0	0	
302030																																					28	4223	0	159	15074	0	517	0	380	45935	36812	296	39355	0	217	0	0	0	6580	300	45935	0	0	3470	0	3000	0	18048	18764		0	25771	25554	-190	0	0	2247	0	
302133																																					2080	463	0	0	4459	0	50	42	1830	15512	12119	244	12363	0	49	0	0	0	3149	100	15512	0	0	1079	0	2000	0	1557	10562		0	6637	6588	-30	0	0	0	0	
302450																																					2	3083	0	0	30513	0	2386	10	1551	87361	75746	340	76560	0	904	2374	474	0	10801	250	87361	0	0	2971	0	7723	0	12430	63316		0	45061	44157	-143	3285	0	0	0	
302553																																					101	2649	0	0	13781	0	360	0	2882	78880	70160	668	70828	0	358	0	0	0	8052	600	78880	0	0	6405	0	1200	0	6862	63298		0	46386	46028	-153	13079	0	0	0	
302656																																					11	9252	0	0	37977	131	4572	8019	8470	510321	417625	4666	465394	0	3358	848	43103	0	44927	500	510321	0	0	17028	0	27150	0	33802	383823		0	437499	434141	249	6900	0	0	0	
302665																																					5387	3556	0	1316	14518	0	1050	0	1996	82615	73289	342	74131	0	488	0	500	0	8484	625	82615	0	0	5023	0	2581	0	13985	59304		0	51645	51157	255	3635	0	0	0	
