RIAD0497,RIAD4042,RIAD4136,RIAD4141,RIAD4146,RIAD4461,RIAD4462,RIAD4463,RIAD4464,RIAD4467,RIAD4468,RIAD4486,RIAD4487,RIAD4488,RIAD4489,RIAD4491,RIAD4498,RIAD4499,RIAD4521,RIAD4522,RIAD4769,RIAD8403,RIADB526,RIADB527,RIADC013,RIADC014,RIADC015,RIADC016,RIADC017,RIADC018,RIADF555,RIADF556,RIADF557,RIADF558,RIADF559,RIADFT29,RIADFT30,RIADFT31,RIADFT32,RIADJJ26,RIADJJ27,RIADJJ28,RIADT047,RIADY923,RIADY924,IDRSSD,RCON9999
10,0,32,7,7,5,3,6,36,31,10,0,0,0,0,0,0,0,0,0,false,27,0,0,6,0,10,0,97,81,,,,,,,,,,,,,,,,37,2004-09-30
11,0,40,0,0,7,,,12,,,0,,0,,0,,,,,false,11,,,0,0,6,3,0,0,,,,,,,,,,,,,,,,242,2004-09-30
45,2,57,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,40,0,0,14,0,2,2,159,50,,,,,,,,,,,,,,,,279,2004-09-30
10,0,7,6,3,0,0,0,10,9,8,0,0,0,0,0,0,0,0,0,false,4,0,0,0,0,1,0,19,4,,,,,,,,,,,,,,,,354,2004-09-30
0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,119,0,,,,,,,,,,,,,,,,439,2004-09-30
14,0,16,0,0,17,0,0,14,0,0,0,0,0,0,0,0,0,0,0,false,14,0,0,0,15,0,0,0,12,,,,,,,,,,,,,,,,457,2004-09-30
203,0,128,0,145,0,0,0,192,118,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,111,576,0,,,,,,,,,,,,,,,,505,2004-09-30
816,0,0,0,0,1300,7841,7949,532,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,940,579,,,,,,,,,,,,,,,,1146,2004-09-30
248,2,117,14,13,51,0,0,25,67,0,0,0,0,0,0,0,0,0,0,false,58,0,0,18,93,11,71,223,58,,,,,,,,,,,,,,,,1155,2004-09-30
11,1,16,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,39,0,0,0,0,10,14,0,23,,,,,,,,,,,,,,,,1351,2004-09-30
380,0,0,0,0,176,0,0,204,0,0,0,0,0,0,0,0,0,0,0,false,225,0,0,0,0,0,0,196,373,,,,,,,,,,,,,,,,1454,2004-09-30
14,0,15,0,0,0,0,0,35,17,21,0,0,0,0,0,0,0,0,0,false,17,0,0,0,0,0,0,0,18,,,,,,,,,,,,,,,,1557,2004-09-30
114,0,82,115,22,12,0,0,0,0,0,0,0,0,0,0,92,5570,0,0,false,55,0,0,46,0,27,41,816,72,,,,,,,,,,,,,,,,1632,2004-09-30
59,0,32,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,71,0,0,0,176,30,35,359,83,,,,,,,,,,,,,,,,1669,2004-09-30
0,0,0,0,0,0,0,0,207,282,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,448,0,,,,,,,,,,,,,,,,1829,2004-09-30
13,0,9,0,4,0,0,0,41,88,25,0,0,0,0,0,0,0,0,0,false,4,0,0,0,0,2,6,14,17,,,,,,,,,,,,,,,,1856,2004-09-30
74,0,57,18,13,22,28,0,75,41,36,0,0,0,0,0,0,0,0,0,false,31,0,0,10,16,13,21,60,60,,,,,,,,,,,,,,,,2040,2004-09-30
0,0,55,0,0,81,0,0,137,0,0,0,0,0,0,0,0,0,0,0,false,48,0,0,0,56,0,0,167,60,,,,,,,,,,,,,,,,2161,2004-09-30
