RIAD0497,RIAD4042,RIAD4136,RIAD4141,RIAD4146,RIAD4461,RIAD4462,RIAD4463,RIAD4464,RIAD4467,RIAD4468,RIAD4486,RIAD4487,RIAD4488,RIAD4489,RIAD4491,RIAD4498,RIAD4499,RIAD4521,RIAD4522,RIAD4769,RIAD8403,RIADB526,RIADB527,RIADC013,RIADC014,RIADC015,RIADC016,RIADC017,RIADC018,RIADF555,RIADF556,RIADF557,RIADF558,RIADF559,RIADFT29,RIADFT30,RIADFT31,RIADFT32,RIADJJ26,RIADJJ27,RIADJJ28,RIADT047,RIADY923,RIADY924,IDRSSD,RCON9999
7,0,31,20,,3,11,0,12,31,0,0,0,0,0,0,0,0,0,0,false,20,0,0,8,0,8,55,115,42,0,61,0,35,29,,,,,,,,,,,37,2012-09-30
0,0,52,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,40,0,0,0,0,0,0,,,,,,,,,,,242,2012-09-30
44,2,113,1,,0,0,0,42,53,0,0,0,0,0,0,0,0,0,0,false,35,0,0,26,0,8,217,278,41,0,36,0,196,13,,,,,,,,,,,279,2012-09-30
0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,33,0,0,0,0,0,0,,,,,,,,,,,354,2012-09-30
0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,457,2012-09-30
206,0,147,98,,51,0,0,77,83,76,0,0,0,0,0,0,0,0,0,false,0,0,0,0,102,0,51,489,0,331,107,0,187,0,,,,,,,,,,,505,2012-09-30
276,33,82,158,,43,0,0,66,132,0,0,0,0,0,0,0,0,0,0,false,64,0,0,12,127,13,70,291,91,212,66,6,59,58,,,,,,,,,,,1155,2012-09-30
19,0,23,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,38,0,0,0,0,9,98,0,26,0,10,0,0,35,,,,,,,,,,,1351,2012-09-30
379,0,206,0,,679,139,105,152,150,0,0,0,0,0,0,0,0,0,0,false,225,0,0,0,126,0,0,299,258,1210,0,0,520,0,,,,,,,,,,,1454,2012-09-30
0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,36,36,0,0,0,0,0,0,,,,,,,,,,,1557,2012-09-30
41,0,26,17,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,71,0,0,23,206,34,176,422,72,188,58,0,54,50,,,,,,,,,,,1669,2012-09-30
167,0,154,0,,463,114,0,167,298,0,0,0,0,0,0,0,0,0,0,false,0,0,0,53,0,0,0,445,0,319,0,0,315,153,,,,,,,,,,,1829,2012-09-30
14,0,33,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,5,0,0,0,0,2,14,23,16,0,24,7,0,9,,,,,,,,,,,1856,2012-09-30
90,0,57,76,,0,0,0,167,78,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,69,11,0,423,0,149,0,63,118,0,,,,,,,,,,,2040,2012-09-30
0,0,44,0,,0,0,0,57,128,41,0,0,0,0,0,0,0,0,0,false,0,0,0,0,81,0,40,221,49,170,0,0,95,0,,,,,,,,,,,2161,2012-09-30
317,538,500,46,,877,24,0,283,268,759,0,0,0,0,0,0,0,0,0,false,123,0,0,0,1195,35,124,953,312,172,725,196,235,123,,,,,,,,,,,2376,2012-09-30
1,0,6,0,,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,false,2,0,0,0,0,2,0,4,6,-1,2,2,0,4,,,,,,,,,,,2554,2012-09-30
169,0,122,225,,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,false,74,0,0,0,0,61,0,997,58,0,95,0,0,82,,,,,,,,,,,2732,2012-09-30
30,0,25,40,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,30,101,0,0,0,37,0,0,,,,,,,,,,,2750,2012-09-30
340,0,215,278,,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,false,156,0,0,62,458,46,980,1270,214,0,265,241,573,100,,,,,,,,,,,3177,2012-09-30
0,0,0,0,,0,0,0,159,30,35,0,0,0,0,0,0,0,0,0,false,36,0,0,0,0,0,0,0,47,0,94,0,0,0,,,,,,,,,,,3252,2012-09-30
0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,3458,2012-09-30
223,0,57,0,,161,0,0,0,61,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,130,27,0,420,0,0,60,84,145,76,,,,,,,,,,,3720,2012-09-30
2366,808,0,0,,3455,3304,500,3877,1453,1434,0,0,0,0,0,0,0,0,0,true,0,0,0,0,0,0,0,0,681,1276,0,1623,653,1588,,,,,,,,,,,3971,2012-09-30
56,0,0,0,,311,0,0,79,67,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,87,25,28,227,0,227,79,55,164,83,,,,,,,,,,,4156,2012-09-30
0,0,45,34,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,120,199,46,0,74,0,111,0,,,,,,,,,,,4231,2012-09-30
110,0,113,226,,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,false,83,0,0,0,121,0,0,364,95,419,0,419,177,77,,,,,,,,,,,4437,2012-09-30
0,0,0,217,,181,0,0,549,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,413,0,0,162,0,125,0,,,,,,,,,,,4839,2012-09-30
52,95,173,-323,,0,0,0,97,95,133,0,0,0,0,0,15000,0,-1593,0,false,62,0,0,0,177,41,0,4857,84,0,93,55,0,87,,,,,,,,,,,5005,2012-09-30
104,248,846,62,,26,0,0,270,0,0,0,0,0,0,0,0,0,0,0,false,0,-173,0,0,0,0,0,168,0,0,135,0,0,0,,,,,,,,,,,5069,2012-09-30
47,10,55,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,61,0,0,6,107,16,236,952,113,5,70,0,149,36,,,,,,,,,,,5135,2012-09-30
254,0,159,200,,99,0,0,656,346,172,0,0,0,0,0,0,0,0,0,false,205,0,0,0,735,76,955,246,234,0,256,146,0,308,,,,,,,,,,,5210,2012-09-30
0,0,138,0,,55,244,0,88,395,0,0,0,0,0,0,0,0,0,0,false,0,0,0,39,0,44,66,639,0,74,243,163,89,0,,,,,,,,,,,5331,2012-09-30
324,0,0,226,,54,0,0,218,135,485,0,0,0,0,0,0,0,0,0,true,0,0,0,75,33,0,36,119,160,281,0,242,143,170,,,,,,,,,,,5461,2012-09-30
14,0,39,106,,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,90,0,54,225,0,0,26,0,41,0,,,,,,,,,,,5751,2012-09-30
26,0,30,0,,0,0,0,39,58,0,0,0,0,0,0,0,0,0,0,false,34,0,0,0,0,0,0,169,0,0,30,0,0,0,,,,,,,,,,,6039,2012-09-30
0,0,47,0,,6,0,0,46,0,0,0,0,0,0,0,0,0,0,0,false,24,0,0,5,0,6,0,155,29,0,0,0,0,12,,,,,,,,,,,6141,2012-09-30
120,27,39,137,,234,57,0,115,51,156,0,0,0,0,0,0,0,0,0,false,217,0,0,0,92,21,248,0,304,924,89,263,247,185,,,,,,,,,,,6329,2012-09-30
0,0,0,0,,0,0,0,21082,1313,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,7009,2012-09-30
52,1,64,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,51,0,0,16,0,15,44,0,54,183,44,0,59,36,,,,,,,,,,,7045,2012-09-30
66,0,150,17,,50,0,0,101,53,54,-213,0,0,0,0,0,0,0,0,false,9,0,0,0,0,5,16,182,27,27,45,131,0,8,,,,,,,,,,,7072,2012-09-30
0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,100,0,0,0,0,0,0,,,,,,,,,,,7157,2012-09-30
39,0,58,0,,35,58,25,50,40,0,0,0,0,0,0,300,0,0,0,false,0,0,0,0,0,0,33,88,0,0,0,28,0,0,,,,,,,,,,,7456,2012-09-30
0,119,0,0,,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,135,32,0,39,0,0,79,,,,,,,,,,,7634,2012-09-30
0,0,80,40,,105,0,0,55,63,0,0,0,0,0,0,0,0,0,0,false,32,0,0,0,31,0,0,86,29,0,53,39,0,0,,,,,,,,,,,8033,2012-09-30
0,0,47,0,,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,29,52,175,25,0,130,0,,,,,,,,,,,8462,2012-09-30
