RIAD0497,RIAD4042,RIAD4136,RIAD4141,RIAD4146,RIAD4461,RIAD4462,RIAD4463,RIAD4464,RIAD4467,RIAD4468,RIAD4486,RIAD4487,RIAD4488,RIAD4489,RIAD4491,RIAD4498,RIAD4499,RIAD4521,RIAD4522,RIAD4769,RIAD8403,RIADB526,RIADB527,RIADC013,RIADC014,RIADC015,RIADC016,RIADC017,RIADC018,RIADF555,RIADF556,RIADF557,RIADF558,RIADF559,RIADFT29,RIADFT30,RIADFT31,RIADFT32,RIADJJ26,RIADJJ27,RIADJJ28,RIADT047,RIADY923,RIADY924,IDRSSD,RCON9999
7,0,26,7,,9,0,0,8,9,0,0,0,0,0,0,0,0,0,0,false,14,0,0,4,0,8,53,74,22,0,41,0,26,6,,,,,,,,,,,37,2015-06-30
0,0,38,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,242,2015-06-30
22,0,104,2,,19,0,0,15,21,178,0,0,0,0,0,0,0,0,0,false,29,0,0,15,59,5,185,221,44,0,40,0,12,13,,,,,,,,,,,279,2015-06-30
0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,354,2015-06-30
0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,64,0,0,0,0,0,0,,,,,,,,,,,457,2015-06-30
138,0,86,51,,0,0,0,53,62,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,66,0,29,297,0,265,70,0,148,0,,,,,,,,,,,505,2015-06-30
266,25,66,28,,24,0,0,36,120,55,0,0,0,0,0,0,0,0,0,false,37,0,0,8,536,11,30,207,35,192,37,6,38,17,,,,,,,,,,,1155,2015-06-30
16,0,17,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,27,0,0,0,0,5,110,0,21,0,21,0,0,47,,,,,,,,,,,1351,2015-06-30
248,0,143,0,,432,106,82,130,97,92,0,0,0,0,0,0,0,0,0,false,165,0,0,0,84,0,0,193,94,902,0,0,427,90,,,,,,,,,,,1454,2015-06-30
13,0,18,0,,0,0,0,19,20,11,0,0,0,0,0,0,0,0,0,false,4,0,0,0,0,5,0,24,12,11,15,0,2,3,,,,,,,,,,,1557,2015-06-30
23,0,24,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,44,0,0,11,186,25,104,302,40,186,41,0,49,41,,,,,,,,,,,1669,2015-06-30
110,0,104,0,,183,0,0,142,139,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,85,0,0,336,0,225,0,0,201,107,,,,,,,,,,,1829,2015-06-30
10,0,24,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,5,0,0,0,0,1,10,13,13,0,3,45,0,7,,,,,,,,,,,1856,2015-06-30
56,0,38,63,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,51,0,0,275,0,101,56,35,51,28,,,,,,,,,,,2040,2015-06-30
0,0,35,0,,41,0,0,83,29,37,0,0,0,0,0,0,0,0,0,false,0,0,0,0,53,0,25,177,33,134,27,0,87,27,,,,,,,,,,,2161,2015-06-30
190,384,330,34,,863,301,0,824,923,0,0,0,0,0,0,0,0,0,0,false,98,0,0,0,1363,20,89,799,143,140,485,167,0,83,,,,,,,,,,,2376,2015-06-30
0,0,6,6,,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,false,1,0,0,0,0,1,0,1,3,-1,3,1,0,2,,,,,,,,,,,2554,2015-06-30
215,0,87,70,,0,0,0,415,0,0,0,0,0,0,0,0,0,0,0,false,46,0,0,0,0,54,0,283,46,0,25,0,0,60,,,,,,,,,,,2732,2015-06-30
26,0,34,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,32,0,0,74,0,0,0,41,0,0,,,,,,,,,,,2750,2015-06-30
191,0,137,169,,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,false,85,0,0,33,310,28,734,906,103,0,261,76,477,58,,,,,,,,,,,3177,2015-06-30
0,0,0,0,,0,0,0,106,32,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,30,0,89,0,0,0,,,,,,,,,,,3252,2015-06-30
0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,34,0,0,0,0,0,0,,,,,,,,,,,3458,2015-06-30
84,26,39,0,,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,-62,0,0,101,0,40,352,0,0,38,79,62,50,,,,,,,,,,,3720,2015-06-30
769,0,0,0,,433,0,0,1865,746,580,0,0,0,0,0,0,0,0,0,true,0,0,0,0,182,0,107,550,0,921,0,610,599,744,,,,,,,,,,,3971,2015-06-30
0,0,0,0,,124,0,0,78,37,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,55,0,0,139,0,188,59,0,88,81,,,,,,,,,,,4156,2015-06-30
0,0,39,26,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,77,139,35,0,77,0,90,0,,,,,,,,,,,4231,2015-06-30
53,0,63,0,,0,0,0,44,42,0,0,0,0,0,0,0,0,0,0,false,50,0,0,0,107,0,0,257,65,309,53,142,100,61,,,,,,,,,,,4437,2015-06-30
0,0,48,69,,75,0,0,122,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,21,0,317,47,0,94,0,43,0,,,,,,,,,,,4839,2015-06-30
55,151,528,32,,67,0,0,247,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,101,0,0,94,0,0,0,,,,,,,,,,,5069,2015-06-30
32,6,36,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,49,0,0,2,85,16,230,0,101,8,31,24,80,107,,,,,,,,,,,5135,2015-06-30
203,0,193,106,,70,0,0,457,108,0,0,0,0,0,0,0,0,0,0,false,157,0,0,0,547,0,74,171,134,754,171,124,241,194,,,,,,,,,,,5210,2015-06-30
280,0,0,0,,38,133,164,140,144,430,0,0,0,0,0,0,0,0,0,true,0,0,0,44,37,0,0,144,85,235,0,110,113,185,,,,,,,,,,,5461,2015-06-30
36,0,26,0,,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,false,29,0,0,0,63,0,0,212,0,64,0,0,0,57,,,,,,,,,,,5751,2015-06-30
0,0,0,0,,0,0,0,127,28,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,140,0,0,0,0,0,0,,,,,,,,,,,6039,2015-06-30
0,0,26,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,16,0,0,2,0,6,0,107,17,0,0,0,0,8,,,,,,,,,,,6141,2015-06-30
231,7,23,121,,30,15,0,99,458,109,0,0,0,0,0,0,0,0,0,false,154,0,0,0,69,15,155,0,325,897,64,247,215,230,,,,,,,,,,,6329,2015-06-30
0,0,0,0,,0,0,0,14994,1238,678,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,7009,2015-06-30
26,0,46,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,38,0,0,8,0,9,35,0,34,202,28,0,100,35,,,,,,,,,,,7045,2015-06-30
75,0,136,11,,0,11,0,105,0,70,0,0,0,0,0,0,0,0,0,false,4,0,0,0,52,5,12,193,22,28,67,113,0,18,,,,,,,,,,,7072,2015-06-30
0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,69,0,0,0,0,0,0,,,,,,,,,,,7157,2015-06-30
27,0,34,0,,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,70,45,0,0,0,0,31,31,,,,,,,,,,,7456,2015-06-30
0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,90,0,0,30,0,54,0,,,,,,,,,,,7634,2015-06-30
6,31,67,34,,104,0,0,112,46,29,0,0,0,0,0,0,0,0,0,false,19,0,0,0,16,4,0,74,21,0,36,20,0,19,,,,,,,,,,,8033,2015-06-30
0,0,36,0,,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,95,0,177,0,0,120,0,,,,,,,,,,,8462,2015-06-30
17,0,43,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,9,0,0,0,30,3,60,130,7,0,23,0,11,0,,,,,,,,,,,8631,2015-06-30
74,0,55,121,,185,134,45,60,158,249,0,0,0,0,0,0,0,0,0,false,46,0,0,0,0,0,0,0,0,109,43,102,0,0,,,,,,,,,,,9357,2015-06-30
0,0,40,0,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,35,0,0,43,0,0,0,0,0,0,,,,,,,,,,,9553,2015-06-30
380,456,109,175,,100,93,157,4433,8287,873,0,0,0,0,0,0,0,0,0,false,55,0,0,35,518,45,86,956,86,0,300,274,0,96,,,,,,,,,,,9807,2015-06-30
0,0,0,0,,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,113,0,36,0,0,0,0,,,,,,,,,,,9955,2015-06-30
61,29,32,55,,46,0,0,69,92,146,0,0,0,0,0,0,0,0,0,false,66,0,0,2,6,22,11,22,63,740,26,67,266,52,,,,,,,,,,,10250,2015-06-30
44,187,0,33,,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,17,0,50,195,33,0,57,0,0,109,,,,,,,,,,,10849,2015-06-30
47,29,53,2,,14,96,0,38,33,0,0,0,0,0,0,0,0,0,0,false,42,0,0,22,0,11,248,194,29,0,76,19,95,38,,,,,,,,,,,11145,2015-06-30
359,0,0,347,,95,1338,0,195,160,149,0,0,0,0,0,0,0,0,0,false,296,0,0,0,424,0,0,804,0,632,243,254,338,148,,,,,,,,,,,11275,2015-06-30
32,0,92,71,,0,0,0,151,387,55,0,0,0,0,0,0,0,0,0,false,30,0,0,0,83,16,29,0,30,45,34,0,0,61,,,,,,,,,,,11640,2015-06-30
29,0,0,41,,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,39,27,0,0,0,52,36,0,,,,,,,,,,,11837,2015-06-30
0,25,0,77,,78,18,17,380,230,176,0,0,0,0,0,0,0,0,0,false,0,0,0,35,0,19,0,415,95,204,0,0,0,0,,,,,,,,,,,12030,2015-06-30
34,2,54,6,,28,0,0,93,29,0,0,0,0,0,0,0,0,0,0,false,38,0,0,3,86,34,48,0,50,90,25,27,9,41,,,,,,,,,,,12142,2015-06-30
0,0,37,0,,0,35,0,32,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,96,0,0,0,0,0,0,,,,,,,,,,,12179,2015-06-30
35725,0,0,8339,,5380,19368,7836,0,0,0,0,0,0,0,0,21586,0,0,0,true,7696,0,0,0,25578,0,6428,92004,0,61521,0,9019,0,9326,,,,,,,,,,,12311,2015-06-30
