RIAD0497,RIAD4042,RIAD4136,RIAD4141,RIAD4146,RIAD4461,RIAD4462,RIAD4463,RIAD4464,RIAD4467,RIAD4468,RIAD4486,RIAD4487,RIAD4488,RIAD4489,RIAD4491,RIAD4498,RIAD4499,RIAD4521,RIAD4522,RIAD4769,RIAD8403,RIADB526,RIADB527,RIADC013,RIADC014,RIADC015,RIADC016,RIADC017,RIADC018,RIADF555,RIADF556,RIADF557,RIADF558,RIADF559,RIADFT29,RIADFT30,RIADFT31,RIADFT32,RIADJJ26,RIADJJ27,RIADJJ28,RIADT047,RIADY923,RIADY924,IDRSSD,RCON9999
1,0,11,3,2,3,2,6,12,6,3,0,0,0,0,0,0,0,0,0,false,9,0,0,1,0,4,0,29,22,,,,,,,,,,,,,,,,37,2003-03-31
0,0,12,0,0,,,,,,,0,,0,,0,,,,,false,7,,,0,0,6,0,11,0,,,,,,,,,,,,,,,,242,2003-03-31
6,0,18,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,16,0,0,0,0,1,0,45,9,,,,,,,,,,,,,,,,279,2003-03-31
4,0,2,7,1,2,0,0,6,2,3,0,0,0,0,0,0,0,0,0,false,2,0,0,0,0,0,0,3,1,,,,,,,,,,,,,,,,354,2003-03-31
0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,45,0,,,,,,,,,,,,,,,,439,2003-03-31
0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,6,0,0,0,6,,,,,,,,,,,,,,,,457,2003-03-31
0,0,57,0,55,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,40,168,0,,,,,,,,,,,,,,,,505,2003-03-31
214,0,0,0,0,157,3378,3391,174,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,219,199,,,,,,,,,,,,,,,,1146,2003-03-31
82,0,45,4,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,24,0,0,5,0,5,20,50,23,,,,,,,,,,,,,,,,1155,2003-03-31
4,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,11,0,0,0,0,5,3,0,7,,,,,,,,,,,,,,,,1351,2003-03-31
