RIAD0497,RIAD4042,RIAD4136,RIAD4141,RIAD4146,RIAD4461,RIAD4462,RIAD4463,RIAD4464,RIAD4467,RIAD4468,RIAD4486,RIAD4487,RIAD4488,RIAD4489,RIAD4491,RIAD4498,RIAD4499,RIAD4521,RIAD4522,RIAD4769,RIAD8403,RIADB526,RIADB527,RIADC013,RIADC014,RIADC015,RIADC016,RIADC017,RIADC018,RIADF555,RIADF556,RIADF557,RIADF558,RIADF559,RIADFT29,RIADFT30,RIADFT31,RIADFT32,RIADJJ26,RIADJJ27,RIADJJ28,RIADT047,RIADY923,RIADY924,IDRSSD,RCON9999
15,0,70,27,8,15,14,9,80,147,25,0,0,0,0,0,0,0,0,0,false,33,,0,8,0,14,0,147,82,,,,,,,,,,,,,,,,37,2007-12-31
0,0,61,0,0,0,0,0,12,20,14,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,7,5,0,0,,,,,,,,,,,,,,,,242,2007-12-31
52,2,115,124,22,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,false,63,,0,27,3,6,99,243,58,,,,,,,,,,,,,,,,279,2007-12-31
10,0,10,17,1,0,0,0,11,10,9,0,0,0,0,0,0,0,0,0,false,4,,0,1,0,1,3,49,5,,,,,,,,,,,,,,,,354,2007-12-31
25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,21,0,0,0,22,,,,,,,,,,,,,,,,457,2007-12-31
255,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,667,0,,,,,,,,,,,,,,,,505,2007-12-31
369,0,145,16,16,57,0,0,88,0,0,0,0,0,0,0,1000,0,0,0,false,80,,0,24,151,16,159,221,113,,,,,,,,,,,,,,,,1155,2007-12-31
19,0,35,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,44,,0,0,0,12,53,0,24,,,,,,,,,,,,,,,,1351,2007-12-31
698,0,0,0,0,678,0,0,469,0,0,0,0,0,0,0,0,0,0,0,false,312,,0,0,0,0,0,303,408,,,,,,,,,,,,,,,,1454,2007-12-31
0,0,29,0,0,0,0,0,47,30,22,0,0,0,0,0,0,0,0,0,false,22,,0,0,0,0,0,0,35,,,,,,,,,,,,,,,,1557,2007-12-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2127,0,0,0,false,0,,0,0,0,0,0,1887,0,,,,,,,,,,,,,,,,1632,2007-12-31
52,0,34,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,87,,0,7,255,38,86,492,128,,,,,,,,,,,,,,,,1669,2007-12-31
0,0,0,0,0,0,0,0,325,456,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,671,0,,,,,,,,,,,,,,,,1829,2007-12-31
25,0,40,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,11,,0,0,0,2,22,0,21,,,,,,,,,,,,,,,,1856,2007-12-31
194,0,76,62,17,81,83,31,235,84,0,0,0,0,0,0,500,0,0,0,true,57,,0,12,86,17,18,221,67,,,,,,,,,,,,,,,,2040,2007-12-31
0,0,0,0,0,0,0,0,140,88,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,100,0,0,264,76,,,,,,,,,,,,,,,,2161,2007-12-31
460,1316,596,105,96,1488,121,0,202,476,172,0,0,0,0,0,59728,-14711,0,0,false,132,,900,0,1025,25,206,997,221,,,,,,,,,,,,,,,,2376,2007-12-31
14,1,12,11,12,5,5,2,18,12,12,0,0,0,0,0,600,0,0,0,false,6,,0,2,0,3,1,130,15,,,,,,,,,,,,,,,,2451,2007-12-31
1,0,12,22,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,false,2,,0,0,0,3,0,12,3,,,,,,,,,,,,,,,,2554,2007-12-31
71,0,135,153,60,58,139,0,135,0,0,0,0,0,0,0,0,0,0,0,false,201,,0,42,0,77,16,766,128,,,,,,,,,,,,,,,,2732,2007-12-31
61,0,0,39,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,18,0,0,84,0,,,,,,,,,,,,,,,,2750,2007-12-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,1458,0,,,,,,,,,,,,,,,,2938,2007-12-31
0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3252,2007-12-31
