RIAD0497,RIAD4042,RIAD4136,RIAD4141,RIAD4146,RIAD4461,RIAD4462,RIAD4463,RIAD4464,RIAD4467,RIAD4468,RIAD4486,RIAD4487,RIAD4488,RIAD4489,RIAD4491,RIAD4498,RIAD4499,RIAD4521,RIAD4522,RIAD4769,RIAD8403,RIADB526,RIADB527,RIADC013,RIADC014,RIADC015,RIADC016,RIADC017,RIADC018,RIADF555,RIADF556,RIADF557,RIADF558,RIADF559,RIADFT29,RIADFT30,RIADFT31,RIADFT32,RIADJJ26,RIADJJ27,RIADJJ28,RIADT047,RIADY923,RIADY924,IDRSSD,RCON9999
3,0,28,8,3,0,3,15,11,8,0,0,0,0,0,0,0,0,0,0,false,18,,0,4,0,7,0,57,33,14,40,0,14,14,,,,,,,,,,,37,2008-06-30
0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,242,2008-06-30
30,1,59,23,5,0,0,0,0,0,0,0,0,0,0,0,-101,0,0,0,false,35,,0,15,0,4,64,135,31,0,23,0,0,0,,,,,,,,,,,279,2008-06-30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,354,2008-06-30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,457,2008-06-30
101,0,87,0,0,0,0,0,63,72,60,0,0,0,0,0,0,0,0,0,false,58,,-19,0,0,0,27,338,47,128,79,41,43,0,,,,,,,,,,,505,2008-06-30
182,0,78,10,7,26,0,0,46,0,0,0,0,0,0,0,0,0,0,0,false,41,,0,11,78,9,30,157,37,86,35,0,42,29,,,,,,,,,,,1155,2008-06-30
11,0,17,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,26,,0,0,0,6,35,0,16,0,5,0,18,0,,,,,,,,,,,1351,2008-06-30
256,0,102,0,0,67,45,43,76,0,0,0,0,0,0,0,0,0,0,0,false,169,,0,50,89,56,29,181,204,498,0,0,253,0,,,,,,,,,,,1454,2008-06-30
0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1557,2008-06-30
267,0,0,0,209,130,25,104,202,383,0,0,0,0,0,0,2340,0,0,0,false,0,,0,0,42,0,55,1166,99,251,0,0,0,0,,,,,,,,,,,1632,2008-06-30
29,0,18,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,48,,-184,19,313,27,55,251,58,77,35,0,24,21,,,,,,,,,,,1669,2008-06-30
96,0,74,0,0,28,0,0,86,230,0,0,0,0,0,0,0,0,0,0,false,96,,0,35,0,0,0,349,0,144,0,0,161,0,,,,,,,,,,,1829,2008-06-30
12,0,18,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,5,,0,0,0,2,12,0,11,0,0,0,0,0,,,,,,,,,,,1856,2008-06-30
101,0,38,43,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,37,,0,7,52,8,5,155,30,57,2,52,40,14,,,,,,,,,,,2040,2008-06-30
