RIAD0497,RIAD4042,RIAD4136,RIAD4141,RIAD4146,RIAD4461,RIAD4462,RIAD4463,RIAD4464,RIAD4467,RIAD4468,RIAD4486,RIAD4487,RIAD4488,RIAD4489,RIAD4491,RIAD4498,RIAD4499,RIAD4521,RIAD4522,RIAD4769,RIAD8403,RIADB526,RIADB527,RIADC013,RIADC014,RIADC015,RIADC016,RIADC017,RIADC018,RIADF555,RIADF556,RIADF557,RIADF558,RIADF559,RIADFT29,RIADFT30,RIADFT31,RIADFT32,RIADJJ26,RIADJJ27,RIADJJ28,RIADT047,RIADY923,RIADY924,IDRSSD,RCON9999
6,0,26,14,4,11,6,4,40,13,12,0,0,0,0,0,0,0,0,0,false,18,,0,4,0,6,0,68,37,,,,,,,,,,,,,,,,37,2007-06-30
0,0,31,0,0,0,0,0,11,10,8,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,6,2,0,0,,,,,,,,,,,,,,,,242,2007-06-30
21,1,51,33,5,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,false,26,,0,13,0,3,47,113,29,,,,,,,,,,,,,,,,279,2007-06-30
4,0,5,0,1,0,0,0,27,8,5,0,0,0,0,0,0,0,0,0,false,2,,0,0,0,1,0,28,3,,,,,,,,,,,,,,,,354,2007-06-30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,439,2007-06-30
15,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,10,0,0,0,10,,,,,,,,,,,,,,,,457,2007-06-30
103,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,338,0,,,,,,,,,,,,,,,,505,2007-06-30
183,0,73,12,8,26,0,0,43,0,0,0,0,0,0,0,1000,0,0,0,false,42,,0,12,76,9,75,152,48,,,,,,,,,,,,,,,,1155,2007-06-30
12,0,18,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,23,,0,0,0,6,24,0,13,,,,,,,,,,,,,,,,1351,2007-06-30
351,0,0,0,0,308,0,0,217,0,0,0,0,0,0,0,0,0,0,0,false,171,,0,0,0,0,0,145,223,,,,,,,,,,,,,,,,1454,2007-06-30
0,0,13,0,0,0,0,0,12,13,22,0,0,0,0,0,0,0,0,0,false,13,,0,0,0,0,0,0,19,,,,,,,,,,,,,,,,1557,2007-06-30
