RIAD0497,RIAD4042,RIAD4136,RIAD4141,RIAD4146,RIAD4461,RIAD4462,RIAD4463,RIAD4464,RIAD4467,RIAD4468,RIAD4486,RIAD4487,RIAD4488,RIAD4489,RIAD4491,RIAD4498,RIAD4499,RIAD4521,RIAD4522,RIAD4769,RIAD8403,RIADB526,RIADB527,RIADC013,RIADC014,RIADC015,RIADC016,RIADC017,RIADC018,RIADF555,RIADF556,RIADF557,RIADF558,RIADF559,RIADFT29,RIADFT30,RIADFT31,RIADFT32,RIADJJ26,RIADJJ27,RIADJJ28,RIADT047,RIADY923,RIADY924,IDRSSD,RCON9999
0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,0,0,false,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,37,2017-09-30
0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,242,2017-09-30
37,0,173,49,,0,0,0,303,19,31,,,,,,0,0,0,0,false,38,0,0,23,80,11,294,368,52,0,68,0,18,13,0,0,0,0,,,,6,0,30,279,2017-09-30
0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,354,2017-09-30
,,,,,,,,,,,,,,,,0,0,0,0,false,,0,0,,,,,,,,,,,,0,0,0,0,,,,,,,457,2017-09-30
244,0,147,0,,0,0,0,578,195,105,,,,,,0,0,0,0,false,0,0,0,0,0,0,0,576,0,444,155,0,255,0,0,0,0,0,,,,0,0,0,505,2017-09-30
415,,117,,,,,,243,108,,,,,,,0,0,0,0,false,,0,0,,113,,,289,,421,,,,,0,0,0,0,,,,,,,1155,2017-09-30
0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,0,0,false,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1351,2017-09-30
439,0,239,0,,181,110,,263,227,204,,,,,,0,0,0,0,false,230,0,0,0,131,0,0,422,133,1347,0,0,571,132,0,0,0,0,,,,0,0,0,1454,2017-09-30
26,1,17,11,,,,,48,20,15,,,,,,0,0,0,0,false,8,0,0,1,,8,,32,12,13,40,,3,5,0,0,0,0,,,,,2,,1557,2017-09-30
25,,43,7,,,,,,,,,,,,,0,0,0,0,false,54,0,0,25,292,32,0,496,62,508,50,,81,63,0,0,0,0,,,,,,,1669,2017-09-30
26,,81,2,,,,,,,,,,,,,0,0,0,0,false,5,0,0,,,2,14,17,14,,12,68,,9,0,0,0,0,,,,,,,1856,2017-09-30
0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,0,0,false,0,0,0,0,0,0,0,468,0,166,0,0,0,0,0,0,0,0,,,,0,0,0,2040,2017-09-30
0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,0,0,false,0,0,0,0,0,0,0,308,0,264,0,0,246,0,0,0,0,0,,,,0,0,0,2161,2017-09-30
429,3,438,12,,194,321,0,791,5169,7670,,,,,,0,0,0,0,false,160,0,0,0,1920,32,132,1300,281,228,907,535,307,121,0,0,0,0,,,,0,184,281,2376,2017-09-30
1,,8,,,,,,23,10,,,,,,,0,0,0,0,false,2,0,0,,,2,,3,1,-1,3,1,,4,0,0,0,0,,,,,,,2554,2017-09-30
355,0,0,130,,0,0,0,157,0,0,,,,,,0,0,0,0,false,0,0,0,0,0,0,0,476,0,0,100,0,0,0,0,0,0,0,,,,0,0,0,2732,2017-09-30
,,,,,,,,,,,,,,,,0,0,0,0,false,,0,0,,,,,118,,,,,,,0,0,0,0,,,,,,,2750,2017-09-30
