RIAD0497,RIAD4042,RIAD4136,RIAD4141,RIAD4146,RIAD4461,RIAD4462,RIAD4463,RIAD4464,RIAD4467,RIAD4468,RIAD4486,RIAD4487,RIAD4488,RIAD4489,RIAD4491,RIAD4498,RIAD4499,RIAD4521,RIAD4522,RIAD4769,RIAD8403,RIADB526,RIADB527,RIADC013,RIADC014,RIADC015,RIADC016,RIADC017,RIADC018,RIADF555,RIADF556,RIADF557,RIADF558,RIADF559,RIADFT29,RIADFT30,RIADFT31,RIADFT32,RIADJJ26,RIADJJ27,RIADJJ28,RIADT047,RIADY923,RIADY924,IDRSSD,RCON9999
0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,37,2018-03-31
0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,242,2018-03-31
13,0,55,7,,0,0,0,16,99,10,,,,,,0,0,0,0,false,22,0,0,7,24,3,113,131,21,0,20,0,0,0,0,0,0,0,,,,3,0,0,279,2018-03-31
0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,354,2018-03-31
,,,,,,,,,,,,,,,,0,0,0,0,false,,0,0,,,,,,,,,,,,0,0,0,0,,,,,,,457,2018-03-31
0,0,0,0,,233,0,0,180,0,0,,,,,,0,0,0,0,false,0,0,0,0,0,0,0,198,0,152,0,0,0,0,0,0,0,0,,,,0,0,0,505,2018-03-31
131,,39,,,,,,101,,,,,,,,0,0,0,0,false,,0,0,,39,,,122,,157,,,11,,0,0,0,0,,,,,,,1155,2018-03-31
0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1351,2018-03-31
131,,,,,109,,,,,,,,,,,0,0,0,0,false,,0,0,,,,,138,,453,,,,,0,0,0,0,,,,,,,1454,2018-03-31
11,,12,1,,,,,,,,,,,,,0,0,0,0,false,20,0,0,6,97,16,0,169,23,173,16,,26,19,0,0,0,0,,,,,,,1669,2018-03-31
13,,25,,,,,,,,,,,,,,0,0,0,0,false,1,0,0,,,1,5,7,3,,9,39,,4,0,0,0,0,,,,,,,1856,2018-03-31
0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,0,0,false,0,0,0,0,0,3,0,177,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2040,2018-03-31
0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,0,0,false,0,0,0,0,0,0,0,118,0,104,0,0,102,0,0,0,0,0,,,,0,0,0,2161,2018-03-31
143,0,147,47,,7,0,0,328,0,0,,,,,,0,0,0,0,false,57,0,0,0,603,11,37,372,93,70,335,213,111,41,0,0,0,0,,,,0,10,96,2376,2018-03-31
,,3,2,,,,,8,3,,,,,,,0,0,0,0,false,1,0,0,,,1,,,1,-1,,1,,2,0,0,0,0,,,,,,,2554,2018-03-31
217,,,,,,,,,,,,,,,,0,0,0,0,false,,0,0,,,,,159,,,,,,,0,0,0,0,,,,,,,2732,2018-03-31
,,,,,,,,,,,,,,,,0,0,0,0,false,,0,0,,,,,,,,,,,,0,0,0,0,,,,,,,2750,2018-03-31
0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,3252,2018-03-31
,,,,,,,,,,,,,,,,0,0,0,0,false,,0,0,,,,,,,,,,,,0,0,0,0,,,,,,,3458,2018-03-31
,,,,,,,,,,,,,,,,0,0,0,0,false,,0,0,,,,,227,,,,,,,0,0,0,0,,,,,,,3720,2018-03-31
365,,,,,,,,1580,406,361,,,,,,0,0,0,0,true,,0,0,,115,,,226,,318,,158,219,273,0,0,0,0,,,,,,,3971,2018-03-31
,,,,,,,,,,,,,,,,0,0,0,0,false,,0,0,,,,,,,,,,,,0,0,0,0,,,,,,,4156,2018-03-31
0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,0,0,false,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,4231,2018-03-31
,,23,81,,,,,,,,,,,,,0,0,0,0,false,,0,0,,,3,,145,20,,61,,30,,0,0,0,0,,,,,,,4839,2018-03-31
,,232,,,,,,,,,,,,,,0,0,0,0,false,,0,0,,,,,,,,,,,,0,0,0,0,,,,,,,5069,2018-03-31
16,3,21,4,,0,0,0,0,0,0,,,,,,0,0,0,0,false,24,0,0,1,31,16,118,0,36,3,27,12,45,65,0,0,0,0,,,,0,0,0,5135,2018-03-31
101,0,178,0,,0,0,0,224,0,0,,,,,,0,0,0,0,false,0,0,0,0,257,0,0,151,117,530,152,145,234,150,0,0,0,0,,,,0,0,0,5210,2018-03-31
,,,,,,,,130,,,,,,,,0,0,0,0,false,,0,0,,,,,304,,133,,,,,0,0,0,0,,,,,,,5461,2018-03-31
,,,,,,,,,,,,,,,,0,0,0,0,false,,0,0,,,,,123,,,,,,,0,0,0,0,,,,,,,5751,2018-03-31
43,0,44,7,,0,0,0,0,0,0,,,,,,0,0,0,0,false,31,0,0,0,0,0,0,166,46,0,32,0,0,0,0,0,0,0,,,,0,0,0,6039,2018-03-31
267,3,12,41,,,,,68,358,65,,,,,,0,0,0,0,false,89,0,0,,36,9,84,,215,579,53,135,88,190,0,0,0,0,,,,14,42,32,6329,2018-03-31
0,0,0,0,,0,0,0,7957,938,340,,,,,,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,7009,2018-03-31
20,0,22,0,,0,0,0,0,0,0,,,,,,0,0,0,0,false,15,0,0,3,0,4,17,0,15,106,15,0,54,8,0,0,0,0,,,,0,0,0,7045,2018-03-31
,,,,,,,,,,,,,,,,0,0,0,0,false,,0,0,,,,,275,,,,,,,0,0,0,0,,,,,,,7072,2018-03-31
0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,7456,2018-03-31
,,,,,,,,,,,,,,,,0,0,0,0,false,,0,0,,,,,,,,,,,,0,0,0,0,,,,,,,7634,2018-03-31
5,14,41,15,,,,,110,,,,,,,,0,0,0,0,false,11,0,0,2,9,3,,54,11,,26,5,,12,0,0,0,0,,,,,21,2,8033,2018-03-31
0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,8462,2018-03-31
9,,21,,,,,,5,,,,,,,,0,0,0,0,false,4,0,0,,14,1,29,79,2,,13,2,3,,0,0,0,0,,,,,,6,8631,2018-03-31
0,0,0,0,,0,0,0,137,0,0,,,,,,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,9357,2018-03-31
0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,9553,2018-03-31
231,,,216,,707,,,,,,,,,,,0,0,0,0,false,,1,0,,-634,0,,847,,,150,115,,,0,0,0,0,,,,,2045,,9807,2018-03-31
,,,,,,,,,,,,,,,,0,0,0,0,false,,0,0,,,,,,,,,,,,0,0,0,0,,,,,,,9955,2018-03-31
56,,16,21,,20,,,35,70,27,,,,,,0,0,0,0,false,19,0,0,7,3,10,5,7,39,436,7,14,176,36,0,0,0,0,,,,,,,10250,2018-03-31
0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,0,0,false,0,0,0,0,8,0,28,106,17,0,32,0,0,44,0,0,0,0,,,,0,0,0,10849,2018-03-31
22,16,21,5,,6,31,0,40,0,0,,,,,,0,0,0,0,false,24,0,0,9,0,7,154,128,19,0,45,12,64,31,0,0,0,0,,,,4,9,15,11145,2018-03-31
22,0,49,0,,0,0,0,30,30,0,,,,,,0,0,0,0,false,11,0,0,10,27,10,14,0,16,50,19,22,0,28,0,0,0,0,,,,0,0,0,11640,2018-03-31
,,,,,,,,,,,,,,,,0,0,0,0,false,,0,0,,,,,,,,,,,,0,0,0,0,,,,,,,11837,2018-03-31
28,11,0,25,,30,0,0,166,61,60,,,,,,0,0,0,0,false,0,0,0,16,0,13,0,184,51,196,36,0,0,34,0,0,0,0,,,,0,107,0,12030,2018-03-31
19,,27,1,,496,,,51,,,,,,,,0,0,0,0,false,20,0,0,6,36,31,20,,25,45,31,12,5,13,0,0,0,0,,,,6,,12,12142,2018-03-31
,,,,,,,,,,,,,,,,0,0,0,0,false,,0,0,,,,,,,,,,,,0,0,0,0,,,,,,,12179,2018-03-31
14432,,,4395,,3663,11184,5829,-9930,0,,,,,,,0,0,0,0,false,5276,0,0,3293,14594,,3965,64394,,49120,,,,5582,0,0,0,0,,,,,,,12311,2018-03-31
0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,12647,2018-03-31
0,2,9,0,,0,0,0,2,3,0,,,,,,0,0,0,0,false,2,0,0,0,0,0,2,3,2,1,3,0,2,3,0,0,0,0,,,,0,1,2,12656,2018-03-31
,,,,,,,,27,,,,,,,,0,0,0,0,false,,0,0,,,,,47,,,73,,,,0,0,0,0,,,,,,,12937,2018-03-31
110,,,,,,,,,115,202,,,,,,0,0,0,0,false,,617,0,,,,112,308,,421,,,366,431,0,0,0,0,,,,,,,12946,2018-03-31
299,,137,,,,,,147,149,233,,,,,,0,0,0,0,false,,0,0,,,,,749,148,,,390,208,,0,0,0,0,,,,,,,13103,2018-03-31
2,,4,1,,,,,,,,,,,,,0,0,0,0,false,4,0,0,,,,3,11,5,,8,,,,0,0,0,0,,,,,1,,13251,2018-03-31
,,,,,,,,,,,,,,,,0,0,0,0,false,,0,0,,,,,,,,,,,,0,0,0,0,,,,,,,13457,2018-03-31
0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,14052,2018-03-31
0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,0,0,false,0,0,0,0,0,0,0,105,0,138,0,0,0,0,0,0,0,0,,,,0,0,0,14155,2018-03-31
,,6,,,,,,,,,,,,,,0,0,0,0,false,4,0,0,1,13,,,16,11,18,9,,13,3,0,0,0,0,,,,,,,14650,2018-03-31
,,,,,,,,,,,,,,,,0,0,0,0,false,,0,0,,,,,,,,,,,,0,0,0,0,,,,,,,14753,2018-03-31
,,,,,,,,,,,,,,,,0,0,0,0,false,,0,0,,,,,289,,281,,,,,0,0,0,0,,,,,,,14865,2018-03-31
0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,14977,2018-03-31
