RIAD0497,RIAD4042,RIAD4136,RIAD4141,RIAD4146,RIAD4461,RIAD4462,RIAD4463,RIAD4464,RIAD4467,RIAD4468,RIAD4486,RIAD4487,RIAD4488,RIAD4489,RIAD4491,RIAD4498,RIAD4499,RIAD4521,RIAD4522,RIAD4769,RIAD8403,RIADB526,RIADB527,RIADC013,RIADC014,RIADC015,RIADC016,RIADC017,RIADC018,RIADF555,RIADF556,RIADF557,RIADF558,RIADF559,RIADFT29,RIADFT30,RIADFT31,RIADFT32,RIADJJ26,RIADJJ27,RIADJJ28,RIADT047,RIADY923,RIADY924,IDRSSD,RCON9999
14,0,44,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,false,37,0,0,7,0,9,0,120,66,,,,,,,,,,,,,,,,37,2001-12-31
13,0,42,29,0,,,,15,,,0,,0,,0,,,,,false,0,,,0,0,5,3,13,0,,,,,,,,,,,,,,,,242,2001-12-31
31,3,69,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,false,0,0,0,1,0,3,6,188,38,,,,,,,,,,,,,,,,279,2001-12-31
19,0,1,0,0,0,0,0,7,13,0,0,0,0,0,0,0,0,,0,false,0,0,0,0,0,0,0,17,0,,,,,,,,,,,,,,,,354,2001-12-31
0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,false,0,0,0,0,0,0,0,196,0,,,,,,,,,,,,,,,,439,2001-12-31
0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,false,0,0,0,0,21,0,0,0,15,,,,,,,,,,,,,,,,457,2001-12-31
234,0,0,0,194,0,0,0,317,0,0,0,0,0,0,0,0,0,,0,false,0,0,0,0,0,0,0,697,0,,,,,,,,,,,,,,,,505,2001-12-31
505,0,0,0,0,7253,1751,10886,693,0,0,0,0,0,0,0,0,0,,0,false,0,0,0,0,0,0,0,921,0,,,,,,,,,,,,,,,,1146,2001-12-31
201,0,168,0,19,41,0,0,29,23,62,0,0,0,0,0,0,0,,0,false,76,0,0,21,0,0,69,303,70,,,,,,,,,,,,,,,,1155,2001-12-31
10,0,17,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,false,51,0,0,0,0,12,11,0,32,,,,,,,,,,,,,,,,1351,2001-12-31
380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,false,284,0,0,0,0,0,0,0,409,,,,,,,,,,,,,,,,1454,2001-12-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,false,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1557,2001-12-31
164,0,90,56,31,27,0,0,0,0,0,0,0,0,0,0,375,0,,0,false,75,0,0,52,0,46,45,435,63,,,,,,,,,,,,,,,,1632,2001-12-31
48,0,50,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,false,104,0,0,0,0,39,45,126,93,,,,,,,,,,,,,,,,1669,2001-12-31
0,0,0,0,0,0,0,0,239,308,0,0,0,0,0,0,0,0,,0,false,0,0,0,0,0,0,0,381,0,,,,,,,,,,,,,,,,1829,2001-12-31
0,0,0,21,0,0,0,0,16,8,0,0,0,0,0,0,0,0,,0,false,0,0,0,0,0,0,0,0,15,,,,,,,,,,,,,,,,1856,2001-12-31
0,0,19,15,0,0,0,0,13,0,0,0,0,0,0,0,0,0,,0,false,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1959,2001-12-31
83,3,64,16,17,15,29,0,3,26,36,0,0,0,0,0,0,0,,0,false,59,0,0,10,0,17,16,33,91,,,,,,,,,,,,,,,,2040,2001-12-31
0,103,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,false,0,0,0,0,0,0,0,121,119,,,,,,,,,,,,,,,,2161,2001-12-31
0,644,0,0,0,1983,0,0,0,0,0,0,0,0,0,0,0,0,,0,false,0,0,0,0,0,0,0,641,0,,,,,,,,,,,,,,,,2376,2001-12-31
0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,,0,false,11,0,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,2451,2001-12-31
0,0,9,0,1,25,0,0,9,6,3,0,0,0,0,0,0,0,,0,false,3,0,0,0,0,3,0,5,4,,,,,,,,,,,,,,,,2554,2001-12-31
305,0,79,65,63,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,false,173,0,0,0,0,105,59,698,199,,,,,,,,,,,,,,,,2732,2001-12-31
0,53,0,88,0,0,0,0,175,155,0,0,0,0,0,0,0,0,,0,false,0,0,0,0,73,0,0,68,0,,,,,,,,,,,,,,,,2750,2001-12-31
0,0,0,0,0,3264,0,0,0,0,0,0,0,0,0,0,319,129,,0,false,0,0,0,0,0,0,0,1038,0,,,,,,,,,,,,,,,,2938,2001-12-31
0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,,0,false,0,0,0,0,0,0,0,219,0,,,,,,,,,,,,,,,,2956,2001-12-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,false,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3252,2001-12-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,false,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3458,2001-12-31
1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,false,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3506,2001-12-31
257,0,0,0,0,0,186,0,166,206,0,0,0,0,0,0,0,0,,552,false,0,0,0,0,0,0,0,0,201,,,,,,,,,,,,,,,,3579,2001-12-31
147,23,95,35,17,54,58,0,67,0,0,0,0,0,0,0,0,0,,0,false,75,0,0,19,64,18,70,122,69,,,,,,,,,,,,,,,,3720,2001-12-31
101,109,69,81,30,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,false,40,0,0,7,51,14,5,70,92,,,,,,,,,,,,,,,,3953,2001-12-31
113,0,151,13,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,false,70,0,0,22,0,26,24,113,175,,,,,,,,,,,,,,,,4138,2001-12-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,false,0,0,0,82,128,0,106,0,0,,,,,,,,,,,,,,,,4147,2001-12-31
0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,,0,false,0,0,0,0,0,0,0,135,83,,,,,,,,,,,,,,,,4156,2001-12-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,false,62,0,0,0,0,0,0,125,0,,,,,,,,,,,,,,,,4231,2001-12-31
0,0,0,128,0,128,0,0,0,0,0,0,0,0,0,0,0,0,,0,false,0,0,0,0,0,0,0,283,112,,,,,,,,,,,,,,,,4437,2001-12-31
2,0,20,5,2,2,0,0,4,10,4,0,0,0,0,0,0,0,,0,false,4,0,0,0,0,1,4,11,4,,,,,,,,,,,,,,,,4745,2001-12-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,false,0,0,0,0,0,0,0,418,0,,,,,,,,,,,,,,,,4839,2001-12-31
220,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,,0,false,0,0,0,0,246,0,0,267,0,,,,,,,,,,,,,,,,5005,2001-12-31
0,0,0,0,0,78,0,0,67,0,0,0,0,0,0,0,0,0,,0,false,0,0,0,0,0,0,0,0,96,,,,,,,,,,,,,,,,5050,2001-12-31
164,0,0,92,56,33,109,0,74,70,50,0,0,0,0,0,0,0,,0,false,22,0,0,0,0,1,0,143,40,,,,,,,,,,,,,,,,5069,2001-12-31
17,0,23,34,13,30,4,13,88,125,0,0,0,0,0,0,0,0,,0,false,9,0,0,3,0,9,32,251,35,,,,,,,,,,,,,,,,5135,2001-12-31
0,0,0,0,0,0,0,0,603,540,0,0,0,0,0,0,0,0,,0,false,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,5210,2001-12-31
241,0,38,15,125,740,0,0,651,564,0,0,0,0,0,0,0,0,,0,false,563,0,0,262,0,229,80,528,412,,,,,,,,,,,,,,,,5247,2001-12-31
0,0,100,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,,0,false,0,0,0,0,0,0,0,216,0,,,,,,,,,,,,,,,,5274,2001-12-31
0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,,-177,false,0,0,0,0,0,0,189,484,0,,,,,,,,,,,,,,,,5331,2001-12-31
131,26,21,81,31,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,false,73,0,0,67,1001,16,162,242,153,,,,,,,,,,,,,,,,5461,2001-12-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,false,0,0,0,0,90,0,0,0,0,,,,,,,,,,,,,,,,5751,2001-12-31
0,0,0,0,0,4483,0,0,2016,0,0,0,0,0,0,0,21,0,,-613,false,0,0,0,0,0,0,0,7387,0,,,,,,,,,,,,,,,,5939,2001-12-31
0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,,0,false,0,0,0,0,0,0,0,232,0,,,,,,,,,,,,,,,,6039,2001-12-31
4,0,18,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,false,7,0,0,0,0,3,0,30,12,,,,,,,,,,,,,,,,6057,2001-12-31
14,0,43,44,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,false,34,0,0,7,0,6,0,71,38,,,,,,,,,,,,,,,,6141,2001-12-31
113,0,41,239,58,298,93,0,179,146,59,0,0,0,0,0,0,0,,0,false,156,0,0,0,0,29,152,0,119,,,,,,,,,,,,,,,,6329,2001-12-31
11,2,22,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,false,16,0,0,0,0,4,10,42,16,,,,,,,,,,,,,,,,6842,2001-12-31
543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,false,0,-1803,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,6972,2001-12-31
0,0,0,0,0,11971,0,0,34944,1352,0,0,0,0,0,0,16,0,,0,true,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,7009,2001-12-31
66,0,57,38,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,false,67,0,0,11,0,17,30,0,68,,,,,,,,,,,,,,,,7045,2001-12-31
0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,false,29,0,0,0,0,0,0,39,23,,,,,,,,,,,,,,,,7157,2001-12-31
0,0,0,0,0,0,0,0,1076,331,0,0,0,0,0,0,1500,0,,0,false,0,0,0,0,0,0,0,1502,0,,,,,,,,,,,,,,,,7166,2001-12-31
28,0,33,67,0,0,0,0,43,0,0,0,0,0,0,0,0,0,,0,false,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,7456,2001-12-31
0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,,0,false,0,0,0,0,0,0,0,0,54,,,,,,,,,,,,,,,,7634,2001-12-31
7,42,84,44,7,16,3,0,52,33,29,0,0,0,0,0,0,0,,0,false,30,0,0,6,0,8,14,95,29,,,,,,,,,,,,,,,,8033,2001-12-31
49,0,0,29,0,0,0,0,49,68,13,0,0,0,0,0,0,0,,0,false,0,0,0,5,0,6,6,84,22,,,,,,,,,,,,,,,,8154,2001-12-31
0,0,0,6866,0,0,0,0,67851,7011,7001,0,0,0,0,0,0,0,,0,false,0,0,0,0,0,0,0,12834,0,,,,,,,,,,,,,,,,8417,2001-12-31
