RIAD0497,RIAD4042,RIAD4136,RIAD4141,RIAD4146,RIAD4461,RIAD4462,RIAD4463,RIAD4464,RIAD4467,RIAD4468,RIAD4486,RIAD4487,RIAD4488,RIAD4489,RIAD4491,RIAD4498,RIAD4499,RIAD4521,RIAD4522,RIAD4769,RIAD8403,RIADB526,RIADB527,RIADC013,RIADC014,RIADC015,RIADC016,RIADC017,RIADC018,RIADF555,RIADF556,RIADF557,RIADF558,RIADF559,RIADFT29,RIADFT30,RIADFT31,RIADFT32,RIADJJ26,RIADJJ27,RIADJJ28,RIADT047,RIADY923,RIADY924,IDRSSD,RCON9999
5,0,41,11,,2,11,0,13,21,0,0,0,0,0,0,0,0,0,0,false,24,,0,8,0,9,39,110,53,0,60,0,28,21,,,,,,,,,,,37,2010-09-30
0,0,53,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,242,2010-09-30
47,2,113,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,56,,0,21,0,7,160,247,44,0,33,0,0,0,,,,,,,,,,,279,2010-09-30
0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,26,0,0,0,0,0,0,,,,,,,,,,,354,2010-09-30
0,0,0,0,,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,457,2010-09-30
180,0,125,0,,0,0,0,236,77,0,0,0,0,0,0,0,0,0,0,false,76,,0,0,0,25,50,462,0,276,120,0,0,0,,,,,,,,,,,505,2010-09-30
275,23,90,41,,44,0,0,63,0,0,0,0,0,0,0,500,0,0,0,false,70,,0,15,125,13,66,276,83,185,55,25,66,51,,,,,,,,,,,1155,2010-09-30
21,0,26,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,38,,0,0,0,9,82,0,26,0,12,0,0,33,,,,,,,,,,,1351,2010-09-30
386,0,184,0,,324,245,105,123,111,0,0,0,0,0,0,0,0,0,0,false,240,,0,0,130,0,0,292,204,927,0,148,455,0,,,,,,,,,,,1454,2010-09-30
33,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1557,2010-09-30
36,0,26,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,69,,0,26,201,33,121,394,81,147,47,0,42,38,,,,,,,,,,,1669,2010-09-30
140,0,169,0,,45,197,54,158,320,0,0,0,0,0,0,0,0,0,0,false,102,,0,56,0,25,39,340,0,303,0,0,235,166,,,,,,,,,,,1829,2010-09-30
13,0,24,77,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,7,,-10,0,0,0,15,0,14,0,0,0,0,0,,,,,,,,,,,1856,2010-09-30
87,3,57,76,,0,0,0,86,63,28,0,0,0,0,0,0,0,0,0,false,39,,0,9,79,11,0,401,33,143,46,151,99,21,,,,,,,,,,,2040,2010-09-30
0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,37,,0,0,80,0,32,205,60,105,39,0,89,0,,,,,,,,,,,2161,2010-09-30
465,785,866,98,,394,315,0,134,117,1729,0,0,0,0,0,200816,0,0,0,false,131,,0,0,837,23,126,657,281,124,642,54,163,104,,,,,,,,,,,2376,2010-09-30
1,0,7,0,,0,0,0,7,16,5,0,0,0,0,0,0,0,0,0,false,2,,0,0,0,2,0,3,2,-4,6,0,0,3,,,,,,,,,,,2554,2010-09-30
11,0,124,370,,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,false,126,,0,0,0,55,0,646,79,0,45,0,0,40,,,,,,,,,,,2732,2010-09-30
33,0,28,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,108,0,0,0,0,0,0,,,,,,,,,,,2750,2010-09-30
0,0,0,0,,73,0,0,129,26,34,0,0,0,0,0,0,0,0,0,false,31,,0,0,0,0,0,0,48,0,35,0,0,0,,,,,,,,,,,3252,2010-09-30
0,0,9,0,,0,0,0,8,7,9,0,0,0,0,0,0,0,0,0,false,9,,36,0,0,0,0,18,13,0,0,0,0,7,,,,,,,,,,,3458,2010-09-30
205,0,42,125,,97,0,0,0,48,32,0,0,0,0,0,0,0,0,0,false,61,,0,0,134,26,49,260,44,0,54,88,43,73,,,,,,,,,,,3720,2010-09-30
153,0,67,221,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,30,,0,4,47,13,8,63,49,96,42,23,118,40,,,,,,,,,,,3953,2010-09-30
84,41,54,43,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,67,,0,17,0,25,218,156,63,0,132,61,135,67,,,,,,,,,,,4138,2010-09-30
44,0,43,62,,0,0,0,108,60,0,0,0,0,0,0,0,0,0,0,false,40,,0,0,82,26,80,252,55,0,75,75,0,96,,,,,,,,,,,4156,2010-09-30
0,0,47,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,93,200,44,0,68,0,75,0,,,,,,,,,,,4231,2010-09-30
93,0,98,49,,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,106,,0,0,113,0,37,355,89,349,45,181,233,77,,,,,,,,,,,4437,2010-09-30
0,0,0,237,,264,0,0,867,129,0,0,0,0,0,0,2100,0,0,0,false,0,,0,27,0,0,0,351,86,0,142,0,103,0,,,,,,,,,,,4839,2010-09-30
0,0,0,645,,0,0,0,543,1054,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,210,53,0,473,0,0,0,540,0,0,,,,,,,,,,,5005,2010-09-30
134,0,741,168,,30,45,0,447,0,0,0,0,0,0,0,0,0,0,0,false,0,,855,0,0,0,0,154,0,0,122,329,0,0,,,,,,,,,,,5069,2010-09-30
41,16,46,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,51,,0,1,104,14,172,907,8,2,197,0,65,0,,,,,,,,,,,5135,2010-09-30
280,0,157,284,,71,165,78,593,164,0,0,0,0,0,0,0,0,0,0,false,247,,0,0,759,0,831,290,215,0,245,189,0,269,,,,,,,,,,,5210,2010-09-30
0,0,113,146,,47,70,0,81,116,0,0,0,0,0,0,0,0,0,0,false,0,,0,35,0,47,79,575,79,68,218,226,94,0,,,,,,,,,,,5331,2010-09-30
381,0,0,0,,98,0,0,261,132,454,0,0,0,0,0,0,0,20,0,true,0,,0,97,28,0,31,127,175,245,0,100,122,168,,,,,,,,,,,5461,2010-09-30
0,0,37,56,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,99,0,48,100,0,0,0,0,32,0,,,,,,,,,,,5751,2010-09-30
0,0,35,0,,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,false,33,,0,0,0,0,0,161,0,0,27,0,0,0,,,,,,,,,,,6039,2010-09-30
0,0,28,0,,6,0,0,41,0,0,0,0,0,0,0,0,0,0,0,false,23,,0,5,0,6,0,126,23,0,0,0,0,10,,,,,,,,,,,6141,2010-09-30
144,0,36,158,,122,82,174,99,55,155,0,0,0,0,0,4000,0,0,0,false,191,,0,0,94,18,185,0,354,726,124,227,65,230,,,,,,,,,,,6329,2010-09-30
845,0,0,334,,842,0,0,377,333,0,0,0,0,0,0,22708,5227,0,0,false,263,,0,0,162,143,149,646,0,798,0,422,480,282,,,,,,,,,,,6972,2010-09-30
0,0,0,0,,25,-39,0,25611,1361,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,7009,2010-09-30
53,1,58,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,52,,0,13,0,16,37,0,53,136,40,0,49,40,,,,,,,,,,,7045,2010-09-30
0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,85,0,0,0,0,0,0,,,,,,,,,,,7157,2010-09-30
