RIAD0497,RIAD4042,RIAD4136,RIAD4141,RIAD4146,RIAD4461,RIAD4462,RIAD4463,RIAD4464,RIAD4467,RIAD4468,RIAD4486,RIAD4487,RIAD4488,RIAD4489,RIAD4491,RIAD4498,RIAD4499,RIAD4521,RIAD4522,RIAD4769,RIAD8403,RIADB526,RIADB527,RIADC013,RIADC014,RIADC015,RIADC016,RIADC017,RIADC018,RIADF555,RIADF556,RIADF557,RIADF558,RIADF559,RIADFT29,RIADFT30,RIADFT31,RIADFT32,RIADJJ26,RIADJJ27,RIADJJ28,RIADT047,RIADY923,RIADY924,IDRSSD,RCON9999
0,0,21,6,5,8,2,0,0,0,0,0,0,0,0,0,0,0,,0,false,24,0,0,4,0,5,0,52,37,,,,,,,,,,,,,,,,37,2001-06-30
6,0,21,0,3,7,0,0,7,0,0,0,0,0,0,0,0,0,,0,false,5,0,0,0,0,5,0,10,6,,,,,,,,,,,,,,,,242,2001-06-30
16,0,35,0,7,0,0,0,32,0,0,0,0,0,0,0,0,0,,0,false,23,0,0,0,0,0,4,81,15,,,,,,,,,,,,,,,,279,2001-06-30
10,0,5,3,0,0,0,0,5,7,3,0,0,0,0,0,0,0,,0,false,3,0,0,0,0,0,0,7,0,,,,,,,,,,,,,,,,354,2001-06-30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,false,0,0,0,0,0,0,0,97,0,,,,,,,,,,,,,,,,439,2001-06-30
0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,,0,false,0,0,0,0,10,0,0,0,0,,,,,,,,,,,,,,,,457,2001-06-30
106,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,,0,false,0,0,0,0,0,0,0,363,0,,,,,,,,,,,,,,,,505,2001-06-30
0,0,0,0,0,4914,773,617,0,0,0,0,0,0,0,0,0,0,,0,false,0,0,0,0,0,0,0,391,0,,,,,,,,,,,,,,,,1146,2001-06-30
96,0,84,4,9,17,0,0,30,0,0,0,0,0,0,0,0,0,,0,false,39,0,0,10,0,9,32,150,35,,,,,,,,,,,,,,,,1155,2001-06-30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,false,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1351,2001-06-30
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,false,153,0,0,0,0,0,0,0,211,,,,,,,,,,,,,,,,1454,2001-06-30
