RIAD0497,RIAD4042,RIAD4136,RIAD4141,RIAD4146,RIAD4461,RIAD4462,RIAD4463,RIAD4464,RIAD4467,RIAD4468,RIAD4486,RIAD4487,RIAD4488,RIAD4489,RIAD4491,RIAD4498,RIAD4499,RIAD4521,RIAD4522,RIAD4769,RIAD8403,RIADB526,RIADB527,RIADC013,RIADC014,RIADC015,RIADC016,RIADC017,RIADC018,RIADF555,RIADF556,RIADF557,RIADF558,RIADF559,RIADFT29,RIADFT30,RIADFT31,RIADFT32,RIADJJ26,RIADJJ27,RIADJJ28,RIADT047,RIADY923,RIADY924,IDRSSD,RCON9999
3,0,14,3,,1,2,0,2,6,0,0,0,0,0,0,0,0,0,0,false,9,0,0,3,0,2,15,37,18,0,21,0,12,7,,,,,,,,,,,37,2011-03-31
0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,242,2011-03-31
14,0,38,0,,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,false,16,0,0,8,0,2,62,123,17,0,11,0,62,4,,,,,,,,,,,279,2011-03-31
2,0,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,1,0,0,0,0,0,0,16,1,2,2,0,0,1,,,,,,,,,,,354,2011-03-31
0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,457,2011-03-31
28,0,43,42,,0,0,0,84,27,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,160,0,96,37,0,0,0,,,,,,,,,,,505,2011-03-31
95,6,30,19,,16,0,0,21,0,0,0,0,0,0,0,0,0,0,0,false,23,0,0,4,42,5,25,106,31,69,17,5,21,18,,,,,,,,,,,1155,2011-03-31
9,0,9,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,13,0,0,0,0,5,29,0,14,0,8,0,0,12,,,,,,,,,,,1351,2011-03-31
143,0,69,0,,159,39,33,64,40,0,0,0,0,0,0,0,0,0,0,false,98,0,0,0,41,37,0,97,82,344,0,0,163,0,,,,,,,,,,,1454,2011-03-31
0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1557,2011-03-31
