RIAD0497,RIAD4042,RIAD4136,RIAD4141,RIAD4146,RIAD4461,RIAD4462,RIAD4463,RIAD4464,RIAD4467,RIAD4468,RIAD4486,RIAD4487,RIAD4488,RIAD4489,RIAD4491,RIAD4498,RIAD4499,RIAD4521,RIAD4522,RIAD4769,RIAD8403,RIADB526,RIADB527,RIADC013,RIADC014,RIADC015,RIADC016,RIADC017,RIADC018,RIADF555,RIADF556,RIADF557,RIADF558,RIADF559,RIADFT29,RIADFT30,RIADFT31,RIADFT32,RIADJJ26,RIADJJ27,RIADJJ28,RIADT047,RIADY923,RIADY924,IDRSSD,RCON9999
7,0,40,21,6,11,10,7,60,17,19,0,0,0,0,0,0,0,0,0,false,24,,0,6,0,10,0,105,53,,,,,,,,,,,,,,,,37,2007-09-30
0,0,46,0,0,0,0,0,12,15,11,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,6,4,0,0,,,,,,,,,,,,,,,,242,2007-09-30
35,2,78,80,7,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,false,41,,0,20,0,4,72,180,56,,,,,,,,,,,,,,,,279,2007-09-30
6,0,8,0,1,0,0,0,29,11,7,0,0,0,0,0,0,0,0,0,false,3,,0,0,0,1,0,37,3,,,,,,,,,,,,,,,,354,2007-09-30
22,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,15,0,0,0,17,,,,,,,,,,,,,,,,457,2007-09-30
183,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,498,0,,,,,,,,,,,,,,,,505,2007-09-30
279,0,109,16,12,39,0,0,66,0,0,0,0,0,0,0,1000,0,0,0,false,63,,0,17,112,13,116,220,62,,,,,,,,,,,,,,,,1155,2007-09-30
16,0,27,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,33,,0,0,0,8,38,0,19,,,,,,,,,,,,,,,,1351,2007-09-30
528,0,0,0,0,484,0,0,345,0,0,0,0,0,0,0,0,0,0,0,false,231,,0,0,0,0,0,212,316,,,,,,,,,,,,,,,,1454,2007-09-30
0,0,20,0,0,0,0,0,18,34,21,0,0,0,0,0,0,0,0,0,false,17,,0,0,0,0,0,0,29,,,,,,,,,,,,,,,,1557,2007-09-30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778,0,0,0,false,0,,0,0,0,0,0,1402,0,,,,,,,,,,,,,,,,1632,2007-09-30
35,0,22,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,63,,0,5,189,30,62,367,99,,,,,,,,,,,,,,,,1669,2007-09-30
0,0,0,0,0,0,0,0,158,225,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,540,0,,,,,,,,,,,,,,,,1829,2007-09-30
16,0,28,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,9,,0,0,0,2,16,0,13,,,,,,,,,,,,,,,,1856,2007-09-30
149,0,64,45,13,60,83,23,177,70,0,0,0,0,0,0,500,0,0,0,true,46,,0,8,61,12,14,185,54,,,,,,,,,,,,,,,,2040,2007-09-30
0,0,0,0,0,0,0,0,104,71,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,74,0,0,197,0,,,,,,,,,,,,,,,,2161,2007-09-30
348,952,429,80,71,1250,90,0,151,309,0,0,0,0,0,0,59728,-15003,0,0,false,97,,900,0,762,19,157,733,169,,,,,,,,,,,,,,,,2376,2007-09-30
10,0,7,7,2,5,4,2,12,10,6,0,0,0,0,0,0,0,0,0,false,5,,0,1,0,2,0,95,11,,,,,,,,,,,,,,,,2451,2007-09-30
0,0,9,22,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,false,2,,0,0,0,2,0,8,2,,,,,,,,,,,,,,,,2554,2007-09-30
0,0,114,143,48,43,0,0,135,0,0,0,0,0,0,0,0,0,0,0,false,149,,0,0,0,58,10,582,103,,,,,,,,,,,,,,,,2732,2007-09-30
47,0,0,30,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,18,0,0,64,0,,,,,,,,,,,,,,,,2750,2007-09-30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,1117,0,,,,,,,,,,,,,,,,2938,2007-09-30
0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3252,2007-09-30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,-17,0,0,0,0,15,0,,,,,,,,,,,,,,,,3458,2007-09-30
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,239,0,,,,,,,,,,,,,,,,3720,2007-09-30
74,28,61,308,8,69,84,0,0,0,0,0,0,0,0,0,2000,0,0,0,false,36,,0,5,47,13,5,29,54,,,,,,,,,,,,,,,,3953,2007-09-30
110,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,125,166,145,,,,,,,,,,,,,,,,4138,2007-09-30
128,0,50,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,20,,0,8,89,25,33,217,38,,,,,,,,,,,,,,,,4156,2007-09-30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,177,0,,,,,,,,,,,,,,,,4231,2007-09-30
0,0,0,218,0,187,152,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,468,0,,,,,,,,,,,,,,,,4437,2007-09-30
0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,371,0,,,,,,,,,,,,,,,,4839,2007-09-30
218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,200,0,0,324,0,,,,,,,,,,,,,,,,5005,2007-09-30
0,0,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,783,0,0,0,0,0,0,,,,,,,,,,,,,,,,5069,2007-09-30
43,8,39,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,59,,0,4,74,15,125,756,82,,,,,,,,,,,,,,,,5135,2007-09-30
905,0,0,0,0,0,0,0,546,583,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,673,0,0,0,0,,,,,,,,,,,,,,,,5210,2007-09-30
0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,469,0,,,,,,,,,,,,,,,,5331,2007-09-30
0,0,0,0,0,0,0,0,454,340,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,284,225,,,,,,,,,,,,,,,,5461,2007-09-30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,71,0,0,101,0,,,,,,,,,,,,,,,,5751,2007-09-30
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,179,0,,,,,,,,,,,,,,,,6039,2007-09-30
7,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,2,,0,6,0,5,4,35,9,,,,,,,,,,,,,,,,6057,2007-09-30
13,0,32,1,2,9,0,0,40,0,0,0,0,0,0,0,0,0,0,0,false,31,,0,6,0,6,0,106,38,,,,,,,,,,,,,,,,6141,2007-09-30
223,1,36,236,40,222,144,225,361,112,222,0,0,0,0,0,0,0,0,0,false,179,,0,0,94,17,131,0,361,,,,,,,,,,,,,,,,6329,2007-09-30
0,0,0,0,0,860,0,0,619,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,6972,2007-09-30
0,0,0,0,0,0,0,0,30776,1575,0,0,0,0,0,0,4,0,0,0,true,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,7009,2007-09-30
48,0,56,37,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,48,,0,9,0,14,23,0,62,,,,,,,,,,,,,,,,7045,2007-09-30
0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,20,57,0,,,,,,,,,,,,,,,,7157,2007-09-30
22,0,36,0,26,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,56,0,,,,,,,,,,,,,,,,7456,2007-09-30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,0,47,,,,,,,,,,,,,,,,7634,2007-09-30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,8033,2007-09-30
0,0,48,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,42,51,,,,,,,,,,,,,,,,8462,2007-09-30
31,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,49,0,36,165,0,,,,,,,,,,,,,,,,8631,2007-09-30
0,0,0,0,0,276,2174,0,400,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,9357,2007-09-30
0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,9553,2007-09-30
0,0,0,0,0,2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,9807,2007-09-30
0,0,0,0,0,719,0,0,58,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,203,0,,,,,,,,,,,,,,,,9955,2007-09-30
0,0,0,0,0,98,0,0,57,0,0,0,0,0,0,0,-32,0,0,0,true,0,,0,0,0,0,0,91,0,,,,,,,,,,,,,,,,10157,2007-09-30
307,0,59,89,31,180,44,29,76,155,89,0,0,0,0,0,750,0,0,0,false,123,,0,35,7,34,26,79,213,,,,,,,,,,,,,,,,10250,2007-09-30
0,0,0,0,0,383,300,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,10849,2007-09-30
0,0,0,0,0,325,0,0,300,569,0,0,0,0,0,0,0,0,356,0,false,0,,0,0,0,0,368,0,0,,,,,,,,,,,,,,,,10858,2007-09-30
62,9,49,15,10,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,false,57,,0,48,0,17,86,224,68,,,,,,,,,,,,,,,,11145,2007-09-30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,87,0,0,0,0,,,,,,,,,,,,,,,,11640,2007-09-30
0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,92,0,,,,,,,,,,,,,,,,11837,2007-09-30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,383,253,,,,,,,,,,,,,,,,12030,2007-09-30
0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,0,107,,,,,,,,,,,,,,,,12058,2007-09-30
28,0,54,9,12,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,false,54,,0,12,0,39,51,0,65,,,,,,,,,,,,,,,,12142,2007-09-30
0,0,0,0,0,72,41,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,139,0,,,,,,,,,,,,,,,,12245,2007-09-30
