RIAD0497,RIAD4042,RIAD4136,RIAD4141,RIAD4146,RIAD4461,RIAD4462,RIAD4463,RIAD4464,RIAD4467,RIAD4468,RIAD4486,RIAD4487,RIAD4488,RIAD4489,RIAD4491,RIAD4498,RIAD4499,RIAD4521,RIAD4522,RIAD4769,RIAD8403,RIADB526,RIADB527,RIADC013,RIADC014,RIADC015,RIADC016,RIADC017,RIADC018,RIADF555,RIADF556,RIADF557,RIADF558,RIADF559,RIADFT29,RIADFT30,RIADFT31,RIADFT32,RIADJJ26,RIADJJ27,RIADJJ28,RIADT047,RIADY923,RIADY924,IDRSSD,RCON9999
49,0,0,0,,0,0,0,0,0,0,,,,,,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,37,2016-12-31
0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,242,2016-12-31
105,0,226,19,,6,0,0,100,29,37,,,,,,0,0,0,0,false,60,0,0,30,119,14,361,472,68,2,99,0,32,24,0,0,0,0,,,,25,0,0,279,2016-12-31
0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,0,0,false,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,354,2016-12-31
0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,0,0,false,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,457,2016-12-31
285,0,203,121,,46,0,0,134,124,0,,,,,,0,0,0,0,false,0,0,0,0,136,37,63,659,0,559,210,205,323,0,0,0,0,0,,,,0,0,0,505,2016-12-31
572,0,154,0,,0,0,0,290,127,0,,,,,,0,0,0,0,false,0,0,0,0,124,0,0,403,0,437,104,0,0,0,0,0,0,0,,,,0,0,0,1155,2016-12-31
0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,121,0,1351,2016-12-31
545,112,347,0,,322,159,124,230,251,216,,,,,,0,0,0,0,false,295,0,0,0,176,0,0,408,247,1751,0,0,902,195,0,0,0,0,,,,0,0,0,1454,2016-12-31
46,0,36,1,,0,0,0,54,12,21,,,,,,0,0,0,0,false,12,0,0,1,0,9,0,62,23,21,45,0,3,6,0,0,0,0,,,,0,0,0,1557,2016-12-31
41,0,61,9,,0,0,0,0,0,0,,,,,,0,0,0,0,false,76,0,0,36,378,39,85,606,77,573,63,0,104,104,0,0,0,0,,,,0,0,0,1669,2016-12-31
301,0,219,0,,433,0,0,252,307,404,,,,,,0,0,0,0,false,0,0,0,0,174,0,0,652,0,488,0,0,310,208,0,0,0,0,,,,0,0,0,1829,2016-12-31
38,0,72,3,,0,0,0,0,0,0,,,,,,0,0,0,0,false,9,0,0,0,0,2,18,32,21,0,12,91,0,13,0,0,0,0,,,,0,0,0,1856,2016-12-31
178,0,86,65,,0,0,0,0,0,0,,,,,,0,0,0,0,false,0,0,0,0,124,0,0,609,0,208,0,68,151,75,0,0,0,0,,,,0,0,0,2040,2016-12-31
0,0,0,0,,105,0,0,175,0,0,,,,,,0,0,0,0,false,0,0,0,0,121,0,0,443,0,282,0,0,100,0,0,0,0,0,,,,0,0,0,2161,2016-12-31
396,0,665,35,,1143,321,0,4115,291,1004,,,,,,0,0,0,0,false,179,0,0,0,2689,43,185,1641,354,306,1094,535,419,175,0,0,0,0,,,,14,126,325,2376,2016-12-31
1,0,10,0,,0,0,0,28,15,0,,,,,,0,0,0,0,false,3,0,0,0,0,2,0,3,2,-6,3,3,0,4,0,0,0,0,,,,0,0,4,2554,2016-12-31
377,0,128,76,,0,0,0,0,0,0,,,,,,0,0,0,0,false,70,0,0,0,0,96,0,608,88,0,136,0,0,125,0,0,0,0,,,,0,0,0,2732,2016-12-31
0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,0,0,false,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2750,2016-12-31
0,0,0,0,,0,0,0,209,0,0,,,,,,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,,,,0,0,0,3252,2016-12-31
0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,3458,2016-12-31
195,0,182,0,,334,0,0,0,0,0,,,,,,0,0,0,0,false,0,0,0,0,275,0,0,808,0,0,0,108,117,0,0,0,0,0,,,,0,0,0,3720,2016-12-31
2292,0,0,0,,932,0,0,6224,1455,1020,,,,,,0,0,0,0,true,0,0,0,0,476,0,208,1207,0,1939,0,751,1297,1389,0,0,0,0,,,,0,0,0,3971,2016-12-31
0,0,0,0,,190,0,0,152,222,0,,,,,,0,0,0,0,false,0,0,0,0,113,0,0,298,0,398,0,0,215,224,0,0,0,0,,,,0,0,0,4156,2016-12-31
0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,0,0,false,0,0,0,0,0,0,142,338,0,0,0,0,169,0,0,0,0,0,,,,0,0,0,4231,2016-12-31
0,0,95,239,,151,0,0,0,0,0,,,,,,0,0,0,0,false,0,0,0,0,0,38,0,621,131,0,222,0,89,0,0,0,0,0,,,,0,155,0,4839,2016-12-31
218,0,700,0,,0,0,0,0,0,0,,,,,,0,0,0,0,false,0,0,0,0,0,0,0,217,0,0,187,0,0,0,0,0,0,0,,,,0,0,0,5069,2016-12-31
63,12,68,99,,0,0,0,0,0,0,,,,,,0,0,0,0,false,89,0,0,6,194,17,437,0,184,0,222,46,148,280,0,0,0,0,,,,14,16,52,5135,2016-12-31
572,0,466,188,,112,0,0,777,0,0,,,,,,0,0,0,0,false,261,0,0,0,1100,0,153,467,346,1499,373,276,492,415,0,0,0,0,,,,0,0,0,5210,2016-12-31
480,0,135,0,,0,284,0,769,328,0,,,,,,0,0,0,0,false,0,0,0,0,151,0,0,275,141,524,0,213,225,398,0,0,0,0,,,,0,128,0,5461,2016-12-31
0,0,0,0,,0,0,0,166,0,0,,,,,,0,0,0,0,false,0,0,0,0,101,0,0,469,0,108,0,0,0,156,0,0,0,0,,,,0,0,0,5751,2016-12-31
217,0,158,0,,0,0,0,0,0,0,,,,,,0,0,1917,0,false,0,0,0,0,0,0,0,943,0,0,180,913,157,172,0,0,0,0,,,,0,447,0,6039,2016-12-31
0,0,55,0,,0,0,0,0,0,0,,,,,,0,0,0,0,false,32,0,0,6,0,5,0,257,33,0,0,0,0,0,0,0,0,0,,,,0,0,0,6141,2016-12-31
660,6,47,195,,0,0,0,304,1037,342,,,,,,1000,0,0,0,false,349,0,0,0,132,31,345,0,857,1955,132,868,518,489,0,0,0,0,,,,41,324,119,6329,2016-12-31
0,0,0,0,,0,0,0,29258,3323,1536,,,,,,0,0,0,0,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,7009,2016-12-31
70,1,94,0,,0,0,0,0,0,0,,,,,,0,0,0,0,false,67,0,0,18,0,17,88,0,60,417,58,0,227,40,0,0,0,0,,,,0,0,0,7045,2016-12-31
239,0,286,2,,0,0,0,152,0,0,,,,,,0,0,0,0,false,11,0,0,0,95,10,32,460,36,71,158,210,-5,44,0,0,0,0,,,,0,30,115,7072,2016-12-31
0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,0,0,false,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,7157,2016-12-31
0,0,0,0,,0,0,0,0,0,0,,,,,,400,0,0,0,false,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,7456,2016-12-31
0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,0,0,false,0,0,0,0,0,0,0,238,0,0,0,0,105,0,0,0,0,0,,,,0,0,0,7634,2016-12-31
16,50,154,105,,208,0,0,57,102,46,,,,,,0,0,0,0,false,46,0,0,0,59,14,0,191,37,0,51,54,0,37,0,0,0,0,,,,0,114,12,8033,2016-12-31
0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,0,0,false,0,0,0,0,0,0,0,190,0,274,0,0,161,0,0,0,0,0,,,,0,0,0,8462,2016-12-31
37,0,90,2,,0,0,0,22,0,0,,,,,,0,0,0,0,false,20,0,0,0,59,5,115,263,15,0,50,0,24,0,0,0,0,0,,,,0,0,22,8631,2016-12-31
109,0,111,155,,377,0,0,126,387,124,,,,,,0,0,0,0,false,0,0,0,0,0,0,0,0,0,189,0,351,0,0,0,0,0,0,,,,303,0,0,9357,2016-12-31
0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,0,0,false,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,9553,2016-12-31
794,126,221,836,,359,191,272,0,2088,511,,,,,,0,0,0,0,true,159,0,0,0,4520,115,0,2266,369,0,600,595,0,204,0,0,0,0,,,,101,9214,247,9807,2016-12-31
0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,0,0,false,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,9955,2016-12-31
223,109,117,151,,92,0,0,106,171,375,,,,,,0,0,0,0,false,114,0,0,0,12,39,22,38,142,1833,31,134,641,116,0,0,0,0,,,,0,0,0,10250,2016-12-31
86,0,0,0,,349,0,0,0,0,0,,,,,,0,0,0,0,false,0,0,0,0,34,0,116,434,50,0,153,0,0,224,0,0,0,0,,,,0,0,0,10849,2016-12-31
138,54,123,7,,15,141,0,169,0,0,,,,,,-40,0,0,0,false,78,0,0,42,0,18,573,630,103,0,180,44,207,78,0,0,0,0,,,,15,0,33,11145,2016-12-31
71,0,220,30,,0,0,0,110,64,0,,,,,,0,0,0,0,false,63,0,0,0,145,30,61,0,51,80,52,88,0,101,0,0,0,0,,,,0,0,0,11640,2016-12-31
