RIAD0497,RIAD4042,RIAD4136,RIAD4141,RIAD4146,RIAD4461,RIAD4462,RIAD4463,RIAD4464,RIAD4467,RIAD4468,RIAD4486,RIAD4487,RIAD4488,RIAD4489,RIAD4491,RIAD4498,RIAD4499,RIAD4521,RIAD4522,RIAD4769,RIAD8403,RIADB526,RIADB527,RIADC013,RIADC014,RIADC015,RIADC016,RIADC017,RIADC018,RIADF555,RIADF556,RIADF557,RIADF558,RIADF559,RIADFT29,RIADFT30,RIADFT31,RIADFT32,RIADJJ26,RIADJJ27,RIADJJ28,RIADT047,RIADY923,RIADY924,IDRSSD,RCON9999
13,0,65,16,10,4,19,6,20,38,0,0,0,0,0,0,0,0,0,0,false,38,,0,8,0,13,0,128,74,33,81,0,31,27,,,,,,,,,,,37,2008-12-31
0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,242,2008-12-31
67,2,123,25,12,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,false,63,,0,30,0,9,134,284,63,0,45,0,0,0,,,,,,,,,,,279,2008-12-31
8,0,9,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,4,,0,1,0,1,0,22,4,4,6,0,12,0,,,,,,,,,,,354,2008-12-31
28,0,29,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,0,30,0,0,0,0,0,,,,,,,,,,,457,2008-12-31
274,0,175,0,0,0,0,0,152,143,127,0,0,0,0,0,0,0,0,0,false,108,,-19,26,0,43,56,688,116,270,147,0,0,0,,,,,,,,,,,505,2008-12-31
409,0,156,14,25,55,0,0,88,0,0,0,0,0,0,0,0,0,0,0,false,87,,0,23,159,16,63,329,88,180,55,16,86,60,,,,,,,,,,,1155,2008-12-31
20,0,35,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,50,,0,0,0,13,76,0,32,0,10,0,38,0,,,,,,,,,,,1351,2008-12-31
478,0,214,0,144,123,122,88,145,120,0,0,0,0,0,0,0,0,0,0,false,336,,0,85,184,70,62,360,413,1035,0,0,530,0,,,,,,,,,,,1454,2008-12-31
26,0,31,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,0,26,0,0,0,0,0,,,,,,,,,,,1557,2008-12-31
476,0,0,0,456,268,41,106,381,318,188,0,0,0,0,0,7020,0,0,0,false,0,,0,0,74,43,113,2437,192,470,0,0,0,187,,,,,,,,,,,1632,2008-12-31
53,0,39,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,95,,-184,36,444,41,113,509,118,157,73,0,49,44,,,,,,,,,,,1669,2008-12-31
281,0,146,0,0,78,31,0,209,460,0,0,0,0,0,0,0,0,0,0,false,165,,0,70,0,34,40,687,0,322,0,0,332,0,,,,,,,,,,,1829,2008-12-31
24,0,63,99,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,12,,0,0,0,3,25,0,22,0,0,0,0,0,,,,,,,,,,,1856,2008-12-31
