RIAD0497,RIAD4042,RIAD4136,RIAD4141,RIAD4146,RIAD4461,RIAD4462,RIAD4463,RIAD4464,RIAD4467,RIAD4468,RIAD4486,RIAD4487,RIAD4488,RIAD4489,RIAD4491,RIAD4498,RIAD4499,RIAD4521,RIAD4522,RIAD4769,RIAD8403,RIADB526,RIADB527,RIADC013,RIADC014,RIADC015,RIADC016,RIADC017,RIADC018,RIADF555,RIADF556,RIADF557,RIADF558,RIADF559,RIADFT29,RIADFT30,RIADFT31,RIADFT32,RIADJJ26,RIADJJ27,RIADJJ28,RIADT047,RIADY923,RIADY924,IDRSSD,RCON9999
16,0,44,26,9,7,8,35,50,28,19,0,0,0,0,0,0,0,0,0,false,34,0,0,9,0,14,12,134,68,,,,,,,,,,,,,,,,37,2005-12-31
0,0,56,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,false,11,0,0,0,0,7,4,0,0,,,,,,,,,,,,,,,,242,2005-12-31
57,2,103,59,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,48,0,0,19,2,4,9,225,65,,,,,,,,,,,,,,,,279,2005-12-31
14,0,11,30,3,0,0,0,18,15,7,0,0,0,0,0,0,0,0,0,false,4,0,0,1,0,1,0,22,3,,,,,,,,,,,,,,,,354,2005-12-31
0,0,203,126,0,0,0,0,856,0,0,0,0,0,0,0,0,0,0,0,true,0,0,0,0,0,0,0,122,0,,,,,,,,,,,,,,,,439,2005-12-31
21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,19,0,0,0,19,,,,,,,,,,,,,,,,457,2005-12-31
301,0,191,190,0,0,0,0,352,185,0,0,0,0,0,0,0,0,0,0,true,0,0,0,0,0,0,0,710,0,,,,,,,,,,,,,,,,505,2005-12-31
1545,0,0,750,0,2811,10727,15039,804,0,0,0,0,0,0,0,0,0,0,0,true,0,0,0,0,0,0,0,1268,852,,,,,,,,,,,,,,,,1146,2005-12-31
338,10,156,14,16,63,151,0,89,0,0,0,0,0,0,0,0,0,0,0,true,79,0,0,24,132,16,123,276,87,,,,,,,,,,,,,,,,1155,2005-12-31
16,0,26,19,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,41,0,0,0,0,12,35,0,27,,,,,,,,,,,,,,,,1351,2005-12-31
537,0,0,0,0,358,303,0,345,0,0,0,0,0,0,0,0,0,0,0,true,303,0,0,0,0,0,0,297,452,,,,,,,,,,,,,,,,1454,2005-12-31
23,0,19,0,0,0,0,0,44,27,24,0,0,0,0,0,0,0,0,0,true,23,0,0,0,0,0,0,0,23,,,,,,,,,,,,,,,,1557,2005-12-31
291,0,130,200,40,47,0,0,0,0,0,0,0,0,0,0,118,5805,0,0,true,87,0,0,56,0,40,66,1144,110,,,,,,,,,,,,,,,,1632,2005-12-31
67,0,45,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,91,0,0,0,280,36,63,459,91,,,,,,,,,,,,,,,,1669,2005-12-31
0,0,0,0,0,0,0,0,267,400,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,645,0,,,,,,,,,,,,,,,,1829,2005-12-31
32,0,21,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,11,0,0,0,0,1,7,0,27,,,,,,,,,,,,,,,,1856,2005-12-31
118,0,71,43,16,41,22,73,74,72,34,0,0,0,0,0,0,0,0,0,false,42,0,0,12,47,18,43,129,70,,,,,,,,,,,,,,,,2040,2005-12-31
