RIAD0497,RIAD4042,RIAD4136,RIAD4141,RIAD4146,RIAD4461,RIAD4462,RIAD4463,RIAD4464,RIAD4467,RIAD4468,RIAD4486,RIAD4487,RIAD4488,RIAD4489,RIAD4491,RIAD4498,RIAD4499,RIAD4521,RIAD4522,RIAD4769,RIAD8403,RIADB526,RIADB527,RIADC013,RIADC014,RIADC015,RIADC016,RIADC017,RIADC018,RIADF555,RIADF556,RIADF557,RIADF558,RIADF559,RIADFT29,RIADFT30,RIADFT31,RIADFT32,RIADJJ26,RIADJJ27,RIADJJ28,RIADT047,RIADY923,RIADY924,IDRSSD,RCON9999
3,0,19,2,,24,0,0,25,0,0,0,0,0,0,0,0,0,0,0,false,7,0,0,0,0,5,25,38,19,0,21,0,4,11,,,,,,,,,,,37,2016-03-31
0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,242,2016-03-31
13,0,52,2,,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,false,16,0,0,8,29,3,95,102,18,0,22,0,8,6,,,,,,,,,,,279,2016-03-31
0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,354,2016-03-31
0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,36,0,0,0,0,0,0,,,,,,,,,,,457,2016-03-31
69,0,43,30,,0,0,0,33,32,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,33,0,0,161,0,128,51,0,81,0,,,,,,,,,,,505,2016-03-31
121,0,37,6,,9,0,0,20,65,30,0,0,0,0,0,0,0,0,0,false,21,0,0,3,31,7,22,123,25,103,25,5,21,8,,,,,,,,,,,1155,2016-03-31
8,0,8,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,13,0,0,0,0,5,40,0,12,0,9,0,0,13,,,,,,,,,,,1351,2016-03-31
168,107,73,0,,62,49,41,113,51,48,0,0,0,0,0,0,0,0,0,false,85,0,0,0,43,28,0,113,62,429,0,0,193,0,,,,,,,,,,,1454,2016-03-31
7,0,0,1,,0,0,0,2,6,2,0,0,0,0,0,0,0,0,0,false,4,0,0,0,0,2,0,17,5,3,3,12,2,2,,,,,,,,,,,1557,2016-03-31
11,0,15,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,21,0,0,9,92,16,58,147,20,112,21,0,22,25,,,,,,,,,,,1669,2016-03-31
88,0,49,0,,70,0,0,81,79,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,43,0,0,163,0,106,0,0,73,52,,,,,,,,,,,1829,2016-03-31
6,0,10,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,3,0,0,0,0,1,5,9,5,0,12,38,0,3,,,,,,,,,,,1856,2016-03-31
30,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,137,0,49,0,0,34,0,,,,,,,,,,,2040,2016-03-31
0,0,0,0,,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,27,0,0,105,0,65,0,0,46,0,,,,,,,,,,,2161,2016-03-31
91,0,169,10,,321,112,0,87,71,216,0,0,0,0,0,0,0,0,0,false,39,0,0,0,670,11,43,393,87,70,268,72,100,43,,,,,,,,,,,2376,2016-03-31
0,0,3,0,,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,1,0,0,0,-2,0,3,0,1,,,,,,,,,,,2554,2016-03-31
196,0,69,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,22,0,0,0,0,26,0,172,46,0,30,0,0,32,,,,,,,,,,,2732,2016-03-31
0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,39,0,0,0,0,0,0,,,,,,,,,,,2750,2016-03-31
69,0,71,97,,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,false,42,0,0,14,154,14,345,449,45,0,136,56,220,29,,,,,,,,,,,3177,2016-03-31
0,0,0,0,,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,38,0,0,0,,,,,,,,,,,3252,2016-03-31
0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,13,0,0,0,0,0,0,,,,,,,,,,,3458,2016-03-31
52,0,0,0,,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,69,26,0,203,0,0,0,0,0,0,,,,,,,,,,,3720,2016-03-31
395,0,0,0,,255,0,0,1583,454,311,0,0,0,0,0,0,0,0,0,true,0,0,0,0,94,0,51,280,0,485,0,216,308,353,,,,,,,,,,,3971,2016-03-31
0,0,0,0,,41,0,0,36,91,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,37,0,0,75,0,96,28,0,53,59,,,,,,,,,,,4156,2016-03-31
0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,28,118,0,0,39,0,0,0,,,,,,,,,,,4231,2016-03-31
0,0,24,57,,30,0,0,33,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,9,0,148,41,0,53,0,21,0,,,,,,,,,,,4839,2016-03-31
60,45,285,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,58,0,0,50,0,0,0,,,,,,,,,,,5069,2016-03-31
2,4,17,21,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,27,0,0,2,49,16,107,0,49,5,15,11,35,62,,,,,,,,,,,5135,2016-03-31
116,0,92,71,,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,false,84,0,0,0,268,0,33,113,99,355,93,87,107,102,,,,,,,,,,,5210,2016-03-31
111,0,34,0,,0,0,46,84,65,153,0,0,0,0,0,0,0,0,0,true,0,0,0,0,0,0,0,59,38,124,0,40,92,101,,,,,,,,,,,5461,2016-03-31
0,0,0,0,,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,25,0,0,116,0,25,0,0,0,35,,,,,,,,,,,5751,2016-03-31
0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,69,0,0,0,0,0,0,,,,,,,,,,,6039,2016-03-31
0,0,14,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,11,0,0,2,0,5,0,72,9,0,0,0,0,3,,,,,,,,,,,6141,2016-03-31
140,0,12,44,,18,0,0,50,224,56,0,0,0,0,0,0,0,0,0,false,85,0,0,0,34,8,87,0,151,482,35,171,122,115,,,,,,,,,,,6329,2016-03-31
0,0,0,0,,0,0,0,7312,725,388,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,7009,2016-03-31
13,0,23,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,19,0,0,5,0,5,23,0,15,102,15,0,52,10,,,,,,,,,,,7045,2016-03-31
47,0,71,2,,0,0,0,47,0,29,0,0,0,0,0,0,0,0,0,false,3,0,0,0,23,5,7,111,8,16,42,48,0,11,,,,,,,,,,,7072,2016-03-31
0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,34,0,0,0,0,0,0,,,,,,,,,,,7157,2016-03-31
0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,36,0,0,0,0,0,0,0,,,,,,,,,,,7456,2016-03-31
0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,57,0,0,0,0,26,0,,,,,,,,,,,7634,2016-03-31
4,13,38,15,,49,0,0,32,23,14,0,0,0,0,0,0,0,0,0,false,10,0,0,0,17,2,0,46,10,0,11,0,0,9,,,,,,,,,,,8033,2016-03-31
0,0,0,0,,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,50,0,69,0,0,40,0,,,,,,,,,,,8462,2016-03-31
9,0,22,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,6,0,0,0,15,2,28,65,6,0,11,0,6,0,,,,,,,,,,,8631,2016-03-31
0,0,0,36,,95,69,0,31,70,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,45,0,54,0,0,,,,,,,,,,,9357,2016-03-31
