RIAD0497,RIAD4042,RIAD4136,RIAD4141,RIAD4146,RIAD4461,RIAD4462,RIAD4463,RIAD4464,RIAD4467,RIAD4468,RIAD4486,RIAD4487,RIAD4488,RIAD4489,RIAD4491,RIAD4498,RIAD4499,RIAD4521,RIAD4522,RIAD4769,RIAD8403,RIADB526,RIADB527,RIADC013,RIADC014,RIADC015,RIADC016,RIADC017,RIADC018,RIADF555,RIADF556,RIADF557,RIADF558,RIADF559,RIADFT29,RIADFT30,RIADFT31,RIADFT32,RIADJJ26,RIADJJ27,RIADJJ28,RIADT047,RIADY923,RIADY924,IDRSSD,RCON9999
9,0,40,10,,7,0,0,12,13,0,0,0,0,0,0,0,0,0,0,false,22,0,0,6,0,12,79,113,39,0,62,12,40,30,,,,,,,,,,,37,2015-09-30
0,0,58,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,242,2015-09-30
63,0,157,4,,28,0,0,41,28,265,0,0,0,0,0,0,0,0,0,false,47,0,0,8,84,9,270,325,66,0,58,0,17,20,,,,,,,,,,,279,2015-09-30
0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,33,0,0,0,0,0,0,,,,,,,,,,,354,2015-09-30
0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,100,0,0,0,0,0,0,,,,,,,,,,,457,2015-09-30
207,0,130,83,,0,0,0,88,92,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,99,0,48,452,0,404,129,0,243,0,,,,,,,,,,,505,2015-09-30
402,40,99,34,,35,0,0,184,184,84,0,0,0,0,0,0,0,0,0,false,55,0,0,11,574,16,45,297,71,293,57,5,59,25,,,,,,,,,,,1155,2015-09-30
23,0,26,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,40,0,0,0,0,8,151,0,30,0,21,0,0,60,,,,,,,,,,,1351,2015-09-30
369,0,219,0,,485,152,118,195,188,147,0,0,0,0,0,0,0,0,0,false,221,0,0,0,126,0,0,276,144,1370,0,0,638,137,,,,,,,,,,,1454,2015-09-30
25,0,18,4,,0,0,0,26,13,16,0,0,0,0,0,0,0,0,0,false,6,0,0,1,0,8,0,32,19,18,17,33,2,6,,,,,,,,,,,1557,2015-09-30
28,0,39,14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,64,0,0,22,280,32,159,451,59,292,53,0,71,63,,,,,,,,,,,1669,2015-09-30
165,0,159,0,,287,0,0,213,211,0,0,0,0,0,0,0,0,0,0,false,0,0,0,36,129,0,28,484,0,339,0,0,272,160,,,,,,,,,,,1829,2015-09-30
19,0,36,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,6,0,0,0,0,1,15,25,18,0,3,58,0,9,,,,,,,,,,,1856,2015-09-30
92,10,59,97,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,23,0,0,0,81,8,0,407,36,152,83,45,85,43,,,,,,,,,,,2040,2015-09-30
0,0,54,0,,59,0,0,121,43,68,0,0,0,0,0,0,0,0,0,false,0,0,0,0,81,0,37,253,50,218,41,0,146,41,,,,,,,,,,,2161,2015-09-30
280,458,504,66,,1353,319,0,1154,1345,0,0,0,0,0,0,0,0,0,0,false,147,0,0,0,2059,29,134,1201,215,210,743,260,0,123,,,,,,,,,,,2376,2015-09-30
0,0,9,9,,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,false,2,0,0,0,0,2,0,1,4,-1,3,2,0,4,,,,,,,,,,,2554,2015-09-30
235,0,104,75,,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,false,63,0,0,0,0,80,0,427,57,0,50,0,0,90,,,,,,,,,,,2732,2015-09-30
39,0,52,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,32,0,26,111,0,0,0,61,0,0,,,,,,,,,,,2750,2015-09-30
288,0,209,261,,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,false,122,0,0,49,469,44,1112,1374,155,0,391,115,721,90,,,,,,,,,,,3177,2015-09-30
0,0,29,0,,0,0,0,166,54,34,0,0,0,0,0,0,0,0,0,false,37,0,0,0,0,0,0,0,40,0,116,0,37,0,,,,,,,,,,,3252,2015-09-30
0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,45,0,0,0,0,0,0,,,,,,,,,,,3458,2015-09-30
130,27,58,0,,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,-62,0,0,151,0,59,534,0,0,57,125,85,74,,,,,,,,,,,3720,2015-09-30
1256,0,0,0,,646,0,0,2816,1146,768,0,0,0,0,0,0,0,0,0,true,0,0,0,0,273,0,166,803,0,1422,0,822,903,1121,,,,,,,,,,,3971,2015-09-30
57,0,0,0,,172,0,0,114,49,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,83,0,0,207,0,289,91,0,141,123,,,,,,,,,,,4156,2015-09-30
0,0,57,38,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,116,214,53,0,116,0,140,0,,,,,,,,,,,4231,2015-09-30
76,0,90,0,,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,false,81,0,0,0,160,0,0,453,99,471,61,212,171,91,,,,,,,,,,,4437,2015-09-30
0,0,72,162,,115,0,0,177,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,30,0,467,80,0,151,0,64,0,,,,,,,,,,,4839,2015-09-30
74,218,804,75,,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,150,0,0,136,0,0,0,,,,,,,,,,,5069,2015-09-30
50,9,52,79,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,70,0,0,5,128,16,345,0,155,12,46,39,123,161,,,,,,,,,,,5135,2015-09-30
291,0,276,160,,91,0,0,724,220,0,0,0,0,0,0,0,0,0,0,false,240,0,0,0,824,0,117,261,218,1113,268,168,371,296,,,,,,,,,,,5210,2015-09-30
520,0,0,0,,54,160,236,227,185,554,0,0,0,0,0,0,0,0,0,true,0,0,0,53,37,0,0,201,134,363,0,156,171,278,,,,,,,,,,,5461,2015-09-30
49,0,39,0,,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,false,42,0,0,0,90,0,0,321,33,95,0,0,0,90,,,,,,,,,,,5751,2015-09-30
34,0,30,0,,0,0,0,127,32,0,0,0,0,0,0,0,0,0,0,false,29,0,0,0,0,0,0,206,28,0,37,0,0,0,,,,,,,,,,,6039,2015-09-30
0,0,40,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,25,0,0,3,0,6,0,171,28,0,0,0,0,0,,,,,,,,,,,6141,2015-09-30
341,9,35,194,,40,23,0,165,717,153,0,0,0,0,0,0,0,0,0,false,240,0,0,0,104,22,233,0,494,1355,96,381,326,350,,,,,,,,,,,6329,2015-09-30
