RIAD0497,RIAD4042,RIAD4136,RIAD4141,RIAD4146,RIAD4461,RIAD4462,RIAD4463,RIAD4464,RIAD4467,RIAD4468,RIAD4486,RIAD4487,RIAD4488,RIAD4489,RIAD4491,RIAD4498,RIAD4499,RIAD4521,RIAD4522,RIAD4769,RIAD8403,RIADB526,RIADB527,RIADC013,RIADC014,RIADC015,RIADC016,RIADC017,RIADC018,RIADF555,RIADF556,RIADF557,RIADF558,RIADF559,RIADFT29,RIADFT30,RIADFT31,RIADFT32,RIADJJ26,RIADJJ27,RIADJJ28,RIADT047,RIADY923,RIADY924,IDRSSD,RCON9999
5,0,41,11,,3,9,3,31,17,0,0,0,0,0,0,0,0,0,0,false,21,,0,8,0,10,0,113,49,32,61,0,18,18,,,,,,,,,,,37,2009-09-30
0,0,45,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,242,2009-09-30
47,2,102,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,57,,0,22,0,7,123,237,53,0,36,0,0,0,,,,,,,,,,,279,2009-09-30
0,0,0,0,,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,28,0,0,0,0,0,0,,,,,,,,,,,354,2009-09-30
0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,457,2009-09-30
197,0,132,0,,44,0,0,111,108,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,30,46,560,0,215,111,0,0,0,,,,,,,,,,,505,2009-09-30
294,16,88,19,,42,0,0,62,0,0,0,0,0,0,0,0,0,0,0,false,67,,0,16,123,12,53,273,77,128,55,37,69,47,,,,,,,,,,,1155,2009-09-30
16,0,26,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,39,,0,0,0,9,78,0,29,0,10,0,30,0,,,,,,,,,,,1351,2009-09-30
394,0,151,0,,136,88,83,129,118,0,0,0,0,0,0,0,0,0,0,false,226,,0,59,143,61,50,280,315,783,0,0,465,0,,,,,,,,,,,1454,2009-09-30
0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1557,2009-09-30
247,0,0,244,,184,0,0,573,232,0,0,0,0,0,0,6544,0,0,0,false,0,,0,0,0,32,99,2013,0,334,0,0,0,0,,,,,,,,,,,1632,2009-09-30
39,0,21,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,63,,0,24,197,33,114,377,72,125,50,0,42,37,,,,,,,,,,,1669,2009-09-30
152,0,118,0,,40,19,0,331,0,0,0,0,0,0,0,0,0,0,0,false,106,,0,48,0,23,43,519,0,262,169,0,312,0,,,,,,,,,,,1829,2009-09-30
13,0,29,32,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,9,,0,0,0,0,17,0,17,0,0,0,0,0,,,,,,,,,,,1856,2009-09-30
105,0,57,11,,10,0,0,116,0,0,0,0,0,0,0,0,0,0,0,false,41,,0,11,78,12,0,331,50,119,2,83,82,23,,,,,,,,,,,2040,2009-09-30
0,0,40,0,,0,0,0,119,124,38,0,0,0,0,0,0,0,0,0,false,34,,0,0,78,0,52,194,73,125,36,0,53,0,,,,,,,,,,,2161,2009-09-30
495,861,544,44,,956,301,0,149,120,584,0,0,0,0,0,0,0,0,0,false,113,,0,0,878,21,137,582,396,106,388,38,144,97,,,,,,,,,,,2376,2009-09-30
0,0,0,0,,110,109,245,0,0,0,0,0,0,0,0,200,0,0,0,false,0,,0,0,0,0,0,45,0,0,35,0,0,0,,,,,,,,,,,2451,2009-09-30
1,0,9,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,1,,0,0,0,2,0,3,4,0,6,0,0,4,,,,,,,,,,,2554,2009-09-30
51,0,122,573,,35,0,0,133,0,0,0,0,0,0,0,0,0,0,0,false,154,,0,0,0,56,0,657,98,0,45,0,0,48,,,,,,,,,,,2732,2009-09-30
37,0,28,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,118,0,0,0,0,0,0,,,,,,,,,,,2750,2009-09-30
166,0,0,0,,146,0,0,221,275,0,0,0,0,0,0,6645,0,2486,0,false,0,,0,46,0,34,142,2022,0,471,0,0,0,0,,,,,,,,,,,2938,2009-09-30
0,0,29,0,,36,0,0,30,128,31,0,0,0,0,0,0,0,0,0,false,32,,0,0,0,0,0,0,60,0,60,0,0,0,,,,,,,,,,,3252,2009-09-30
0,0,0,18,,0,0,0,70,11,11,0,0,0,0,0,651,0,0,0,false,0,,-11,0,0,0,0,16,10,0,0,0,0,0,,,,,,,,,,,3458,2009-09-30
145,0,42,0,,74,0,0,0,64,39,0,0,0,0,0,0,0,0,0,false,62,,0,0,86,0,41,193,37,0,55,177,117,68,,,,,,,,,,,3720,2009-09-30
182,0,63,37,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,40,,0,4,325,13,11,34,87,33,38,47,63,41,,,,,,,,,,,3953,2009-09-30
85,15,81,26,,70,0,0,142,0,0,0,0,0,0,0,1500,0,0,0,false,60,,0,19,0,22,193,172,87,0,202,57,130,63,,,,,,,,,,,4138,2009-09-30
186,0,49,27,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,28,,0,1,92,25,50,262,77,0,65,34,19,101,,,,,,,,,,,4156,2009-09-30
0,0,50,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,78,154,49,0,68,0,75,0,,,,,,,,,,,4231,2009-09-30
118,0,90,0,,301,0,0,72,0,0,0,0,0,0,0,0,0,0,0,false,104,,0,0,105,0,32,360,98,269,0,191,199,79,,,,,,,,,,,4437,2009-09-30
0,0,0,278,,78,378,0,89,667,111,0,0,0,0,0,2150,0,0,0,false,0,,0,31,0,0,0,336,0,0,114,0,94,0,,,,,,,,,,,4839,2009-09-30
110,0,137,769,,0,0,0,358,211,180,0,0,0,0,0,0,0,0,0,false,0,,0,0,204,44,0,481,116,0,118,0,0,126,,,,,,,,,,,5005,2009-09-30
130,0,671,0,,44,0,0,71,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,148,0,0,99,0,0,0,,,,,,,,,,,5069,2009-09-30
36,11,54,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,59,,0,5,110,16,147,896,79,4,150,0,86,0,,,,,,,,,,,5135,2009-09-30
337,0,169,223,,68,63,96,578,0,0,0,0,0,0,0,0,0,0,0,false,246,,0,0,765,0,742,311,217,0,259,0,0,271,,,,,,,,,,,5210,2009-09-30
0,0,0,130,,0,0,0,752,0,0,0,0,0,0,0,250,0,0,0,false,0,,0,31,0,56,67,577,0,58,197,167,0,0,,,,,,,,,,,5331,2009-09-30
353,-71,0,119,,110,38,0,269,138,274,0,0,0,0,0,0,0,0,0,false,102,,0,105,32,0,35,143,224,223,0,0,132,167,,,,,,,,,,,5461,2009-09-30
25,0,29,56,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,95,0,46,134,0,0,0,0,30,32,,,,,,,,,,,5751,2009-09-30
0,0,0,0,,0,0,0,422,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,185,0,0,0,0,0,0,,,,,,,,,,,6039,2009-09-30
0,0,28,0,,5,0,0,40,0,0,0,0,0,0,0,0,0,0,0,false,20,,0,6,0,6,0,125,24,0,0,0,0,10,,,,,,,,,,,6141,2009-09-30
202,0,36,177,,171,106,286,78,65,73,0,0,0,0,0,0,0,0,0,false,223,,0,0,94,19,166,0,593,592,66,150,79,361,,,,,,,,,,,6329,2009-09-30
682,0,0,0,,719,226,74,372,345,0,0,0,0,0,0,-28,12400,0,0,false,279,,0,77,171,151,166,681,247,570,238,557,375,309,,,,,,,,,,,6972,2009-09-30
0,0,0,0,,0,0,0,25381,1125,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,7009,2009-09-30
52,1,57,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,52,,0,9,0,13,35,0,44,124,43,0,53,38,,,,,,,,,,,7045,2009-09-30
0,0,0,0,,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,80,0,0,0,0,0,0,,,,,,,,,,,7157,2009-09-30
45,0,36,0,,33,0,0,83,70,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,7456,2009-09-30
0,0,0,0,,0,0,0,42,0,0,0,0,0,0,0,500,0,0,0,false,0,,0,0,0,0,0,126,40,0,55,0,0,0,,,,,,,,,,,7634,2009-09-30
0,57,71,39,,29,30,0,30,69,0,0,0,0,0,0,0,0,0,0,false,28,,0,0,78,0,0,89,26,0,58,0,0,0,,,,,,,,,,,8033,2009-09-30
0,0,47,0,,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,51,50,0,0,0,0,0,,,,,,,,,,,8462,2009-09-30
31,0,77,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,52,0,60,178,0,0,29,0,0,0,,,,,,,,,,,8631,2009-09-30
192,0,0,153,,275,250,71,91,126,104,0,0,0,0,0,0,0,0,0,false,0,,0,0,0,0,0,0,0,100,77,62,0,0,,,,,,,,,,,9357,2009-09-30
0,0,37,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,,0,0,26,0,0,45,26,0,0,0,0,0,,,,,,,,,,,9553,2009-09-30
598,50,62,984,,169,322,175,3905,472,3177,0,0,0,0,0,31664,16750,0,0,true,223,,0,85,7105,95,453,912,203,0,601,1553,0,422,,,,,,,,,,,9807,2009-09-30
