RIAD0497,RIAD4042,RIAD4136,RIAD4141,RIAD4146,RIAD4461,RIAD4462,RIAD4463,RIAD4464,RIAD4467,RIAD4468,RIAD4486,RIAD4487,RIAD4488,RIAD4489,RIAD4491,RIAD4498,RIAD4499,RIAD4521,RIAD4522,RIAD4769,RIAD8403,RIADB526,RIADB527,RIADC013,RIADC014,RIADC015,RIADC016,RIADC017,RIADC018,RIADF555,RIADF556,RIADF557,RIADF558,RIADF559,RIADFT29,RIADFT30,RIADFT31,RIADFT32,RIADJJ26,RIADJJ27,RIADJJ28,RIADT047,RIADY923,RIADY924,IDRSSD,RCON9999
1,0,14,4,7,1,7,1,4,10,0,0,0,0,0,0,0,0,0,0,false,6,0,0,3,0,4,0,37,15,10,20,0,8,6,,,,,,,,,,,37,2009-03-31
0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,242,2009-03-31
15,1,33,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,17,0,0,7,0,2,38,74,19,0,11,0,0,0,,,,,,,,,,,279,2009-03-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,354,2009-03-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,457,2009-03-31
104,0,44,29,253,0,0,0,41,33,0,0,0,0,0,0,0,0,0,0,false,30,0,0,0,0,0,0,189,0,64,37,0,0,0,,,,,,,,,,,505,2009-03-31
91,2,33,4,22,11,0,0,22,0,0,0,0,0,0,0,0,0,0,0,false,23,0,0,5,41,5,17,96,24,45,18,15,21,15,,,,,,,,,,,1155,2009-03-31
8,0,9,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,14,0,0,0,0,5,18,0,11,0,1,0,10,0,,,,,,,,,,,1351,2009-03-31
134,0,56,0,70,31,26,0,60,46,0,0,0,0,0,0,0,0,0,0,false,81,0,0,0,47,40,0,93,92,247,0,0,152,0,,,,,,,,,,,1454,2009-03-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1557,2009-03-31
