RIAD0497,RIAD4042,RIAD4136,RIAD4141,RIAD4146,RIAD4461,RIAD4462,RIAD4463,RIAD4464,RIAD4467,RIAD4468,RIAD4486,RIAD4487,RIAD4488,RIAD4489,RIAD4491,RIAD4498,RIAD4499,RIAD4521,RIAD4522,RIAD4769,RIAD8403,RIADB526,RIADB527,RIADC013,RIADC014,RIADC015,RIADC016,RIADC017,RIADC018,RIADF555,RIADF556,RIADF557,RIADF558,RIADF559,RIADFT29,RIADFT30,RIADFT31,RIADFT32,RIADJJ26,RIADJJ27,RIADJJ28,RIADT047,RIADY923,RIADY924,IDRSSD,RCON9999
18,0,47,16,8,16,9,11,27,28,78,0,0,0,0,0,0,0,0,0,false,36,0,0,9,0,14,0,153,63,,,,,,,,,,,,,,,,37,2006-12-31
0,0,56,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,6,0,0,0,,,,,,,,,,,,,,,,242,2006-12-31
53,6,103,35,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,56,0,0,24,3,5,69,213,56,,,,,,,,,,,,,,,,279,2006-12-31
10,0,11,12,1,0,0,0,12,13,11,0,0,0,0,0,0,0,0,0,false,4,0,0,1,0,1,1,21,3,,,,,,,,,,,,,,,,354,2006-12-31
0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,true,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,439,2006-12-31
22,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,20,0,0,0,22,,,,,,,,,,,,,,,,457,2006-12-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,700,0,,,,,,,,,,,,,,,,505,2006-12-31
1429,0,0,0,0,2160,9995,13166,812,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,1227,805,,,,,,,,,,,,,,,,1146,2006-12-31
397,2,156,32,16,60,0,0,83,0,0,0,0,0,0,0,0,0,0,0,false,89,0,0,26,135,16,133,288,96,,,,,,,,,,,,,,,,1155,2006-12-31
17,0,35,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,43,0,0,0,0,13,47,0,30,,,,,,,,,,,,,,,,1351,2006-12-31
524,0,0,0,0,486,0,0,372,0,0,0,0,0,0,0,0,0,0,0,false,312,0,0,0,0,0,0,315,437,,,,,,,,,,,,,,,,1454,2006-12-31
23,0,23,0,0,0,0,0,36,24,41,0,0,0,0,0,0,0,0,0,false,26,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1557,2006-12-31
441,0,0,0,0,627,0,0,0,0,0,0,0,0,0,0,2812,0,0,0,false,0,0,0,0,0,0,0,1560,0,,,,,,,,,,,,,,,,1632,2006-12-31
60,0,37,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,91,0,0,6,245,37,67,468,122,,,,,,,,,,,,,,,,1669,2006-12-31
