RIAD0497,RIAD4042,RIAD4136,RIAD4141,RIAD4146,RIAD4461,RIAD4462,RIAD4463,RIAD4464,RIAD4467,RIAD4468,RIAD4486,RIAD4487,RIAD4488,RIAD4489,RIAD4491,RIAD4498,RIAD4499,RIAD4521,RIAD4522,RIAD4769,RIAD8403,RIADB526,RIADB527,RIADC013,RIADC014,RIADC015,RIADC016,RIADC017,RIADC018,RIADF555,RIADF556,RIADF557,RIADF558,RIADF559,RIADFT29,RIADFT30,RIADFT31,RIADFT32,RIADJJ26,RIADJJ27,RIADJJ28,RIADT047,RIADY923,RIADY924,IDRSSD,RCON9999
15,0,41,14,,62,0,0,16,18,0,0,0,0,0,0,0,0,0,0,false,42,0,0,8,0,14,91,129,72,0,101,0,46,46,,,,,,,,,,,37,2013-12-31
0,0,72,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,26,0,0,0,0,0,0,0,,,,,,,,,,,242,2013-12-31
71,0,192,1,,34,0,0,87,41,36,0,0,0,0,0,0,0,0,0,false,54,0,0,33,9,13,284,402,59,0,77,0,241,18,,,,,,,,,,,279,2013-12-31
0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,41,0,0,0,0,0,0,,,,,,,,,,,354,2013-12-31
0,0,36,0,,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,true,0,0,0,0,0,0,0,73,0,0,0,0,0,0,,,,,,,,,,,457,2013-12-31
296,0,207,0,,56,0,0,108,117,107,0,0,0,0,0,0,0,0,0,false,0,0,0,0,133,36,61,637,0,497,154,0,282,0,,,,,,,,,,,505,2013-12-31
405,46,130,24,,57,0,0,30,74,137,0,0,0,0,0,0,0,0,0,false,73,0,0,17,164,23,76,380,96,316,62,6,73,87,,,,,,,,,,,1155,2013-12-31
58,0,42,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,51,0,0,0,0,11,139,0,36,0,38,0,0,46,,,,,,,,,,,1351,2013-12-31
500,0,276,0,,627,191,166,223,165,0,0,0,0,0,0,0,0,0,0,false,296,0,0,0,166,0,0,370,268,1679,0,0,764,141,,,,,,,,,,,1454,2013-12-31
29,0,27,0,,0,0,0,29,0,0,0,0,0,0,0,2100,0,0,-408,true,0,0,0,0,0,0,0,48,0,0,0,0,0,0,,,,,,,,,,,1557,2013-12-31
50,0,56,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,84,0,0,25,312,41,219,596,111,313,70,0,76,62,,,,,,,,,,,1669,2013-12-31
237,0,204,0,,484,446,0,243,362,0,0,0,0,0,0,0,0,0,0,false,0,0,0,63,0,0,0,585,0,441,0,0,448,231,,,,,,,,,,,1829,2013-12-31
26,0,54,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,8,0,0,0,0,2,21,43,24,0,43,51,0,12,,,,,,,,,,,1856,2013-12-31
123,0,76,75,,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,false,28,0,0,0,141,0,0,594,36,202,92,88,153,59,,,,,,,,,,,2040,2013-12-31
0,0,69,0,,72,0,0,85,189,88,0,0,0,0,0,0,0,0,0,false,40,0,0,26,108,0,49,335,51,267,48,0,150,48,,,,,,,,,,,2161,2013-12-31
361,737,694,46,,3,143,0,139,535,1474,0,0,0,0,0,0,0,0,0,false,156,0,0,0,3402,39,209,1321,338,267,969,298,0,168,,,,,,,,,,,2376,2013-12-31
1,0,9,0,,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,false,2,0,0,0,0,3,0,7,2,0,3,2,0,5,,,,,,,,,,,2554,2013-12-31
212,0,140,317,,224,0,0,145,0,0,0,0,0,0,0,0,0,0,0,false,74,0,0,0,0,107,0,486,77,0,71,0,0,113,,,,,,,,,,,2732,2013-12-31
55,0,31,93,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,26,0,35,136,0,0,0,82,30,0,,,,,,,,,,,2750,2013-12-31
378,0,278,380,,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,false,183,0,0,73,665,59,1431,1837,267,0,379,483,875,130,,,,,,,,,,,3177,2013-12-31
0,0,34,0,,63,0,0,222,35,55,0,0,0,0,0,0,0,0,0,false,56,0,0,0,0,0,0,0,0,0,161,0,38,0,,,,,,,,,,,3252,2013-12-31
0,0,0,0,,36,24,0,-46,24,24,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,22,0,0,0,0,0,0,0,,,,,,,,,,,3458,2013-12-31
263,0,192,0,,238,0,0,95,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,180,27,78,676,0,0,77,153,88,102,,,,,,,,,,,3720,2013-12-31
2427,0,0,2167,,2282,823,628,5000,3435,1684,0,0,0,0,0,0,0,0,0,true,0,0,0,0,362,0,0,1102,0,1773,0,1295,1060,1566,,,,,,,,,,,3971,2013-12-31
166,0,0,0,,240,0,0,119,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,112,25,31,285,71,329,111,0,224,140,,,,,,,,,,,4156,2013-12-31
0,0,53,28,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,140,270,61,0,117,0,166,0,,,,,,,,,,,4231,2013-12-31
152,0,182,302,,0,0,0,129,428,0,0,0,0,0,0,0,0,0,0,false,109,0,0,0,162,0,0,505,121,606,0,237,184,109,,,,,,,,,,,4437,2013-12-31
0,0,0,343,,105,0,0,280,0,0,0,0,0,0,0,1347,0,0,0,false,0,0,0,29,0,0,0,558,130,0,219,0,163,0,,,,,,,,,,,4839,2013-12-31
185,744,615,123,,165,36,0,215,0,0,0,0,0,0,0,0,0,0,0,false,0,51,0,0,0,0,0,212,0,0,177,0,0,0,,,,,,,,,,,5069,2013-12-31
57,0,70,19,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,83,0,0,5,161,17,356,1282,126,5,61,0,225,53,,,,,,,,,,,5135,2013-12-31
393,0,287,306,,142,0,0,926,576,0,0,0,0,0,0,0,0,0,0,false,272,0,0,0,975,0,1434,332,269,0,351,219,380,442,,,,,,,,,,,5210,2013-12-31
422,84,0,0,,69,40,0,256,241,423,0,0,0,0,0,0,0,0,0,true,0,0,0,104,34,0,43,231,191,411,0,165,245,242,,,,,,,,,,,5461,2013-12-31
51,0,52,0,,0,0,0,139,50,0,0,0,0,0,0,0,0,0,0,false,52,0,0,0,165,0,0,412,57,82,0,0,0,120,,,,,,,,,,,5751,2013-12-31
40,0,45,0,,167,0,0,111,72,43,0,0,0,0,0,0,0,0,0,false,47,0,0,0,0,0,0,248,0,0,41,0,0,0,,,,,,,,,,,6039,2013-12-31
0,0,58,0,,5,28,0,51,0,0,0,0,0,0,0,0,0,0,0,false,31,0,0,6,0,6,0,207,45,0,0,0,0,17,,,,,,,,,,,6141,2013-12-31
455,65,47,332,,511,60,92,223,66,190,0,0,0,0,0,0,0,0,0,false,319,0,0,0,114,30,319,0,502,1568,122,396,331,325,,,,,,,,,,,6329,2013-12-31
0,0,0,0,,0,0,0,26485,2085,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,7009,2013-12-31
73,1,89,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,67,0,0,19,0,18,63,0,68,347,46,0,166,47,,,,,,,,,,,7045,2013-12-31
159,0,241,48,,89,48,0,173,1704,515,0,0,0,0,0,0,0,0,0,false,12,-37,0,0,0,6,21,304,35,45,169,267,0,21,,,,,,,,,,,7072,2013-12-31
0,0,0,0,,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,129,0,0,0,0,0,0,,,,,,,,,,,7157,2013-12-31
51,0,76,0,,54,99,46,69,59,42,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,49,112,0,0,54,31,33,0,,,,,,,,,,,7456,2013-12-31
0,0,31,0,,0,0,0,38,50,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,42,185,41,0,54,0,107,0,,,,,,,,,,,7634,2013-12-31
0,0,126,95,,177,0,0,358,89,87,0,0,0,0,0,0,0,0,0,false,46,0,0,0,44,0,0,133,26,0,76,54,0,34,,,,,,,,,,,8033,2013-12-31
28,0,63,0,,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,106,60,286,33,0,195,0,,,,,,,,,,,8462,2013-12-31
35,23,96,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,24,0,0,0,58,7,115,272,15,0,39,0,16,0,,,,,,,,,,,8631,2013-12-31
194,0,103,219,,359,285,96,110,87,258,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,59,0,63,142,88,154,0,63,,,,,,,,,,,9357,2013-12-31
0,0,81,34,,0,0,0,36,37,0,0,0,0,0,0,500,0,0,0,false,0,0,0,0,77,0,0,84,32,36,0,0,31,0,,,,,,,,,,,9553,2013-12-31
489,1132,206,700,,151,183,723,10280,6130,0,0,0,0,0,0,0,0,0,0,true,152,0,0,72,10499,95,452,2213,273,0,586,934,0,337,,,,,,,,,,,9807,2013-12-31
0,0,37,0,,0,0,0,50,30,43,0,0,0,0,0,0,0,0,0,false,41,0,0,0,0,0,29,236,28,100,0,0,50,38,,,,,,,,,,,9955,2013-12-31
119,243,84,145,,86,0,0,162,149,650,0,0,0,0,0,0,0,0,0,false,147,0,0,37,11,37,25,63,103,1301,19,28,399,89,,,,,,,,,,,10250,2013-12-31
0,374,0,82,,325,105,0,59,58,124,0,0,0,0,0,0,0,0,0,false,0,0,0,0,32,0,137,427,71,0,130,0,0,178,,,,,,,,,,,10849,2013-12-31
259,0,0,0,,248,0,0,557,201,429,0,0,0,0,0,-1938,0,0,0,true,138,0,0,66,0,44,378,1112,146,0,0,0,164,161,,,,,,,,,,,10858,2013-12-31
118,55,109,4,,23,127,0,77,263,0,0,0,0,0,0,0,0,0,0,false,85,0,0,66,0,20,472,395,68,0,185,44,212,77,,,,,,,,,,,11145,2013-12-31
615,136,0,934,,211,476,0,334,333,409,0,0,0,0,0,0,0,0,0,false,459,0,0,0,897,0,106,2061,0,1136,527,992,774,453,,,,,,,,,,,11275,2013-12-31
75,0,150,181,,207,0,0,231,102,66,0,0,0,0,0,0,0,0,0,false,75,0,0,22,186,32,155,48,69,0,48,75,85,98,,,,,,,,,,,11640,2013-12-31
43,0,42,46,,0,0,0,48,59,45,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,81,42,0,0,0,91,87,40,,,,,,,,,,,11837,2013-12-31
0,54,0,0,,288,118,113,1656,500,336,0,0,0,0,0,0,0,0,0,false,157,0,0,66,59,0,0,826,235,276,0,0,0,0,,,,,,,,,,,12030,2013-12-31
68,1,84,56,,38,0,0,56,160,123,0,0,0,0,0,0,0,0,0,false,77,0,0,7,61,36,106,0,96,132,64,45,19,92,,,,,,,,,,,12142,2013-12-31
25,0,67,27,,0,0,0,53,38,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,70,0,0,175,0,43,46,0,0,0,,,,,,,,,,,12179,2013-12-31
52,0,0,0,,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,false,48,-10,0,0,0,0,0,202,64,152,0,0,98,34,,,,,,,,,,,12245,2013-12-31
64152,0,0,17317,,9247,36424,13259,22248,0,0,0,0,0,0,0,26998,155109,0,0,false,0,0,0,15468,54810,0,12901,165114,16457,89387,0,0,0,18938,,,,,,,,,,,12311,2013-12-31
0,0,36,41,,0,0,0,60,26,0,0,0,0,0,0,0,0,0,0,false,23,215,0,0,0,9,68,192,30,0,65,0,0,71,,,,,,,,,,,12647,2013-12-31
6,6,38,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,10,0,0,0,0,3,6,7,14,11,11,0,8,11,,,,,,,,,,,12656,2013-12-31
0,0,60,0,,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,184,0,23,209,93,56,0,,,,,,,,,,,12937,2013-12-31
286,0,0,0,,25,154,0,594,255,149,0,0,0,0,0,0,0,0,0,false,155,0,0,66,167,58,154,0,0,800,0,0,241,813,,,,,,,,,,,12946,2013-12-31
79,0,31,32,,0,0,0,44,166,60,0,0,0,0,0,0,0,0,0,false,93,0,0,0,0,0,111,70,161,0,79,0,0,104,,,,,,,,,,,12955,2013-12-31
1000,0,555,0,,26,0,0,471,521,0,0,0,0,0,0,0,0,0,0,false,410,0,0,102,0,100,214,2073,646,0,0,1099,587,0,,,,,,,,,,,13103,2013-12-31
12,0,13,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,17,0,0,23,0,0,10,24,23,0,39,0,0,0,,,,,,,,,,,13251,2013-12-31
0,0,0,0,,0,0,0,28,69,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,46,0,0,57,0,0,0,0,0,0,,,,,,,,,,,13457,2013-12-31
0,0,49,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,34,0,0,0,42,0,0,189,28,0,0,0,79,0,,,,,,,,,,,14052,2013-12-31
86,12,15,13,,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,false,69,0,0,2,71,18,61,466,70,321,20,84,167,24,,,,,,,,,,,14155,2013-12-31
0,0,0,0,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,8,51,0,0,62,28,0,0,0,59,0,,,,,,,,,,,14650,2013-12-31
0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,92,0,0,0,0,0,0,,,,,,,,,,,14753,2013-12-31
280,0,148,0,,208,0,0,258,98,166,0,0,0,0,0,0,0,0,0,false,102,0,0,60,136,0,0,403,127,779,102,0,0,89,,,,,,,,,,,14865,2013-12-31
41,0,105,31,,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,false,14,0,0,2,0,0,0,11,17,0,37,0,0,10,,,,,,,,,,,14977,2013-12-31
161,0,265,0,,0,0,0,111,220,0,0,0,0,0,0,0,0,0,0,false,0,0,0,30,0,66,119,334,0,615,0,0,506,400,,,,,,,,,,,16458,2013-12-31
225,0,0,0,,72,0,0,135,104,0,0,0,0,0,0,0,0,0,0,false,111,553,0,0,68,28,55,181,161,359,0,0,248,234,,,,,,,,,,,16551,2013-12-31
