RIAD0497,RIAD4042,RIAD4136,RIAD4141,RIAD4146,RIAD4461,RIAD4462,RIAD4463,RIAD4464,RIAD4467,RIAD4468,RIAD4486,RIAD4487,RIAD4488,RIAD4489,RIAD4491,RIAD4498,RIAD4499,RIAD4521,RIAD4522,RIAD4769,RIAD8403,RIADB526,RIADB527,RIADC013,RIADC014,RIADC015,RIADC016,RIADC017,RIADC018,RIADF555,RIADF556,RIADF557,RIADF558,RIADF559,RIADFT29,RIADFT30,RIADFT31,RIADFT32,RIADJJ26,RIADJJ27,RIADJJ28,RIADT047,RIADY923,RIADY924,IDRSSD,RCON9999
3,0,21,5,5,6,0,0,25,13,8,0,0,0,0,0,0,0,0,0,false,15,0,0,4,0,7,0,66,32,,,,,,,,,,,,,,,,37,2005-06-30
0,0,28,0,0,2,,,10,,,0,,0,,0,,,,,false,9,,,0,0,7,0,0,0,,,,,,,,,,,,,,,,242,2005-06-30
23,1,49,68,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,27,0,0,10,0,1,2,112,28,,,,,,,,,,,,,,,,279,2005-06-30
7,0,5,17,2,0,0,0,8,7,7,0,0,0,0,0,0,0,0,0,false,2,0,0,0,0,1,0,9,3,,,,,,,,,,,,,,,,354,2005-06-30
0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,61,0,,,,,,,,,,,,,,,,439,2005-06-30
9,0,11,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,false,8,0,0,0,9,0,0,0,9,,,,,,,,,,,,,,,,457,2005-06-30
130,0,99,0,0,0,0,0,153,88,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,356,0,,,,,,,,,,,,,,,,505,2005-06-30
763,0,0,0,0,1049,4969,7384,390,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,683,379,,,,,,,,,,,,,,,,1146,2005-06-30
177,6,78,9,8,32,67,0,44,0,0,0,0,0,0,0,0,0,0,0,false,40,0,0,12,65,8,61,146,46,,,,,,,,,,,,,,,,1155,2005-06-30
9,0,11,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,21,0,0,0,0,6,14,0,12,,,,,,,,,,,,,,,,1351,2005-06-30
276,0,0,0,0,162,0,0,172,0,0,0,0,0,0,0,0,0,0,0,false,160,0,0,0,0,0,0,158,226,,,,,,,,,,,,,,,,1454,2005-06-30
0,0,0,0,0,0,0,0,24,17,13,0,0,0,0,0,0,0,0,0,false,11,0,0,0,0,0,0,0,13,,,,,,,,,,,,,,,,1557,2005-06-30
127,0,63,104,18,22,0,0,0,0,0,0,0,0,0,0,106,4395,0,0,false,42,0,0,26,0,33,33,561,45,,,,,,,,,,,,,,,,1632,2005-06-30
30,0,20,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,47,0,0,0,135,24,31,229,49,,,,,,,,,,,,,,,,1669,2005-06-30
