RIAD0497,RIAD4042,RIAD4136,RIAD4141,RIAD4146,RIAD4461,RIAD4462,RIAD4463,RIAD4464,RIAD4467,RIAD4468,RIAD4486,RIAD4487,RIAD4488,RIAD4489,RIAD4491,RIAD4498,RIAD4499,RIAD4521,RIAD4522,RIAD4769,RIAD8403,RIADB526,RIADB527,RIADC013,RIADC014,RIADC015,RIADC016,RIADC017,RIADC018,RIADF555,RIADF556,RIADF557,RIADF558,RIADF559,RIADFT29,RIADFT30,RIADFT31,RIADFT32,RIADJJ26,RIADJJ27,RIADJJ28,RIADT047,RIADY923,RIADY924,IDRSSD,RCON9999
18,0,44,11,10,17,4,8,46,27,14,0,0,0,0,0,0,0,0,0,false,31,0,0,7,0,13,0,117,64,,,,,,,,,,,,,,,,37,2003-12-31
0,0,48,0,0,,,,,,,0,,0,,0,,,,,false,0,,,0,0,0,0,0,19,,,,,,,,,,,,,,,,242,2003-12-31
39,0,70,16,12,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,false,54,0,0,9,0,3,2,191,51,,,,,,,,,,,,,,,,279,2003-12-31
15,0,9,7,1,0,0,0,7,15,10,0,0,0,0,0,0,0,0,0,false,5,0,0,0,0,0,0,19,3,,,,,,,,,,,,,,,,354,2003-12-31
0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,177,0,,,,,,,,,,,,,,,,439,2003-12-31
0,0,18,0,0,0,0,0,17,17,19,0,0,0,0,0,0,0,0,0,false,0,0,0,0,22,0,0,0,19,,,,,,,,,,,,,,,,457,2003-12-31
257,0,173,0,222,0,0,0,362,161,0,0,0,0,0,0,4173,0,0,0,false,0,0,0,0,0,0,167,711,0,,,,,,,,,,,,,,,,505,2003-12-31
1165,0,0,0,0,1315,15949,15442,761,0,0,0,0,0,0,0,225,0,0,0,false,0,0,0,0,0,0,0,895,834,,,,,,,,,,,,,,,,1146,2003-12-31
300,0,189,10,18,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,84,0,0,21,0,16,81,242,91,,,,,,,,,,,,,,,,1155,2003-12-31
9,0,20,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,46,0,0,0,0,13,15,0,30,,,,,,,,,,,,,,,,1351,2003-12-31
385,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,false,273,0,0,0,0,0,0,259,427,,,,,,,,,,,,,,,,1454,2003-12-31
19,0,0,38,0,0,0,0,33,44,24,0,0,0,0,0,0,0,0,0,false,25,0,0,0,0,0,0,0,20,,,,,,,,,,,,,,,,1557,2003-12-31
129,0,106,76,29,8,0,0,0,0,0,0,0,0,0,0,105,0,0,0,false,72,0,0,61,0,40,46,1018,82,,,,,,,,,,,,,,,,1632,2003-12-31
64,0,41,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,80,0,0,0,38,37,54,480,113,,,,,,,,,,,,,,,,1669,2003-12-31
0,0,0,0,0,0,0,0,253,350,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,538,0,,,,,,,,,,,,,,,,1829,2003-12-31
11,0,12,0,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,2,5,26,7,,,,,,,,,,,,,,,,1856,2003-12-31
93,0,75,16,17,22,36,0,92,52,45,0,0,0,0,0,0,0,0,0,false,57,0,0,13,0,16,27,56,71,,,,,,,,,,,,,,,,2040,2003-12-31
0,0,85,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,false,64,0,0,0,94,0,0,178,74,,,,,,,,,,,,,,,,2161,2003-12-31
240,554,441,42,115,1331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,162,0,0,0,0,17,204,987,242,,,,,,,,,,,,,,,,2376,2003-12-31
10,0,13,19,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,false,8,0,0,0,0,2,0,34,8,,,,,,,,,,,,,,,,2451,2003-12-31
0,0,9,3,1,2,0,0,14,7,0,0,0,0,0,0,0,0,0,0,false,3,0,0,0,0,3,0,8,3,,,,,,,,,,,,,,,,2554,2003-12-31
22,0,112,53,55,40,28,0,100,105,0,0,0,0,0,0,0,0,0,0,false,141,0,0,0,0,86,30,719,167,,,,,,,,,,,,,,,,2732,2003-12-31
36,0,30,87,0,0,0,0,39,43,40,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,60,0,,,,,,,,,,,,,,,,2750,2003-12-31
0,0,0,0,0,0,0,0,1476,0,0,0,0,0,0,0,3820,49,0,0,false,0,0,0,0,0,0,0,1203,0,,,,,,,,,,,,,,,,2938,2003-12-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,274,0,,,,,,,,,,,,,,,,2956,2003-12-31
0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3252,2003-12-31
0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,12,,,,,,,,,,,,,,,,3458,2003-12-31
1392,0,0,0,0,1098,0,0,0,0,0,0,0,0,0,0,0,0,1930,0,false,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3506,2003-12-31
354,0,0,0,0,186,0,0,242,259,199,0,0,0,0,0,706,0,884,0,true,0,0,0,0,0,0,0,0,340,,,,,,,,,,,,,,,,3579,2003-12-31
181,23,132,20,18,36,49,0,23,0,0,0,0,0,0,0,0,0,0,0,false,83,0,0,15,99,24,64,159,64,,,,,,,,,,,,,,,,3720,2003-12-31
198,77,77,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,45,0,0,24,51,13,5,77,96,,,,,,,,,,,,,,,,3953,2003-12-31
122,0,158,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,4138,2003-12-31
57,0,0,0,0,74,55,56,54,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,124,0,0,0,74,,,,,,,,,,,,,,,,4147,2003-12-31
61,0,52,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,26,0,0,6,63,26,17,312,61,,,,,,,,,,,,,,,,4156,2003-12-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,79,0,0,0,0,0,0,126,60,,,,,,,,,,,,,,,,4231,2003-12-31
181,0,0,185,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,144,0,0,0,0,0,0,452,137,,,,,,,,,,,,,,,,4437,2003-12-31
0,0,20,4,2,3,0,0,4,10,21,0,0,0,0,0,0,0,0,0,false,4,0,0,0,0,1,4,12,4,,,,,,,,,,,,,,,,4745,2003-12-31
0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,425,0,,,,,,,,,,,,,,,,4839,2003-12-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,263,0,0,305,191,,,,,,,,,,,,,,,,5005,2003-12-31
0,0,63,0,0,77,55,0,68,0,0,0,0,0,0,0,0,0,0,0,false,56,0,0,0,0,0,0,78,84,,,,,,,,,,,,,,,,5050,2003-12-31
0,0,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,-139,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,5069,2003-12-31
40,0,41,80,22,0,0,0,267,150,0,0,0,0,0,0,0,0,0,0,false,54,0,0,0,35,10,63,531,87,,,,,,,,,,,,,,,,5135,2003-12-31
0,0,0,0,0,2142,0,0,675,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,543,0,0,0,0,,,,,,,,,,,,,,,,5210,2003-12-31
308,3,38,71,134,1142,1038,0,858,0,0,0,0,0,0,0,0,0,0,0,false,637,0,0,338,0,235,105,538,525,,,,,,,,,,,,,,,,5247,2003-12-31
60,0,124,421,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,225,0,,,,,,,,,,,,,,,,5274,2003-12-31
0,0,0,0,0,0,0,0,136,203,154,0,0,0,0,0,0,0,78,0,false,0,0,0,0,0,0,186,472,0,,,,,,,,,,,,,,,,5331,2003-12-31
121,0,21,40,39,0,0,0,166,205,0,0,0,0,0,0,0,0,0,0,false,127,0,0,110,34,26,215,393,214,,,,,,,,,,,,,,,,5461,2003-12-31
0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,93,0,0,67,0,,,,,,,,,,,,,,,,5751,2003-12-31
1573,0,0,1796,0,0,0,0,1532,0,0,0,0,0,0,0,155,178,0,0,false,0,0,0,0,0,0,0,6518,0,,,,,,,,,,,,,,,,5939,2003-12-31
0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,210,0,,,,,,,,,,,,,,,,6039,2003-12-31
9,1,17,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,10,0,0,2,0,3,0,29,13,,,,,,,,,,,,,,,,6057,2003-12-31
15,0,43,4,4,13,0,0,57,0,0,0,0,0,0,0,0,0,0,0,false,39,0,0,7,0,6,0,91,41,,,,,,,,,,,,,,,,6141,2003-12-31
157,0,41,224,58,340,313,122,221,186,117,0,0,0,0,0,0,0,0,0,false,165,0,0,0,0,24,189,0,211,,,,,,,,,,,,,,,,6329,2003-12-31
637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,460,619,,,,,,,,,,,,,,,,6972,2003-12-31
0,0,0,0,0,0,0,0,39439,1298,0,0,0,0,0,0,8,0,0,0,true,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,7009,2003-12-31
59,0,63,38,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,67,0,0,11,0,18,28,0,75,,,,,,,,,,,,,,,,7045,2003-12-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,24,0,0,0,0,0,0,49,0,,,,,,,,,,,,,,,,7157,2003-12-31
0,0,0,0,0,0,0,0,1128,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,897,0,,,,,,,,,,,,,,,,7166,2003-12-31
30,0,50,35,30,36,0,0,30,0,0,0,0,0,0,0,0,0,0,0,false,22,0,0,0,0,0,0,73,26,,,,,,,,,,,,,,,,7456,2003-12-31
0,0,0,0,0,42,0,0,33,31,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,70,58,,,,,,,,,,,,,,,,7634,2003-12-31
