RIAD3582,RIAD3583,RIAD3584,RIAD3585,RIAD3588,RIAD3589,RIAD3590,RIAD3591,RIAD4266,RIAD4267,RIAD4608,RIAD4617,RIAD4618,RIAD4627,RIAD4628,RIAD4635,RIAD4638,RIAD4643,RIAD4644,RIAD4645,RIAD4646,RIAD4652,RIAD4653,RIAD4654,RIAD4655,RIAD4658,RIAD4659,RIAD4662,RIAD4663,RIAD4664,RIAD4665,RIAD4668,RIAD4669,RIAD5409,RIAD5410,RIAD5411,RIAD5412,RIADB512,RIADB513,RIADB514,RIADB515,RIADB516,RIADB517,RIADC217,RIADC218,RIADC234,RIADC235,RIADC388,RIADC880,RIADC891,RIADC892,RIADC893,RIADC894,RIADC895,RIADC896,RIADC897,RIADC898,RIADF185,RIADF187,RIADF188,RIADK129,RIADK133,RIADK205,RIADK206,IDRSSD,RCON9999
,,0,0,0,0,,,0,0,0,,,,0,72,0,,5,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,0,0,39,0,,,0,0,0,0,0,0,0,0,,,,23,1,5,1,37,2018-06-30
,,0,0,0,0,,,0,0,0,,,,0,6,0,,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,3,3,3,6,242,2018-06-30
,,0,0,0,0,,,0,0,4,,,,0,9,0,,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,0,0,3,0,,,0,0,0,0,0,0,0,0,,,,0,0,6,0,279,2018-06-30
,,0,0,0,0,,,0,0,0,,,,1,6,0,,0,,,,,,0,,,,,,1,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,6,6,0,0,354,2018-06-30
,,190,58,0,0,,,0,0,0,,,,18,214,0,,18,,,,,,18,,,,,,18,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,0,6,16,457,2018-06-30
,,0,0,0,0,,,0,0,3,,,,1,4,0,,2,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,3,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,4,2,0,505,2018-06-30
,,0,0,0,0,,,0,0,11,,,,4,118,101,,15,,,,,,0,,,,,,0,,,0,0,0,0,,,1,1,,,2,0,0,0,,,0,0,0,14,0,143,0,0,,,,0,0,1,17,1155,2018-06-30
,,0,0,0,0,,,0,0,43,,,,3,134,113,,0,,,,,,0,,,,,,3,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,10,8,11,8,1351,2018-06-30
,,0,0,0,0,,,0,0,21,,,,8,88,31,,25,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,19,20,13,4,1454,2018-06-30
,,0,0,0,0,,,0,0,0,,,,1,54,7,,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,1,0,0,0,,,0,0,0,0,0,0,0,0,,,,29,2,18,15,1669,2018-06-30
,,0,0,0,0,,,0,0,1,,,,0,9,0,,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,9,0,0,0,1856,2018-06-30
,,0,0,0,0,,,0,0,39,,,,0,39,0,,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,0,0,39,0,,,0,0,0,28,0,0,0,0,,,,0,0,0,0,2040,2018-06-30
,,0,0,0,0,,,0,0,0,,,,2,24,0,,8,,,,,,5,,,,,,0,,,0,0,0,0,,,2,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,1,14,6,2161,2018-06-30
,,0,0,0,0,,,0,0,0,,0,,0,94,0,,0,,0,0,,,0,,,0,,,0,,,0,0,94,2,,,0,0,,,28,0,0,0,,,0,0,0,0,0,78,0,147,0,0,,0,0,0,0,2376,2018-06-30
,,0,0,0,0,,,0,0,0,,,,0,0,0,,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,2554,2018-06-30
,,0,0,0,0,,,0,0,141,,,,0,165,0,,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,160,0,0,3,,,,5,4,0,0,2732,2018-06-30
,,0,0,0,0,,,0,0,0,,,,0,0,0,,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,1,0,2,2750,2018-06-30
,,0,1,0,0,,,0,0,35,,,,6,693,259,,242,,,,,,242,,,,,,6,,,0,0,0,0,,,0,0,,,1,0,0,0,,,0,0,26,0,0,0,0,1,,,,15,32,151,94,3252,2018-06-30
,,0,0,0,0,,,0,0,0,,,,0,87,0,,72,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,3,0,12,2,3458,2018-06-30
,,0,0,0,0,,,0,0,0,,,,0,10,0,,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,1,0,0,,,0,0,0,0,0,0,0,0,,,,3,0,7,0,3720,2018-06-30
,,37,37,0,0,,,25,10,19,,,,83,1168,10,,95,,,,,,95,,,,,,83,,,0,0,0,4,,,0,0,,,96,9,69,0,,,0,95,0,3,0,0,0,11,,,,0,0,932,150,3971,2018-06-30
,,0,0,0,0,,,0,0,2,,,,0,64,61,,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,4,0,0,3,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,4156,2018-06-30
,,0,0,0,0,,,0,0,0,,,,0,184,0,,42,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,0,0,51,0,,,0,0,0,31,0,0,80,0,,,,2,5,9,3,4231,2018-06-30
