RIAD3582,RIAD3583,RIAD3584,RIAD3585,RIAD3588,RIAD3589,RIAD3590,RIAD3591,RIAD4266,RIAD4267,RIAD4608,RIAD4617,RIAD4618,RIAD4627,RIAD4628,RIAD4635,RIAD4638,RIAD4643,RIAD4644,RIAD4645,RIAD4646,RIAD4652,RIAD4653,RIAD4654,RIAD4655,RIAD4658,RIAD4659,RIAD4662,RIAD4663,RIAD4664,RIAD4665,RIAD4668,RIAD4669,RIAD5409,RIAD5410,RIAD5411,RIAD5412,RIADB512,RIADB513,RIADB514,RIADB515,RIADB516,RIADB517,RIADC217,RIADC218,RIADC234,RIADC235,RIADC388,RIADC880,RIADC891,RIADC892,RIADC893,RIADC894,RIADC895,RIADC896,RIADC897,RIADC898,RIADF185,RIADF187,RIADF188,RIADK129,RIADK133,RIADK205,RIADK206,IDRSSD,RCON9999
,,0,0,0,0,,,0,0,0,,,,2,22,0,,6,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,10,3,6,1,37,2019-12-31
,,0,0,0,0,,,0,0,0,,,,0,5,0,,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,4,0,,,0,0,0,0,0,0,0,0,,,,1,3,0,1,242,2019-12-31
,,0,0,0,0,,,0,0,0,,,,4,35,0,,25,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,0,10,1,279,2019-12-31
,,0,0,0,0,,,0,0,0,,,,2,50,43,,7,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,14,0,2,354,2019-12-31
,,0,0,0,0,,,0,0,0,,,,0,59,0,,26,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,31,0,0,0,0,0,0,0,,,,0,0,2,8,457,2019-12-31
,,0,0,0,0,,,0,0,33,,,,0,215,100,,10,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,5,0,73,0,,,0,0,1,0,0,0,0,0,,,,6,2,25,3,505,2019-12-31
,,0,0,0,0,,,0,0,14,,,,6,74,0,,23,,,,,,,,,,,,,,,0,0,0,0,,,13,0,,,5,0,0,0,,,0,0,0,4,0,12,0,0,,,,0,0,38,8,1155,2019-12-31
,,0,0,0,0,,,0,0,33,,,,1,606,314,,19,,,,,,19,,,,,,1,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,59,20,214,19,1351,2019-12-31
,,0,0,0,0,,,0,0,22,,,,20,110,15,,65,,,,,,0,,,,,,6,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,25,10,5,13,1454,2019-12-31
,,0,0,0,0,,,0,0,0,,,,2,279,22,,23,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,1,0,41,0,,,0,0,0,0,0,0,0,0,,,,40,9,153,24,1669,2019-12-31
