RIAD3582,RIAD3583,RIAD3584,RIAD3585,RIAD3588,RIAD3589,RIAD3590,RIAD3591,RIAD4266,RIAD4267,RIAD4608,RIAD4617,RIAD4618,RIAD4627,RIAD4628,RIAD4635,RIAD4638,RIAD4643,RIAD4644,RIAD4645,RIAD4646,RIAD4652,RIAD4653,RIAD4654,RIAD4655,RIAD4658,RIAD4659,RIAD4662,RIAD4663,RIAD4664,RIAD4665,RIAD4668,RIAD4669,RIAD5409,RIAD5410,RIAD5411,RIAD5412,RIADB512,RIADB513,RIADB514,RIADB515,RIADB516,RIADB517,RIADC217,RIADC218,RIADC234,RIADC235,RIADC388,RIADC880,RIADC891,RIADC892,RIADC893,RIADC894,RIADC895,RIADC896,RIADC897,RIADC898,RIADF185,RIADF187,RIADF188,RIADK129,RIADK133,RIADK205,RIADK206,IDRSSD,RCON9999
,,0,0,0,0,,,0,0,0,,,0,0,255,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,0,0,0,0,,,225,1,9,0,0,0,0,0,,,,17,4,4,1,37,2012-03-31
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,1,0,0,242,2012-03-31
,,0,0,0,0,,,0,0,5,,,0,0,1,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,0,1,1,279,2012-03-31
,,0,0,0,0,,,0,0,0,,,0,0,27,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,27,2,0,1,354,2012-03-31
,,0,0,0,0,,,0,0,3,,,0,0,81,75,0,6,,,,,,6,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,1,0,1,457,2012-03-31
,,0,0,0,0,,,0,0,12,,0,0,4,23,8,0,4,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,,,80,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,11,7,0,0,505,2012-03-31
,,0,0,0,0,,,0,0,1,,,0,0,7,0,0,5,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,3,0,1,,,,0,0,2,0,1155,2012-03-31
,,0,0,0,0,,,0,0,10,,,0,0,6,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,8,0,0,0,0,,0,0,0,0,0,0,0,0,,,,1,1,5,3,1351,2012-03-31
,,0,0,0,0,,,0,0,1,,0,0,2,20,0,0,2,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,18,0,1454,2012-03-31
,,0,0,0,0,,,0,0,0,,,0,0,310,0,0,310,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,0,0,0,0,1557,2012-03-31
,,0,0,36,0,,,0,0,0,,,0,0,109,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,0,0,40,0,,,0,0,0,0,0,0,0,0,,,,11,9,22,19,1669,2012-03-31
,,0,0,0,0,,,0,0,1,,0,0,0,3,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,2,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,1829,2012-03-31
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,1856,2012-03-31
,,0,0,0,0,,,0,0,10,,,0,0,518,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,10,1,192,35,,,0,0,276,0,0,0,15,1,,,,0,0,0,3,2040,2012-03-31
,,0,0,0,0,,,0,0,0,,,0,1,1,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,1,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,2161,2012-03-31
,,0,0,0,0,,,0,0,0,,0,0,0,129,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,55,0,,,0,0,,,15,0,0,0,,,0,44,0,0,74,0,0,0,0,0,,0,0,0,0,2376,2012-03-31
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,2554,2012-03-31
,,0,0,0,1,,,0,0,4,,0,0,0,884,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,1,0,0,884,0,0,0,0,0,,0,0,0,0,2732,2012-03-31
,,0,0,0,0,,,0,0,0,,,0,0,256,113,0,142,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,1,0,0,0,2750,2012-03-31
,,0,0,0,0,,,0,0,10,,0,0,0,153,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,,,0,0,134,0,,,0,0,19,0,0,0,0,0,0,0,,0,0,0,0,3177,2012-03-31
,,0,3,0,0,,,0,0,5,,,0,1,62,19,0,0,,,,,,0,,,,,,1,,,0,0,0,0,,,0,0,,,1,0,0,0,,,0,0,0,0,0,0,0,0,,,,9,3,34,56,3252,2012-03-31
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,3458,2012-03-31
,,0,0,0,0,,,0,0,0,,,0,0,2,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,0,2,0,3720,2012-03-31
,,662,0,0,0,,,0,0,12,,,0,0,2505,805,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,43,0,79,,,20,0,0,0,856,0,0,0,,,,50,0,33,0,3953,2012-03-31
,,0,0,0,1,,,148,174,7,,0,0,0,1866,82,0,113,,0,0,,0,113,,,0,,0,0,,,0,0,104,0,,,0,0,,,156,14,493,73,,,188,35,40,55,22,33,330,0,0,0,,0,0,273,45,3971,2012-03-31
,,0,0,0,0,,,0,0,1,,,0,2,34,0,0,0,,,,,,0,,,,,,2,,,0,0,0,0,,,0,0,,,1,0,11,0,,,1,1,0,0,0,1,0,0,,,,0,1,22,15,4156,2012-03-31
,,0,0,0,0,,,0,0,0,,,0,0,421,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,214,0,0,0,185,0,,,,17,5,5,2,4231,2012-03-31
