RIAD3582,RIAD3583,RIAD3584,RIAD3585,RIAD3588,RIAD3589,RIAD3590,RIAD3591,RIAD4266,RIAD4267,RIAD4608,RIAD4617,RIAD4618,RIAD4627,RIAD4628,RIAD4635,RIAD4638,RIAD4643,RIAD4644,RIAD4645,RIAD4646,RIAD4652,RIAD4653,RIAD4654,RIAD4655,RIAD4658,RIAD4659,RIAD4662,RIAD4663,RIAD4664,RIAD4665,RIAD4668,RIAD4669,RIAD5409,RIAD5410,RIAD5411,RIAD5412,RIADB512,RIADB513,RIADB514,RIADB515,RIADB516,RIADB517,RIADC217,RIADC218,RIADC234,RIADC235,RIADC388,RIADC880,RIADC891,RIADC892,RIADC893,RIADC894,RIADC895,RIADC896,RIADC897,RIADC898,RIADF185,RIADF187,RIADF188,RIADK129,RIADK133,RIADK205,RIADK206,IDRSSD,RCON9999
,,0,0,0,0,,,0,0,0,,,0,0,278,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,3,0,0,0,,,246,0,9,0,0,0,0,0,,,,18,25,5,2,37,2012-06-30
,,0,0,0,0,,,0,0,0,,,0,0,2,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,1,2,0,242,2012-06-30
,,0,0,0,0,,,0,0,10,,,0,0,16,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,0,16,9,279,2012-06-30
,,0,0,0,0,,,0,0,0,,,0,1,39,0,0,0,,,,,,0,,,,,,1,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,38,5,1,1,354,2012-06-30
,,0,0,0,0,,,0,0,2,,,0,0,81,75,0,6,,,,,,6,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,1,0,36,457,2012-06-30
,,0,0,0,0,,,0,0,45,,0,0,0,71,30,0,5,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,,,94,0,12,0,,,0,0,0,0,0,0,0,0,0,0,,13,15,11,5,505,2012-06-30
,,0,0,0,0,,,0,0,14,,,0,0,586,550,0,6,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,22,0,,,0,0,0,0,0,196,0,1,,,,3,0,5,1,1155,2012-06-30
,,0,0,0,0,,,0,0,60,,,0,0,29,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,9,0,0,0,0,,0,0,0,0,0,0,0,0,,,,11,1,18,5,1351,2012-06-30
,,0,0,0,0,,,0,0,2,,0,0,5,29,2,0,4,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,23,1,1454,2012-06-30
,,0,0,0,0,,,0,0,0,,,0,0,310,0,0,310,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,0,0,0,0,1557,2012-06-30
,,0,0,36,0,,,0,0,1,,,0,0,622,434,0,8,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,0,0,89,0,,,0,0,0,0,0,0,0,0,,,,22,11,33,26,1669,2012-06-30
,,0,0,0,0,,,0,0,1,,0,0,0,104,2,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,4,0,,,0,0,91,0,,,0,0,0,0,0,1,0,0,0,0,,1,0,6,0,1829,2012-06-30
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,1856,2012-06-30
,,0,0,0,0,,,0,0,12,,,0,0,700,13,0,4,,,,,,,,,,,,,,,0,0,0,0,,,0,1,,,10,8,192,35,,,0,0,437,0,0,0,15,3,,,,0,0,4,5,2040,2012-06-30
,,0,0,0,0,,,0,0,0,,,0,2,5,0,0,3,,,,,,0,,,,,,0,,,0,0,0,0,,,2,4,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,0,0,10,2161,2012-06-30
,,0,0,0,0,,,0,0,0,,0,0,0,692,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,55,0,,,0,0,,,15,0,149,0,,,0,45,0,0,74,0,414,0,0,0,,0,0,0,0,2376,2012-06-30
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,0,0,1,2554,2012-06-30
,,0,0,257,1,,,0,0,8,,0,0,0,1383,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,62,0,10,936,0,190,0,0,0,,0,0,0,0,2732,2012-06-30
,,0,0,0,0,,,0,0,0,,,0,0,256,113,0,142,,,,,,142,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,1,0,0,0,2750,2012-06-30
,,0,0,0,0,,,0,0,14,,0,0,0,508,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,,,0,0,382,106,,,0,0,20,0,0,0,0,0,0,0,,0,0,0,0,3177,2012-06-30
,,0,6,0,0,,,0,0,22,,,0,8,278,75,0,26,,,,,,26,,,,,,8,,,0,0,0,0,,,0,0,,,2,0,0,0,,,0,0,0,0,0,0,0,0,,,,46,8,131,101,3252,2012-06-30
,,0,0,0,0,,,5,0,1,,,0,0,5,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,3458,2012-06-30
,,0,0,0,0,,,0,0,0,,,0,0,3,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,0,3,3,3720,2012-06-30
