RIAD3582,RIAD3583,RIAD3584,RIAD3585,RIAD3588,RIAD3589,RIAD3590,RIAD3591,RIAD4266,RIAD4267,RIAD4608,RIAD4617,RIAD4618,RIAD4627,RIAD4628,RIAD4635,RIAD4638,RIAD4643,RIAD4644,RIAD4645,RIAD4646,RIAD4652,RIAD4653,RIAD4654,RIAD4655,RIAD4658,RIAD4659,RIAD4662,RIAD4663,RIAD4664,RIAD4665,RIAD4668,RIAD4669,RIAD5409,RIAD5410,RIAD5411,RIAD5412,RIADB512,RIADB513,RIADB514,RIADB515,RIADB516,RIADB517,RIADC217,RIADC218,RIADC234,RIADC235,RIADC388,RIADC880,RIADC891,RIADC892,RIADC893,RIADC894,RIADC895,RIADC896,RIADC897,RIADC898,RIADF185,RIADF187,RIADF188,RIADK129,RIADK133,RIADK205,RIADK206,IDRSSD,RCON9999
,,0,0,136,2,,,0,0,0,,,0,0,328,0,0,11,,,,,,,,,,,,,,,0,0,0,0,,,0,0,134,41,1,0,47,0,,,0,0,0,0,0,0,0,0,,,,,,,,37,2010-12-31
,,0,0,0,0,,,0,0,0,,,0,0,23,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,23,6,5,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,242,2010-12-31
,,0,0,0,0,,,0,0,1,,,0,0,493,394,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,94,5,0,0,5,0,,,0,0,0,0,0,0,0,0,,,,,,,,279,2010-12-31
,,0,0,0,0,,,0,0,8,,,0,2,4,0,0,0,,,,,,0,,,,,,2,,,0,0,0,0,,,0,0,4,8,2,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,354,2010-12-31
,,84,0,0,0,,,0,0,6,,,0,0,447,255,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,89,10,0,0,19,0,,,0,13,0,0,0,0,0,0,,,,,,,,457,2010-12-31
,,0,0,0,0,,,0,0,1,,0,0,2,433,0,0,10,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,83,22,0,0,307,33,,,0,0,0,0,0,0,0,0,0,0,,,,,,505,2010-12-31
,,0,0,0,0,,,0,0,17,,,0,4,3825,804,0,15,,,,,,,,,,,,,,,0,0,0,0,,,15,0,93,7,7,1,111,12,,,0,0,349,0,384,0,2042,0,,,,,,,,1155,2010-12-31
,,0,0,0,0,,,0,0,13,,,0,5,750,581,0,39,,,,,,39,,,,,,5,,,0,0,0,0,,,0,0,122,33,3,0,8,0,0,,0,0,0,0,0,0,0,0,,,,,,,,1351,2010-12-31
,,0,0,0,0,,,0,0,6,,0,0,12,168,35,0,19,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,98,35,0,3,0,16,,,0,0,0,0,0,40,0,0,0,0,,,,,,1454,2010-12-31
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,1557,2010-12-31
,,0,0,0,0,,,0,0,0,,,0,0,204,3,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,166,43,0,0,35,0,,,0,0,0,0,0,0,0,0,,,,,,,,1669,2010-12-31
,,0,0,0,0,,,24,2,6,,0,0,0,1032,909,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,49,1,,,33,0,17,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,1829,2010-12-31
,,0,0,0,0,,,0,0,0,,,0,1,175,112,0,40,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,5,0,0,0,18,0,,,0,0,0,0,0,0,0,0,,,,,,,,1856,2010-12-31
,,0,0,0,0,,,0,0,130,,,0,0,1929,8,0,0,,,,,,,,,,,,,,,0,0,0,0,,,16,14,46,8,0,0,79,38,,,0,0,1500,0,242,0,0,15,,,,,,,,2040,2010-12-31
,,0,0,0,0,,,0,0,0,,,0,0,32,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,3,4,15,15,0,0,14,0,,,0,0,0,0,0,0,0,0,,,,,,,,2161,2010-12-31
,,0,0,0,0,,,0,0,0,,0,0,0,7513,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,135,0,,,101,0,6311,0,0,0,966,80,0,0,,,,,,2376,2010-12-31
,,0,0,0,0,,,0,0,0,,,0,0,27,0,0,21,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,6,3,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,2554,2010-12-31
,,0,0,665,2,,,0,0,3,,0,0,0,3351,1068,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,13,24,0,0,243,0,,,325,0,832,0,100,0,105,0,0,0,,,,,,2732,2010-12-31
,,0,0,0,0,,,0,0,0,,,0,0,123,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,109,1,0,0,14,0,,,0,0,0,0,0,12,0,0,,,,,,,,2750,2010-12-31
,,0,4,0,0,,,0,0,57,,,0,22,760,229,0,134,,,,,,134,,,,,,22,,,0,0,0,0,,,0,0,325,192,5,0,0,0,,,0,0,43,0,0,0,29,51,,,,,,,,3252,2010-12-31
,,0,0,0,0,,,11,1,0,,,0,0,47,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,9,6,11,0,27,0,,,0,0,0,0,0,0,0,0,,,,,,,,3458,2010-12-31
,,0,0,0,0,,,0,0,8,,,0,0,437,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,4,0,0,5,0,0,30,0,,,0,0,364,1,39,0,0,0,,,,,,,,3720,2010-12-31
,,384,0,0,0,,,0,0,0,,,0,253,2360,564,0,0,,,,,,0,,,,,,253,,,0,0,0,0,,,0,0,42,12,0,3,0,825,,,0,0,218,0,327,0,0,0,,,,,,,,3953,2010-12-31
,,64,0,0,0,,,0,0,126,,,0,21,1537,1168,0,47,,,,,,,,,,,,,,,0,0,0,0,,,0,0,84,62,0,0,0,0,,,105,3,24,0,0,0,45,0,,,,,,,,4138,2010-12-31
,,0,0,0,0,,,0,0,278,,,0,7,2298,1068,0,8,,,,,,8,,,,,,7,,,0,0,0,0,,,0,0,161,70,104,59,382,119,,,74,0,475,0,0,0,11,126,,,,,,,,4156,2010-12-31
,,0,0,0,0,,,0,0,0,,,0,0,1356,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,106,39,0,0,0,0,,,0,0,0,0,1250,0,0,0,,,,,,,,4231,2010-12-31
,,0,0,0,0,,,0,0,0,,,0,6,1103,0,0,18,,,,,,,,,,,,,,,0,0,10,1,,,0,0,271,6,1,0,35,21,,,0,0,434,0,65,0,249,10,,,,,,,,4437,2010-12-31
,,0,0,0,0,,,0,0,2,,0,0,0,1017,12,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,70,2,,,0,0,83,11,0,0,246,3,,,0,0,376,0,227,0,0,0,0,0,,,,,,4839,2010-12-31
,,0,0,771,9,,,0,0,72,,0,0,0,11198,2886,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,5,0,0,0,770,0,,,4736,63,577,3,1092,2,361,2,0,0,,,,,,5005,2010-12-31
,,0,0,0,0,,,0,0,30,,0,0,0,10,10,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,4771,0,0,0,0,0,0,0,0,,,,,,5069,2010-12-31
,,0,0,325,0,,,0,0,0,,0,0,0,1114,28,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,23,3,95,18,0,0,385,0,,,0,0,258,0,0,0,0,0,0,0,,,,,,5135,2010-12-31
,,0,0,113,0,,,0,0,2,,0,0,0,3181,85,0,119,,0,0,,0,0,,,0,,0,0,,,0,0,36,5,,,0,0,118,5,0,30,615,159,,,60,0,1601,0,46,0,229,0,0,0,,,,,,5210,2010-12-31
,,0,0,1018,0,,,0,0,0,,0,0,0,2551,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,17,0,,,0,0,3,1,0,0,330,0,,,150,0,0,0,1033,0,0,0,0,0,,,,,,5331,2010-12-31
,,0,0,55,0,,,0,0,69,,0,0,0,1376,272,0,0,,0,0,,0,0,,,0,,0,0,,,138,0,199,4,,,0,0,116,12,0,3,161,5,,,0,0,9,0,463,0,96,0,0,0,,,,,,5461,2010-12-31
,,0,0,0,0,,,0,0,0,,,0,0,44,25,0,4,,,,,,4,,,,,,0,,,0,0,0,0,,,0,0,15,5,1,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,5751,2010-12-31
,,0,0,0,0,,,0,0,5,,,0,0,574,67,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,1,1,32,30,0,0,204,40,,,0,0,87,0,0,0,143,0,,,,,,,,6039,2010-12-31
,,0,0,0,0,,,0,0,0,,,0,0,151,89,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,53,25,0,0,9,0,,,0,0,0,0,0,0,0,0,,,,,,,,6141,2010-12-31
,,0,0,0,0,,,0,0,53,,0,0,0,13696,1118,0,30,,0,0,,0,29,,,0,,0,0,,,0,0,747,0,,,89,3,2315,235,2,2,1430,746,,,895,36,5307,4,265,20,754,0,0,0,,,,,,6329,2010-12-31
,,0,0,0,0,,,0,0,764,,0,0,0,48360,15866,0,0,,0,0,,0,0,,,0,,0,0,,,4077,15,228,0,,,0,0,1042,6,0,75,1287,286,,,671,629,14467,326,2530,0,11983,155,0,0,,,,,,6972,2010-12-31
,,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,7009,2010-12-31
,,0,0,0,0,,,0,0,0,,,0,0,202,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,16,0,142,30,0,0,44,0,,,0,0,0,0,0,0,0,0,,,,,,,,7045,2010-12-31
,,0,0,0,0,,,0,0,25,,,0,0,284,255,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,29,3,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,7157,2010-12-31
,,0,0,0,0,,,0,0,5,,,0,0,40,30,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,10,0,0,0,,,,,,,,7456,2010-12-31
,,0,0,0,0,,,0,0,4,,,0,0,2667,542,0,43,,,,,,,,,,,,,,,0,0,0,0,,,0,0,59,13,1,0,183,0,,,190,1,381,0,1269,32,0,0,,,,,,,,7634,2010-12-31
,,0,0,0,0,,,0,0,3,,,0,40,34,0,0,0,,,,,,0,,,,,,40,,,0,0,0,0,,,0,0,26,7,0,0,8,0,,,0,0,0,0,0,0,0,0,,,,,,,,8033,2010-12-31
,,0,0,0,0,,,0,0,0,,,0,0,43,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,43,29,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,8462,2010-12-31
,,0,0,0,0,,,0,0,0,,,0,0,76,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,21,5,0,0,55,0,,,0,0,0,0,0,0,0,0,,,,,,,,8631,2010-12-31
,,0,0,0,0,,,0,0,92,,0,0,0,534,530,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,4,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,9357,2010-12-31
,,0,0,0,0,,,0,0,0,,,0,0,11,11,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,9553,2010-12-31
,,0,0,0,0,,,0,0,92,,0,0,0,15661,471,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,268,147,,,0,0,1082,41,4,0,329,0,,,1354,0,11800,2736,3,0,354,53,0,0,,,,,,9807,2010-12-31
,,0,0,0,0,,,0,0,10,,,0,0,155,50,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,5,6,0,0,0,0,,,0,0,0,0,0,0,100,0,,,,,,,,9955,2010-12-31
,,7,0,0,0,,,0,0,117,,0,0,55,14186,5740,0,126,,0,0,,0,0,,,0,,0,0,,,0,0,815,24,,,9,6,270,47,0,66,399,1591,,,5,0,2379,0,1583,6,1262,0,0,0,,,,,,10250,2010-12-31
,,377,15,30,39,,,0,0,0,,0,0,0,9614,0,0,5128,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,0,0,254,0,996,0,,,0,0,2345,0,0,0,738,0,0,0,,,,,,10849,2010-12-31
,,0,0,166,58,,,0,0,59,,0,0,42,1266,737,0,152,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,80,60,0,8,0,35,0,,75,0,3,0,0,0,18,0,0,0,,,,,,10858,2010-12-31
,,0,0,0,0,,,0,0,76,,,0,0,1174,696,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,70,20,36,0,408,0,,,0,0,0,0,0,0,0,0,,,,,,,,11145,2010-12-31
,,0,45,0,0,,,0,0,383,,0,0,59,755,405,0,65,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,60,23,7,0,38,0,,,10,0,16,5,161,0,0,0,0,0,,,,,,11640,2010-12-31
,,78,0,0,0,,,0,0,15,,,0,1,1627,903,0,3,,,,,,,,,,,,,,,0,0,41,0,,,2,0,17,2,0,0,92,0,,,0,0,69,0,0,0,422,0,,,,,,,,11837,2010-12-31
,,409,768,0,0,,,0,0,509,,0,0,26,13888,2853,0,16,,0,0,,0,16,,,0,,0,26,,,0,0,0,0,,,0,0,439,560,975,159,1050,0,,,0,69,7184,443,1564,1524,373,0,0,0,,,,,,12030,2010-12-31
,,0,0,0,0,,,0,0,0,,,0,86,305,0,0,110,,,,,,,,,,,,,,,0,0,0,0,,,0,2,49,24,8,0,24,0,,,0,0,0,0,122,0,0,0,,,,,,,,12142,2010-12-31
,,0,0,0,0,,,0,0,1,,,0,1,609,0,0,3,,,,,,,,,,,,,,,0,0,0,0,,,10,0,50,0,0,0,156,0,,,0,0,0,0,390,26,0,0,,,,,,,,12245,2010-12-31
,,301,62,34489,1449,,,36022,7482,46600,46600,0,0,3821,973340,199727,0,15122,199727,0,0,0,0,324,,,0,0,0,59,,,156285,38786,73516,4152,0,0,0,0,65807,22345,14087,2530,122993,147912,,32427,14506,1965,53677,3836,47565,8975,161379,9977,3595,1957,5525,,,,,12311,2010-12-31
,,0,0,0,0,,,0,0,0,,,0,3,264,0,0,4,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,22,0,0,0,,,0,0,260,0,0,0,0,0,,,,,,,,12647,2010-12-31
