RIAD3582,RIAD3583,RIAD3584,RIAD3585,RIAD3588,RIAD3589,RIAD3590,RIAD3591,RIAD4266,RIAD4267,RIAD4608,RIAD4617,RIAD4618,RIAD4627,RIAD4628,RIAD4635,RIAD4638,RIAD4643,RIAD4644,RIAD4645,RIAD4646,RIAD4652,RIAD4653,RIAD4654,RIAD4655,RIAD4658,RIAD4659,RIAD4662,RIAD4663,RIAD4664,RIAD4665,RIAD4668,RIAD4669,RIAD5409,RIAD5410,RIAD5411,RIAD5412,RIADB512,RIADB513,RIADB514,RIADB515,RIADB516,RIADB517,RIADC217,RIADC218,RIADC234,RIADC235,RIADC388,RIADC880,RIADC891,RIADC892,RIADC893,RIADC894,RIADC895,RIADC896,RIADC897,RIADC898,RIADF185,RIADF187,RIADF188,RIADK129,RIADK133,RIADK205,RIADK206,IDRSSD,RCON9999
,,0,0,0,0,,,0,0,0,,,0,0,9,0,0,3,,,,,,,,,,,,,,,0,0,0,0,,,0,0,6,28,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,37,2008-03-31
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,8,0,0,0,0,,,0,2,0,0,0,0,0,0,,,,,,,,242,2008-03-31
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,279,2008-03-31
,,0,0,0,0,,,0,0,1,,,0,1,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,2,0,0,0,0,,,0,0,0,0,0,0,0,1,,,,,,,,354,2008-03-31
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,457,2008-03-31
,,0,0,0,0,,,0,0,0,,0,0,0,70,0,0,2,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,68,4,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,505,2008-03-31
,,0,0,0,0,,,0,0,0,,,0,0,45,43,0,0,,,,,,,,,,,,,,,0,0,0,0,,,1,0,1,3,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,1155,2008-03-31
,,0,0,0,0,,,0,0,0,,,0,0,35,28,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,7,14,1,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,1351,2008-03-31
,,0,0,0,0,,,0,0,0,,0,0,9,25,0,0,12,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,13,7,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,1454,2008-03-31
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,1557,2008-03-31
,,0,0,0,0,,,0,0,17,,0,0,57,165,127,0,0,,0,0,,0,0,,,0,,0,57,,,0,0,0,0,,,0,0,14,16,1,0,21,0,,,0,0,0,0,0,0,3,227,0,0,,,,,,1632,2008-03-31
,,0,0,0,0,,,0,0,1,,,0,0,41,0,0,6,,,,,,,,,,,,,,,0,0,0,0,,,0,0,35,18,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,1669,2008-03-31
,,0,0,0,0,,,0,0,2,,0,0,0,6,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,3,8,3,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,1829,2008-03-31
,,0,0,0,0,,,0,0,0,,,0,8,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,1856,2008-03-31
,,0,0,0,0,,,0,0,0,,,0,0,15,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,1,3,14,6,0,0,0,0,,,0,0,0,0,0,0,0,2,,,,,,,,2040,2008-03-31
,,0,0,0,0,,,0,0,0,,,0,0,13,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,13,7,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,2161,2008-03-31
,,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,2376,2008-03-31
,,0,0,0,0,,,0,0,0,,,0,0,16,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,2,0,0,0,14,0,,,0,0,0,0,0,0,0,0,,,,,,,,2451,2008-03-31
,,0,0,0,0,,,0,0,1,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,2554,2008-03-31
,,0,0,0,0,,,0,0,1,,0,0,0,17,17,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,0,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,2732,2008-03-31
,,0,0,0,0,,,0,0,17,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,2750,2008-03-31
,,0,0,0,0,,,0,0,3,,0,0,4,244,158,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,15,0,,,0,0,28,15,0,9,0,43,,,0,0,0,0,0,0,0,0,0,0,,,,,,2938,2008-03-31
,,0,0,0,0,,,0,0,5,,,0,2,145,43,0,10,,,,,,10,,,,,,2,,,0,0,0,0,,,0,0,88,39,1,0,0,0,,,0,0,0,0,0,0,4,0,,,,,,,,3252,2008-03-31
,,0,0,0,0,,,0,0,0,,,0,0,1,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,1,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,3458,2008-03-31
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,3720,2008-03-31
,,0,2,0,0,,,0,0,74,,,0,0,9,0,0,1,,,,,,1,,,,,,0,,,0,0,0,0,,,0,0,0,8,0,0,8,0,,,0,0,0,0,0,0,0,0,,,,,,,,3953,2008-03-31
,,0,0,0,0,,,0,0,0,,,0,10,211,27,0,19,,,,,,,,,,,,,,,0,0,0,0,,,0,0,127,13,2,0,21,0,,,0,0,0,0,0,0,17,0,,,,,,,,4138,2008-03-31
,,0,0,0,0,,,0,0,81,,,0,2,282,24,0,215,,,,,,215,,,,,,2,,,0,0,4,0,,,0,0,16,7,0,0,22,0,,,0,0,0,0,0,0,1,5,,,,,,,,4156,2008-03-31
,,0,0,0,0,,,0,0,2,,,0,0,19,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,19,23,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,4231,2008-03-31
,,0,0,0,0,,,0,0,1,,,0,4,27,0,0,4,,,,,,,,,,,,,,,0,0,20,0,,,0,0,3,4,0,0,0,0,,,0,0,0,3,0,0,0,0,,,,,,,,4437,2008-03-31
,,0,0,0,0,,,0,0,0,,,0,4,28,0,0,5,,,,,,,,,,,,,,,0,0,0,0,,,0,0,23,5,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,4839,2008-03-31
,,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,5005,2008-03-31
