RIAD3582,RIAD3583,RIAD3584,RIAD3585,RIAD3588,RIAD3589,RIAD3590,RIAD3591,RIAD4266,RIAD4267,RIAD4608,RIAD4617,RIAD4618,RIAD4627,RIAD4628,RIAD4635,RIAD4638,RIAD4643,RIAD4644,RIAD4645,RIAD4646,RIAD4652,RIAD4653,RIAD4654,RIAD4655,RIAD4658,RIAD4659,RIAD4662,RIAD4663,RIAD4664,RIAD4665,RIAD4668,RIAD4669,RIAD5409,RIAD5410,RIAD5411,RIAD5412,RIADB512,RIADB513,RIADB514,RIADB515,RIADB516,RIADB517,RIADC217,RIADC218,RIADC234,RIADC235,RIADC388,RIADC880,RIADC891,RIADC892,RIADC893,RIADC894,RIADC895,RIADC896,RIADC897,RIADC898,RIADF185,RIADF187,RIADF188,RIADK129,RIADK133,RIADK205,RIADK206,IDRSSD,RCON9999
,,0,0,0,0,,,0,0,0,,,0,0,90,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,2,0,57,0,,,0,0,0,0,0,0,0,0,,,,22,12,11,5,37,2014-09-30
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,1,0,0,242,2014-09-30
,,0,0,0,0,,,0,0,8,,,0,0,20,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,0,20,13,279,2014-09-30
,,0,0,0,0,,,0,0,0,,,0,1,1,0,0,0,,,,,,0,,,,,,1,,,0,0,0,0,,,0,0,,,2,0,1,0,,,0,0,0,0,0,0,0,0,,,,0,5,0,0,354,2014-09-30
,,0,0,0,0,,,0,0,66,,,0,24,84,55,0,0,,,,,,0,,,,,,24,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,4,0,,,,2,0,23,17,457,2014-09-30
,,0,0,0,0,,,0,0,12,,0,0,2,207,3,0,4,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,,,1,0,0,185,,,0,0,0,0,0,0,0,0,0,0,,11,5,4,2,505,2014-09-30
,,0,0,0,0,,,0,0,0,,,0,3,49,0,0,8,,,,,,,,,,,,,,,0,0,0,0,,,3,1,,,1,0,1,0,,,0,0,0,0,0,14,0,2,,,,0,1,37,1,1155,2014-09-30
,,0,0,0,0,,,0,0,3,,,0,0,200,90,0,2,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,24,14,84,13,1351,2014-09-30
,,0,0,0,0,,,0,0,12,,0,0,4,116,0,0,14,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,54,31,48,10,1454,2014-09-30
,,0,0,0,0,,,0,0,0,,,0,0,8,5,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,3,0,0,0,1557,2014-09-30
,,0,0,0,0,,,0,0,5,,,0,0,139,36,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,1,0,43,0,,,0,0,0,0,0,0,0,0,,,,29,14,31,12,1669,2014-09-30
,,0,0,0,0,,,0,0,0,,0,0,0,162,86,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,7,0,,,0,0,,,0,0,32,34,,,0,0,0,0,0,0,0,0,0,0,,0,0,3,1,1829,2014-09-30
,,0,0,0,0,,,0,0,1,,,0,0,36,16,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,0,0,1,0,,,0,0,0,0,0,1,0,0,,,,0,0,19,8,1856,2014-09-30
,,0,0,0,0,,,0,0,7,,,0,0,40,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,0,0,18,0,,,0,0,0,0,0,0,20,0,,,,0,0,2,11,2040,2014-09-30
,,0,0,0,0,,,0,0,0,,,0,8,25,0,0,9,,,,,,0,,,,,,0,,,0,0,0,0,,,4,2,,,0,0,2,0,,,0,0,0,0,0,0,0,0,,,,9,5,1,0,2161,2014-09-30
,,0,0,0,0,,,0,0,0,,0,0,0,488,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,1001,0,0,0,0,488,15,0,0,,0,0,0,0,2376,2014-09-30
,,0,0,0,0,,,0,0,0,,,0,0,1,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,0,1,6,2554,2014-09-30
,,0,0,454,4,,,0,0,32,,0,0,0,3524,1053,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,,,0,0,452,0,,,0,71,0,9,979,5,586,250,0,0,,0,0,0,0,2732,2014-09-30
,,0,0,0,0,,,0,0,0,,,0,0,8,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,8,2,0,0,2750,2014-09-30
,,0,0,0,0,,,0,0,0,,0,0,0,841,5,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,174,75,,,0,0,,,0,0,553,47,,,0,1,59,0,0,0,0,0,0,0,,0,0,3,0,3177,2014-09-30
,,109,0,0,0,,,0,0,32,,,0,14,446,46,0,59,,,,,,59,,,,,,14,,,0,0,0,0,,,0,0,,,4,0,0,0,,,0,0,0,0,0,0,0,0,,,,10,29,222,170,3252,2014-09-30
,,0,0,0,0,,,0,0,0,,,0,0,2,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,6,,,,2,1,0,1,3458,2014-09-30
,,0,0,0,0,,,0,0,0,,,0,0,26,23,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,1,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,0,3,14,3720,2014-09-30
,,0,0,0,0,,,38,303,42,,0,0,220,2222,0,0,123,,0,0,,0,123,,,0,,0,220,,,0,0,29,48,,,0,0,,,218,45,323,111,,,0,44,192,4,122,10,0,1,0,0,,0,0,1284,235,3971,2014-09-30
,,0,0,0,0,,,0,0,4,,,0,43,15,0,0,0,,,,,,0,,,,,,43,,,0,0,0,0,,,0,0,,,2,0,0,0,,,0,0,0,0,0,108,0,0,,,,0,1,15,16,4156,2014-09-30
,,0,0,0,0,,,0,0,6,,,0,0,255,98,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,0,0,24,0,,,0,0,0,0,28,0,58,0,,,,33,5,14,3,4231,2014-09-30
,,0,0,0,0,,,0,0,1,,,0,13,430,0,0,55,,,,,,,,,,,,,,,0,0,10,0,,,0,0,,,175,0,0,0,,,0,0,347,20,18,216,0,0,,,,0,0,0,0,4437,2014-09-30
,,0,0,196,0,,,0,0,0,,0,0,0,1112,54,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,27,0,,,0,0,,,0,0,13,3,,,0,0,56,72,369,16,381,0,0,0,,0,0,13,3,4839,2014-09-30
,,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,5069,2014-09-30
