RIAD3582,RIAD3583,RIAD3584,RIAD3585,RIAD3588,RIAD3589,RIAD3590,RIAD3591,RIAD4266,RIAD4267,RIAD4608,RIAD4617,RIAD4618,RIAD4627,RIAD4628,RIAD4635,RIAD4638,RIAD4643,RIAD4644,RIAD4645,RIAD4646,RIAD4652,RIAD4653,RIAD4654,RIAD4655,RIAD4658,RIAD4659,RIAD4662,RIAD4663,RIAD4664,RIAD4665,RIAD4668,RIAD4669,RIAD5409,RIAD5410,RIAD5411,RIAD5412,RIADB512,RIADB513,RIADB514,RIADB515,RIADB516,RIADB517,RIADC217,RIADC218,RIADC234,RIADC235,RIADC388,RIADC880,RIADC891,RIADC892,RIADC893,RIADC894,RIADC895,RIADC896,RIADC897,RIADC898,RIADF185,RIADF187,RIADF188,RIADK129,RIADK133,RIADK205,RIADK206,IDRSSD,RCON9999
0,0,0,0,0,0,20,0,0,0,0,,,0,0,216,5,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,176,72,,,,,,,,,,,,,,,,,,,,,,37,2001-12-31
0,0,0,0,0,0,0,0,0,0,3,,,0,7,8,0,0,7,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,1,3,,,,,,,,,,,,,,,,,,,,,,242,2001-12-31
0,0,0,0,0,0,0,0,0,0,1,,,0,0,15,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,15,8,,,,,,,,,,,,,,,,,,,,,,279,2001-12-31
0,0,0,0,0,0,2,4,0,0,6,,,0,0,17,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,15,5,,,,,,,,,,,,,,,,,,,,,,354,2001-12-31
0,0,0,0,0,0,4,0,0,0,0,,,0,0,740,466,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,95,37,,,,,,,,,,,,,,,,,,,,,,439,2001-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,2,24,0,0,3,,,,,,0,,,,,,2,,,0,0,0,0,,,0,0,21,0,,,,,,,,,,,,,,,,,,,,,,457,2001-12-31
0,0,0,0,0,0,0,0,0,0,102,,,0,0,942,592,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,9,2,215,40,,,,,,,,,,,,,,,,,,,,,,505,2001-12-31
276,36,0,0,0,0,0,0,0,0,6,,,0,0,802,42,0,0,,,,,,,,,,,,,,,0,0,23,17,,,448,30,13,16,,,,,,,,,,,,,,,,,,,,,,1146,2001-12-31
4,0,0,0,0,0,0,0,0,0,15,,,0,7,96,60,0,27,,,,,,0,,,,,,0,,,0,0,0,0,,,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,1155,2001-12-31
0,0,0,0,0,0,0,0,0,0,3,,,0,0,127,69,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,58,14,,,,,,,,,,,,,,,,,,,,,,1351,2001-12-31
