RIAD3582,RIAD3583,RIAD3584,RIAD3585,RIAD3588,RIAD3589,RIAD3590,RIAD3591,RIAD4266,RIAD4267,RIAD4608,RIAD4617,RIAD4618,RIAD4627,RIAD4628,RIAD4635,RIAD4638,RIAD4643,RIAD4644,RIAD4645,RIAD4646,RIAD4652,RIAD4653,RIAD4654,RIAD4655,RIAD4658,RIAD4659,RIAD4662,RIAD4663,RIAD4664,RIAD4665,RIAD4668,RIAD4669,RIAD5409,RIAD5410,RIAD5411,RIAD5412,RIADB512,RIADB513,RIADB514,RIADB515,RIADB516,RIADB517,RIADC217,RIADC218,RIADC234,RIADC235,RIADC388,RIADC880,RIADC891,RIADC892,RIADC893,RIADC894,RIADC895,RIADC896,RIADC897,RIADC898,RIADF185,RIADF187,RIADF188,RIADK129,RIADK133,RIADK205,RIADK206,IDRSSD,RCON9999
,,0,0,0,0,,,0,0,0,,,0,0,90,0,0,1,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,2,0,0,0,,,0,0,50,0,0,0,0,0,,,,32,10,7,3,37,2015-12-31
,,0,0,0,0,,,0,0,0,,,0,0,28,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,25,0,,,0,0,0,0,0,0,0,0,,,,1,0,2,10,242,2015-12-31
,,0,0,0,0,,,0,0,17,,,0,0,111,9,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,0,102,17,279,2015-12-31
,,0,0,0,0,,,0,0,0,,,0,2,0,0,0,0,,,,,,0,,,,,,2,,,0,0,0,0,,,0,0,,,2,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,2,0,1,354,2015-12-31
,,0,0,0,0,,,0,0,0,,,0,3,6,0,0,0,,,,,,0,,,,,,3,,,0,0,0,0,,,0,0,,,3,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,0,6,3,457,2015-12-31
,,0,0,0,0,,,0,0,0,,0,0,2,142,2,0,5,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,,,27,0,91,0,,,0,0,0,0,0,0,0,0,0,0,,6,11,38,7,505,2015-12-31
,,0,0,0,0,,,0,0,36,,,0,4,636,0,0,37,,,,,,0,,,,,,0,,,0,0,0,13,,,0,0,,,2,0,199,0,,,0,0,0,0,353,37,0,0,,,,10,0,37,7,1155,2015-12-31
,,0,0,0,0,,,0,0,3,,,0,1,487,301,0,43,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,29,5,114,7,1351,2015-12-31
,,0,0,0,0,,,0,0,5,,0,0,10,198,30,0,24,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,33,30,111,38,1454,2015-12-31
,,0,0,0,0,,,0,0,0,,,0,0,15,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,15,5,0,0,1557,2015-12-31
,,0,0,0,0,,,0,0,24,,,0,2,158,0,0,15,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,9,0,66,0,,,0,0,0,0,0,0,0,0,,,,10,6,67,25,1669,2015-12-31
,,0,0,0,0,,,170,200,0,,0,0,0,528,231,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,64,1,,,7,0,9,49,,,0,0,0,0,0,0,0,0,0,0,,0,0,5,2,1829,2015-12-31
,,0,0,0,0,,,0,0,1,,,0,0,62,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,62,0,0,0,,,,0,0,0,3,1856,2015-12-31
,,0,0,0,0,,,0,0,4,,,0,0,253,48,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,0,0,185,0,,,0,0,0,0,15,0,0,88,,,,0,0,5,2,2040,2015-12-31
,,0,0,0,0,,,0,0,0,,,0,2,24,9,0,9,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,1,0,5,0,2161,2015-12-31
,,0,0,0,0,,,0,0,1,,0,0,0,632,69,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,,,0,0,127,0,,,0,0,0,0,0,0,436,0,0,0,,0,0,0,0,2376,2015-12-31
,,0,0,0,0,,,0,0,6,,,0,0,91,91,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,2554,2015-12-31
,,0,0,0,8,,,0,0,97,,0,0,0,1201,192,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,,,17,4,27,0,,,0,0,0,12,0,5,979,0,0,0,,3,1,0,0,2732,2015-12-31
,,0,0,0,0,,,0,0,1,,,0,14,121,66,0,0,,,,,,0,,,,,,14,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,0,55,0,2750,2015-12-31
,,0,0,0,0,,,0,0,0,,0,0,0,1258,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,14,0,,,0,0,,,0,0,683,230,,,0,0,331,0,0,0,0,0,0,0,,0,0,0,0,3177,2015-12-31
,,0,43,0,0,,,0,0,90,,,0,19,1285,449,0,318,,,,,,318,,,,,,19,,,0,0,0,0,,,0,0,,,2,0,2,0,,,0,0,0,0,0,0,1,0,,,,63,26,452,177,3252,2015-12-31
,,0,0,0,0,,,0,0,0,,,0,0,57,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,40,0,,,0,0,0,0,0,0,0,0,,,,8,0,9,1,3458,2015-12-31
,,0,0,0,0,,,0,0,11,,,0,0,28,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,27,0,,,0,0,0,0,0,0,0,50,,,,0,0,1,4,3720,2015-12-31
,,0,0,0,0,,,75,156,746,,0,0,0,1736,0,0,86,,0,0,,0,86,,,0,,0,0,,,0,0,55,70,,,0,0,,,209,46,154,23,,,0,26,57,28,0,3,76,47,0,0,,5,0,1205,235,3971,2015-12-31
,,0,0,0,0,,,0,0,2,,,0,71,48,27,0,0,,,,,,0,,,,,,71,,,0,0,0,0,,,0,0,,,3,0,21,0,,,0,2,0,0,0,0,0,0,,,,0,2,0,0,4156,2015-12-31
,,0,0,0,0,,,0,0,1,,,0,0,68,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,5,0,31,0,,,0,0,0,0,0,0,0,0,,,,22,8,15,12,4231,2015-12-31
,,0,0,0,0,,,0,0,0,,,0,0,299,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,51,0,270,0,,,0,0,0,0,0,319,0,3,,,,0,0,29,113,4437,2015-12-31
,,0,0,783,2,,,0,0,0,,0,0,0,2767,14,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,109,0,,,0,0,,,38,0,506,0,,,0,0,0,0,1316,8,0,0,0,0,,0,0,39,1,4839,2015-12-31
,,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,5069,2015-12-31
,,0,0,0,0,,,0,0,4,,0,0,8,167,38,0,43,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,17,1,,,3,0,42,0,,,0,0,0,0,0,0,0,0,0,0,,27,3,0,0,5135,2015-12-31
,,0,0,0,0,,,0,0,357,,0,0,12,937,0,0,150,,0,0,,0,0,,,0,,0,0,,,0,0,15,0,,,0,0,,,129,7,475,147,,,0,0,39,0,0,0,0,0,0,0,,0,0,111,7,5210,2015-12-31
,,0,0,0,0,,,0,0,0,,0,0,0,369,332,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,,,0,0,0,14,,,19,169,0,0,0,0,0,0,0,0,,0,0,4,3,5461,2015-12-31
,,0,0,0,0,,,0,0,77,,,0,90,129,38,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,10,0,,,0,0,0,0,55,0,0,0,,,,26,5,0,0,5751,2015-12-31
,,0,0,0,0,,,0,0,0,,,0,0,191,91,0,15,,,,,,0,,,,,,0,,,0,0,0,0,,,3,1,,,0,0,0,7,,,0,0,0,0,2,3,70,0,,,,2,2,1,6,6039,2015-12-31
,,0,0,0,0,,,0,0,0,,,0,0,82,24,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,0,58,68,6141,2015-12-31
,,0,0,0,1,,,0,0,210,,0,0,0,6347,486,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,75,32,,,6,0,195,0,,,0,1,106,82,362,0,0,0,0,0,,4097,493,1026,136,6329,2015-12-31
,,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,7009,2015-12-31
