RIAD3582,RIAD3583,RIAD3584,RIAD3585,RIAD3588,RIAD3589,RIAD3590,RIAD3591,RIAD4266,RIAD4267,RIAD4608,RIAD4617,RIAD4618,RIAD4627,RIAD4628,RIAD4635,RIAD4638,RIAD4643,RIAD4644,RIAD4645,RIAD4646,RIAD4652,RIAD4653,RIAD4654,RIAD4655,RIAD4658,RIAD4659,RIAD4662,RIAD4663,RIAD4664,RIAD4665,RIAD4668,RIAD4669,RIAD5409,RIAD5410,RIAD5411,RIAD5412,RIADB512,RIADB513,RIADB514,RIADB515,RIADB516,RIADB517,RIADC217,RIADC218,RIADC234,RIADC235,RIADC388,RIADC880,RIADC891,RIADC892,RIADC893,RIADC894,RIADC895,RIADC896,RIADC897,RIADC898,RIADF185,RIADF187,RIADF188,RIADK129,RIADK133,RIADK205,RIADK206,IDRSSD,RCON9999
,,0,0,0,0,,,0,0,0,,,,0,79,0,,5,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,13,0,39,0,,,0,0,0,0,0,0,0,0,,,,27,2,8,2,37,2018-12-31
,,0,0,0,0,,,0,0,0,,,,0,11,0,,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,7,6,4,8,242,2018-12-31
,,0,0,0,0,,,0,0,7,,,,0,20,0,,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,0,0,3,0,,,0,0,0,0,0,0,0,0,,,,0,0,17,0,279,2018-12-31
,,0,0,0,0,,,0,0,0,,,,2,5,0,,0,,,,,,0,,,,,,2,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,4,15,1,0,354,2018-12-31
,,190,58,0,0,,,0,0,0,,,,18,225,0,,18,,,,,,18,,,,,,18,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,11,0,0,0,0,0,,,,0,0,6,16,457,2018-12-31
,,0,0,0,0,,,0,0,4,,,,2,12,0,,4,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,6,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,10,8,0,505,2018-12-31
,,0,0,0,0,,,0,0,18,,,,10,168,114,,31,,,,,,0,,,,,,0,,,0,0,0,0,,,5,2,,,5,0,0,0,,,0,0,0,14,0,150,0,0,,,,0,0,18,23,1155,2018-12-31
,,0,0,0,0,,,0,0,46,,,,8,457,363,,0,,,,,,0,,,,,,8,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,1,0,0,,,,27,15,67,17,1351,2018-12-31
,,0,0,0,0,,,0,0,40,,,,13,164,31,,58,,,,,,14,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,42,24,33,27,1454,2018-12-31
,,0,0,0,0,,,0,0,0,,,,3,241,61,,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,2,0,62,28,,,0,0,0,0,0,0,0,0,,,,33,2,57,19,1669,2018-12-31
,,0,0,0,0,,,0,0,3,,,,0,9,0,,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,9,1,0,0,1856,2018-12-31
,,0,0,0,0,,,0,0,51,,,,0,52,10,,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,0,0,39,0,,,0,0,0,70,0,0,0,0,,,,0,0,3,0,2040,2018-12-31
,,0,0,0,0,,,0,0,0,,,,18,52,15,,19,,,,,,5,,,,,,15,,,0,0,0,0,,,2,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,1,16,15,2161,2018-12-31
,,0,0,0,0,,,0,0,0,,0,,0,94,0,,0,,0,0,,,0,,,0,,,0,,,0,0,94,2,,,0,0,,,46,0,0,0,,,0,0,0,0,0,78,0,205,0,0,,0,0,0,0,2376,2018-12-31
,,0,0,0,0,,,0,0,0,,,,0,25,0,,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,0,25,0,2554,2018-12-31
,,0,0,0,0,,,0,0,148,,,,0,165,0,,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,160,0,0,3,,,,5,8,0,0,2732,2018-12-31
,,0,0,0,0,,,0,0,0,,,,0,0,0,,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,1,0,5,2750,2018-12-31
,,12,10,0,0,,,0,0,76,,,,22,1182,306,,458,,,,,,458,,,,,,22,,,0,0,0,0,,,0,0,,,2,0,0,0,,,0,0,29,2,0,0,0,1,,,,65,47,312,191,3252,2018-12-31
