RIAD3582,RIAD3583,RIAD3584,RIAD3585,RIAD3588,RIAD3589,RIAD3590,RIAD3591,RIAD4266,RIAD4267,RIAD4608,RIAD4617,RIAD4618,RIAD4627,RIAD4628,RIAD4635,RIAD4638,RIAD4643,RIAD4644,RIAD4645,RIAD4646,RIAD4652,RIAD4653,RIAD4654,RIAD4655,RIAD4658,RIAD4659,RIAD4662,RIAD4663,RIAD4664,RIAD4665,RIAD4668,RIAD4669,RIAD5409,RIAD5410,RIAD5411,RIAD5412,RIADB512,RIADB513,RIADB514,RIADB515,RIADB516,RIADB517,RIADC217,RIADC218,RIADC234,RIADC235,RIADC388,RIADC880,RIADC891,RIADC892,RIADC893,RIADC894,RIADC895,RIADC896,RIADC897,RIADC898,RIADF185,RIADF187,RIADF188,RIADK129,RIADK133,RIADK205,RIADK206,IDRSSD,RCON9999
0,0,0,0,0,0,8,4,0,0,0,,,0,0,350,0,0,4,,,,,,,,,,,,,,,0,0,0,0,,,0,0,251,95,14,0,87,0,,,,,,,,,,,,,,,,,,37,2005-12-31
0,0,0,0,0,0,20,0,0,0,0,,,0,0,25,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,5,3,0,0,0,0,,,,,,,,,,,,,,,,,,242,2005-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,176,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,20,21,156,0,156,0,,,,,,,,,,,,,,,,,,279,2005-12-31
0,0,0,0,0,0,0,4,0,0,0,,,0,5,24,0,0,0,,,,,,0,,,,,,2,,,0,0,0,0,,,0,0,24,17,4,0,0,0,,,,,,,,,,,,,,,,,,354,2005-12-31
0,0,0,0,0,0,223,0,0,0,10,,,0,0,471,50,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,32,18,5,0,65,101,,,,,,,,,,,,,,,,,,439,2005-12-31
44,2,0,0,0,0,0,2,0,0,0,,,0,3,63,0,0,0,,,,,,0,,,,,,3,,,0,0,0,0,,,0,0,19,2,0,0,0,0,,,,,,,,,,,,,,,,,,457,2005-12-31
0,0,0,0,0,0,0,0,0,0,1,,,0,0,55,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,6,1,49,15,0,0,0,0,,,,,,,,,,,,,,,,,,505,2005-12-31
45,4,0,0,0,0,0,0,0,0,6,,0,0,0,874,22,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,769,53,0,9,5,0,38,0,,,,,,,,,,,,,,,,,,1146,2005-12-31
0,0,0,0,0,0,15,0,0,0,0,,,0,0,75,5,0,0,,,,,,,,,,,,,,,0,0,0,0,,,4,0,51,12,0,9,0,0,,,,,,,,,,,,,,,,,,1155,2005-12-31
0,0,0,0,0,0,0,0,0,0,2,,,0,0,395,311,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,77,18,0,0,7,0,0,,,,,,,,,,,,,,,,,1351,2005-12-31
0,0,0,0,0,0,0,0,0,0,18,,0,0,9,129,0,0,56,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,10,7,63,46,0,0,0,0,,,,,,,,,,,,,,,,,,1454,2005-12-31
0,0,0,0,0,0,0,0,0,0,8,,,0,0,5,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,5,5,0,0,0,0,0,,,,,,,,,,,,,,,,,1557,2005-12-31
57,13,0,0,0,0,43,32,0,0,15,,0,0,0,702,236,0,280,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,81,45,2,3,5,0,,,,,,,,,,,,,,,,,,1632,2005-12-31
0,0,0,0,0,0,4,0,0,0,39,,,0,33,244,1,0,55,,,,,,,,,,,,,,,0,0,0,0,,,0,0,84,26,0,0,100,0,,,,,,,,,,,,,,,,,,1669,2005-12-31
0,0,0,0,0,0,0,0,0,0,13,,0,0,0,603,356,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,35,8,99,3,0,0,113,0,,,,,,,,,,,,,,,,,,1829,2005-12-31
0,0,0,0,0,0,0,0,0,0,7,,,0,0,9,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,9,3,0,0,0,0,,,,,,,,,,,,,,,,,,1856,2005-12-31
0,0,0,0,0,0,0,0,0,0,14,,,0,0,505,186,0,0,,,,,,,,,,,,,,,0,0,0,0,,,12,0,127,19,3,0,180,0,,,,,,,,,,,,,,,,,,2040,2005-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,86,15,0,0,,,,,,,,,,,,,,,0,0,0,0,,,5,6,66,24,0,0,0,0,,,,,,,,,,,,,,,,,,2161,2005-12-31
0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,2376,2005-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,2451,2005-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,2554,2005-12-31
0,0,0,0,0,0,0,0,0,0,18,,0,0,0,35,15,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,20,12,0,0,0,0,,,,,,,,,,,,,,,,,,2732,2005-12-31
0,0,0,0,0,0,0,0,0,0,24,,0,0,35,99,41,0,49,,0,0,,0,49,,0,0,,0,35,,0,0,0,0,0,,,0,0,9,0,6,0,0,0,0,,,,,,,,,,,,,,,,,2750,2005-12-31
0,1,0,0,0,0,742,0,0,0,54,,0,0,0,2492,1321,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,50,2,,,0,0,338,56,9,0,41,0,,,,,,,,,,,,,,,,,,2938,2005-12-31
0,0,0,0,0,0,15,2,0,0,20,,,0,40,544,124,0,191,,,,,,191,,,,,,40,,,0,0,0,0,,,0,0,214,165,3,0,0,0,,,,,,,,,,,,,,,,,,3252,2005-12-31
0,0,0,0,0,0,0,0,0,0,6,,,0,0,2,2,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,4,4,0,0,0,,,,,,,,,,,,,,,,,,3458,2005-12-31
0,0,0,0,0,0,0,0,463,0,13,,0,0,0,1203,706,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,34,21,75,0,0,0,,,,,,,,,,,,,,,,,,3506,2005-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,43,0,0,0,,,,,,,,,,,,,,,0,0,1,0,,,0,0,42,2,0,0,0,0,,,,,,,,,,,,,,,,,,3720,2005-12-31
0,0,0,0,0,0,0,0,0,0,82,,,0,12,377,23,0,325,,,,,,325,,,,,,12,,,0,0,0,0,,,0,0,29,14,2,0,0,0,,,,,,,,,,,,,,,,,,3953,2005-12-31
0,0,0,0,372,0,0,0,0,0,100,,,0,0,605,125,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,92,17,0,0,16,0,,,,,,,,,,,,,,,,,,4138,2005-12-31
0,0,0,0,0,0,115,170,0,0,0,,,0,0,162,40,0,0,,,,,,,,,,,,,,,0,0,0,0,,,2,0,5,3,0,0,0,0,,,,,,,,,,,,,,,,,,4147,2005-12-31
0,4,0,0,0,0,0,0,0,0,36,,,0,0,454,318,0,44,,,,,,44,,,,,,0,,,0,0,0,0,,,0,0,81,45,0,0,11,0,,,,,,,,,,,,,,,,,,4156,2005-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,98,6,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,92,29,2,0,0,0,,,,,,,,,,,,,,,,,,4231,2005-12-31
0,0,0,0,0,0,0,0,0,0,5,,0,0,0,35,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,35,28,0,0,0,0,0,,,,,,,,,,,,,,,,,4437,2005-12-31
0,0,0,0,0,0,32,2,0,0,0,,,0,0,225,61,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,132,62,0,0,0,0,,,,,,,,,,,,,,,,,,4839,2005-12-31
0,0,0,0,0,0,0,0,0,0,0,,0,0,0,14,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,1,0,0,13,0,13,,,,,,,,,,,,,,,,,,5005,2005-12-31
0,0,0,0,0,0,0,0,0,0,4,,,0,3,50,0,0,11,,,,,,,,,,,,,,,0,0,0,0,,,0,3,39,27,0,0,0,0,,,,,,,,,,,,,,,,,,5050,2005-12-31
0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,5069,2005-12-31
0,0,5,0,0,0,27,0,0,0,7,,,0,0,205,123,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,17,9,32,17,5,0,1,0,,,,,,,,,,,,,,,,,,5135,2005-12-31
0,0,0,0,0,0,0,0,0,0,76,,0,0,0,87,45,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,42,13,0,0,0,0,,,,,,,,,,,,,,,,,,5210,2005-12-31
0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1028,0,0,26,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,999,466,0,0,0,3,,,,,,,,,,,,,,,,,,5247,2005-12-31
0,0,0,0,0,0,0,0,0,0,10,,,0,0,3,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,3,70,0,0,0,0,,,,,,,,,,,,,,,,,,5274,2005-12-31
0,0,0,0,0,0,0,0,0,0,31,,0,0,0,41,35,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,6,1,0,0,0,0,,,,,,,,,,,,,,,,,,5331,2005-12-31
0,0,0,0,0,0,0,0,0,0,0,,0,0,0,39,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,39,20,0,0,0,0,,,,,,,,,,,,,,,,,,5461,2005-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,5,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,5751,2005-12-31
0,0,0,0,0,0,44,0,0,0,34,,,0,0,631,436,0,114,,,,,,,,,,,,,,,0,0,0,0,,,5,0,32,22,0,0,0,0,,,,,,,,,,,,,,,,,,6039,2005-12-31
0,0,0,0,0,0,9,0,0,0,0,,,0,0,28,14,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,5,6,0,0,0,0,,,,,,,,,,,,,,,,,,6057,2005-12-31
0,0,0,0,0,0,0,0,0,0,8,,,0,0,203,176,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,27,19,19,0,0,0,,,,,,,,,,,,,,,,,,6141,2005-12-31
3,7,50,0,0,0,22,41,0,0,39,,,0,3,1490,239,0,0,,,,,,,,,,,,,,,0,0,0,0,,,31,11,1093,235,15,2,17,35,,,,,,,,,,,,,,,,,,6329,2005-12-31
0,0,0,0,0,0,5,15,0,0,91,,0,0,0,254,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,36,197,10,0,52,0,52,,,,,,,,,,,,,,,,,,6972,2005-12-31
0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,7009,2005-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,136,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,6,1,130,28,0,0,0,0,0,,,,,,,,,,,,,,,,,7045,2005-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,38,3,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,35,3,0,0,0,0,,,,,,,,,,,,,,,,,,7157,2005-12-31
0,0,0,0,0,0,0,0,0,0,350,,0,0,0,461,420,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,27,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,7166,2005-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,52,52,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,7456,2005-12-31
0,0,0,0,0,0,0,0,0,0,0,,0,0,0,181,149,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,32,26,0,0,0,0,,,,,,,,,,,,,,,,,,7634,2005-12-31
0,0,0,0,0,0,0,0,0,0,15,,,0,132,73,10,0,50,,,,,,50,,,,,,129,,,0,0,0,0,,,0,0,13,2,0,0,0,0,,,,,,,,,,,,,,,,,,8033,2005-12-31
0,0,0,0,0,0,0,0,0,0,0,,0,0,0,176,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,176,44,0,0,0,0,,,,,,,,,,,,,,,,,,8417,2005-12-31
0,0,0,0,0,0,0,0,0,0,8,,,0,14,77,0,0,0,,,,,,0,,,,,,14,,,0,0,0,0,,,0,0,67,18,1,0,10,0,,,,,,,,,,,,,,,,,,8462,2005-12-31
0,0,0,0,0,0,33,6,0,0,0,,,0,0,141,12,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,88,11,0,0,8,0,,,,,,,,,,,,,,,,,,8631,2005-12-31
0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,9357,2005-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,2,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,9553,2005-12-31
0,0,0,0,0,30,0,377,0,0,0,,0,0,0,491,458,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,25,21,45,29,8,0,,,,,,,,,,,,,,,,,,9807,2005-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,8,19,0,0,0,,,,,,0,,,,,,8,,,0,0,0,0,,,0,0,19,8,0,0,0,0,,,,,,,,,,,,,,,,,,9955,2005-12-31
0,0,0,0,0,0,0,0,0,0,14,,,0,2,131,25,0,103,,,,,,103,,,,,,2,,,0,0,0,0,,,0,0,3,6,0,0,0,0,,,,,,,,,,,,,,,,,,10157,2005-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,260,70,0,0,,,,,,,,,,,,,,,0,0,0,0,,,14,3,176,46,0,0,0,0,,,,,,,,,,,,,,,,,,10250,2005-12-31
0,0,0,0,0,0,46,0,0,0,0,,,0,0,50,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,4,2,0,0,0,0,,,,,,,,,,,,,,,,,,10849,2005-12-31
0,0,0,0,0,0,0,0,0,0,150,,0,0,0,5214,765,0,58,,0,0,,0,58,,0,0,,0,0,,0,0,0,0,0,,,4015,0,376,149,0,0,0,0,0,,,,,,,,,,,,,,,,,10858,2005-12-31
0,0,0,0,0,0,0,0,0,0,2,,,0,0,182,102,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,59,8,0,0,21,0,,,,,,,,,,,,,,,,,,11145,2005-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,308,540,5,0,446,,,,,,19,,,,,,7,,,0,0,0,0,,,0,0,89,32,0,0,0,0,,,,,,,,,,,,,,,,,,11640,2005-12-31
0,0,0,0,0,0,0,0,0,0,12,,,0,0,46,36,0,0,,,,,,,,,,,,,,,0,0,0,0,,,2,4,3,17,3,0,5,0,,,,,,,,,,,,,,,,,,11837,2005-12-31
370,79,482,34,0,0,1930,344,0,0,1010,,,0,707,5394,502,0,1368,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,0,486,5,742,0,,,,,,,,,,,,,,,,,,12030,2005-12-31
0,0,41,0,0,0,0,38,0,0,59,,,0,43,270,5,0,130,,,,,,7,,,,,,35,,,0,0,0,0,,,0,0,49,40,12,0,45,0,0,,,,,,,,,,,,,,,,,12058,2005-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,85,455,0,0,129,,,,,,0,,,,,,0,,,0,0,0,0,,,27,0,299,36,0,0,0,0,,,,,,,,,,,,,,,,,,12142,2005-12-31
0,0,0,0,0,0,0,0,0,0,0,,0,0,0,23,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,12,0,11,9,0,0,0,0,0,,,,,,,,,,,,,,,,,12245,2005-12-31
576,730,0,94,36,20,8513,1283,27652,1763,6986,6986,0,0,3940,115348,17626,0,338,17626,0,0,0,0,58,27652,0,0,0,0,13,1763,0,0,0,14028,1242,0,0,0,0,44295,19074,435,0,2151,75,,,,,,,,,,,,,,,,,,12311,2005-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,54,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,2,1,27,3,0,0,25,0,,,,,,,,,,,,,,,,,,12647,2005-12-31
0,3,0,0,0,0,0,0,0,0,0,,,0,0,33,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,15,10,11,0,18,0,,,,,,,,,,,,,,,,,,12656,2005-12-31
0,0,0,0,0,0,0,0,0,0,13,,,0,0,47,47,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,12937,2005-12-31
0,0,0,0,0,0,63,0,0,0,241,,0,0,0,1054,452,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,371,179,11,2,168,0,,,,,,,,,,,,,,,,,,12946,2005-12-31
0,0,0,0,0,0,0,0,15,0,0,,,0,0,413,387,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,11,19,0,0,0,0,,,,,,,,,,,,,,,,,,12955,2005-12-31
0,0,0,0,0,0,0,0,0,0,101,,,0,0,4276,3911,0,0,,,,,,,,,,,,,,,0,0,0,0,,,14,2,24,6,4,0,327,0,,,,,,,,,,,,,,,,,,13037,2005-12-31
0,0,0,0,0,0,0,0,0,0,151,,0,0,0,76,6,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,70,6,0,0,0,0,,,,,,,,,,,,,,,,,,13103,2005-12-31
0,0,0,0,0,0,13,0,0,0,23,,,0,5,168,128,0,27,,,,,,0,,,,,,3,,,0,0,0,0,,,0,0,0,22,0,0,0,0,,,,,,,,,,,,,,,,,,13251,2005-12-31
0,0,14,0,0,0,0,0,0,0,13,,,0,0,27,0,0,13,,,,,,13,,,,,,0,,,0,0,0,0,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,13457,2005-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,21,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,21,3,0,0,0,0,,,,,,,,,,,,,,,,,,14052,2005-12-31
0,0,0,0,0,0,0,0,0,0,24,,,0,2,236,67,0,7,,,,,,7,,,,,,2,,,0,0,0,0,,,0,0,152,44,0,0,10,0,,,,,,,,,,,,,,,,,,14155,2005-12-31
0,0,0,0,0,0,0,0,0,0,26,,0,0,0,140,68,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,28,16,0,0,0,44,,,,,,,,,,,,,,,,,,14258,2005-12-31
0,4,0,0,0,0,0,166,42,303,6747,6747,0,0,5000,94772,5465,0,11772,5465,0,0,0,0,0,42,0,0,0,0,0,303,0,0,0,169,0,0,0,38707,2066,38527,6815,52,0,53,37,0,,,,,,,,,,,,,,,,,14409,2005-12-31
