RIAD3582,RIAD3583,RIAD3584,RIAD3585,RIAD3588,RIAD3589,RIAD3590,RIAD3591,RIAD4266,RIAD4267,RIAD4608,RIAD4617,RIAD4618,RIAD4627,RIAD4628,RIAD4635,RIAD4638,RIAD4643,RIAD4644,RIAD4645,RIAD4646,RIAD4652,RIAD4653,RIAD4654,RIAD4655,RIAD4658,RIAD4659,RIAD4662,RIAD4663,RIAD4664,RIAD4665,RIAD4668,RIAD4669,RIAD5409,RIAD5410,RIAD5411,RIAD5412,RIADB512,RIADB513,RIADB514,RIADB515,RIADB516,RIADB517,RIADC217,RIADC218,RIADC234,RIADC235,RIADC388,RIADC880,RIADC891,RIADC892,RIADC893,RIADC894,RIADC895,RIADC896,RIADC897,RIADC898,RIADF185,RIADF187,RIADF188,RIADK129,RIADK133,RIADK205,RIADK206,IDRSSD,RCON9999
,,0,0,0,0,,,0,0,0,,,0,0,81,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,18,19,0,0,0,0,,,54,0,0,0,9,0,0,0,,,,,,,,37,2009-03-31
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,2,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,242,2009-03-31
,,0,0,0,0,,,0,0,0,,,0,0,24,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,1,0,0,0,23,0,,,0,0,0,0,0,0,0,0,,,,,,,,279,2009-03-31
,,0,0,0,0,,,0,0,1,,,0,1,0,0,0,0,,,,,,0,,,,,,1,,,0,0,0,0,,,0,0,0,4,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,354,2009-03-31
,,0,0,0,0,,,0,0,0,,,0,0,55,34,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,4,0,0,0,12,0,,,0,0,0,0,0,0,5,0,,,,,,,,457,2009-03-31
,,0,0,0,0,,,0,0,0,,0,0,1,36,0,0,2,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,32,4,0,0,0,0,,,0,0,0,0,0,0,2,0,0,0,,,,,,505,2009-03-31
,,0,0,0,0,,,0,0,0,,,0,0,80,0,0,4,,,,,,,,,,,,,,,0,0,0,0,,,2,0,10,0,0,0,0,1,,,0,0,0,0,8,0,55,0,,,,,,,,1155,2009-03-31
,,0,0,0,0,,,0,0,2,,,0,0,63,21,0,0,,,,,,0,,,,,,0,,,0,0,0,1,,,0,0,42,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,1351,2009-03-31
,,7,0,0,0,,,0,0,1,,0,0,2,32,0,0,4,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,21,5,0,0,0,0,,,0,316,0,0,0,0,0,0,0,0,,,,,,1454,2009-03-31
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,1557,2009-03-31
,,0,0,0,0,,,0,0,18,,0,0,50,4625,94,0,0,,0,0,,0,0,,,0,,0,50,,,0,0,265,1,,,0,0,75,25,1,0,150,0,,,2036,0,2005,6,0,0,0,1,0,0,,,,,,1632,2009-03-31
,,0,0,0,0,,,0,0,1,,,0,0,39,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,39,19,1,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,1669,2009-03-31
,,0,0,0,0,,,0,0,1,,0,0,0,109,46,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,7,3,30,31,0,0,26,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,1829,2009-03-31
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,1856,2009-03-31
,,0,0,0,0,,,0,0,37,,,0,0,19,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,1,19,0,0,0,0,0,,,0,0,0,0,0,2,0,0,,,,,,,,2040,2009-03-31
,,0,0,0,0,,,0,0,0,,,0,0,9,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,7,1,2,11,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,2161,2009-03-31
