RIAD3582,RIAD3583,RIAD3584,RIAD3585,RIAD3588,RIAD3589,RIAD3590,RIAD3591,RIAD4266,RIAD4267,RIAD4608,RIAD4617,RIAD4618,RIAD4627,RIAD4628,RIAD4635,RIAD4638,RIAD4643,RIAD4644,RIAD4645,RIAD4646,RIAD4652,RIAD4653,RIAD4654,RIAD4655,RIAD4658,RIAD4659,RIAD4662,RIAD4663,RIAD4664,RIAD4665,RIAD4668,RIAD4669,RIAD5409,RIAD5410,RIAD5411,RIAD5412,RIADB512,RIADB513,RIADB514,RIADB515,RIADB516,RIADB517,RIADC217,RIADC218,RIADC234,RIADC235,RIADC388,RIADC880,RIADC891,RIADC892,RIADC893,RIADC894,RIADC895,RIADC896,RIADC897,RIADC898,RIADF185,RIADF187,RIADF188,RIADK129,RIADK133,RIADK205,RIADK206,IDRSSD,RCON9999
,,0,0,0,0,,,0,0,0,,,0,0,57,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,45,12,0,0,12,0,,,0,0,0,0,0,0,0,0,,,,,,,,37,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,2,5,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,242,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,18,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,13,1,0,0,0,0,,,5,0,0,0,0,0,0,0,,,,,,,,279,2010-03-31
,,0,0,0,0,,,0,0,2,,,0,1,0,0,0,0,,,,,,0,,,,,,1,,,0,0,0,0,,,0,0,0,4,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,354,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,18,3,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,15,2,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,457,2010-03-31
,,0,0,0,0,,,0,0,1,,0,0,1,72,0,0,2,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,17,8,0,0,53,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,505,2010-03-31
,,0,0,0,0,,,0,0,5,,,0,1,16,0,0,4,,,,,,,,,,,,,,,0,0,0,0,,,2,0,3,1,0,1,3,4,,,0,0,0,0,0,0,0,0,,,,,,,,1155,2010-03-31
,,0,0,0,0,,,0,0,1,,,0,0,71,54,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,9,5,0,0,8,0,0,,0,0,0,0,0,0,0,0,,,,,,,,1351,2010-03-31
,,0,0,0,0,,,0,0,0,,0,0,4,38,0,0,8,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,30,3,0,0,0,0,,,0,0,0,0,0,30,0,0,0,0,,,,,,1454,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,1557,2010-03-31
,,0,0,0,0,,,0,0,51,,0,0,0,5117,401,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,191,1,,,0,0,0,0,1,1,9,435,,,24,0,3606,2,0,0,451,14,0,0,,,,,,1632,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,58,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,34,16,0,0,24,0,,,0,0,0,0,0,0,0,0,,,,,,,,1669,2010-03-31
,,0,0,0,0,,,0,0,1,,0,0,0,155,144,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,2,0,9,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,1829,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,3,0,0,3,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,1856,2010-03-31
,,0,0,0,0,,,0,0,3,,,0,0,6,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,1,4,5,1,0,0,0,0,,,0,0,0,0,0,0,0,2,,,,,,,,2040,2010-03-31
