RIAD3582,RIAD3583,RIAD3584,RIAD3585,RIAD3588,RIAD3589,RIAD3590,RIAD3591,RIAD4266,RIAD4267,RIAD4608,RIAD4617,RIAD4618,RIAD4627,RIAD4628,RIAD4635,RIAD4638,RIAD4643,RIAD4644,RIAD4645,RIAD4646,RIAD4652,RIAD4653,RIAD4654,RIAD4655,RIAD4658,RIAD4659,RIAD4662,RIAD4663,RIAD4664,RIAD4665,RIAD4668,RIAD4669,RIAD5409,RIAD5410,RIAD5411,RIAD5412,RIADB512,RIADB513,RIADB514,RIADB515,RIADB516,RIADB517,RIADC217,RIADC218,RIADC234,RIADC235,RIADC388,RIADC880,RIADC891,RIADC892,RIADC893,RIADC894,RIADC895,RIADC896,RIADC897,RIADC898,RIADF185,RIADF187,RIADF188,RIADK129,RIADK133,RIADK205,RIADK206,IDRSSD,RCON9999
,,0,0,0,0,,,0,0,0,,,0,0,15,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,6,0,0,0,,,0,1,0,0,0,0,0,0,,,,9,4,6,2,37,2013-09-30
,,0,0,0,0,,,0,0,0,,,0,0,4,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,1,0,3,0,242,2013-09-30
,,0,0,0,0,,,0,0,20,,,0,0,177,5,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,162,0,,,,0,0,10,19,279,2013-09-30
,,0,0,0,0,,,0,0,0,,,0,1,2,0,0,0,,,,,,0,,,,,,1,,,0,0,0,0,,,0,0,,,3,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,4,2,2,354,2013-09-30
,,0,0,0,0,,,0,0,0,,,0,0,138,100,0,5,,,,,,5,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,4,2,,,0,0,0,0,16,0,0,0,,,,0,2,11,17,457,2013-09-30
,,0,0,0,0,,,0,0,202,,0,0,0,286,144,0,5,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,,,33,6,80,48,,,0,0,0,0,0,0,0,8,0,0,,9,20,0,6,505,2013-09-30
,,0,0,0,0,,,0,0,1,,,0,1,121,0,0,7,,,,,,,,,,,,,,,0,0,0,0,,,13,0,,,0,0,0,0,,,0,0,0,0,84,9,0,1,,,,5,1,12,1,1155,2013-09-30
,,36,0,0,0,,,0,0,59,,,0,3,679,538,0,14,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,33,12,58,8,1351,2013-09-30
,,0,0,0,0,,,0,0,5,,0,0,6,50,8,0,15,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,2,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,6,0,21,5,1454,2013-09-30
,,0,0,0,0,,,0,0,0,,,0,0,5,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,5,0,0,0,1557,2013-09-30
,,0,0,0,0,,,0,0,1,,,0,0,156,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,14,0,57,0,,,0,0,0,0,0,0,0,0,,,,47,7,52,29,1669,2013-09-30
,,0,0,0,0,,,440,0,0,,0,0,0,523,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,12,1,,,0,0,42,0,,,0,0,0,0,29,78,0,0,0,0,,0,0,0,1,1829,2013-09-30
,,0,0,0,0,,,0,0,192,,,0,0,14,0,0,8,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,6,1,0,0,1856,2013-09-30
,,0,0,0,0,,,0,0,6,,,0,0,115,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,0,3,22,71,,,0,0,16,0,0,0,0,3,,,,2,0,4,2,2040,2013-09-30
,,0,0,0,0,,,0,0,0,,,0,2,30,21,0,6,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,1,0,2,6,2161,2013-09-30
,,0,0,0,0,,,0,0,0,,0,0,0,1443,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,21,0,,,0,0,,,0,0,90,0,,,0,3,591,34,290,10,451,1,0,0,,0,0,0,0,2376,2013-09-30
,,0,0,0,0,,,0,0,5,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,2554,2013-09-30
,,0,0,611,7,,,0,0,65,,0,0,0,2926,343,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,,,24,0,0,0,,,0,65,191,9,537,0,1242,0,0,0,,0,0,2,0,2732,2013-09-30
,,0,0,0,0,,,0,0,6,,,0,29,0,0,0,0,,,,,,0,,,,,,29,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,0,0,1,2750,2013-09-30
,,0,0,0,0,,,0,0,0,,0,0,0,305,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,22,0,,,0,0,,,1,12,229,31,,,0,0,23,0,0,0,0,0,0,0,,0,0,0,0,3177,2013-09-30
,,50,3,0,0,,,0,0,81,,,0,1,1056,95,0,453,,,,,,453,,,,,,1,,,0,0,0,0,,,0,0,,,12,0,1,0,,,0,0,0,0,0,0,0,28,,,,30,17,427,113,3252,2013-09-30
,,0,0,0,0,,,0,0,0,,,0,0,8,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,1,0,7,0,3458,2013-09-30
,,0,0,0,0,,,0,0,15,,,0,0,23,0,0,8,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,1,0,14,0,,,0,0,0,0,0,0,0,0,,,,1,0,0,0,3720,2013-09-30
,,0,37,0,3,,,36,351,48,,0,0,9,3609,18,0,0,,0,0,,0,0,,,0,,0,9,,,0,0,185,29,,,0,0,,,516,10,892,71,,,49,12,711,4,160,73,0,0,0,0,,0,0,1487,136,3971,2013-09-30
,,0,0,0,0,,,0,0,33,,,0,19,57,31,0,0,,,,,,0,,,,,,19,,,0,0,0,0,,,0,0,,,3,0,0,0,,,0,0,0,1,0,27,0,0,,,,0,1,26,31,4156,2013-09-30
,,0,4,0,0,,,0,0,0,,,0,0,625,144,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,5,0,415,0,0,0,,,,18,19,43,8,4231,2013-09-30
,,0,0,0,0,,,0,0,35,,,0,0,1039,103,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,15,0,67,0,,,0,0,52,63,805,12,0,0,,,,0,0,12,3,4437,2013-09-30
,,0,0,216,6,,,0,0,1,,0,0,0,1903,152,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,15,0,,,0,0,,,11,0,387,0,,,0,0,850,0,258,0,0,0,0,0,,0,0,25,5,4839,2013-09-30
,,0,0,0,0,,,0,0,0,,0,0,0,1,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,5005,2013-09-30
,,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,5069,2013-09-30
,,0,0,0,0,,,0,0,1,,0,0,0,246,45,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,2,3,,,0,0,54,0,,,0,0,0,4,10,1,100,0,0,0,,1,6,34,12,5135,2013-09-30
,,0,0,0,0,,,0,0,213,,0,0,13,1560,22,0,110,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,,,0,2,471,258,,,0,0,0,0,0,0,541,0,0,0,,0,0,158,4,5210,2013-09-30
,,125,0,0,0,,,0,0,6,,0,0,0,766,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,6,9,0,,,0,0,,,34,0,0,123,,,0,0,93,0,264,60,149,0,0,0,,0,0,3,4,5461,2013-09-30
,,0,0,0,0,,,0,0,33,,,0,0,76,0,0,61,,,,,,61,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,11,4,4,0,5751,2013-09-30
,,0,0,0,0,,,0,0,0,,,0,0,575,70,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,2,0,,,0,0,0,23,,,0,0,0,0,0,0,479,0,,,,0,3,1,2,6039,2013-09-30
,,0,0,0,0,,,0,0,0,,,0,0,41,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,0,41,25,6141,2013-09-30
,,79,0,22,0,,,0,0,40,,0,0,0,4518,286,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,118,0,,,72,5,,,4,181,332,71,,,27,1,327,0,55,20,9,20,0,0,,2278,216,842,82,6329,2013-09-30
,,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,7009,2013-09-30
,,0,0,0,0,,,0,0,0,,,0,0,156,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,98,0,,,0,0,0,0,0,0,0,0,,,,7,20,51,6,7045,2013-09-30
,,0,0,0,0,,,0,0,0,,,0,0,874,25,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,113,0,579,0,,,0,0,0,0,0,0,242,0,,,,0,0,28,2,7072,2013-09-30
,,0,0,0,0,,,0,0,1,,,0,0,268,205,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,6,0,,,0,0,0,0,0,0,0,0,,,,14,17,43,1,7157,2013-09-30
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,9,0,0,0,0,,0,0,0,0,0,0,0,0,,,,0,0,0,0,7456,2013-09-30
,,0,0,0,0,,,0,0,14,,,0,0,111,50,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,0,2,0,0,,,0,0,50,0,0,0,0,35,,,,9,4,2,12,7634,2013-09-30
,,0,0,0,0,,,0,0,14,,,0,25,650,438,0,6,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,0,0,18,0,,,0,0,0,0,152,0,30,0,,,,0,0,6,2,8033,2013-09-30
,,0,0,0,0,,,0,0,0,,,0,0,21,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,9,5,12,7,8462,2013-09-30
,,0,0,0,0,,,0,0,0,,,0,0,12,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,9,7,3,3,8631,2013-09-30
,,0,0,0,0,,,0,0,41,,0,0,0,33,33,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,9357,2013-09-30
,,0,0,0,0,,,0,0,3,,,0,0,3,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,7,3,1,9553,2013-09-30
,,0,0,17,2,,,0,0,146,,0,0,0,3227,19,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,2,0,,,0,0,,,86,2,674,0,,,276,638,1725,231,0,0,514,112,0,0,,0,0,0,0,9807,2013-09-30
,,0,0,0,0,,,0,0,2,,,0,0,124,120,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,4,0,0,0,0,,,,0,0,4,1,9955,2013-09-30
,,0,0,0,0,,,0,0,280,,0,0,32,1624,601,0,54,,0,0,,0,0,,,0,,0,0,,,0,0,0,3,,,2,6,,,54,26,18,356,,,0,0,3,79,283,21,283,4,0,0,,0,2,24,8,10250,2013-09-30
,,202,0,0,2,,,0,0,0,,0,0,0,293,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,100,56,22,35,0,0,0,0,0,,0,0,0,0,10849,2013-09-30
,,0,0,0,0,,,0,0,86,,0,0,87,160,18,0,47,,0,0,,0,0,,,0,,0,69,,,0,0,0,0,,,0,0,,,3,36,0,45,,,0,0,0,0,0,5,0,0,0,0,,18,23,32,9,10858,2013-09-30
,,0,0,0,0,,,0,0,12,,,0,0,820,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,28,0,157,0,,,0,0,3,0,634,0,0,0,,,,3,0,23,6,11145,2013-09-30
,,0,0,42,128,,,0,0,406,,0,0,28,12061,6350,0,56,,0,0,,0,0,,,0,,0,0,,,0,0,1688,458,,,0,0,,,55,198,2129,1282,,,0,4,50,634,28,79,420,390,0,0,,0,2,16,3,11275,2013-09-30
,,0,0,0,0,,,0,0,8,,0,0,49,118,30,0,56,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,,,2,0,11,0,,,0,0,0,5,0,0,14,0,0,0,,0,4,7,2,11640,2013-09-30
,,0,0,0,0,,,0,0,18,,,0,0,44,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,1,0,,,0,0,43,0,,,0,0,0,1,0,0,0,0,,,,0,0,0,4,11837,2013-09-30
,,166,362,0,0,,,0,0,575,,0,0,307,4536,718,0,179,,0,0,,0,0,,,0,,0,106,,,0,0,0,0,,,0,0,,,441,6,696,0,,,0,0,392,289,1602,753,624,0,0,0,,72,252,87,57,12030,2013-09-30
,,0,0,0,0,,,0,0,0,,,0,66,344,4,0,76,,,,,,,,,,,,,,,0,0,0,0,,,2,0,,,0,0,151,0,,,0,0,0,0,54,0,0,0,,,,30,0,27,5,12142,2013-09-30
,,0,0,0,0,,,0,0,0,,,0,0,53,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,32,0,48,0,,,0,0,0,0,0,0,0,0,,,,0,0,5,1,12179,2013-09-30
