RIAD3582,RIAD3583,RIAD3584,RIAD3585,RIAD3588,RIAD3589,RIAD3590,RIAD3591,RIAD4266,RIAD4267,RIAD4608,RIAD4617,RIAD4618,RIAD4627,RIAD4628,RIAD4635,RIAD4638,RIAD4643,RIAD4644,RIAD4645,RIAD4646,RIAD4652,RIAD4653,RIAD4654,RIAD4655,RIAD4658,RIAD4659,RIAD4662,RIAD4663,RIAD4664,RIAD4665,RIAD4668,RIAD4669,RIAD5409,RIAD5410,RIAD5411,RIAD5412,RIADB512,RIADB513,RIADB514,RIADB515,RIADB516,RIADB517,RIADC217,RIADC218,RIADC234,RIADC235,RIADC388,RIADC880,RIADC891,RIADC892,RIADC893,RIADC894,RIADC895,RIADC896,RIADC897,RIADC898,RIADF185,RIADF187,RIADF188,RIADK129,RIADK133,RIADK205,RIADK206,IDRSSD,RCON9999
0,0,0,0,0,0,0,0,0,0,0,,,0,0,32,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,22,45,,,,,,,,,,,,,,,,,,,,,,37,2001-06-30
0,0,0,0,0,0,0,0,0,0,1,,,0,0,1,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,242,2001-06-30
0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,279,2001-06-30
0,0,0,0,0,0,0,2,0,0,3,,,0,0,15,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,13,2,,,,,,,,,,,,,,,,,,,,,,354,2001-06-30
0,0,0,0,0,0,4,0,0,0,0,,,0,0,143,23,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,54,25,,,,,,,,,,,,,,,,,,,,,,439,2001-06-30
0,0,0,0,0,0,0,0,0,0,0,,,0,1,1,0,0,0,,,,,,0,,,,,,1,,,0,0,0,0,,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,457,2001-06-30
0,0,0,0,0,0,0,0,0,0,98,,,0,0,414,231,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,6,0,155,27,,,,,,,,,,,,,,,,,,,,,,505,2001-06-30
119,9,0,0,0,0,0,0,0,0,6,,,0,16,328,5,0,0,,,,,,,,,,,,,,,0,0,23,17,,,179,8,2,15,,,,,,,,,,,,,,,,,,,,,,1146,2001-06-30
0,0,0,0,0,0,0,0,0,0,0,,,0,4,66,60,0,6,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1155,2001-06-30
0,0,0,0,0,0,0,0,0,0,2,,,0,0,33,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,33,3,,,,,,,,,,,,,,,,,,,,,,1351,2001-06-30
0,0,0,0,0,0,0,0,0,0,1,,,0,3,58,0,0,4,,,,,,0,,,,,,0,,,0,0,0,0,,,16,1,38,8,,,,,,,,,,,,,,,,,,,,,,1454,2001-06-30
0,0,0,0,0,0,0,0,0,0,0,,,0,1,2,0,0,0,,,,,,0,,,,,,1,,,0,0,0,0,,,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,1557,2001-06-30
0,0,0,0,0,0,0,1,0,0,9,,,0,15,183,90,0,9,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,62,10,,,,,,,,,,,,,,,,,,,,,,1632,2001-06-30
0,0,0,0,0,0,0,0,0,0,3,,,0,1,114,25,0,20,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,69,34,,,,,,,,,,,,,,,,,,,,,,1669,2001-06-30
0,0,0,0,0,0,0,0,64,0,14,,,0,0,179,10,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,8,1,97,5,,,,,,,,,,,,,,,,,,,,,,1829,2001-06-30
0,0,0,0,0,0,0,0,0,0,0,,,0,2,6,6,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1856,2001-06-30
0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,1959,2001-06-30
0,0,0,0,0,0,0,0,0,0,13,,,0,0,38,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,19,10,,,,,,,,,,,,,,,,,,,,,,2040,2001-06-30
