RIAD3582,RIAD3583,RIAD3584,RIAD3585,RIAD3588,RIAD3589,RIAD3590,RIAD3591,RIAD4266,RIAD4267,RIAD4608,RIAD4617,RIAD4618,RIAD4627,RIAD4628,RIAD4635,RIAD4638,RIAD4643,RIAD4644,RIAD4645,RIAD4646,RIAD4652,RIAD4653,RIAD4654,RIAD4655,RIAD4658,RIAD4659,RIAD4662,RIAD4663,RIAD4664,RIAD4665,RIAD4668,RIAD4669,RIAD5409,RIAD5410,RIAD5411,RIAD5412,RIADB512,RIADB513,RIADB514,RIADB515,RIADB516,RIADB517,RIADC217,RIADC218,RIADC234,RIADC235,RIADC388,RIADC880,RIADC891,RIADC892,RIADC893,RIADC894,RIADC895,RIADC896,RIADC897,RIADC898,RIADF185,RIADF187,RIADF188,RIADK129,RIADK133,RIADK205,RIADK206,IDRSSD,RCON9999
0,0,0,0,0,0,4,0,0,0,0,,,0,0,45,1,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,39,25,4,0,1,0,0,,,,,,,,,,,,,,,,,37,2003-03-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,242,2003-03-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,6,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,6,0,0,0,0,0,0,,,,,,,,,,,,,,,,,279,2003-03-31
0,0,0,0,0,0,0,1,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,354,2003-03-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,13,2,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,7,2,0,0,4,0,0,,,,,,,,,,,,,,,,,439,2003-03-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,457,2003-03-31
0,0,0,0,0,0,0,0,0,0,23,,,0,0,15,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,15,14,1,0,0,0,0,,,,,,,,,,,,,,,,,505,2003-03-31
0,4,0,0,0,0,0,0,0,0,7,,0,0,0,72,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,12,,,69,4,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,1146,2003-03-31
0,0,0,0,0,0,0,0,0,0,22,,,0,0,9,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,9,2,0,0,0,0,0,,,,,,,,,,,,,,,,,1155,2003-03-31
0,0,0,0,0,0,0,0,0,0,2,,,0,0,9,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,9,5,0,0,0,0,0,,,,,,,,,,,,,,,,,1351,2003-03-31
0,0,0,0,0,0,0,0,0,0,0,,,0,1,26,0,0,3,,,,,,0,,,,,,0,,,0,0,0,0,,,1,2,22,11,0,0,0,0,0,,,,,,,,,,,,,,,,,1454,2003-03-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1557,2003-03-31
0,0,0,0,0,0,0,1,0,0,4,,,0,28,51,16,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,35,16,0,0,0,0,0,,,,,,,,,,,,,,,,,1632,2003-03-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,44,2,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,42,12,2,0,0,0,0,,,,,,,,,,,,,,,,,1669,2003-03-31
0,0,0,0,0,0,0,0,0,0,1,,,0,0,11,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,1,0,10,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1829,2003-03-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1856,2003-03-31
0,0,0,0,0,0,0,0,0,0,3,,,0,0,10,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,10,14,0,0,0,0,0,,,,,,,,,,,,,,,,,2040,2003-03-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,30,2,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,3,0,24,1,0,0,1,0,0,,,,,,,,,,,,,,,,,2161,2003-03-31
0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2376,2003-03-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,4,0,0,4,,,,,,4,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2451,2003-03-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2554,2003-03-31
0,0,0,0,0,0,0,0,0,0,5,,0,0,0,15,9,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,6,9,0,0,0,0,0,,,,,,,,,,,,,,,,,2732,2003-03-31
0,0,0,0,0,0,0,0,0,0,10,,,0,0,8,8,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,2750,2003-03-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,202,111,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,62,2,0,0,29,0,0,,,,,,,,,,,,,,,,,2938,2003-03-31
0,0,0,0,0,0,0,0,0,0,3,,,0,0,15,1,0,2,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,12,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2956,2003-03-31
0,0,0,0,0,0,0,0,0,0,6,,,0,0,103,32,0,22,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,49,41,0,0,0,0,0,,,,,,,,,,,,,,,,,3252,2003-03-31
0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,,,,,,0,,,,,,1,,,0,0,0,0,,,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,3458,2003-03-31
0,0,0,0,0,0,0,0,208,1,0,,0,0,0,246,25,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,3506,2003-03-31
0,0,0,0,0,1,0,0,0,0,0,,,0,0,71,17,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,9,10,0,0,45,0,0,,,,,,,,,,,,,,,,,3579,2003-03-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,4,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,4,5,0,0,0,0,0,,,,,,,,,,,,,,,,,3720,2003-03-31
0,0,0,0,0,0,0,0,0,0,5,,,0,0,5,3,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,2,3,0,0,0,0,0,,,,,,,,,,,,,,,,,3953,2003-03-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,61,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,61,9,0,0,0,0,0,,,,,,,,,,,,,,,,,4138,2003-03-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,48,2,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,2,0,0,1,0,0,0,44,0,,,,,,,,,,,,,,,,,4147,2003-03-31
0,0,0,4,0,0,0,0,0,0,0,,,0,0,108,12,0,10,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,65,20,0,0,21,0,0,,,,,,,,,,,,,,,,,4156,2003-03-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,24,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,19,25,0,0,5,0,0,,,,,,,,,,,,,,,,,4231,2003-03-31
0,0,0,0,0,0,0,0,0,0,0,,,0,3,61,0,0,3,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,34,5,0,0,24,0,0,,,,,,,,,,,,,,,,,4437,2003-03-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,5,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4745,2003-03-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,98,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,98,11,0,0,0,0,0,,,,,,,,,,,,,,,,,4839,2003-03-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,5005,2003-03-31
0,0,0,0,0,0,0,0,0,0,1,,,0,0,51,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,1,0,50,7,0,0,0,0,0,,,,,,,,,,,,,,,,,5050,2003-03-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,5069,2003-03-31
0,0,0,0,0,0,0,0,0,0,2,,,0,0,49,32,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,5,1,12,6,0,0,0,0,0,,,,,,,,,,,,,,,,,5135,2003-03-31
0,0,0,0,0,0,0,0,0,0,5,,0,0,0,60,29,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,31,7,0,0,0,0,0,,,,,,,,,,,,,,,,,5210,2003-03-31
0,0,0,0,0,0,0,0,0,0,0,,0,0,0,55,18,0,9,,0,0,,0,0,,0,0,,0,0,,0,0,0,13,0,,,0,2,6,2,0,6,0,9,0,,,,,,,,,,,,,,,,,5247,2003-03-31
0,0,0,0,0,0,0,0,0,0,1,,,0,0,3,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,3,7,0,0,0,0,0,,,,,,,,,,,,,,,,,5274,2003-03-31
0,0,0,0,0,85,0,0,0,0,0,,,0,0,1,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,5331,2003-03-31
