"IDRSSD"	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADC781	
51730	468	61	20	0	475	88	0	0	0	0	0	
51842	1931	250	1	0	1711	31	0			0	0	
52410	231	6	4	0	227	6	0			0	0	
52456	135	21	5	0	136	27	0	0	0	0	0	
52719	0	0	0	0	0	0	0			0	0	
52951	842	157	130	0	639	84	0			0	0	
53015	192	0	18	0	195	21	0			0	0	
53033	14152	914	115	0	12264	75	934			0	0	
53051	248	-1020	1151	0	120	3	0			0	0	
53239	1283	0	21	0	1286	24	0			0	0	
53453	205	27	4	0	192	18	0			0	0	
53752	283	0	17	0	329	63	0			0	0	
54049	729	100	0	0	734	105	0			0	0	
54058	2325	180	70	0	2153	78	0			0	0	
54357	200	145	9	0	174	128	0			0	0	
54375	5108	505	61	0	4921	379	0			0	0	
54441	866	54	1	0	827	16	0			0	0	
54656	883	60	241	0	724	142	0			0	0	
55176	842	70	8	0	782	18	0			0	0	
55251	2974	800	140	0	2518	484	0			0	0	
55336	2591	0	40	0	2581	30	0			0	0	
55635	645	36	20	0	685	96	0			0	0	
55653	255	0	48	0	315	108	0	0	0	0	0	
56230	1246	144	43	0	1121	62	0			0	0	
56258	1165	95	4	0	1078	12	0			0	0	
56351	3904	818	332	0	3910	1156	0			0	0	
56427	303	18	8	0	281	4	0			0	0	
56548	2916	750	80	0	2133	47	0			0	0	
56557	18583	2467	52	0	17871	1807	0			0	0	
56717	5046	750	127	0	4469	300	0			0	0	
57040	619	54	1	0	572	8	0			0	0	
57228	1449	405	33	0	1457	446	0			0	0	
57255	851	684	196	0	694	723	0			0	0	
57451	1867	99	1	0	1781	14	0			0	0	
57572	393	0	0	0	404	11	0			0	0	
57956	1005	102	11	0	927	35	0			0	0	
58074	1376	278	141	0	1237	280	0			0	0	
58207	2069	57	40	0	2106	134	0			0	0	
58225	1564	290	64	0	1424	214	0			0	0	
58243	43055	3326	1107	0	41181	2559	0			0	0	
58355	36	0	0	0	36	0	0			0	0	
58551	968	35	21	0	939	27	0			0	0	
58636	2353	181	82	0	2303	213	0			0	0	
58757	1539	0	308	0	1921	690	0			0	0	
58971	46505	2100	1471	0	45710	2776	0			0	0	
59316	3979	195	40	0	3828	84	0			0	0	
59352	1070	0	18	0	1053	1	0			0	0	
59679	84	0	0	0	84	0	0			0	0	
59754	177	20	4	0	170	17	0			0	0	
60143	511834	104000	38115	0	493217	124376	878			0	0	
60330	3061	683	24	0	2630	276	0			0	0	
60433	1414	4	43	0	1421	54	0			0	0	
60545	409	0	1	0	409	1	0			0	0	
60554	367	12	1	0	366	12	0			0	0	
60648	2274	155	62	0	2302	245	0			0	0	
61122	6601	1177	448	0	6267	1291	0			0	0	
61355	14849	20095	2317	0	12967	20530	0			0	0	
61476	524	17	0	0	507	0	0			0	0	
61533	3579	585	6	0	3743	755	0			0	0	
61757	1922	45	11	0	1931	65	0			0	0	
61832	1319	180	0	0	1230	91	0			0	0	
61953	387	115	36	0	272	36	0			0	0	
62044	312	0	8	0	304	0	0			0	0	
62147	484	32	3	0	463	14	0			0	0	
63050	909	0	21	0	893	5	0			0	0	
63069	152018	-3223	4899	0	155342	9512	4512			0	0	
63078	10755	2200	579	0	10048	2072	0			0	0	
63201	353	0	13	0	352	4	-8			0	0	
63359	1007	300	42	0	1015	350	0			0	0	
63573	5717	0	106	0	5611	0	0			0	0	
63733	1847	210	163	0	1927	453	0			0	0	
63742	1731	360	0	0	1392	21	0			0	0	
63751	53	5	6	0	101	59	0			0	0	
64150	568	25	0	0	552	9	0			0	0	
64543	4247	550	301	0	4389	998	5			0	0	
64552	495	3	29	0	512	49	0			0	0	
64619	15039	4453	433	1096	16288	5039	0			0	0	
64730	2080	90	24	0	2031	65	0			0	0	
65205	3530	0	0	0	3530	0	0			0	0	
65241	1381	105	3	0	1306	33	0			0	0	
65513	89	48	0	0	41	0	0			0	0	
65559	1545	4	14	0	1542	15	0			0	0	
65746	6150	900	213	0	5520	708	225			0	0	
65858	10267	300	1095	0	10352	1480	0			0	0	
66015	1857	695	422	0	1497	757	0			0	0	
66154	500	0	18	0	498	16	0			0	0	
66172	3378	-270	44	0	3847	243	0			0	0	
66275	1983	-30	155	0	1931	73	0			0	0	
66837	2917	331	11	0	2625	50	0			0	0	
66846	7433	3420	934	0	7927	4848	0			0	49	
67142	503	102	36	0	466	101	0			0	0	
67151	3292	225	21	0	3079	33	0			0	0	
67209	3618	575	10	0	3741	708	0			0	0	
67254	21	1	0	0	21	1	0			0	0	
67311	93862	21503	13348	0	91391	32380	0			0	0	
68345	1520	0	8	0	1536	24	0			0	0	
68448	470	0	7	0	508	45	0			0	0	
68756	2141	1976	85	0	1282	1202	0			0	0	
68831	976	-3	92	0	989	102	0			0	0	
68840	1141	0	0	0	1213	72	0			0	0	
68859	3354	174	101	0	2966	227	340			0	0	
68943	1706	1118	81	0	1448	941	0			0	0	
69333	7300	848	36	0	6530	114	0			0	0	
69678	3766	239	109	0	3591	173	0			0	0	
69847	146	9	2	0	143	8	0			0	0	
70049	2453	125	29	0	2410	111	0			0	0	
70058	347	0	28	0	366	47	0			0	0	
70076	114	0	0	0	114	0	0			0	0	
70151	679	0	1	0	734	56	0			0	0	
70218	839	-60	0	0	899	0	0			0	0	
70254	112	18	6	0	90	2	0			0	0	
70414	1993	209	6	0	1908	130	0			0	0	
70638	1130	255	257	0	1241	623	0			0	0	
70955	135	0	2	0	142	9	0			0	0	
71318	3917	0	87	0	4226	396	0			0	0	
71457	1743	135	0	0	1612	4	0			0	0	
71859	182	435	7	0	61	321	0			0	0	
72258	1568	95	5	0	1500	32	0			0	0	
72351	1201	180	55	0	1023	57	0			0	0	
72454	484	17	5	0	474	12	0	0	0	0	0	
72678	353	142	43	0	451	283	0			0	0	
73031	1128	307	113	0	1010	302	0			0	0	
73116	7303	908	88	0	6452	145	0			0	0	
73152	616	0	24	0	605	13	0			0	0	
73554	1447	200	52	0	1326	131	0			0	0	
73956	443	0	9	0	578	144	0			0	0	
74056	547	365	12	0	721	551	0			0	0	
74140	7614	618	451	0	4567	1060	3038			0	0	
74159	203	0	0	0	205	2	0			0	0	
74337	306	0	1	0	305	0	0			0	0	
74403	4636	93	64	0	3202	84	1361			0	0	
74449	66	0	0	0	66	0	0			0	0	
74458	938	485	0	0	682	229	0			0	0	
75053	3881	0	268	0	3877	264	0			0	0	
75259	15	0	5	0	13	3	0			0	0	
75446	1834	120	5	0	1740	31	0			0	0	
75455	725	0	69	0	674	18	0			0	0	
75558	1635	246	48	0	1712	371	0			0	0	
75633	315640	26800	24914	0	322742	63719	4903			0	0	
75651	860	0	78	0	813	31	0			0	0	
76050	909	88	38	0	1007	224	0			0	0	
76135	768	90	3	0	703	28	0			0	0	
76153	778	30	54	0	772	78	0			0	0	
76443	1184	90	23	0	1102	31	0			0	0	
76854	2045	25	54	0	2000	34	0			0	0	
77150	481	45	0	0	436	0	0			0	0	
77253	777	145	15	0	715	60	-38			0	0	
77347	2491	187	76	0	2426	198	0			0	0	
77422	840	131	33	0	676	0	0			0	0	
77758	3453	628	81	0	3984	1856	616	0	0	0	0	
77851	4176	550	359	0	4077	810	0			0	0	
78036	978	100	3	0	961	86	0			0	0	
78157	350	33	81	0	414	178	0			0	0	
78241	236	15	7	0	231	17	0			0	0	
78559	262	38	0	0	229	5	0			0	0	
78643	875	63	4	0	856	48	0			0	0	
78858	2864	1295	38	0	1896	365	0			0	0	
79042	342	307	14	0	138	117	0			0	0	
79127	677	80	67	0	746	200	-16			0	0	
79145	1434	145	11	0	1384	106	0			0	0	
79257	231	0	0	0	234	3	0			0	0	
79855	1564	45	6	0	1618	105	0	0	0	0	0	
80020	14	1	0	0	13	0	0			0	0	
80150	1786	150	21	0	1721	106	0			0	0	
80431	494	-5	19	0	643	163	0			0	0	
80552	320	0	12	0	310	2	0			0	0	
80936	1375	470	27	0	1385	507	0			0	0	
81429	976	105	20	0	961	110	0			0	0	
82033	921	18	0	0	927	24	0			0	0	
82257	186	0	7	0	182	3	0	0	0	0	0	
82350	312	50	19	0	272	29	0			0	0	
82659	529	161	8	0	367	7	0			0	0	
83151	1454	50	1	0	1533	130	0			0	0	
83236	105	0	1	0	112	8	0			0	0	
83311	33658	9121	1055	49	25387	4561	2705			0	0	
83357	297	27	12	0	287	29	0			0	0	
83450	9971	20353	1315	0	13933	25630	0			0	0	
83638	29013	12185	339	0	25872	9383	0			0	0	
83834	778	45	5	0	735	7	0			0	0	
83852	80	-100	29	0	151	0	0			0	0	
83955	340	0	53	0	322	35	0	0	0	0	0	
84046	296	45	0	0	262	11	0			0	0	
84055	93	6	0	0	112	25	0			0	0	
84251	122	0	0	0	122	0	0			0	0	
84345	2328	569	66	0	1889	196	0			0	0	
84541	4620	877	455	0	4349	1061	0			0	0	
84804	60	9	0	0	51	0	0			0	0	
85043	547	248	7	0	563	271	0			0	0	
85052	17	0	0	0	17	0	0			0	0	
85258	445	45	0	0	400	0	0			0	0	
85454	361	126	20	0	307	92	0			0	0	
85856	62	2	0	0	68	8	0			0	0	
85931	1107	0	33	0	1266	192	0			0	0	
86349	1353	0	14	0	1400	61	0			0	0	
86358	360	0	12	0	350	2	0			0	0	
86527	6635	1118	320	0	6565	1368	0			0	0	
86554	611	10	61	0	589	49	0			0	0	
87047	727	18	1	0	743	35	0			0	0	
87159	271	0	58	0	263	50	0			0	0	
87234	1843	0	31	0	1812	1	1			0	0	
87476	1699	20	10	0	1875	206	0			0	0	
87533	3480	1819	54	0	2768	1161	0			0	0	
88240	249	0	0	0	250	1	0	0	0	0	0	
88259	472	0	0	0	473	1	0			0	0	
88352	431	180	34	0	393	176	0			0	0	
88455	1718	45	46	0	1666	39	0			0	0	
88530	942	137	17	0	832	44	0			0	0	
88950	223	53	0	0	174	4	0			0	0	
89032	620	40	14	0	581	15	0			0	0	
89135	550	3	7	10	550	0	0			0	0	
89162	0	0	0	0	0	0	0			0	0	
89452	1563	1097	190	0	916	640	0			0	0	
89751	4200	550	50	0	4272	672	0			0	0	
89854	972	0	26	0	984	38	0			0	0	
89957	161	61	11	0	132	43	0			0	0	
90047	200	0	0	0	294	94	0	0	0	0	0	
90328	2787	274	59	0	2902	448	0			0	0	
90337	2555	125	37	0	2489	96	0			0	0	
90467	1105	80	0	0	1025	0	0			0	0	
90645	452	0	0	0	452	0	0			0	0	
90739	1259	120	51	0	1225	137	0			0	0	
91147	627	18	3	0	607	1	0	0	0	0	0	
91156	2413	172	137	0	2413	309	0			0	0	
91259	842	6	13	0	946	123	0			0	0	
91615	374	15	1	0	374	16	0			0	0	
91651	830	389	10	0	763	332	0			0	0	
91754	763	0	1	0	772	17	7			0	0	
91950	242	0	4	0	266	28	0			0	0	
91969	9063	675	19	0	8409	40	0			0	0	
92050	467	12	30	0	437	12	0			0	0	
92144	283	0	0	0	283	0	0			0	0	
92630	13817	792	117	0	13500	592	0			0	0	
92706	1259	71	38	0	1262	112	0			0	0	
92854	232	5	7	0	225	5	0	0	0	0	0	
92902	120	0	35	0	117	32	0			0	0	
93244	929	153	17	0	970	211	0			0	0	
93413	1985	150	37	0	1867	69	0			0	0	
93543	2158	20	47	0	2319	228	0			0	0	
93619	0	0	0	0	0	0	0			0	0	
93721	48996	4400	967	0	48332	4703	0			0	0	
93758	414	20	37	0	411	54	0			0	0	
94139	3100	332	214	0	3100	546	0			0	0	
94456	766	70	53	0	700	57	0			0	0	
94522	2170	69	55	0	2172	126	0			0	0	
94755	842	385	40	0	732	315	0			0	0	
94858	666	57	30	0	612	33	0			0	0	
95051	1061	199	91	0	922	168	17			0	0	
95659	576	96	17	0	523	60	0			0	0	
96254	1571	100	13	0	1536	78	0			0	0	
96357	445	0	0	0	706	0	-261			0	0	
96553	846	90	31	0	751	26	0			0	0	
97055	632	239	3	0	411	21	0			0	0	
97279	143	12	8	0	132	9	0			0	0	
97457	312	17	11	0	284	0	0			0	0	
97804	2255	10	11	0	2257	23	0			0	0	
97943	1240	0	0	0	1259	19	0			0	0	
98351	307	20	9	0	307	29	0			0	0	
98454	1504	136	7	0	1521	160	0			0	0	
98463	2797	130	5	0	2875	33	-180			0	0	
98548	593	249	1	0	344	1	0			0	0	
98557	449	0	19	0	498	68	0			0	0	
98641	1129	290	77	0	936	174	0			0	0	
98717	1908	0	0	0	1908	0	0			0	0	
99004	1192	90	27	0	1448	373	0			0	0	
99059	921	550	8	0	367	4	0	0	0	0	0	
99143	1090	355	106	0	795	166	0			0	0	
99255	279	0	0	0	279	0	0			0	0	
99442	1070	0	1	0	1106	37	0			0	0	
99536	1189	308	38	0	1114	271	0			0	0	
99853	318	66	54	0	300	102	0			0	0	
99974	2088	360	437	0	1967	579	-97	0	0	0	0	
100236	2562	382	34	0	2429	283	0			0	0	
