"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC009	RCFDC010	RCFDC436	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC009	RCONC010	RCONC436	TEXT3549	TEXT3550	TEXT3551	
19356																0	153	0	1063	72	72	0	0	0	0	0	517	321	0	0				
19730																0	18195	7554	78960	2089	3765	0	0	0	0	0	11515	37931	0	0				
19936																1	1560	632	7031	182	565	365	0	0	0	0	2426	1848	0	0	Guildford Capital			
19972																0	179	136	2568	0	61	0	0	0	0	0	229	1963	0	0				
20053																0	503	37	1288	45	181	117	19	0	0	0	567	0	0	0	Federal Tax payable	State Tax payable		
20147																0	491	0	1431	146	384	0	0	0	0	0	556	0	0	0				
20259																0	350	0	1509	0	401	0	132	0	0	0	758	0	0	0		Fine Arts		
20370																0	363	1268	7735	239	1558	494	558	0	0	0	981	3565	0	0	SBA Servicing Asset	Software (Net)		
20512																0	894	262	2027	0	341	0	0	0	0	0	530	0	0	0				
20633																0	708	939	9529	383	932	396	0	0	0	0	1334	5616	0	0	Other Real Estate Owned, Commercial			
20839																0	748	655	3075	0	405	221	0	0	0	0	1267	0	0	0	Investment in State of Georgia Fund			
20857																0	296	0	2360	311	311	0	0	0	0	0	1456	297	0	0				
20866																0	829	512	6924	0	802	0	0	0	0	0	970	3811	0	0				
21256																0	80	0	754	3	3	0	0	0	0	0	33	638	0	0				
21359																0	114	0	583	0	87	47	0	0	0	0	303	79	0	0	Insurance Agency Accounts Receivable			
21630																0	502	0	997	36	36	0	0	0	0	0	459	0	0	0				
21658																0	442	0	3853	58	80	0	0	0	0	0	1270	2061	0	0				
22048																0	575	2632	10396	318	1977	1176	144	0	0	0	1751	3461	0	0	Note Rec ZM Irrevoccble Trust	:Loans in Process		
22235																0	1517	929	5826	218	554	177	0	0	0	0	2826	0	0	0	Investment in State of Georgia Fund			
22356																0	818	0	7981	165	788	547	0	0	0	0	3327	3048	0	0	Loan Suspense			
22459																0	687	300	2113	366	370	0	0	0	0	0	756	0	0	0				
22543																0	170	0	727	89	122	0	0	0	0	0	435	0	0	0				
22552																0	360	0	1473	32	95	0	0	0	0	0	1018	0	0	0				
22730																0	475	0	1313	95	179	81	0	0	0	0	659	0	0	0	Secondary Market Clearing			
22936																0	1160	959	6725	312	330	0	0	0	0	0	3982	294	0	0				
22954																0	658	335	2731	0	61	0	0	0	0	0	1079	598	0	0				
23036																0	0	2731	15902	0	701	548	0	0	0	0	11749	721	0	0	Reserve for Taxes			
23045																0	212	0	445	0	0	0	0	0	0	0	233	0	0	0				
23241																0	29187	18830	172400	0	42625	12494	24285	0	0	0	19159	62599	0	0	Equipment leased to others	Accounts receivable		
23456																1	395	0	1718	53	54	0	0	0	0	0	1269	0	0	0				
23504																0	812	1840	7233	731	1396	0	0	0	0	0	3185	0	0	0				
23540																0	625	0	2270	162	354	191	0	0	0	0	1291	0	0	0	Others			
23643																115	547	569	4251	184	1039	0	0	0	0	0	2096	0	0	0				
23755																0	560	0	1437	0	344	0	0	0	0	0	533	0	0	0				
23812																0	5989	5251	24946	1313	11182	9106	0	0	0	0	2524	0	0	0	Accounts Receivable			
24006																0	1081	735	8721	545	829	0	0	0	0	0	6076	0	0	0				
24453																0	1505	0	4622	0	340	225	0	0	0	0	2777	0	0	0	MEMBERSHIP			
24659																0	0	0	496	0	0	0	0	0	0	0	496	0	0	0				
24668																140	320	615	2454	218	553	0	0	0	0	0	966	0	0	0				
24855																0	29	0	249	0	11	0	0	0	0	0	89	120	0	0				
24949																0	2168	1495	10446	345	636	0	0	0	0	0	3888	2259	0	0				
25357																0	3433	0	5141	158	727	256	55	258	0	0	981	0	0	0	Accrued In. Rec. Investments	Lease Purchase	Non Post DDA	
25647																0	0	0	1355	0	706	639	0	0	0	0	649	0	0	0	Accounts Receivavle net of Allowance/Reserve			
25852																0	1729	0	5016	266	347	0	0	0	0	0	2940	0	0	0				
26149																9	0	4	535	18	43	0	0	0	0	0	488	0	0	0				
26242																0	1800	582	16166	607	725	0	0	0	0	0	2780	10279	0	0				
26457																0	0	0	308	0	0	0	0	0	0	0	308	0	0	0				
26765																0	277	0	1477	104	711	400	180	0	0	0	489	0	0	0	Prepaid pension costs	Federal income tax current accrued		
26859																0	1609	1219	7782	0	3041	2465	0	0	0	0	1913	0	0	0	DDA REJECTS			
26916																0	5103	116	7901	425	693	0	0	0	0	0	1989	0	0	0				
27548																0	4114	0	15537	579	2027	1307	0	0	0	0	2188	7208	0	0	unposted cd/dda			
27614																0	1432	0	10119	252	2080	0	0	0	0	0	1936	4671	0	0				
27838																0	1470	0	3552	113	278	0	0	0	0	0	1804	0	0	0				
27847																0	804	0	5934	223	523	0	0	0	0	0	2914	1693	0	0				
28013																0	6517	5026	60048	0	1890	610	567	0	0	0	5494	41121	0	0	Due from Northfield Bancorp	AR General		
28152																0	346	0	1641	0	41	0	0	0	0	0	388	866	0	0				
28255																0	127	0	2194	0	1223	795	0	0	0	0	844	0	0	0	Return items in progress			
28349																3	454	0	1598	145	161	0	0	0	0	0	983	0	0	0				
28406																0	4606	0	44111	0	2603	2000	0	0	0	0	9207	27695	0	0	Boston Community Loan Fund			
28572																0	1078	0	2918	36	408	25	303	0	0	0	221	1211	0	0	Misc Exchange	Tax refund		
28732																0	167	469	2774	83	113	0	0	0	0	0	660	1365	0	0				
29104																0	7344	10069	46263	363	710	0	184	0	0	0	5140	23000	0	0		PRE-PAID INSURANCE COSTS		
29252																0	1273	0	4703	0	559	278	0	0	0	0	643	2228	0	0	iInvestment Subsidary			
29636																0	3058	1969	29582	781	1414	0	0	0	0	0	5681	17460	0	0				
29850																6	0	149	1851	56	67	0	0	0	0	0	374	1261	0	0				
29944																0	1343	266	3313	85	543	293	0	0	0	0	1161	0	0	0	Mortgage Servicing Advances			
29953																0	788	0	2117	32	353	54	200	0	0	0	937	39	0	0	Prop Improvement Tax Receivable	07 Building Project		
30052																0	58	0	210	16	45	25	4	0	0	0	107	0	0	0	Fees receivable	Accounts receivable		
30155																0	1297	540	6157	125	344	0	0	0	0	0	2032	1944	219	0				
30258																0	1775	0	8895	355	949	374	0	0	0	0	2388	3783	0	0	Freddie Mac Prepaid Funds			
30418																0	0	5012	11921	579	1054	475	0	0	0	0	5855	0	0	0	Receivable due from Department of Education for student loans			
30502																0	4669	2327	12098	991	1393	0	0	0	0	0	3709	0	0	0				
30650																0	530	490	2466	141	244	0	0	0	0	0	1202	0	0	0				
30810	0	32527	68270	1798863	0	1249986	522218	0	0	0	335787	112293	0	0	544499		32520														Other amounts due from securitization			
30856																0	1067	0	4254	0	1533	699	0	0	0	0	1235	419	0	0	Unposted Debits			
31134																0	404	210	2967	195	244	0	0	0	0	0	906	1203	0	0				
31255																0	204	595	9477	0	1121	0	0	0	0	0	1306	6251	0	0				
31657																20	0	0	839	49	69	0	0	0	0	0	770	0	0	0				
31826																0	751	684	3452	120	644	0	0	0	0	0	1373	0	0	0				
31835																0	890	1199	10184	0	1230	929	0	0	0	0	1596	5269	0	0	Repossessed assets and equipment`			
32159																0	645	0	2463	56	1057	241	714	0	0	0	761	0	0	0	SERVICING ASSET LOAN SALES	INCOME TAX REFUND DUE		
32234																0	82	0	801	24	24	0	0	0	0	0	695	0	0	0				
32766																0	24	21	492	67	73	0	0	0	0	0	374	0	0	0				
33147																0	1233	132	5125	301	1107	332	347	0	0	0	2653	0	0	0	Data Processing, Net of Accumulated Depreciation	Unposted Deposit Debits		
33259																0	1164	122	6285	424	622	0	0	0	0	0	4377	0	0	0				
33268																0	0	0	1324	111	135	0	0	0	0	0	911	278	0	0				
33549																14	10	34	475	45	59	0	0	0	0	0	268	104	0	0				
33727																0	1074	2748	14842	800	2739	1693	0	0	0	0	1425	6856	0	0	Prepaid Pension Costs			
33754																0	0	0	219	21	23	0	0	0	0	0	196	0	0	0				
33839																0	132	0	505	16	16	0	0	0	0	0	357	0	0	0				
33857																0	785	0	1825	0	183	55	0	0	0	0	857	0	0	0	PPD VEBA			
34153																0	4372	0	10498	500	1659	349	0	0	0	0	4286	181	0	0	Accrued Fee Income			
34359																0	315	73	1517	23	23	0	0	0	0	0	355	751	0	0				
34425																0	2223	0	4845	0	1078	292	0	0	0	0	1544	0	0	0	Investment in Bankers Investment Group			
34434																0	461	528	2972	563	639	0	0	0	0	0	1344	0	0	0				
34452																0	57	0	1260	143	156	0	0	0	0	0	459	588	0	0				
34537																0	11523	3808	39163	3259	12949	0	0	0	0	0	10883	0	0	0				
34555																0	1741	463	8687	169	228	41	0	0	0	0	2062	4193	15	0	Computer Software, less depreciation			
34742																0	2892	960	12083	414	1220	0	0	0	0	0	2117	4894	0	0				
34836																0	0	57	608	31	72	0	0	0	0	0	239	240	0	0				
34863																0	0	0	316	49	61	0	0	0	0	0	255	0	0	0				
35057																0	1272	0	3592	0	442	0	0	0	0	0	926	952	0	0				
35244																0	3389	1790	17296	326	680	301	0	0	0	0	2748	8689	0	0	Subsidiary Receivables			
35301	0	184365	0	5114951	0	4418949	1364590	0	0	0	0	511637	0	0	0		184365														Accrued fee income receivable			
35570																0	46104	32574	195293	688	688	0	0	0	0	0	26977	88950	0	0				
35646																0	111	34	1051	0	94	0	0	0	0	0	281	531	0	0				
35842																0	288	0	2041	67	67	0	0	0	0	0	865	821	0	0				
35936																0	0	0	203	0	2	0	0	0	0	0	201	0	0	0				
36054																0	6158	3530	30697	1015	1882	0	0	0	0	0	5454	13673	0	0				
36344																0	2191	9	12581	228	418	131	0	0	0	0	2825	7138	0	0	FARM INCOME RECEIVABLE			
36456																0	198	0	2667	0	416	350	0	0	0	0	1937	116	0	0	DDA Suspense			
36858																0	892	0	2331	156	544	147	0	0	0	0	895	0	0	0	Unposted DDA Debits			
36933																0	1006	233	3216	292	295	0	0	0	0	0	1306	376	0	0				
37051																0	280	46	1276	62	62	0	0	0	0	0	429	459	0	0				
37341																0	19	0	905	0	21	0	0	0	0	0	221	644	0	0				
37350																8	500	0	1058	19	27	0	0	0	0	0	531	0	0	0				
37378																0	174	363	2699	76	296	0	0	0	0	0	1419	447	0	0				
37435																28	1094	271	8493	535	2551	774	0	0	0	0	4577	0	1062	0	State Tax Credits			
37640																0	10621	778	43015	1187	2841	1545	0	0	0	0	8347	20428	0	0	Accounts Receivable			
37659																11	0	0	924	11	44	0	0	0	0	0	546	334	0	0				
37743																0	276	13	798	33	43	0	0	0	0	0	466	0	0	0				
37949																0	962	0	8447	170	393	0	0	0	0	0	2384	4708	0	0				
38526																0	938	787	6840	0	1298	670	0	0	0	0	817	3000	0	0	AIR- U.S. Gov't Agencies			
38535																0	1396	0	15169	177	1487	0	0	0	0	0	2536	9750	0	0				
38740																0	2032	406	5674	115	183	0	0	0	0	0	901	2152	0	0				
39327																0	0	133	7148	349	693	0	0	0	0	0	1650	4672	0	0				
39420																3053	4752	2821	31437	0	4299	0	0	0	0	0	4279	15286	0	0				
39475																0	8996	1850	56175	1242	2573	0	0	0	0	0	13927	28829	0	0				
39756																0	2633	0	6917	0	772	0	0	0	0	0	2370	1142	0	0				
40033																0	422	0	4544	72	72	0	0	0	0	0	561	3489	0	0				
40305	0	7157	0	97678	0	72169	26306	0	0	0	0	18176	176	0	0		7157														Taxes Receivable			
40350																0	241	0	828	0	27	0	0	0	0	0	560	0	0	0				
40707																0	1136	417	5350	331	860	297	0	0	0	0	865	2072	0	0	Keene Lease Asset			
40855																0	430	0	1238	55	55	0	0	0	0	0	753	0	0	0				
41245																0	45	80	1100	0	25	0	0	0	0	0	234	716	0	0				
41553																0	99	0	1169	0	26	26	0	0	0	0	1044	0	0	0	Other Prepaid Expenses			
41629																0	856	277	3075	411	1134	0	0	0	0	0	808	0	0	0				
41647																0	6591	2307	19866	168	370	0	0	0	0	0	7646	2952	0	0				
41759																0	66	0	658	37	37	0	0	0	0	0	555	0	0	0				
41825																0	0	267	1238	159	162	0	0	0	0	0	809	0	0	0				
41937																0	270	0	1085	44	117	61	0	0	0	0	698	0	0	0	ACCRUED INTEREST U.S. GOVERNMENT AGENCIES			
41955																0	228	0	1006	0	85	0	0	0	0	0	657	36	0	0				
42037																11	59	27	1025	0	70	0	0	0	0	0	869	0	0	0				
42055																70	366	0	2729	87	244	87	0	0	0	0	1088	1031	0	0	SOFTWARE			
42354																0	221	0	2718	0	10	0	0	0	0	0	805	1682	0	0				
42420																0	28978	20839	241924	5371	15088	0	0	0	0	0	30773	146246	0	0				
42448																15	3208	854	11688	440	720	193	0	0	0	0	6906	0	0	0	Loan payments in process			
42457																0	2	0	638	0	36	0	0	0	0	0	527	73	0	0				
43052																0	1432	15	4897	0	346	0	0	0	0	0	654	2450	0	0				
43155																0	1119	1303	7779	0	1962	1473	0	0	0	0	2063	1332	0	0	Security Deposit-Outsource			
43173	0	122961	22178	388237	0	170325	45415	101717	0	0	0	60370	12403	0	0		122961														Acceptances - Imports	Accounts Receivable		
43351																0	0	0	36	0	31	31	0	0	0	0	5	0	0	0	IENC			
43454																0	25	5	276	26	26	0	0	0	0	0	220	0	0	0				
43511																0	3621	1377	19124	391	1227	0	0	0	0	0	2339	10560	0	0				
43641																0	585	0	953	46	46	0	0	0	0	0	322	0	0	0				
43744																0	661	166	3517	64	126	0	0	0	0	0	989	1575	0	0				
43856																0	383	51	1302	60	66	0	0	0	0	0	229	573	0	0				
43959																0	52	137	782	112	129	0	0	0	0	0	464	0	0	0				
44040																0	1702	1293	11608	121	122	0	0	0	0	0	3204	5287	0	0				
44134	0	3488	6911	38892	0	15333	0	0	0	0	0	13015	145	1759	0		0																	
44433																0	3643	1145	8930	507	2010	0	0	0	0	0	2132	0	0	0				
44602																0	14563	0	171005	0	123694	58889	0	0	0	0	13118	19630	0	0	Account Receivable			
44741																0	825	504	4745	685	1594	0	0	0	0	0	1822	0	0	0				
44750																0	864	1094	4063	161	489	0	0	0	0	0	1616	0	0	0				
44929																0	443	0	1055	181	181	0	0	0	0	0	431	0	0	0				
45038																0	219	208	1860	0	90	48	30	0	0	0	1343	0	0	0	Accrued Federal Income Taxes	Prepaid maintenance contracts		
45047																0	752	0	3643	98	107	0	0	0	0	0	633	2151	0	0				
45056																3	104	0	949	44	47	0	0	0	0	0	798	0	0	0				
45430																0	605	513	4766	97	163	63	0	0	0	0	673	2812	0	0	Late Fees Receivable			
45458																0	34	33	174	35	38	0	0	0	0	0	69	0	0	0				
45551																0	3333	0	19779	484	1231	0	0	0	0	0	6805	8410	0	0				
45560																0	3556	0	28018	6449	9455	0	0	0	0	0	2940	12067	0	0				
45627																0	56745	23751	226843	0	22120	0	0	0	0	0	28111	96116	0	0				
45775																0	459	442	4727	0	2978	662	0	0	0	0	848	0	0	0	BOLI			
46053																0	1390	0	4221	199	199	0	0	0	0	0	1269	1363	0	0				
46941																0	496	0	1299	60	60	0	0	0	0	0	743	0	0	0				
47153																0	2	0	478	0	0	0	0	0	0	0	462	14	0	0				
47247																0	777	246	3188	0	660	224	0	0	0	0	1386	119	0	0	software/license			
47256																0	214	95	502	24	24	0	0	0	0	0	169	0	0	0				
47452																0	36	0	316	0	43	0	0	0	0	0	237	0	0	0				
47500																55	1778	252	3812	212	349	0	0	0	0	0	1389	44	0	0				
48057																0	290	0	2980	91	112	0	0	0	0	0	1180	1398	0	0				
48150																0	116	0	465	0	20	0	0	0	0	0	329	0	0	0				
48374																0	4050	0	21696	409	1517	0	0	0	0	0	5483	10646	0	0				
48440																0	180	202	2551	21	23	0	0	0	0	0	357	1789	0	0				
48552																0	401	0	3022	64	75	0	0	0	0	0	707	1839	0	0				
48730																0	1315	1361	5748	18	740	722	0	0	0	0	2156	176	0	0	Accounts Receivable			
49054																0	709	0	2169	0	302	256	0	0	0	0	1158	0	0	0	Discount on Issued  CDs			
49148																0	403	0	2883	65	73	0	0	0	0	0	780	1627	0	0				
49241																0	2099	751	14327	319	504	0	0	0	0	0	4478	6495	0	0				
49344																0	2374	0	5198	155	538	273	0	0	0	0	508	1778	0	0	Rabi Trust			
49643																0	451	4	761	13	14	1	0	0	0	0	292	0	0	0	accounts receivable			
49652																0	438	177	2037	48	447	399	0	0	0	0	975	0	0	0	Accrued Income Tax Asset			
49821																0	3059	3674	30989	0	560	0	0	0	0	0	3632	20064	0	0				
49858																0	182	28	849	164	189	0	0	0	0	0	450	0	0	0				
49951																0	0	0	2290	0	248	0	0	0	0	0	1882	160	0	0				
50144																31	0	272	2931	54	93	0	0	0	0	0	446	2120	0	0				
50461																0	0	866	1271	0	47	0	0	0	0	0	358	0	0	0				
50546																0	365	0	1120	0	127	80	0	0	0	0	628	0	0	0	Prepaid Service Contracts			
50854																0	0	0	394	32	32	0	0	0	0	0	362	0	0	0				
50957																0	655	80	1499	59	135	56	20	0	0	0	629	0	0	0	other bank owned assets	computer software		
51253																96	398	0	6085	0	252	148	0	0	0	0	847	4588	0	0	Deferred Loan Fees			
51356																0	0	0	667	0	71	0	0	0	0	0	596	0	0	0				
51459																0	499	0	5636	93	93	0	0	0	0	0	2896	2148	0	0				
51730																9	173	0	793	22	59	18	0	0	0	0	561	0	0	0	UNPOSTED DEBITS			
51842																0	1088	218	3666	189	288	0	0	0	0	0	2072	0	0	0				
52410																0	364	80	841	61	70	0	0	0	0	0	327	0	0	0				
52456																0	10	9	164	0	0	0	0	0	0	0	145	0	0	0				
52719																0	3834	110677	385078	0	235702	28683	188041	0	0	0	5235	29630	0	0	Monthly Billing Receivable	Dividend Interest & Other		
