"IDRSSD"	RIAD3582	RIAD3583	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD3590	RIAD3591	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADB516	RIADB517	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	
	CHG-OFFS ON CONSTRCTN&LAND DEVLPMT	RECVRS ON CONSTRCTN&LAND DEVLPMT LNS	CHG-OFFS ON LNS SECURED BY FARMLAND	RECVRS ON LNS SECURED BY FARMLAND	CHG-OFFS ON LNS SECD BY MULTI-FAMILY	RECVRS ON LNS SECD BY MULTI-FMLY RES	CHG-OFFS ON LNS SECD BY NONFARM NONR	RECVRS ON LNS SECD BY NONFARM NONRES	CHG-OFF ON LS FINANCING RECEIVABLES	RECOV ON LEASE FINANCING RECEIVABLES	CHG-OFF ON LOANS TO DEPOSITORY INST	RECOV ON LOANS TO DEPOSITORY INST	RECOVERIES CREDITED TO RESERVES	RECOVERIES ON C&I LOANS	RECOV ON C & I LNS-U.S. ADDRESSES	RECOV ON C & I LNS-NON-U.S. ADDRES	RECOV ON LNS TO FGN GOVTS & INST	RECOV ON ALL OTHER LOANS	LOSSES CHARGED TO RESERVE	CHARGE-OFFS ON C&I LOANS	CHG-OFFS ON LNS TO FGN GOVTS & INST	CHG-OFFS ON ALL OTHER LOANS	CHG-OFFS ON C&I LNS-U.S. ADDRESSES	CHG-OFFS ON C&I LNS-NON-U.S. ADDRES	CHRGE-OFFS ON R.E. LNS-NON U.S. ADDR	CHRGE-OFFS ON LNS TO U.S. DEP INST	CHRGE-OFFS ON INS TO FOREIGN BANKS	CHARGE-OFFS ON LOANS TO FARMERS	RECOV ON R.E. LOANS-NON U.S. ADDRESS	RECOV ON LOANS TO U.S. DEPOSITORY IN	RECOVERIES ON LOANS TO FOREIGN BANKS	RECOVERIES ON LOANS TO FARMERS	CHG-OFFS OF LNS TO FINC COMMCL RE,CO	RECOVERS OF LNS TO FINC COMMCL RE,CO	CHG-OFFS OF RVLVG,OPEN-END LNS SECD	RECOVERS OF RVLVG,OPEN-END LNS SECD	CHRG-OFF ON LOANS IN FOREIGN OFFICES	RECVRS ON LOANS IN FOREIGN OFFICES	CHARGE-OFFS ON: CREDIT CARDS LOANS	RECOVERIES ON CREDIT CARDS LOANS	CHARGE-OFFS ON: OTHER INDIV LOANS	RECOVERIES ON: OTHER INDIV LOANS	RCVRS ON CLSD-ED LNS:SECD FRST LIENS	RCVRS ON CLSD-ED LNS:SECURD JR LIENS	CHRG-OFFS CLSD-END:SECURED 1ST LIENS	CHRG-OFFS CLSD-END:SECURED JR LIENS	UNCOLLBLE CRED CRD FEE&FIN CHGS	CHARGE-OFFS ALL OTHR LEASE FNC RECVB	1-4 FAM RES CNSTRTN LN CHARGE-OFFS	1-4 FAM RES CNSTRTN LN RECOVERIES	OTHR CNSTRCTN LN & LAND DEV CHARGE-O	OTHR CNSTRCTN LN & LAND DEV RECOVERI	LN SCD BY OWNER-OCCPD NONFARM CHARGE	LN SCD BY OWNER-OCCPD NONFARM RECOVE	LN SCD BY OTHR NONFARM NONRES CHARGE	LN SCD BY OTHR NONFARM NONRES RECOVE	CHG-OFF LEASE TO IND FOR HOME & FAM 	LEASE TO IND FOR HOUSE & OTHR EXP RE	RECOVERIES ALL OTHR LEASE FNC RCVBL	
37	0	0	0	0	0	0	0	25	0	0	0	0	85	0			0	1	108	0	0	15											0	0	0	0			0	0	88	57	2	0	5	0														
242	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	1	0	0	0						0				0	0	0	0	0			0	0	1	6	0	0	0	0														
279	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	26	0	0	0											0	0	0	0			0	0	26	1	0	0	0	0														
354	0	0	0	0	0	0	0	3	0	0	0	0	16	2			0	2	11	0	0	0						0				2	0	0	0	0			0	0	11	9	0	0	0	0														
457	0	0	0	0	0	0	0	0	0	0	0	0	33	0			0	30	161	46	0	0						0				30	0	0	0	0			0	0	82	3	0	0	33	0			0	0	0	0	0	0	0	0				
505	0	0	0	0	0	0	0	0	0	0	0	0	67	0		0	0	0	259	0	0	2		0	0		0	0	0		0	0	0	0	0	0			0	0	224	61	6	0	33	0			0	0	0	0	0	0	0	0	0	0		
1155	0	0	0	0	0	0	18	1	0	0	0	0	38	25			0	0	46	9	0	0											0	0	0	0			0	0	3	7	0	5	0	16			0	0	0	0	0	0	18	1				
1351	0	0	0	0	0	0	0	0	0	0	0	0	16	1			0	0	125	17	0	35						35				0	0	0	0	0			0	0	59	14	1	0	14	0	0													
1454	0	0	0	0	0	0	0	0	0	0	0	0	53	0		0	0	12	52	0	0	30		0	0		0	0	0		0	0	0	0	0	0			0	1	22	40	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
1557	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	3	0	0	0	0	0													
1632	26	0	0	0	0	0	0	25	0	0	0	0	101	32		0	0	10	81	21	0	0		0	0		0	0	0		0	10	0	0	0	0			0	0	34	31	3	0	0	0			0	0	26	0	0	25	0	0	0	0		
1669	0	0	0	0	0	0	0	49	0	0	0	0	125	17			0	0	278	34	0	0											0	0	0	0			0	0	216	57	2	0	28	0														
1829	0	0	0	0	0	0	0	0	0	0	0	0	280	2		0	0	0	210	144	0	0		0	0		0	0	0		0	0	0	0	0	0			7	5	59	35	238	0	0	0			0	0	0	0	0	0	0	0	0	0		
1856	0	0	0	0	0	0	2	0	0	0	0	0	9	0			0	9	21	19	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
2040	0	0	0	0	0	0	0	125	0	0	0	0	211	48			0	0	140	0	0	0											0	0	0	0			12	1	101	16	21	0	27	0														
2161	0	0	0	0	0	0	0	0	0	0	0	0	18	7			0	0	64	0	0	0											0	0	0	0			11	0	33	10	1	0	20	0														
2376	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
2451	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	9	0	0	0						0				0	0	0	0	0			0	0	9	0	0	0	0	0														
2554	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
2732	0	0	0	0	0	0	0	0	0	0	0	0	17	4		0	0	0	428	413	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	15	13	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
2750	1	0	0	0	0	0	20	0	0	0	0	0	2	0			0	0	128	0	0	77						77				0	0	0	0	0			0	0	30	0	2	0	0	0														
2938	0	0	0	0	0	0	399	100	0	0	0	0	271	106		0	0	17	1456	535	0	14		0	0		0	0	0		0	7	0	0	15	23			0	0	43	23	1	1	450	0			0	0	0	0	248	0	151	100	0	0		
3252	0	0	9	9	0	0	28	0	0	0	0	0	228	38			0	30	289	54	0	3						3				30	0	0	0	0			0	0	195	146	5	0	0	0														
3458	0	0	0	0	0	0	0	0	0	0	0	0	6	4			0	0	44	44	0	0						0				0	0	0	0	0			0	0	0	2	0	0	0	0														
3720	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	7	0	0	0											0	0	0	0			0	0	7	0	0	0	0	0			0	0	0	0	0	0	0	0				
3953	0	0	0	0	0	0	0	0	0	0	0	0	63	7			0	52	45	0	0	24						24				52	0	0	0	0			0	0	21	4	0	0	0	0			0	0	0	0	0	0	0	0				
4138	0	0	0	0	0	0	0	0	0	0	0	0	159	82			0	31	334	81	0	65											0	0	0	0			0	0	188	46	0	0	0	0			0	0	0	0	0	0	0	0				
4156	0	0	0	0	0	0	2	0	0	0	0	0	342	322			0	6	53	26	0	6						0				5	0	0	0	0			0	0	18	14	0	0	1	0			0	0	0	0	0	0	2	0				
4231	0	0	0	4	0	0	20	0	0	0	0	0	19	1			0	0	92	12	0	0											0	0	0	0			0	0	58	12	2	0	2	0														
4437	357	81	0	0	0	0	8	0	0	0	0	0	99	4			0	3	402	0	0	5											0	0	0	0			0	0	32	11	0	0	0	0			0	0	357	81	0	0	8	0				
4839	0	0	0	0	0	0	0	0	0	0	0	0	22	8			0	6	70	9	0	32											0	0	0	0			0	0	29	8	0	0	0	0			0	0	0	0	0	0	0	0				
5005	6	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	9	0	0	0		0	0		0	0	0		0	0	0	0	2	0			0	0	1	0	0	0	0	0			6	0	0	0	0	0	0	0	0	0		
5069	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
5135	0	0	0	0	0	0	0	0	0	0	0	0	25	0			0	0	54	0	0	0						0				0	0	0	4	0			8	2	42	19	4	0	0	0														
5210	0	0	0	0	0	0	0	0	0	0	0	0	13	10		0	0	0	16	6	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	10	3	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
5331	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	1	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
5461	0	0	0	0	0	0	0	0	0	0	0	0	1233	0		0	0	0	247	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	247	5	0	1228	0	0			0	0	0	0	0	0	0	0	0	0		
5751	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
6039	0	0	0	0	0	0	161	4	0	0	0	0	51	36			0	0	174	0	0	0											0	0	0	0			1	1	8	10	0	0	4	0			0	0	0	0	0	0	161	4				
6057	0	0	0	0	0	0	0	0	0	0	0	0	11	1			0	0	197	176	0	0						0				0	0	0	11	9			0	0	4	1	0	0	6	0														
6141	0	0	0	0	0	0	0	32	0	0	0	0	67	18			0	0	86	27	0	0						0				0	0	0	0	0			0	0	59	17	0	0	0	0														
6329	13	0	0	0	0	0	101	0	0	0	0	0	156	31		0	0	0	1556	133	0	12		0	0		0	0	0		0	0	0	0	0	0			59	11	1057	109	0	5	2	179			2	0	11	0	101	0	0	0	0	0		
6972	330	127	0	0	0	0	0	88	0	0	0	0	227	0		0	0	0	363	29	0	0		0	0		0	0	0		0	0	0	0	0	0			0	7	4	5	0	0	0	0			330	127	0	0	0	0	0	88	0	0		
7009	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
7045	0	0	0	0	0	0	0	0	0	0	0	0	20	0			0	0	77	0	0	0						0				0	0	0	0	0			3	0	74	20	0	0	0	0	0													
7157	0	0	0	0	0	0	0	0	0	0	0	0	18	0			0	0	63	34	0	0						0				0	0	0	0	0			0	0	29	18	0	0	0	0														
7456	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	73	73	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0	0													
7634	0	0	0	0	0	0	0	0	0	0	0	0	18	0			0	0	159	153	0	0											0	0	0	0			0	0	6	18	0	0	0	0														
8033	0	0	0	0	0	0	0	0	0	0	0	0	73	21			0	31	31	0	0	8						0				16	0	0	0	0			0	0	20	2	19	0	3	0														
8462	0	0	0	0	0	0	0	0	0	0	0	0	29	7			0	6	35	0	0	0						0				6	0	0	0	0			0	0	35	16	0	0	0	0														
8631	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	45	0	0	0											0	0	0	0			0	0	45	3	0	0	0	0														
9357	0	0	0	0	0	0	0	0	0	0	0	0	514	513		0	0	0	112	111	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	1	1	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
9553	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	4	3	0	0	0						0				0	0	0	0	0			0	0	3	0	0	0	0	0														
9807	6385	785	0	0	0	0	0	0	0	0	0	0	871	75		0	0	0	7598	1213	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	11	0	0			1236	0	5149	785	0	0	0	0	0	0		
9955	0	0	0	0	0	0	0	0	0	0	0	0	14	2			0	0	27	0	0	0						0				0	0	0	0	0			0	0	27	12	0	0	0	0														
10157	0	0	22	0	0	0	0	0	0	0	0	0	4	1			0	0	31	2	0	0						0				0	0	0	0	0			0	0	6	3	0	0	1	0														
10250	0	0	0	0	0	0	0	0	0	0	0	0	41	0		0	0	0	122	0	0	0		0	0		0	0	0		0	0	0	0	0	0			13	3	90	38	0	0	0	19			0	0	0	0	0	0	0	0	0	0		
10849	0	0	20	0	0	0	31	0	0	0	0	0	0	0			0	0	57	0	0	0											0	0	0	0			0	0	2	0	0	0	4	0			0	0	0	0	31	0	0	0				
10858	0	0	0	0	0	0	0	0	0	0	0	0	146	31		0	0	0	1532	449	0	0		0	0		0	0	0		0	0	0	0	0	0			829	0	254	115	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
11145	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	232	130	0	0											0	0	0	0			0	0	31	4	1	0	71	0			0	0	0	0	0	0	0	0				
11640	0	0	0	0	0	0	0	0	0	0	0	0	179	0			0	173	264	0	0	217						0				5	0	0	0	0			0	0	35	6	0	0	12	0														
11837	0	0	0	0	0	0	0	0	0	0	0	0	42	36			0	0	1	0	0	0											0	0	0	0			0	0	1	6	0	0	0	0			0	0	0	0	0	0	0	0				
12030	17	188	462	526	0	0	1324	568	0	0	0	0	3221	710		0	0	609	3726	1038	0	477		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	619	1	389	19			17	188	0	0	1324	568	0	0	0	0		
12058	107	0	0	0	0	0	15	4	0	0	0	0	109	15			0	25	245	11	0	67						34				2	0	0	0	0			0	0	5	26	39	0	40	0	0		107	0	0	0	0	0	15	4				
12142	0	0	0	0	0	0	16	0	0	0	0	0	107	0			0	89	274	90	0	119											0	0	0	0			3	0	46	18	0	0	0	0														
12245	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	1	0	0	0											0	0	0	0			0	0	1	2	0	0	0	0			0	0	0	0	0	0	0	0				
12311	14293	1	112	36	33	1	5573	1583	12069	2154	0	0	29702	7601	7601	0	0	2044	122979	25369	0	240	25369	0	0	0	0	165	0	0	0	12	0	0	19362	2648	0	0	0	6	41297	12303	249	1064	3904	562		3080	13821	1	472	0	3392	1282	2181	301	8989	1528	626	
12647	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	1	0	0	0						0				0	0	0	0	0			0	0	1	1	0	0	0	0			0	0	0	0	0	0	0	0				
12656	0	0	0	0	0	0	0	0	0	0	0	0	11	0			0	0	3	0	0	0						0				0	0	0	0	0			0	0	3	8	3	0	0	0														
12937	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	3	0	0	0											0	0	0	0			0	0	3	0	0	0	0	0			0	0	0	0	0	0	0	0				
12946	1	1	0	0	0	0	136	5	0	0	0	0	172	69		0	0	0	454	34	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	221	89	6	2	62	0			0	0	1	1	136	5	0	0	0	0		
12955	53	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	65	9	0	0											0	0	0	0			3	0	0	1	0	0	0	0			53	0	0	0	0	0	0	0				
13037	0	0	0	0	0	0	0	0	0	0	0	0	275	227			0	0	31	4	0	0											0	0	0	0			1	1	26	41	6	0	0	0			0	0	0	0	0	0	0	0				
13103	0	0	0	0	0	0	0	0	0	0	0	0	70	0		0	0	0	327	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	327	70	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
13251	0	0	0	0	0	0	0	0	0	0	0	0	35	0			0	26	86	16	0	15						0				2	0	0	0	0			0	0	20	9	0	0	0	35														
13457	0	0	0	0	0	0	0	0	0	0	0	0	11	0			0	11	129	70	0	59						59				11	0	0	0	0			0	0	0	0	0	0	0	0														
14052	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	9	0	0	0											0	0	0	0			0	0	0	4	0	0	9	0			0	0	0	0	0	0	0	0				
14155	0	0	0	0	0	0	0	0	0	0	0	0	70	17			0	6	311	143	0	2						2				6	0	0	0	0			0	0	133	45	2	0	33	0														
14258	0	0	0	0	0	0	0	0	0	0	0	0	6	1		0	0	0	47	19	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	28	5	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
14454	0	0	0	0	0	0	0	0	2	1	0	0	1	0			0	0	2	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
14650	0	0	0	0	0	0	0	0	0	0	0	0	63	0			0	0	67	0	0	0											0	0	0	0			0	0	23	62	1	0	44	0														
14753	0	0	0	0	0	0	0	0	0	0	0	0	2	1			0	0	3	0	0	3						3				0	0	0	0	0			0	0	0	1	0	0	0	0														
14865	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	3	0	0	0						0				0	0	0	0	0			3	0	0	3	0	0	0	0			0	0	0	0	0	0	0	0				
15536	0	0	0	0	179	0	239	45	2	190	0	0	371	100		0	0	0	715	273	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	22	36	0	0	0	0			0	0	0	0	0	0	239	45	0	0		
16337	0	0	0	0	0	0	0	0	0	0	0	0	51	0		0	0	0	168	27	0	15		0	0		0	0	0		0	0	0	0	0	0			0	0	126	51	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
16458	0	0	0	0	0	0	0	14	0	0	0	0	47	18			0	15	45	12	0	21											0	0	0	0			0	0	1	0	0	0	11	0			0	0	0	0	0	14	0	0				
16551	85	0	0	0	0	0	0	0	0	0	0	0	24	3			0	0	142	4	0	0											0	0	8	2			0	0	25	9	10	0	20	0			0	0	85	0	0	0	0	0				
16748	0	0	0	0	0	0	0	0	0	0	0	0	18	1			0	0	84	0	0	0											0	0	0	0			0	0	84	17	0	0	0	0														
16944	0	0	0	0	0	0	0	0	0	0	0	0	35	35			0	0	19	0	0	0											0	0	0	0			0	0	19	0	0	0	0	0														
16953	0	0	0	0	0	0	0	0	0	0	0	0	5	2			0	0	12	9	0	0						0				0	0	0	0	0			0	0	3	3	0	0	0	0														
17110	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0														
17147	221	11	1	0	105	1	156	1	0	0	0	0	306	29		0	0	5	2591	444	0	75		0	0		0	0	0		0	0	0	0	6	0			0	1	1001	192	48	18	314	268			65	11	156	0	68	1	88	0	0	0		
17259	0	0	0	0	0	0	0	0	0	0	0	0	16	2			0	14	29	0	0	29											0	0	0	0			0	0	0	0	0	0	0	0														
17464	371	0	58	40	0	0	0	0	0	0	0	0	1011	234		0	0	0	3605	1439	0	0		0	0		0	0	0		0	0	0	0	191	0			116	42	1235	477	195	23	195	0			0	0	371	0	0	0	0	0	0	0		
17839	126	12	0	0	0	0	0	1	0	0	0	0	56	6			0	0	224	53	0	0											0	0	1	0			0	0	44	19	15	3	0	0			0	0	126	12	0	1	0	0				
17950	0	0	0	2	0	0	0	0	0	0	0	0	45	6			0	36	87	0	0	77						0				0	77	36	0	0			0	0	10	1	0	0	0	0			0	0	0	0	0	0	0	0				
18050	0	0	0	0	0	0	0	0	0	0	0	0	30	8			0	1	237	44	0	2											0	0	0	0			0	0	191	21	0	0	0	0			0	0	0	0	0	0	0	0				
18135	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	10	0	0	0											0	0	0	0			0	0	0	0	0	3	0	10														
18377	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0														
18827	0	0	0	0	0	0	0	0	0	0	0	0	12	0			0	0	46	0	0	0											0	0	0	0			0	0	43	11	1	0	3	0			0	0	0	0	0	0	0	0				
18836	0	0	0	0	0	0	0	0	0	0	0	0	186	0			0	0	222	0	0	0											0	0	0	0			0	0	222	186	0	0	0	0			0	0	0	0	0	0	0	0				
18854	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
18957	0	0	0	0	0	0	0	22	0	0	0	0	24	0			0	1	259	224	0	28						23				0	0	0	0	0			3	0	4	1	0	0	0	0			0	0	0	0	0	22	0	0				
19356	0	0	0	0	0	0	0	0	0	0	0	0	23	4			0	0	26	0	0	0											0	0	0	0			0	0	17	8	11	0	9	0			0	0	0	0	0	0	0	0				
19730	0	0	0	0	0	0	0	0	0	0	0	0	67	1		0	0	53	296	28	0	206		0	0		0	0	0		0	0	0	0	0	0			0	0	3	11	2	0	19	40			0	0	0	0	0	0	0	0	0	0		
19936	0	0	0	0	0	0	276	234	0	0	0	0	251	3			0	0	385	67	0	0											0	0	0	0			0	0	42	14	0	0	0	0			0	0	0	0	10	0	266	234				
19972	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0	0													
20053	95	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	611	69	0	39						39				0	0	0	0	0			4	0	46	1	3	0	358	0			0	0	95	0	0	0	0	0				
20147	0	0	0	0	0	0	78	0	0	0	0	0	64	4			0	22	280	20	0	98											0	0	0	0			15	1	69	37	0	0	0	0			0	0	0	0	0	0	78	0				
20259	0	0	0	0	0	0	0	0	0	0	0	0	40	24			0	7	202	176	0	0											0	0	0	0			0	0	26	9	0	0	0	0														
20370	0	0	0	0	0	0	0	0	0	0	0	0	138	94			0	0	48	14	0	0											14	94	0	0			0	0	34	11	0	33	0	0			0	0	0	0	0	0	0	0				
20512	0	0	0	0	25	0	0	0	0	0	0	0	36	2			0	0	87	0	0	0											0	0	0	0			0	0	62	34	0	0	0	0														
20633	0	0	0	0	0	0	0	0	0	0	0	0	46	12			0	0	157	30	0	0											0	0	0	0			0	0	8	16	18	0	119	0			0	0	0	0	0	0	0	0				
20839	26	1	0	0	0	0	26	65	0	0	0	0	74	0			0	1	687	502	0	19											0	0	0	0			0	0	2	3	4	0	112	0			26	1	0	0	0	0	26	65				
20857	0	0	0	0	0	0	15	15	0	0	0	0	16	0			0	0	15	0	0	0						0				0	0	0	0	0			0	0	0	1	0	0	0	0														
20866	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	2	0	0	0											0	0	0	0			2	0	0	3	0	0	0	0			0	0	0	0	0	0	0	0				
21256	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	3	0	0	0											0	0	0	0			0	0	3	0	0	1	0	0														
21359	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	2	0	0	0	0														
21630	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	3	0	0	0											0	0	0	0			0	0	3	0	0	0	0	0														
21658	0	0	0	0	0	0	0	0	0	0	0	0	25	5			0	0	4	2	0	0						0				0	0	0	0	0			1	0	1	20	0	0	0	0			0	0	0	0	0	0	0	0				
22048	0	14	0	0	0	0	27	48	0	0	0	0	118	8			0	4	339	41	0	25						0				0	0	0	0	0			0	0	79	22	22	0	113	54			0	0	0	14	26	1	1	47				
22235	0	0	0	0	0	0	0	0	0	0	0	0	36	0		0	0	0	307	0	0	4		0	0		0	0	0		0	0	0	0	0	0			0	0	121	35	1	0	182	0			0	0	0	0	0	0	0	0	0	0		
22356	0	0	0	0	0	0	0	0	0	0	0	0	194	112			0	3	99	3	0	0						0				0	0	0	0	0			69	3	27	76	0	0	0	0			0	0	0	0	0	0	0	0				
22459	0	0	0	0	0	0	0	0	0	0	0	0	16	0			0	0	41	2	0	0						0				0	0	0	0	0			0	0	39	16	0	0	0	0														
22543	0	0	0	0	0	0	0	0	0	0	0	0	16	0			0	0	4	0	0	0											0	0	0	1			0	0	4	5	10	0	0	0			0	0	0	0	0	0	0	0				
22552	0	0	0	0	0	0	0	0	0	0	0	0	19	0			0	19	14	0	0	0						0				19	0	0	0	0			0	0	14	0	0	0	0	0			0	0	0	0	0	0	0	0				
22730	0	0	0	0	0	0	48	0	0	0	0	0	47	27			0	0	61	0	0	0											0	0	0	0			0	0	13	14	6	0	0	0														
22936	0	2	0	0	0	0	0	0	0	0	0	0	122	12			0	0	322	131	0	0											0	0	0	0			0	0	163	51	57	0	28	0			0	0	0	2	0	0	0	0				
22954	0	0	0	0	0	0	0	0	0	0	0	0	15	0			0	0	3	0	0	0						0				0	0	0	0	0			0	0	3	15	0	0	0	0	0		0	0	0	0	0	0	0	0				
23036	117	0	0	0	0	0	100	0	0	0	0	0	32	1		0	0	1	379	13	0	30		0	0		0	0	0		0	0	0	0	0	0			0	0	90	24	0	6	29	0			67	0	50	0	0	0	100	0	0	0		
23045	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0														
23241	0	0	0	5	54	6	158	99	0	0	0	0	1136	147		0	0	298	3785	621	0	1010		0	0		0	18	0		0	18	0	0	76	112			0	10	1279	320	128	11	507	80			0	0	0	0	143	8	15	91	0	0		
23456	0	0	0	0	0	0	0	0	0	0	0	0	14	1			0	0	10	0	0	0						0				0	0	0	0	0			0	0	10	13	0	0	0	0			0	0	0	0	0	0	0	0				
23504	0	0	0	0	0	0	0	0	0	0	0	0	62	11		0	0	0	100	98	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	2	51	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
23540	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	18	3	0	0											0	0	0	0			0	0	15	3	0	0	0	0														
23643	0	0	0	0	0	0	0	0	0	0	0	0	73	33			0	40	588	359	0	229											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
23755	0	7	0	0	0	0	0	0	0	0	0	0	8	0			0	0	21	10	0	0											0	0	0	0			0	0	11	1	0	0	0	0			0	0	0	7	0	0	0	0				
23812	48	0	0	0	0	0	0	0	16	9	0	0	111	70		0	0	0	324	110	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	150	32	0	0	0	0			48	0	0	0	0	0	0	0	0	0		
24006	0	0	0	0	0	0	0	0	0	0	0	0	5	1		0	0	0	36	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	36	4	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
24453	0	0	0	0	0	0	0	0	0	0	0	0	3	2			0	0	206	6	0	0											0	0	200	0			0	0	0	1	0	0	0	0														
24659	0	0	0	0	0	0	0	0	0	0	0	0	12	2			0	0	62	36	0	0						0				0	0	0	0	0			0	0	26	10	0	0	0	0														
24668	0	0	0	0	0	0	61	32	0	0	0	0	99	0			0	0	101	0	0	14											0	0	0	0			0	0	26	67	0	0	0	0			0	0	0	0	61	32	0	0				
24855	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	4	0	0	0						0				0	0	0	0	0			0	0	4	0	0	0	0	0														
