"IDRSSD"	RCFD0010	RCFD0022	RCFD0073	RCFD0074	RCFD0083	RCFD0085	RCFD0090	RCON0010	RCON0020	RCON0070	RCON0073	RCON0074	RCON0080	RCON0082	RCON0083	RCON0085	RCON0090	
	CASH AND DUE FROM DEPOSITORIES	CASH & CASH ITEMS IN PROCESS OF COLL	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	CASH AND DUE FROM DEPOSITORIES	CASH ITEMS IN PROCESS OF COLLECTION	BALANCES WITH BKS IN FGN COUNTRIES	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	CURR&COIN (U.S. & FGN) VAULT CASH	BALS DUE FROM DEPOSITORY INSTS IN US	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	
37								1809										
242								1329										
279								3028										
354								218										
439								9186										
457								1159										
505								9323										
1146								14756	6605	0	0	0	1362	3093	0	3093	3696	
1155								8060										
1351								1720										
1454								20134										
1557								1933										
1632								8080										
1669								13961										
1829								11680										
1856								778										
2040								3782										
2161								11933										
2376								9974	0	0	0	0	2809	7105	0	7105	60	
2451								242										
2554								873										
2732								17064	6209	0	0	0	3912	3945	0	3945	2998	
2750								1123										
2938								18231										
2956								3626										
3252								7895										
3458								4574										
3506								44583	23478	127	0	127	10660	1997	0	1997	8321	
3579								16901	46	0	0	0	2878	8045	0	8045	5932	
3720								4480										
3953								3549										
4138								6751										
4147								3681										
4156								3496										
4231								1562										
4437								6576										
4745								459										
4839								5032										
5005								5510										
5050								3563										
5069								1702										
5135								4706										
5210								25922	12177	0	0	0	7891	1240	0	1240	4614	
5247								22807	44	0	0	0	6497	14326	0	14326	1940	
5274								8018										
5331								9985										
5461								25615										
5751								1472										
5939								75712	37503	70	0	70	8293	17036	0	17036	12810	
6039								3773										
6057								751										
6141								2920										
6329								9616										
6972								49186	4052	0	0	0	7405	32219	0	32219	5510	
7009								6969	8	5000	5000	0	10	1926	0	1926	25	
7045								5676										
7157								2107										
7166								22956	9162	0	0	0	2064	11343	0	11343	387	
7456								1124										
7634								1759										
8033								2754										
8417								160760	0	0	0	0	0	135123	0	135123	25637	
8462								3535										
8547								13140	4	0	0	0	3252	5368	0	5368	4516	
8631								2090										
9115								119225	67625	0	0	0	23232	22138	0	22138	6230	
9160								32968										
9357								49723	19129	0	0	0	1948	17956	0	17956	10690	
9553								3522										
9807								107584	22178	0	0	0	3722	72061	0	72061	9623	
9955								7580										
10157								3495										
10250								11662										
10849								2731										
10858								15374	911	0	0	0	1787	12676	0	12676	0	
11145								7293										
11640								14089										
11837								1076										
12030								7971										
12058								4970										
12142								14561										
12245								2989										
12311	1202120	890381	0	0	0	92018	219721	1202120	703919	0			186462	92018			219721	
12357								3387										
12647								6320										
12656								447										
12937								8032										
12946								8531	4119	0	0	0	3400	116	0	116	896	
12955								6821										
13037								5178										
13103								17771	0	0	0	0	1903	15750	0	15750	118	
13251								2069										
13309								43899	5144	0	0	0	12536	1001	0	1001	25218	
13457								684										
14052								4296										
14155								2364										
14258								22148	6747	0	0	0	4194	390	0	390	10817	
14409	117674	90444	0	1622	0	25608	0	117673	4298	1622			86145	25608			0	
14454								681										
14650								4663										
14753								1622										
14865								2892										
14931								2462										
14940								6112										
15536								33420	14077	0	0	0	5419	12328	0	12328	1595	
16337								14418										
16458								5633										
16551								1964										
16748								3787										
16766								12758	1998	0	0	0	1036	8269	0	8269	1455	
16944								2012										
16953								1558										
17110								15169										
17147								32796	12099	0	0	0	9477	7064	0	7064	4156	
17259								1180										
17464								26713	19259	0	0	0	5035	726	0	726	1693	
17549								11261										
17839								5629										
17950								3402										
18050								11224										
18135								11740										
18368								18966	3654	0	0	0	1770	80	0	80	13462	
18377								7473										
18827								4626										
18836								6992										
18854								924										
18863								33083	20817	0	0	0	3313	8776	0	8776	177	
18957								3074										
19356								3447										
19730								136428	17140	0	0	0	11722	103979	0	103979	3587	
19936								9407										
19972								14645										
20053								1358										
20147								3662										
20259								3140										
20370								11585										
20512								3901										
20633								7527										
20754								300										
20839								4406										
20857								9305										
20866								3456										
21256								743										
21359								1365										
21630								4574										
21658								3077										
22048								4873										
22235								9283										
22356								5953										
22459								2740										
22543								6861										
22552								1163										
22730								2242										
22936								4356										
22954								2475										
23036								9500										
23045								2362										
23241								73506	23073	0	0	0	27296	20560	0	20560	2577	
23456								2283										
23504								22039	13641	0	0	0	6236	2162	0	2162	0	
23540								10094										
23643								12038										
23755								4989										
23812								38611	0	0	0	0	4178	27842	0	27842	6591	
24006								39222	11940	0	0	0	1689	13330	0	13330	12263	
24266								124176	17	0	0	0	27478	23515	0	23515	73166	
24453								1931										
24659								3338										
24668								15451										
24855								2406										
24949								12641	0	0	0	0	3904	8672	0	8672	65	
25357								5282										
25647								5535										
25852								14003	8	0	0	0	3811	10023	0	10023	161	
26149								1714										
26233								9277	0	0	0	0	3210	4879	0	4879	1188	
26242								4934										
26457								728										
26756								909										
26765								9281										
26859								27332										
26916								25197	1	0	0	0	2396	8796	0	8796	14004	
27548								14088	7651	0	0	0	3399	2382	0	2382	656	
