"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1257	RCFD1258	RCFD1259	RCFD1271	RCFD1272	RCFD1583	RCFD1594	RCFD1597	RCFD1658	RCFD1659	RCFD1661	RCFD1791	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD5612	RCFD5613	RCFD5614	RCFD5615	RCFD5616	RCFD5617	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDB578	RCFDB579	RCFDB580	RCFDC226	RCFDC240	RCFDC241	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1271	RCON1272	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1658	RCON1659	RCON1661	RCON1791	RCON2759	RCON2769	RCON3492	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3502	RCON3503	RCON3504	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON5612	RCON5613	RCON5614	RCON5615	RCON5616	RCON5617	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB578	RCONB579	RCONB580	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	
1351																																																												0	0	0									0	68	7	163	55	270	0	0	0		0	0	0	212	0	0	0	0	0	296	0	125	0	0	0						0	0	0	0	0	0	68	7	0	0	0	0	0	0	0	0	0	0	0	0	0	308	91	0	0	0	0	0	35	0	55	89	0	0	0	0	
1454																																																												0	0	0									420	82	0	146	0	80	0	0	0		185	0	0	0	0	372	0	0	0	51	0	28	0	0	0						0	0	0	0	0	0	82	0	420	0	0	0	0	0	0	0	0	0	33	0	0	287	5	0	0	0	0	0	0	0	31	0	0	0	0	0	
1557																																																												0	0	0									0	0	0	0	0	391	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1632																																																												0	0	0									0	0	0	137	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	32	0	0	0						0	0	0	0	0	0	411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	7	0	0	0	0	0	46	0	268	0	5	0	0	0	
1669																																																												0	0	0									0	0	0	491	43	698	0	0	0		0	0	0	0	0	0	0	0	0	214	0	0	0	0	0						0	0	0	0	0	0	9	4	6	0	0	0	0	0	0	0	0	0	0	0	0	607	66	13	0	0	0	0	154	0	667	115	28	4	0	0	
1829																																																												100	106	0									0	0	0	21	0	341	0	0	0		0	0	0	0	0	0	0	4	159	0	44	668	0	0	0						0	0	0	0	0	93	2	0	0	0	0	0	0	0	0	0	0	0	14	5	0	50	10	10	0	0	0	0	149	156	510	60	63	0	0	0	
1856																																																												0	0	0									0	0	0	2	11	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2	0	0	0	0	0	0	0	0	160	0	0	0	0	
2040																																																												0	0	0									0	0	0	1356	0	294	0	0	0		0	0	0	141	0	0	0	0	0	8	0	0	0	0	0						0	0	0	0	0	0	59	0	0	17	0	0	15	0	0	0	0	0	23	19	0	360	17	140	0	0	0	0	1048	0	1433	0	0	0	0	0	
2161																																																												0	0	0									0	0	0	94	0	9	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	259	12	0	0	0	0	0	0	0	624	0	0	0	0	0	
2376																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	44	2354	0	128	0	0	0	
2451																																																												0	0	0									0	0	0	5	0	0	0	0	0		0	0	0	0	0	0	0	0	0	121	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	9	0	0	0	0	0	0	0	34	0	0	0	0	0	
2554																																																												0	0	0									0	0	0	1	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	
2732																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	48	6	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750																																																												0	0	0									299	69	0	0	0	42	0	0	0		0	0	0	354	0	259	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	69	0	299	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	37	0	0	0	0	0	0	0	
2938																																																												0	0	0									0	0	0	609	0	620	0	0	0		704	0	31	0	0	0	0	0	0	1322	0	234	0	0	0						0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	48	68	0	0	0	0	25	14	681	27	232	0	0	0	
2956																																																												0	0	0									0	0	0	18	14	0	4	0	0		0	0	0	623	238	0	0	0	0	45	0	0	0	0	0						0	0	0	0	0	36	47	13	0	0	0	0	0	0	0	0	0	0	0	0	0	126	5	0	0	0	0	0	304	0	1041	70	0	0	0	0	
3252																																																												0	0	0									0	0	0	179	0	81	0	0	0		0	0	0	49	0	0	0	0	0	284	0	0	0	0	0						0	0	0	0	0	0	346	16	1240	2	0	0	2	0	0	0	0	0	0	0	0	302	24	62	0	0	0	0	0	0	29	0	0	0	0	0	
3458																																																												0	0	0									0	8	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	2	0	0	0						0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	20	0	56	0	0	0	0	0	
3506																																																												923	0	2696	0	0	0	0	0	0	0	0	0	0	0	133	0	2040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	544	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	233	0	0	0	0	1874	0	1146	0	0	0	0	0	
3579																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	996	116	186	0	0	0	0	307	0	0	0	0	0	0	67	530	173	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	866	93	0	0	0	0	0	986	0	936	512	84	0	0	0	
3720																																																												0	0	0									0	0	0	102	18	22	0	0	0		0	0	0	0	0	0	0	0	0	0	0	78	0	0	0						0	0	0	0	0	0	0	0	0	0	0	78	0	0	70	0	0	0	0	0	0	136	16	0	0	0	0	0	70	0	137	0	0	0	0	0	
3953																																																												0	0	0									0	29	0	81	0	131	0	0	0		0	0	0	110	0	86	661	0	0	0	0	34	0	0	0						0	0	0	0	0	0	29	0	184	139	0	0	121	0	0	0	0	0	0	0	0	96	6	37	0	0	0	0	142	0	20	0	0	5	0	0	
4138																																																												0	0	0									0	0	0	64	45	45	0	0	0		758	102	96	0	0	0	0	0	172	420	0	0	0	0	0						0	0	0	118	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	95	0	0	0	0	0	44	0	1490	391	0	0	0	0	
4147																																																												0	0	0									0	0	0	117	0	41	0	0	0		0	0	0	0	0	0	0	0	0	0	0	1265	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	2	0	80	0	7	0	0	0	0	0	0	0	0	0	0	0	0	
4156																																																												0	0	0									217	184	105	241	99	184	0	0	0		656	0	248	224	0	69	0	0	0	66	0	0	0	0	0						0	0	0	0	0	19	184	105	217	0	0	0	0	0	0	0	0	0	0	0	0	172	33	66	0	0	0	0	120	0	161	108	0	0	0	0	
4231																																																												0	0	0									0	0	0	27	0	152	0	0	0		0	0	0	162	0	64	0	0	0	76	0	208	0	0	0						0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	59	0	0	0	0	90	0	903	0	0	0	0	0	
4437																																																												0	0	0									0	0	0	227	0	117	0	0	128		0	0	0	0	0	0	0	0	0	0	0	215	0	0	0						0	0	0	29	0	5	0	0	0	0	0	117	0	0	97	0	0	0	0	0	0	75	0	29	0	0	0	0	412	0	272	0	26	0	0	0	
4745																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	6	0	0	0	0	0	21	0	49	0	0	0	0	0	
4839																																																												0	0	0									0	0	0	3	0	0	0	0	0		0	0	246	0	0	0	0	0	131	1099	0	203	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	30	39	0	0	0	0	111	215	5	0	57	48	0	0	
5005																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	389	14	1147	0	0	0	0	0	
5050																																																												0	0	0									0	0	0	1461	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335	3	122	0	0	0	0	0	0	325	30	0	0	0	0	
5069																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	237	2051	0	0	0	0	0	0	0	0	3710	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2725	0	0	0	0	
5135																																																												0	0	7									311	61	27	245	0	26	56	0	390		0	0	0	53	0	0	0	0	0	476	0	39	0	0	0						0	0	0	0	0	0	61	27	311	0	0	239	0	0	215	0	0	0	11	0	13	324	1	92	0	0	0	0	127	43	581	0	31	68	0	0	
5210																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	9	0	0	80	0	0	93	0	0	159	0	371	0	0	0	0	0	0	0	0	0	0	0	20	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	170	0	2210	875	323	151	0	0	
5247																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	3555	0	0	0	0	0	0	0	0	1987	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	28	3	0	0	0	0	0	0	0	0	0	0	0	0	0	197	40	0	0	0	0	0	0	0	1093	20	640	0	0	0	
5274																																																												0	0	0									0	0	0	0	19	283	0	0	0		0	0	0	0	0	0	0	0	0	0	50	162	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	147	0	0	0	0	1088	0	45	0	0	0	0	0	
5331																																																												0	0	0									0	0	0	134	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	190	0	0	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5461																																																												0	0	0									0	0	0	100	9	14	0	0	0		0	0	0	900	0	0	0	0	0	396	0	0	0	0	0						0	0	0	0	0	0	0	40	0	0	0	14	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	81	0	0	
5751																																																												0	0	0									49	5	0	1	0	22	0	0	0		0	0	0	0	0	131	0	0	0	0	0	19	0	0	0						0	0	0	0	0	0	5	0	49	0	0	169	0	0	152	0	0	0	0	0	0	61	0	41	0	0	0	0	38	0	95	0	20	0	0	0	
5939																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	536	0	717	0	0	0	0	497	0	0	0	0	0	0	0	0	2759	0	9648	0	0	0	0	0	0	0	0	0	0	0	204	0	427	0	0	0	671	0	1316	671	0	1316	0	0	0	0	0	0	93	0	52	0	0	0	0	8688	199	6653	0	211	0	0	0	
6039																																																												0	0	0									0	0	104	55	0	1143	0	0	0		0	0	0	0	0	22	0	0	0	0	0	471	0	0	0						0	0	0	0	0	0	3	105	0	0	0	0	0	0	0	0	0	0	30	3	0	79	22	197	0	0	0	0	47	0	130	0	0	0	0	0	
6057																																																												0	0	0									0	0	0	6	0	0	0	0	0		0	0	0	0	0	0	0	0	0	65	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	141	0	0	0	0	0	0	0	
6141																																																												0	0	0									0	0	0	6	25	7	0	0	0		0	0	0	0	0	0	0	0	0	4	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	0	0	0	0	0	0	0	4	0	0	0	0	0	
6329																																																												0	0	0									0	0	0	271	0	611	0	0	0		19	0	85	0	0	0	0	0	0	848	0	2572	0	0	0						0	0	0	0	0	0	0	0	0	0	0	984	0	0	671	0	0	0	16	0	15	672	26	55	0	0	0	0	192	46	327	7	37	0	0	0	
6972																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	328	12	0	20	0	61	0	420	0	2005	0	0	0	0	0	0	623	0	1028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	6	0	25	0	49	0	0	0	0	0	66	489	0	22	0	0	0	
7009																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7045																																																												0	0	0									0	0	0	3	86	0	0	0	0		0	0	0	471	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	52	6	0	519	107	10	0	0	0	0	0	0	355	19	0	0	0	0	
7157																																																												0	0	0									27	2	48	162	2	15	0	0	0		0	0	0	0	0	58	0	0	0	0	0	31	0	0	0						0	0	0	0	0	0	2	48	27	0	0	0	0	0	0	0	0	0	0	0	0	98	12	22	0	0	0	0	0	0	182	5	0	0	0	0	
7166																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7456																																																												0	0	0									0	241	293	159	91	0	0	0	0		0	0	0	51	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	241	293	0	0	0	0	0	0	0	0	0	0	0	0	0	55	9	0	0	0	0	0	0	0	0	0	0	0	0	0	
7634																																																												0	0	0									0	0	0	157	194	518	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	100	69	0	0	0	0	46	0	0	24	0	0	0	0	
8033																																																												0	0	0									259	190	500	440	369	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	367	0	0	190	500	259	145	501	164	131	451	148	0	0	0	0	0	0	296	3	38	0	0	0	0	0	0	0	0	0	0	0	0	
