"IDRSSD"	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	
1351	0	0	0	0	0	50987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	446	1274	0	0	2062	20474	12241	0	38	0	3500	0	0	0	0	0	0	0	0	0	0	7391	43596	0	0	0	0	0	2799	0	0	0	0	-351	193	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1290	0	0	0	1290	0	0	0	2508	29208	19632	47878	0	5842	9816	47878	63536	0	3960	3960	13614	0	
1454	0	0	0	0	0	126293	0	0	0	17677	17677	0	17677	0	0	0	0	127	0	0	0	0	0	0	5698	14436	0	0	0	0	0	0	2509	7312	109815	2614	0	0	0	0	2986	0	0	0	145	25316	100832	0	0	0	0	0	7552	127	66	845	0	1816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13076	168918	30916	107346	0	33784	15458	107346	156588	0	26000	26000	28235	0	
1557	0	0	0	0	0	18384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	1791	0	0	0	2439	0	0	540	0	6501	0	908	0	0	0	0	0	0	0	0	2998	15386	0	0	0	0	0	912	0	0	0	0	173	40	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	572	0	0	0	572	0	0	0	142	12784	2998	17818	0	2557	1499	17818	21874	0	2053	2053	5622	0	
1632	0	0	0	0	0	212689	0	0	0	3399	3399	0	55	0	3344	0	0	0	0	0	0	0	0	0	1564	6516	0	0	0	0	0	0	1003	36	30090	1656	0	0	0	0	0	0	0	0	5575	35467	171647	0	0	0	0	0	11108	0	0	1423	0	-1825	281	0	0	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8498	0	0	0	8498	0	0	0	1600	43659	37404	193174	0	8732	18702	193174	220608	0	0	0	19872	0	
1669	0	0	0	0	0	67611	0	0	0	0	0	0	0	0	0	0	0	2185	0	0	0	0	0	0	10122	3841	0	0	0	93425	1965	0	1895	8538	32416	0	0	0	0	0	0	0	0	0	0	40375	27237	0	0	0	0	0	6424	2203	158	2305	200	2549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18818	142136	42540	28795	0	28427	21270	28795	78492	0	10149	10149	36774	0	
1829	0	0	0	0	0	165102	0	0	0	374	374	0	0	0	374	0	0	0	0	0	0	0	0	0	6349	5331	0	0	0	0	0	0	6050	9938	92723	4709	3061	0	0	0	0	0	0	0	88	58036	106978	0	0	0	0	0	6877	0	53	2067	243	3667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5615	0	0	0	5615	0	0	0	16340	100209	62988	120541	0	20042	31494	120541	172077	0	0	0	35728	0	
1856	0	0	0	0	0	6022	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	144	634	0	0	0	0	0	0	186	46	30880	0	0	0	0	0	0	0	0	0	0	1733	4289	0	0	0	0	0	1705	66	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	175	0	0	0	190	32375	1733	6103	0	6475	867	6103	13445	0	861	861	2321	0	
2040	0	0	0	0	0	114710	0	0	0	494	494	0	0	0	494	0	0	0	0	0	0	0	0	0	1105	2677	0	0	0	479	0	0	1305	499	16844	2360	1076	0	0	0	487	0	0	0	1438	40253	73019	0	0	0	0	0	4909	0	0	897	0	-187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1604	26308	43100	78601	0	5262	21550	78601	105413	0	3973	3973	13523	0	
2161	0	0	0	0	0	49755	0	0	0	72	72	72	0	0	0	0	0	0	0	0	0	0	0	0	1235	10698	0	0	356	0	0	0	397	203	24082	0	0	0	0	0	0	0	0	0	0	22749	27006	0	0	0	0	0	4284	0	138	60	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2004	40295	22749	31089	0	8059	11375	31089	50523	0	5455	5455	9094	0	
2376	0	0	0	0	0	338037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2869	7105	0	0	38280	384241	0	0	2755	35856	160209	0	2000	0	0	0	0	0	0	0	402	257568	80068	0	0	0	0	0	20612	0	0	6250	0	-3417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77005	562207	257568	96430	0	112441	128784	96430	337655	0	4000	4000	104402	0	
2451	0	0	0	0	0	13264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	211	0	0	0	458	0	0	11	0	450	0	0	0	0	0	0	0	0	0	0	4617	8647	0	0	0	0	0	566	0	0	0	0	-136	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	1249	4617	9215	0	250	2309	9215	11774	0	130	130	1179	0	
2554	0	0	0	0	0	3567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	873	0	0	2	6	0	0	3	0	1600	150	0	0	0	0	0	0	0	0	0	80	3487	0	0	0	0	0	197	0	0	0	0	-57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3879	230	3684	0	776	115	3684	4575	0	1400	1400	722	0	
2732	0	0	0	0	0	309494	0	0	0	4677	4677	0	0	0	4677	0	0	1486	0	0	0	0	0	0	6910	10154	0	0	0	0	0	0	2059	0	62899	3299	2065	0	0	0	0	0	0	0	1273	71030	237191	0	0	0	0	0	10424	1486	181	0	0	740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7091	94576	74329	252690	0	18915	37165	252690	308770	0	20250	20250	49403	0	
2750	0	0	0	0	0	30169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	606	517	0	0	0	0	0	0	216	1552	8186	100	0	0	0	0	0	0	0	226	235	1993	27715	0	0	0	0	0	1934	0	6	189	0	-571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2390	9827	2093	29454	0	1965	1047	29454	32466	0	700	700	4599	0	
2938	0	0	0	0	0	211006	0	0	0	2002	2002	0	0	0	2002	0	0	0	0	0	0	0	0	0	3466	14765	0	0	0	0	0	0	1714	93	38539	3065	0	0	0	0	0	0	0	0	0	35701	175305	0	0	0	0	0	15106	0	0	2275	0	-1868	271	0	0	0	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4247	0	0	0	4247	0	0	0	3559	55579	38766	194656	0	11116	19383	194656	225155	0	0	0	20288	0	
2956	0	0	0	0	0	59268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1213	2413	0	0	0	0	0	0	335	47	28474	520	25	0	0	0	0	0	0	0	0	24449	34819	0	0	0	0	0	3154	0	0	0	0	-380	14	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	66	0	0	0	1260	54262	24969	38078	0	10852	12485	38078	61415	0	23375	23375	12919	0	
3252	0	0	0	0	0	62163	0	0	0	140	140	0	0	0	140	0	0	0	0	0	0	0	0	0	1714	6181	0	0	0	6668	916	214	300	0	13208	881	1420	0	0	0	0	0	0	0	343	1259	60561	0	0	0	0	0	3851	0	15	215	25	-940	138	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	37	0	0	0	1729	26615	3081	66106	0	5323	1541	66106	72970	0	0	0	10066	0	
3458	0	0	0	0	0	8990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4574	0	0	0	0	1794	122	184	5847	0	0	0	0	0	0	0	0	0	0	1750	7240	0	0	0	0	0	398	0	0	0	0	-225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	7144	1750	14006	0	1429	875	14006	16310	0	1297	1297	2223	0	
3506	0	0	0	0	0	805084	31	31	31	0	0	0	0	0	0	0	46	58492	0	70	0	0	0	0	18981	25602	0	0	0	23770	601	100	6537	47673	260214	1825	0	0	0	0	0	0	0	0	275	199279	605530	0	0	0	0	0	119832	1493	57441	2897	0	-1507	1058	0	0	0	1058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7517	7517	6916	0	601	0	0	0	0	0	0	0	21973	0	0	0	21973	0	0	0	131011	323758	202306	686693	0	64752	101153	686693	852598	0	11000	11000	76146	0	
3579	0	0	0	0	0	244210	0	0	0	2090	2090	0	2090	0	0	0	0	9052	0	0	0	0	0	0	8810	8091	0	0	0	0	0	0	2042	0	35422	2027	6993	0	0	0	0	0	0	0	0	100778	143432	0	0	0	0	0	23197	9052	0	2809	0	8206	206	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8810	48728	102805	161761	0	9746	51403	161761	222910	0	110	110	19412	0	
3720	0	0	0	0	0	73024	0	0	0	45	45	0	0	0	45	0	0	0	0	0	0	0	0	0	3896	584	0	0	0	13308	1065	0	739	660	38789	0	0	0	0	0	864	0	0	0	6730	27064	39230	0	0	0	0	0	5297	201	0	554	563	-192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	796	0	0	19	777	0	0	0	4556	64521	29575	44031	0	12904	14788	44031	71723	0	4556	4556	17399	0	
3953	0	0	0	0	0	47052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	470	3079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13414	0	0	14659	9007	23386	0	0	0	0	0	4121	0	0	288	0	-1123	490	0	0	0	490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	470	23401	9007	41123	0	4680	4504	41123	50307	0	5375	5375	6084	0	
4138	0	0	0	0	0	104856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2142	4609	0	0	0	0	0	0	1496	1353	46214	1055	0	0	0	0	0	0	0	0	0	54726	50130	0	0	0	0	0	6771	0	18	783	906	360	0	0	0	0	0	498	0	0	0	498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3513	51988	56687	55692	0	10398	28344	55692	94434	0	382	382	15563	0	
4147	0	0	0	0	0	58653	0	0	0	1108	1108	0	0	0	1108	0	0	0	0	0	0	0	0	0	3469	212	0	0	0	0	0	0	1201	92	21102	865	1150	0	0	0	0	54	0	0	1059	15062	42532	0	0	0	0	0	8888	0	0	2928	0	720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3561	33944	15927	50804	0	6789	7964	50804	65557	0	8643	8643	12331	0	
4156	0	0	0	0	0	74306	0	0	0	661	661	0	0	0	661	0	0	1783	0	0	0	0	0	0	471	3025	0	0	0	0	0	0	953	0	20981	3814	604	0	0	0	0	1305	0	0	0	13825	60481	0	0	0	0	0	10796	1783	0	617	0	1454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	889	0	0	888	0	0	0	0	471	24623	18527	71447	0	4925	9264	71447	85636	0	0	0	11803	0	
4231	0	0	0	0	0	43925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1562	0	0	0	0	0	0	933	0	51018	5490	0	0	0	0	0	0	0	0	0	10783	33142	0	0	0	0	0	2132	0	0	0	0	191	0	0	0	0	0	44	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52580	16273	35318	0	10516	8137	35318	53971	0	0	0	11519	0	
4437	0	0	0	0	0	119794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1138	5438	0	0	0	4926	1640	0	227	0	19106	0	0	0	0	0	0	0	0	0	0	44983	74811	0	0	0	0	0	4476	0	59	719	212	-879	0	0	0	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	0	0	151	109	0	0	0	1197	36704	46986	78413	0	7341	23493	78413	109247	0	6515	6515	11930	0	
4745	0	0	0	0	0	4961	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	116	343	0	0	401	2937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1379	3582	0	0	0	0	0	197	13	0	0	0	-45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	517	3810	1379	3766	0	762	690	3766	5218	0	530	530	1069	0	
