"IDRSSD"	RCON1039	RCON1041	RCON1042	RCON1043	RCON1044	RCON1209	RCON1280	RCON1281	RCON1282	RCON1374	RCON1752	RCON2155	RCON2163	RCON2192	RCON2920	RCON2941	RCON3129	RCON3190	RCONA510	RCONB989	RCONB995	
22235											600	0			0			12000	0	0	0	
22356											939	0			0			320	10	0	2705	
22459											442	0			0			610	0	0	3376	
22543											176	0			0			77	0	0	0	
22552											235	0			0			700	0	0	0	
22730											253	0			0			951	0	0	1947	
22936											408	0			0			452	0	0	0	
22954											535	0			0			5897	74	0	0	
23036											0	0			0			172	0	0	3879	
23045											213	0			0			0	0	0	0	
23241											32827	0			0			514842	41064	0	295754	
23456											258	0			0			606	0	0	0	
23504											1642	0			0			1236	0	0	0	
23540											576	0			0			0	0	0	0	
23643											523	0			0			553	0	0	0	
23755											381	0			0			1000	0	0	0	
23812											4297	0			0			31368	873	0	0	
24006											2476	0			0			0	7	0	0	
24266											1716	0			0			6354	0	0	0	
24453											151	0			0			0	0	0	0	
24659											0	0			0			0	0	0	0	
24668											562	0			0			480	0	0	5572	
24855											19	0			0			0	0	0	0	
24949											6024	0			0			25260	0	0	151	
25357											246	0			0			4500	0	0	0	
25647											0	0			0			0	0	0	0	
25852											1260	0			0			21025	0	0	2143	
26149											0	0			0			0	0	0	1090	
26233											1381	0			0			1002	4000	0	0	
26242											2873	0			0			18950	0	0	12917	
26457											0	0			0			0	0	0	0	
26756											79	0			0			1100	0	0	0	
26765											229	0			0			0	0	0	0	
26859											2210	0			0			31645	0	0	0	
26916											1980	0			0			5000	0	0	3364	
27548											4729	0			0			46600	0	0	9373	
27614											1223	0			0			0	0	0	5446	
27838											4143	0			0			200	90	0	0	
27847											519	0			0			8072	0	0	0	
28013											12439	0			0			2800	9161	0	249807	
28152											314	0			0			2301	0	0	0	
28255											649	0			0			0	0	0	0	
28349											790	0			0			0	0	0	503	
28406											2655	0			0			0	47332	0	0	
28572											912	0			0			8896	2929	0	0	
28732											84	0			0			0	0	0	0	
29104											6769	0			0			125000	49840	0	104526	
29159											68	0			0			312	600	0	0	
29252											872	0			0			7500	0	0	0	
29636											2099	0			0			36420	0	0	0	
29850											0	0			0			110	0	0	0	
29944											0	0			0			0	0	0	0	
29953											421	0			0			8275	0	0	0	
30025											1101	0			0			0	0	0	10405	
30052											141	0			0			0	0	0	0	
30146											240	0			0			0	0	0	0	
30155											975	0			0			15810	500	0	0	
30258											490	0			0			8435	515	0	575	
30418											0	0			0			0	0	0	36212	
30502											3355	0			0			47000	3039	0	5030	
30650											525	0			0			1000	0	0	0	
30810											6210	0			0			1512865	0	0	0	
30856											763	0			0			200	0	0	7263	
31134											266	0			0			5000	0	0	0	
31152											989	0			0			19453	0	0	0	
31255											817	0			0			1560	0	0	815	
31303											27500	235			235			552248	2005	0	39420	
31657											0	0			0			0	0	0	0	
31826											738	0			0			1000	100	0	0	
31835											610	0			0			10400	0	0	0	
32159											652	0			0			782	0	0	0	
32234											43	0			0			0	0	0	11475	
32766											24	0			0			0	0	0	0	
33147											704	0			0			5000	0	0	0	
33259											669	0			0			0	0	0	895	
33268											75	0			0			0	0	0	0	
33549											10	0			0			0	0	0	0	
33727											1245	0			0			232	0	0	0	
33754											0	0			0			0	0	0	0	
33772											5565	0			0			0	2000	0	11461	
33839											117	0			0			500	0	0	0	
33857											550	0			0			3500	0	0	0	
34153											3692	0			0			18595	2807	0	0	
34359											306	0			0			1000	0	0	0	
34425											1324	0			0			0	0	0	4888	
34434											587	0			0			14	0	0	0	
34452											57	0			0			0	57	0	0	
34537											4260	0			0			65000	1919	0	51294	
34555											1091	0			0			900	0	0	25	
34742											1612	0			0			32229	0	0	0	
34836											0	0			0			0	0	0	0	
34863											0	0			0			0	0	0	0	
35057											260	0			0			4166	0	0	0	
35244											3314	0			0			9935	0	0	4251	
35301	3054053	11416676	1945763	1660479	0	0	4123261	6491484	346881	29207738	227476	0	0	46753223	0	2937283	38290008	924040	169141	421850	13555086	
35570											87241	0			0			827	59969	0	1744000	
35646											140	0			0			0	114	0	0	
35842											304	0			0			0	0	0	0	
35936											0	0			0			0	0	0	0	
36054											2294	0			0			27066	0	0	0	
36344											2290	0			0			19000	0	0	13814	
36456											123	0			0			1835	0	0	0	
36830											690	0			0			164	0	0	0	
36858											750	0			0			0	0	0	5414	
36933											362	0			0			1433	500	0	0	
37051											55	0			0			0	0	0	0	
37341											19	0			0			0	0	0	0	
37350											101	0			0			700	0	0	0	
37378											147	0			0			0	4003	0	0	
37435											1692	0			0			25095	0	0	3835	
37640											2810	0			0			24540	1875	0	2938	
37659											95	0			0			0	0	0	0	
37743											249	0			0			0	3050	0	0	
37949											1162	0			0			9323	0	0	4645	
38441											96	0			0			0	0	0	0	
38478											3513	0			0			5003	0	0	1955	
38526											976	0			0			10234	2234	0	0	
38535											1252	0			0			5000	375	0	2140	
38740											2288	0			0			37609	0	0	0	
39327											0	0			0			190	0	0	4107	
39420											3901	0			0			69425	0	0	17080	
39475											4714	0			0			44975	2419	0	0	
39756											1179	0			0			572	0	0	0	
39934											884	0			0			10000	200	0	0	
40033											293	0			0			0	2586	0	0	
40305											11974	0			0			109341	40	0	23995	
40350											60	0			0			657	0	0	0	
40707											870	0			0			5000	0	0	0	
40855											377	0			0			6081	0	0	0	
41245											45	0			0			0	0	0	387	
41553											99	0			0			0	0	0	0	
41629											533	0			0			4750	0	0	0	
41647											11385	0			0			46418	0	0	21618	
41759											66	0			0			0	0	0	0	
41825											0	0			0			0	0	0	0	
41937											280	0			0			99	0	0	0	
41955											129	0			0			1535	0	0	0	
42037											59	0			0			0	500	0	0	
42055											327	0			0			0	0	0	0	
42354											188	0			0			0	0	0	0	
42420											40452	0			0			707840	26402	0	385458	
42448											1503	0			0			22280	983	0	0	
42457											2	0			0			20	0	0	0	
42541	0	0	485754	299463	0	27497	25052	14349	0	852163	60847	394	0	18998001	394	189222	17428637	972859	48	621154	674106	
43052											2509	0			0			6652	555	0	565	
43155											711	0			0			10500	2120	0	0	
43173	0	92906	167630	1073591	935	172138	32175	39031	0	1578406	33668	4426	25087	5122421	4426	0	4725438	397574	0	0	0	
43324											656	0			0			88	0	0	0	
43351											0	0			0			0	0	0	0	
43454											2	0			0			0	0	0	0	
43511											4086	0			0			71339	6000	0	2178	
43641											625	0			0			6082	0	0	0	
43744											1166	0			0			1000	0	0	0	
43856											274	0			0			0	1404	0	0	
43959											0	0			0			0	0	0	0	
44040											627	0			0			4453	250	0	0	
44134	0	58081	27284	29471	0	15693	0	0	5	130534	3545	2544	0	1682718	2544	137130	1388161	210000	0	0	14087	
44433											2163	451			451			28083	18000	0	3833	
44451											57	0			0			1210	0	0	0	
44602											13742	0			0			24076	0	3077928	9013	
44741											493	0			0			900	0	0	6100	
44750											341	0			0			0	1215	0	0	
44929											380	0			0			1124	0	0	363	
45038											0	0			0			0	0	0	0	
45047											287	0			0			8311	2292	0	0	
45056											0	0			0			0	0	0	0	
45270											236	0			0			0	0	0	0	
45430											501	0			0			9975	175	0	0	
45458											34	0			0			0	0	0	0	
45551											4210	0			0			26581	7	0	1000	
45560											6510	0			0			87214	0	0	0	
45627											45582	0			0			822310	0	0	217720	
45775											458	0			0			0	7998	0	0	
46053											792	0			0			2250	0	0	0	
46941											416	0			0			325	0	0	0	
47153											2	0			0			0	0	0	0	
47247											709	0			0			100	0	0	0	
47256											186	0			0			3015	0	0	0	
47377											7168	0			0			93000	0	0	29569	
47452											36	0			0			0	0	0	0	
47500											1161	0			0			0	3584	0	0	
47658											4	0			0			0	0	0	0	
48057											169	0			0			0	0	0	0	
48150											144	0			0			1812	0	0	0	
48374											3828	0			0			64522	4171	0	523	
48440											3	0			0			0	0	0	0	
48552											274	0			0			2300	0	0	0	
48673											183	0			0			0	0	0	0	
48730											2403	0			0			0	0	0	0	
49054											269	0			0			0	0	0	0	
49148											357	0			0			275	0	0	0	
49241											1306	0			0			11002	0	0	0	
49344											2412	0			0			31171	0	0	0	
49362											69280	0			0			15271	0	0	143379	
49540											475	0			0			746	0	0	316	
49643											906	0			0			0	0	0	0	
49652											328	0			0			5269	0	0	0	
49821											1277	0			0			20108	500	0	0	
49858											179	0			0			847	0	0	0	
49951											0	0			0			0	0	0	0	
50144											0	0			0			0	0	0	0	
50461											0	85			85			0	0	0	0	
50546											666	0			0			11000	0	0	0	
50854											0	0			0			0	0	0	0	
50957											388	0			0			528	0	0	0	
51253											334	0			0			1780	499	0	0	
51347											586	0			0			4850	0	0	500	
51356											0	0			0			0	0	0	0	
51459											437	0			0			0	0	0	0	
51730											66	0			0			0	477	0	0	
51842											398	0			0			0	103	0	0	
51972											1596	0			0			8859	173	0	0	
52410											313	0			0			0	0	0	0	
52456											11	0			0			0	0	0	0	
52719											2334	0			0			292965	0	1943480	0	
52951											69	0			0			0	0	0	0	
53015											9	0			0			0	0	0	0	
53033	14646	0	7983	47895	0	0	0	0	0	70524	11863	167	0	1728100	167	0	1302933	0	0	245022	256951	
53051											5	0			0			0	0	0	0	
53239											0	0			0			0	0	0	0	
53453											113	0			0			0	0	0	0	
53752											45	0			0			0	1285	0	0	
54049											838	0			0			294	0	0	0	
54058											667	0			0			13073	0	0	0	
54357											0	0			0			0	0	0	0	
54375											6860	0			0			75060	0	0	27054	
54441											117	0			0			0	0	0	2433	
54656											357	0			0			4000	0	0	0	
55019											771	0			0			0	0	64110	10163	
55176											1792	0			0			10000	0	0	0	
55251											623	0			0			800	0	0	0	
55336											250	0			0			0	0	0	0	
55635											222	0			0			0	0	0	0	
55653											452	0			0			5500	0	0	7439	
55916											90	0			0			0	0	0	0	
56230											259	0			0			2000	0	0	0	
56258											428	0			0			2237	0	0	0	
56351											885	0			0			2755	0	0	0	
56427											214	0			0			0	1000	0	0	
56548											466	0			0			4000	540	0	0	
56557											6796	0			0			35490	0	0	129267	
56717											601	0			0			4000	0	0	14117	
56726											428	0			0			0	0	0	0	
57040											9	0			0			0	0	0	0	
57134											1064	0			0			22284	0	0	6691	
57228											399	0			0			4000	2253	0	66	
57255											30	0			0			0	0	0	0	
57451											649	0			0			4999	0	0	0	
57572											564	0			0			5747	2683	0	0	
57956											4	0			0			0	100	0	544	
58074											2051	0			0			23000	9718	0	0	
58207											391	0			0			105	8461	0	0	
58225											509	0			0			0	0	0	500	
58243	500	53249	49388	126216	0	64458	17	0	100	296753	13879	0	0	2249223	0	114304	1966345	116847	2825	0	0	
58355											0	0			0			0	0	0	0	
58551											0	0			0			0	0	0	0	
58636											793	0			0			1080	4	0	0	
58757											13	0			0			6	0	0	0	
58971											8245	0			0			42188	0	0	80993	
59259											188	0			0			0	0	0	0	
59316											1865	0			0			24000	94	0	6589	
59352											118	0			0			505	0	0	0	
59679											164	0			0			0	1367	0	0	
59754											112	0			0			0	0	0	0	
60143	1558745	0	12144	871958	905	2505060	274	1140	1500	4990047	188096	25671	147646	56653175	25671	0	51125297	1890714	38321	0	14135	
60219											596	0			0			4000	0	0	0	
60330											878	0			0			5917	0	0	4724	
60433											1429	0			0			0	0	0	0	
60545											120	0			0			396	0	0	0	
60554											216	0			0			1236	0	0	0	
60648											1036	0			0			5105	0	0	0	
61001											2821	0			0			51276	21102	0	0	
61122											8824	0			0			171543	2082	0	43767	
61355											1423	0			0			16100	0	0	0	
61476											1021	0			0			4000	16841	0	0	
61533											0	0			0			0	0	0	0	
61757											412	0			0			4100	0	0	6556	
61832											464	0			0			0	0	0	0	
61953											170	0			0			0	0	0	0	
62044											323	0			0			1231	0	0	0	
62101											28207	0			0			230903	0	0	992862	
62147											1374	0			0			500	0	0	0	
62651											204	0			0			1383	2	0	0	
63050											0	0			0			0	0	0	0	
63069	52918	205383	246751	1638883	0	414140	98894	0	1000	2762421	47281	6145	0	12143432	6145	0	10983123	175264	104452	0	2789	
63078											2222	0			0			15000	898	0	0	
63201											19	0			0			0	0	0	0	
63359											0	0			0			0	0	0	0	
63573											3533	0			0			0	14000	0	0	
63733											237	0			0			0	0	0	0	
63742											164	0			0			0	0	7014	0	
63751											39	0			0			179	0	0	0	
64150											194	0			0			2754	0	0	0	
64253											5	0			0			0	0	0	0	
64543											3118	0			0			20614	1000	0	0	
64552											111	0			0			0	0	0	0	
64619	2499	0	32415	366047	0	143782	0	23222	1250	569215	8641	2360	0	1516195	2360	3010	1403569	146610	0	0	108722	
64646											859	0			0			4000	0	0	0	
64730											1275	0			0			0	0	0	0	
64758											129	0			0			1911	0	0	0	
65205											4282	0			0			0	40	0	0	
65241											483	0			0			6575	500	0	0	
65513	12290	18067	1398	5	0	0	0	62448	15182	109390	375	0	0	443880	0	0	402123	8	0	0	0	
65559											247	0			0			1807	500	0	0	
65746											6505	0			0			101355	0	0	9049	
65858											2037	0			0			0	0	0	0	
66015	0	20567	4933	43818	0	26893	0	18979	0	117287	587	0	38904	232240	0		242842	5000	2097	0	0	
66154											702	0			0			8130	0	0	0	
66172											9876	0			0			148020	2830	0	0	
66275											383	0			0			5727	0	0	0	
66837											630	0			0			15009	0	0	0	
66846											1375	0			0			15897	0	0	0	
66903											3917	0			0			41149	7931	0	5638	
67142											448	0			0			65	0	0	0	
67151											1319	0			0			10219	0	0	0	
67209											2591	0			0			35325	18257	0	1348	
67254											0	0			0			0	0	0	0	
67311											105306	563			563			375351	30431	0	852389	
67414											689	0			0			5300	0	0	3013	
67777											3612	0			0			41200	3137	0	0	
67852											17594	0			0			2513	4	0	27638	
68345											1061	0			0			8503	0	0	0	
68448											72	0			0			0	287	0	0	
68569											44326	0			0			0	0	0	290710	
68756											345	0			0			2000	0	0	0	
68831											0	0			0			0	0	0	0	
68840											1044	0			0			6562	0	0	968	
68859											678	0			0			1419	5000	0	8155	
68943											1052	0			0			11531	0	0	0	
69333											1615	0			0			1001	0	0	178	
69351											34	0			0			0	0	0	0	
69650											0	0			0			0	0	0	0	
69678											1921	0			0			0	4170	0	6886	
69847											0	0			0			0	0	0	0	
70049											424	0			0			4951	0	0	0	
70058											797	0			0			3515	0	0	0	
70076											83	0			0			0	0	0	0	
70151											0	0			0			0	0	0	0	
70218											297	32			32			3000	2252	0	0	
70254											92	0			0			1898	0	0	0	
70414											1376	0			0			7810	0	0	0	
70638											304	0			0			6449	0	0	0	
70955											0	0			0			0	0	0	0	
71318											5803	0			0			78724	13498	0	0	
71457											623	0			0			10100	0	0	0	
71671											1273	0			0			3842	1703	0	1247	
71859											0	0			0			0	0	0	0	
72258											0	0			0			0	0	0	0	
72351											0	0			0			0	0	0	0	
72418											915	0			0			5000	5	0	1970	
72454											170	0			0			0	0	0	0	
72614											0	0			0			0	0	0	3485	
72678											2872	0			0			7000	40	0	0	
73031											471	25			25			2500	0	0	0	
73116											2955	0			0			37850	0	0	0	
73152											196	0			0			1000	0	0	0	
73554											2	0			0			0	0	0	0	
73956											116	0			0			0	0	0	0	
74056											261	0			0			2716	0	0	1717	
74140											2128	0			0			11360	0	0	0	
74159											125	0			0			2498	0	0	0	
74337											391	0			0			0	0	0	0	
74403											1744	0			0			32206	4833	0	0	
74449											25	0			0			0	0	0	0	
74458											292	0			0			5750	0	0	301	
75053											3050	0			0			40800	5082	0	0	
75259											0	0			0			0	385	0	0	
75446											1428	0			0			26887	0	0	987	
75455											0	0			0			0	0	0	0	
75558											445	0			0			0	0	0	0	
75576											41833	0			0			688669	0	0	0	
75633	2809087	3470489	1194	373818	0	0	0	0	0	6654588	1791	14636		20972001	14636	1152803	17945695	1282741	0	0	4632313	
75651											255	0			0			1000	0	0	0	
75857											528	0			0			4343	0	0	61	
76050											551	0			0			0	9750	0	0	
76135											1080	0			0			0	0	0	0	
76153											331	0			0			2501	0	0	0	
76201	156000	1668000	1408000	17460000	0	6675000	1618000	1602000	59000	30838000	1334000	165000	0	172578000	165000	501000	152326000	6472000	192000	5951000	5843000	
76443											1118	0			0			8422	0	0	1000	
76742											1269	0			0			18844	1025	0	0	
76854											759	0			0			5500	0	0	0	
77150											142	0			0			400	0	0	0	
77253											373	0			0			0	0	0	0	
77347											2616	0			0			40000	0	0	3405	
77374											5806	0			0			79142	2591	0	8993	
77422											129	0			0			0	1000	0	0	
77758											1431	0			0			12420	0	0	3126	
77851											2774	0			0			34666	2066	0	11285	
78036											1698	0			0			0	0	0	0	
78054											350	0			0			5500	0	0	0	
78157											0	0			0			0	0	0	0	
78241											127	0			0			2075	208	0	0	
78559											23	0			0			0	0	0	0	
78643											1337	0			0			5000	103	0	0	
78858											25	0			0			0	1497	0	0	
79042											182	0			0			2642	0	0	14023	
79127											18	0			0			0	0	0	0	
79145											3140	0			0			5000	0	0	0	
79257											51	0			0			0	0	0	0	
79855											1010	0			0			20150	0	0	1914	
80020											73	0			0			0	0	0	0	
80150											541	0			0			1400	0	0	4000	
80431											491	0			0			0	0	0	0	
80552											6	0			0			0	0	0	0	
80936											265	0			0			0	0	0	44	
81054											617	0			0			2000	0	0	0	
81429											250	0			0			4000	0	0	0	
82024											1319	0			0			1800	0	14859	8584	
82033											430	0			0			2000	0	0	0	
82257											167	0			0			2095	0	0	0	
82350											158	0			0			2019	0	0	0	
82659											201	0			0			500	0	0	0	
83151											422	0			0			6173	0	0	4825	
83236											102	0			0			0	0	0	0	
83311											0	0			0			200149	0	0	0	
83357											0	0			0			0	0	0	0	
83450											3768	0			0			32463	0	0	8269	
83638	1000	347797	12051	565721	0	455698	13400	25044	17238	1438942	10485	759	0	3050461	759	9557	2803820	132500	993	0	159519	
83834											184	0			0			86	0	0	0	
83852											0	0			0			0	0	0	0	
83955											205	0			0			1679	0	5027	0	
84046											297	0			0			5300	0	0	0	
84055											242	0			0			500	0	0	0	
84251											2	0			0			0	0	0	0	
84345											477	0			0			785	1000	0	0	
84541											1094	0			0			13790	1101	0	0	
84804											0	0			0			0	0	0	0	
85043											47	0			0			150	0	0	0	
85052											26	0			0			0	0	0	0	
85258											278	0			0			5500	0	0	25	
85454											0	0			0			0	0	0	0	
85856											83	0			0			0	0	0	0	
85931											993	0			0			12213	1000	0	0	
86349											634	0			0			10400	0	0	0	
86358											0	0			0			0	0	0	0	
86527											6294	0			0			125608	11399	0	13451	
86554											251	0			0			1000	0	0	0	
87047											319	0			0			0	0	0	0	
87159											109	0			0			0	0	0	0	
87234											1232	0			0			1000	0	0	27424	
87476											3159	0			0			44953	335	0	0	
87533											500	0			0			10000	0	0	0	
87944											2075	0			0			0	0	0	0	
88240											156	0			0			0	0	0	2430	
88259											403	0			0			5912	0	0	0	
88352											0	0			0			0	0	0	0	
88455											969	0			0			9380	0	0	3169	
88530											1211	0			0			17442	0	0	0	
88950											49	0			0			0	0	0	95	
89032											470	0			0			50	0	0	0	
89135											226	0			0			0	0	0	0	
89162											0	0			0			0	0	0	0	
89452											473	0			0			7478	0	0	0	
89751											2585	0			0			18764	10003	0	0	
89854											408	0			0			300	783	0	0	
89957											86	0			0			0	0	0	0	
90047											0	0			0			0	0	0	0	
90159											189	0			0			0	0	0	693	
90234											331	0			0			522	26	0	1283	
90328											1082	0			0			20000	0	0	0	
90337											1285	0			0			17798	0	0	0	
90403											15197	545			545			236412	17293	0	925606	
90467											0	0			0			0	0	0	0	
90627											673	0			0			0	0	0	5294	
90645											2	0			0			0	0	0	0	
90739											240	0			0			0	0	0	0	
91129											329	0			0			615	0	0	0	
91147											224	0			0			317	0	0	0	
91156											623	0			0			0	0	0	15817	
91259											560	0			0			5283	0	0	0	
91615											293	0			0			1882	0	0	0	
91651											354	0			0			302	0	0	0	
91754											419	0			0			120	0	0	0	
91866											1095	0			0			0	60	0	0	
91950											0	0			0			19	0	0	0	
91969											0	0			0			817	0	0	7000	
92050											73	0			0			0	53	0	0	
92144											2	0			0			250	0	0	0	
92162											619	0			0			11600	0	0	0	
92630											2875	0			0			45531	0	0	0	
92706											1081	0			0			0	0	0	1152	
92854											45	0			0			0	0	0	0	
92902											67	0			0			0	0	0	0	
93244											415	0			0			1500	0	0	271	
93329											64	0			0			0	0	0	3746	
93413											2142	0			0			32995	0	0	0	
93543											2108	0			0			36100	0	0	0	
93619											75	0			0			0	0	0	0	
93628											232	0			0			1469	0	0	0	
93721											0	0			0			0	0	0	145777	
93758											344	0			0			0	0	0	0	
94139											251	0			0			0	0	0	17811	
94447											432	0			0			7656	0	0	0	
94456											120	0			0			0	507	0	0	
94522											205	0			0			0	0	0	0	
94661											1385	0			0			23707	4994	0	0	
94755											60	0			0			0	0	0	0	
94858											254	0			0			3000	0	0	0	
95051											0	0			0			0	0	0	0	
95659											168	0			0			2500	0	0	0	
95725											1665	0			0			17291	0	0	0	
96254											486	0			0			585	0	0	0	
96357											375	0			0			2000	0	0	0	
96553											106	0			0			441	0	0	0	
97055											528	0			0			9529	100	0	0	
97279											230	0			0			266	0	0	0	
97457											138	0			0			1750	0	0	0	
