"IDRSSD"	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	
29636	4518	750	153	0	4222	607	0	0	0	0	
29850	262	30	11	0	264	43	0	0	0	0	
29944	303	0	16	0	358	71	0	0	0	0	
29953	801	90	36	0	740	65	0	0	0	0	
30025	4791	160	27	0	4667	63	0	0	0	0	
30052	426	0	21	0	586	181	0	0	0	0	
30146	269	23	2	0	255	11	0	0	0	0	
30155	1634	100	174	0	1365	5	0	0	0	0	
30258	2202	298	3	0	2007	106	0	0	0	0	
30418	0	0	0	0	0	0	0	0	0	0	
30502	3503	250	76	0	3378	201	0	0	0	0	
30650	1073	237	21	0	991	176	0	0	0	0	
30810	939405	612492	44209	0	893964	611260	0	0	216018	0	
30856	1253	90	1	0	1162	0	0	0	0	0	
31134	665	146	29	0	570	80	0	0	0	0	
31152	1049	282	2	0	781	16	0	0	0	0	
31255	2159	396	25	0	2013	275	0	0	0	0	
31303	10178	1600	1023	0	9971	2416	0	0	0	0	
31657	316	90	24	0	339	138	1	0	0	0	
31826	1381	90	121	0	1257	87	0	0	0	0	
31835	1618	0	50	0	2475	907	0	0	0	0	
32159	863	705	48	0	837	727	0	0	0	0	
32234	196	12	19	0	208	43	0	0	0	0	
32766	156	21	2	0	228	95	0	0	0	0	
33147	1841	485	4	0	2130	778	0			0	
33259	3641	784	25	0	2837	5	0	0	0	0	
33268	605	16	19	0	615	45	0	0	0	0	
33549	255	6	6	0	249	6	0	0	0	0	
33727	1783	60	71	0	1749	97	0	0	0	0	
33754	55	0	0	0	55	0	0	0	0	0	
33772	7693	240	307	0	8191	619	-426	0	0	0	
33839	146	4	0	0	159	17	0	0	0	0	
33857	1424	0	60	0	1433	69	0	0	0	0	
34153	5158	210	17	0	5009	78	0			0	
34359	402	50	19	0	360	27	0	0	0	0	
34425	1799	156	6	0	1697	60	0	0	0	0	
34434	798	30	14	0	871	117	0	0	0	0	
34452	370	18	0	0	354	2	0	0	0	0	
34537	6111	0	234	0	6826	949	0	0	0	0	
34555	815	42	9	0	798	34	0	0	0	0	
34742	1391	195	4	0	1213	21	0	0	0	0	
34836	131	0	4	0	130	3	0	0	0	0	
34863	204	25	1	0	200	22	0	0	0	0	
35057	819	22	19	0	843	65	0	0	0	0	
35244	5894	375	151	0	6229	861	0	0	0	0	
35301	60656	0	0	0	60870	0	-214	0	0	0	
35570	4750	400	1	0	4398	49	0	0	0	0	
35646	337	0	145	0	213	21	0	0	0	0	
35842	341	0	3	0	371	33	0	0	0	0	
35936	29	0	0	0	29	0	0	0	0	0	
36054	7070	1270	93	0	6878	1171	0	0	0	0	
36344	1974	60	27	0	1972	85	0	0	0	0	
36456	430	99	15	0	424	108	0	0	0	0	
36830	619	266	9	0	362	18	0	0	0	0	
36858	2388	15	31	0	2345	3	0	0	0	0	
36933	666	105	58	0	627	124	0	0	0	0	
37051	401	62	40	0	378	79	0	0	0	0	
37341	264	12	3	0	249	0	0	0	0	0	
37350	330	0	74	0	345	89	0	0	0	0	
37378	704	75	2	0	664	37	0	0	0	0	
37435	6423	577	206	0	6394	754	0	0	0	0	
37640	3344	125	229	0	3129	139	0	0	0	0	
37659	425	15	8	0	423	21	0	0	0	0	
37743	561	30	12	0	522	3	0	0	0	0	
37949	1741	300	7	0	1441	7	0	0	0	0	
38441	274	0	2	0	275	3	0	0	0	0	
38478	1342	60	48	0	1614	380	0	0	0	0	
38526	2085	340	18	0	1816	89	0			0	
38535	3420	0	102	0	3319	1	0	0	0	0	
38740	1253	150	34	0	1149	80	0	0	0	0	
39327	2183	0	4	0	2181	2	0	0	0	0	
39420	7105	1134	164	0	6653	846	0	0	0	0	
39475	11599	1986	159	0	9047	818	1225	0	0	0	
39756	969	300	65	300	966	62	0	0	0	0	
39934	1477	111	33	0	1421	88	0	0	0	0	
40033	1055	0	352	0	1029	326	0	0	0	0	
40305	26818	2250	1566	0	26577	3575	0	0	0	0	
40350	255	0	1	0	254	0	0	0	0	0	
40707	1797	120	20	0	1672	15	0	0	0	0	
40855	439	0	1	0	438	0	0	0	0	0	
41245	203	55	12	0	179	43	0	0	0	0	
41553	652	0	28	0	628	4	0	0	0	0	
41629	1504	485	356	0	1448	785	0	0	0	0	
41647	5032	90	3	0	4988	49	0			0	
41759	326	17	1	0	326	18	0	0	0	0	
41825	2449	0	3	0	2455	9	0	0	0	0	
41937	394	23	0	0	371	0	0	0	0	0	
41955	322	0	1	0	321	0	0	0	0	0	
42037	224	66	15	0	245	102	0	0	0	0	
42055	249	22	11	0	232	16	0			0	
42354	618	10	50	0	566	8	0	0	0	0	
42420	35604	6925	1056	0	34496	6873	0	0	0	0	
42448	2968	566	62	0	3163	823	0	0	0	0	
42457	729	0	10	0	719	0	0	0	0	0	
42541	149736	26977	9402	0	149736	36379	0	0	0	0	
43052	834	96	25	0	727	14	0	0	0	0	
43155	2171	294	85	0	2030	238	0	0	0	0	
43173	52288	3825	860	0	48865	1262	0	0	0	0	
43324	1290	0	165	0	1417	292	0			0	
43351	28	0	0	0	39	1	-10	0	0	0	
43454	238	5	24	0	226	17	0	0	0	0	
43511	1840	46	17	0	1812	35	0	0	0	0	
43641	399	9	1	0	408	19	0	0	0	0	
43744	522	48	1	0	477	4	0	0	0	0	
43856	315	40	4	0	288	17	0	0	0	0	
43959	1916	120	414	0	1918	536	0	0	0	0	
44040	1494	120	40	0	1364	30	0	0	0	0	
44134	15106	1291	87	0	14302	574	0	0	0	0	
44433	2655	1990	202	0	3292	3046	217	0	0	189	
44451	645	92	0	0	600	47	0	0	0	0	
44602	3301	-579	52	0	3852	24	0			0	
44741	2119	243	49	0	2006	179	0	0	0	0	
44750	612	230	15	0	477	110	0	0	0	0	
44929	360	38	27	0	375	80	0	0	0	0	
45038	698	69	10	0	623	4	0	0	0	0	
45047	633	102	100	0	566	135	0	0	0	0	
45056	627	0	20	0	607	0	0	0	0	0	
45270	1656	120	7	0	1589	60	0	0	0	0	
45430	1033	60	5	0	998	30	0	0	0	0	
45458	131	0	0	0	131	0	0	0	0	0	
45551	2489	0	41	0	2672	224	0	0	0	0	
45560	3268	370	60	0	3143	305	0	0	0	0	
45627	23644	21543	634	0	27204	4955	-20782	0	0	0	
45775	196	-16	0	0	215	3	0	0	0	0	
46053	1141	30	11	0	1100	0	0	0	0	0	
46941	757	90	22	0	750	105	0	0	0	0	
47153	176	8	1	0	167	0	0	0	0	0	
47247	2069	46	12	0	2060	49	0	0	0	0	
47256	306	18	0	0	291	3	0	0	0	0	
47377	10667	2320	1116	0	10257	3026	0			0	
47452	502	0	2	0	500	0	0	0	0	0	
47500	1714	0	8	0	1740	34	0	0	0	0	
47658	136	7	0	0	140	11	0	0	0	0	
48057	350	45	1	0	315	11	0	0	0	0	
48150	119	6	1	0	116	4	0	0	0	0	
48374	3163	505	9	0	2834	185	0	0	0	0	
48440	298	0	5	0	308	15	0	0	0	0	
48552	696	24	0	0	678	6	0	0	0	0	
48673	45	14	0	0	60	29	0	0	0	0	
48730	1097	150	135	0	875	63	0	0	0	0	
49054	666	157	0	0	517	8	0	0	0	0	
49148	428	0	14	0	419	5	0	0	0	0	
49241	1420	615	105	0	1449	749	0	0	0	0	
49344	1015	0	5	0	1044	34	0	0	0	0	
49362	44690	10312	3062	0	47494	11006	-5172	0	0	0	
49540	485	32	10	0	559	116	0	0	0	0	
49643	203	0	2	0	201	0	0	0	0	0	
49652	1474	45	374	0	1116	61	0	0	0	0	
49821	8084	600	135	0	7704	355	0	0	0	0	
49858	170	170	13	0	125	138	0	0	0	0	
49951	416	0	0	0	417	1	0	0	0	0	
50144	442	42	21	0	439	60	0	0	0	0	
50461	2370	300	356	0	2265	551	0	0	0	0	
50546	169	159	20	0	198	208	0	0	0	0	
50854	402	48	8	0	401	55	0	0	0	0	
50957	1653	825	3	0	864	39	0	0	0	0	
51253	1153	80	22	0	1186	135	0	0	0	0	
51347	400	42	9	0	398	49	0	0	0	0	
51356	669	145	13	0	605	94	0	0	0	0	
51459	997	189	13	0	964	169	0	0	0	0	
51730	208	30	26	0	199	47	0	0	0	0	
51842	1059	20	2	0	1039	2	0	0	0	0	
51972	1597	60	6	0	1536	5	0	0	0	0	
52410	271	-17	5	0	289	6	0	0	0	0	
52456	168	0	32	0	138	2	0	0	2	0	
52719	0	0	0	0	0	0	0	0	0	0	
52951	434	220	94	0	374	254	0	0	0	0	
53015	205	0	40	0	189	24	0	0	0	0	
53033	13233	554	509	0	12668	498	0	0	0	0	
53051	615	290	0	0	325	0	0	0	0	0	
53239	878	81	24	0	839	66	0	0	0	0	
53453	171	18	8	0	170	25	0	0	0	0	
53752	230	0	12	0	218	0	0	0	0	0	
54049	481	37	3	0	449	8	0	0	0	0	
54058	1964	270	33	0	2007	346	0	0	0	0	
54357	108	9	7	0	92	0	0	0	0	0	
54375	3335	602	13	602	3413	91	0	0	0	0	
54441	584	54	0	0	532	2	0	0	0	0	
54656	597	95	15	0	709	222	0	0	0	0	
55019	1743	155	10	0	2097	165	-354	0	0	0	
55176	581	60	0	0	523	2	0	0	0	0	
55251	2198	1286	21	0	1908	1017	0	0	0	0	
55336	1980	240	25	0	1777	62	0	0	0	0	
55635	501	120	14	0	496	129	0	0	0	0	
55653	330	105	66	0	357	198	0	0	0	0	
55916	153	0	0	0	160	7	0	0	0	0	
56230	630	16	4	0	621	11	0	0	0	0	
56258	905	57	83	0	825	60	0	0	0	0	
56351	3473	501	230	0	3450	708	0	0	0	0	
56427	221	13	4	0	213	9	0	0	0	0	
56548	1055	160	8	0	1094	207	0	0	0	0	
56557	11325	1070	124	0	10388	257	0	0	0	0	
56717	3093	450	31	0	2818	206	0	0	0	0	
56726	590	8	12	0	613	43	0	0	0	0	
57040	406	30	8	0	381	13	0	0	0	0	
57134	4092	300	26	0	3897	131	0	0	0	0	
57228	930	110	2	0	840	22	0	0	0	0	
57255	692	0	45	0	768	121	0	0	0	0	
57451	1476	54	50	0	1385	13	0	0	0	0	
57572	436	18	5	0	415	2	0	0	0	0	
57956	863	0	34	0	848	19	0	0	0	0	
58074	725	30	52	0	768	125	0	0	0	0	
58207	1603	20	4	0	1610	31	0	0	0	0	
58225	1156	195	67	0	1003	109	0	0	0	0	
58243	20263	3000	557	0	18467	1761	0			0	
58355	32	0	1	0	31	0	0	0	0	0	
58551	858	200	16	0	695	53	0	0	0	0	
58636	1667	523	100	0	1486	442	0	0	0	0	
58757	345	100	7	2	268	28	0	0	0	0	
58971	34006	3888	1840	0	30959	2681	0	0	0	0	
59259	531	10	1	0	520	0	0	0	0	0	
59316	3294	330	69	0	3146	251	0	0	0	0	
59352	923	0	4	0	1123	204	0	0	0	0	
59679	84	0	0	0	84	0	0	0	0	0	
59754	169	14	50	0	172	67	0	0	0	0	
60143	802124	217450	11032	0	501723	217371	289290			18704	
60219	1004	45	11	0	975	27	0	0	0	0	
60330	2251	275	64	0	2198	286	0	0	0	0	
60433	1514	100	93	0	1931	610	0	0	0	0	
60545	403	5	0	0	403	5	0	0	0	0	
60554	392	12	0	0	388	8	0	0	0	0	
60648	2343	455	99	0	2053	264	0	0	0	0	
61001	4100	51	27	0	4050	28	0	0	0	0	
61122	5640	272	226	0	5946	804	0	0	0	0	
61355	6508	3077	864	0	5538	2971	0	0	0	0	
61476	460	12	3	0	446	1	0	0	0	0	
61533	1602	185	1	0	1861	445	0	0	0	0	
61757	1684	120	74	0	1499	9	0	0	0	0	
61832	493	0	9	0	486	2	0	0	0	0	
61953	263	63	11	0	211	22	0	0	0	0	
62044	383	6	3	0	391	17	0	0	0	0	
62101	43602	4086	1281	0	42182	3947	0	0	0	0	
62147	332	80	0	0	272	20	0	0	0	0	
62651	726	98	1	0	741	114	0	0	0	0	
63050	822	0	12	0	819	9	0	0	0	0	
63069	170927	29000	6518	0	164502	29093	0	0	0	0	
63078	5947	1600	172	0	5514	1339	0	0	0	0	
63201	352	50	8	0	349	55	0	0	0	0	
63359	934	671	61	0	911	709	0	0	0	0	
63573	5163	30	157	0	4976	0	0	0	0	0	
63733	1792	719	89	0	1576	592	0	0	0	0	
63742	1160	0	9	0	1158	7	0	0	0	0	
63751	91	0	2	0	99	10	0	0	0	0	
64150	470	93	1	0	377	1	0	0	0	0	
64253	30	0	0	0	30	0	0	0	0	0	
64543	3456	450	19	0	3057	70	0	0	0	0	
64552	285	12	61	0	212	0	0	0	0	0	
64619	13304	2160	348	65	12270	1409	0	0	0	0	
64646	965	289	8	0	691	23	0	0	0	0	
64730	1469	160	21	0	1406	118	0	0	0	0	
64758	949	30	1	0	1040	122	0	0	0	0	
65205	3534	0	0	0	3534	0	0	0	0	0	
65241	763	120	6	0	1013	376	0	0	0	0	
65513	253	0	0	0	291	38	0	0	0	0	
65559	1572	155	14	0	1426	23	0			0	
65746	7625	200	342	0	5296	38	1825	0	0	0	
65858	5534	600	469	0	8180	3715	0	0	0	0	
66015	3610	300	205	0	3486	381	0	0	0	410	
66154	470	97	23	0	421	71	0	0	0	0	
66172	3354	50	28	0	3276	0	0	0	0	0	
66275	3693	-389	180	0	4185	283	0	0	0	0	
66837	1100	337	13	0	800	50	0	0	0	0	
66846	2871	489	134	0	2162	519	605	0	0	0	
66903	4390	2000	80	0	3494	1184	0	0	0	0	
67142	281	0	29	0	315	63	0	0	0	0	
67151	1692	168	43	0	1575	94	0	0	0	0	
67209	2665	800	73	0	1807	15	0	0	0	0	
67254	15	0	0	0	26	11	0	0	0	0	
67311	119116	46562	10576	0	122734	60756	0	0	0	0	
67414	570	88	39	0	494	51	0	0	0	0	
67777	2347	175	6	0	2173	7	0	0	0	0	
67852	9555	236	528	0	9808	764	-253	0	0	0	
68345	1566	0	64	0	1507	5	0	0	0	0	
68448	493	0	14	0	503	24	0	0	0	0	
68569	35845	4767	2652	0	35845	7419	0	0	0	0	
68756	805	287	12	0	718	212	0	0	0	0	
68831	1293	795	19	0	874	395	0	0	0	0	
68840	855	22	27	0	891	85	0			0	
68859	2805	150	21	0	2893	259	0	0	0	0	
68943	888	21	12	0	864	9	0	0	0	0	
69333	3524	433	25	0	3252	186	0	0	0	0	
69351	326	20	0	0	306	0	0			0	
69650	80	-7	0	0	87	0	0	0	0	0	
69678	4278	2095	202	0	2805	824	0	0	0	0	
69847	177	0	2	0	175	0	0	0	0	0	
70049	2314	60	11	0	2277	34	0	0	0	0	
70058	293	45	12	0	317	81	0	0	0	0	
70076	114	0	0	0	114	0	0	0	0	0	
70151	591	5	7	0	599	20	0	0	0	0	
70218	1024	42	25	0	966	9	0	0	0	0	
70254	125	0	3	0	127	5	0	0	0	0	
70414	1347	79	6	0	1283	21	0	0	0	0	
70638	1637	0	276	0	1725	364	0	0	0	0	
70955	79	0	1	0	79	1	0	0	0	0	
71318	4583	0	310	0	4546	273	0	0	0	0	
71457	1541	90	0	0	1067	13	397	0	0	0	
71671	941	0	2	0	939	0	0	0	0	0	
71859	70	0	0	0	78	8	0	0	0	0	
72258	1012	18	44	0	1050	100	0	0	0	0	
72351	845	90	58	0	854	157	0	0	0	0	
72418	1178	53	50	0	1157	82	0	0	0	0	
72454	404	73	2	0	388	59	0	0	0	0	
72614	4031	180	20	0	3856	25	0	0	0	0	
72678	344	130	63	0	379	228	0	0	0	0	
73031	628	0	0	0	666	38	0	0	0	0	
73116	4561	663	226	0	4125	453	0	0	0	0	
73152	459	30	15	0	432	18	0	0	0	0	
73554	1441	375	475	0	1169	578	0	0	0	0	
73956	926	0	20	0	1032	126	0	0	0	0	
74056	571	12	3	0	248	0	308	0	0	0	
74140	4141	375	122	0	3860	216	0	0	0	0	
74159	191	3	15	0	183	10	0	0	0	0	
74337	277	66	0	0	211	0	0	0	0	0	
74403	1804	182	4	0	1685	67	0	0	0	0	
74449	66	0	0	0	66	0	0	0	0	0	
74458	348	69	2	0	290	13	0	0	0	0	
75053	2674	300	34	0	2457	117	0	0	0	0	
75259	14	0	3	0	12	1	0	0	0	0	
75446	1919	120	35	0	1804	40	0	0	0	0	
75455	734	180	90	0	498	34	0	0	0	0	
75558	701	187	7	0	606	99	0	0	0	0	
75576	18786	1800	336	0	18118	1468	0	0	0	0	
75633	215833	47899	4606	0	206999	43671	0	0	0	0	
75651	351	15	7	0	345	16	0	0	0	0	
75857	2659	554	118	0	2392	405	0	0	0	0	
76050	830	442	27	0	577	216	0	0	0	0	
76135	1775	0	70	0	1869	164	0	0	0	0	
76153	461	0	6	0	456	1	0	0	0	0	
76201	3059000	582000	150000	33000	3703000	1264000	-79000	27000	0	240000	
76443	652	60	23	0	608	39	0	0	0	0	
76742	945	240	55	0	927	277	0	0	0	0	
76854	1279	229	78	0	1288	316	0	0	0	0	
77150	153	0	31	0	133	11	0	0	0	0	
77253	387	20	11	0	366	10	0	0	0	0	
77347	1749	147	12	0	1755	165	0	0	0	0	
77374	3589	413	22	0	3190	36	0	0	0	0	
77422	487	0	0	0	487	0	0	0	0	0	
77758	10039	6677	2	0	8053	4693	0	0	0	0	
77851	6106	2009	409	0	6429	2741	0	0	0	0	
78036	942	99	3	0	922	82	0	0	0	0	
78054	675	67	209	0	791	392	0	0	0	0	
78157	257	23	3	0	240	9	0	0	0	0	
78241	328	15	18	0	299	4	0	0	0	0	
78559	177	12	5	0	161	1	0	0	0	0	
78643	670	36	3	0	661	30	0	0	0	0	
78858	56	0	6	0	50	0	0	0	0	0	
79042	77	0	1	0	78	2	0	0	0	0	
79127	1007	79	86	0	1093	251	0	0	0	0	
