"IDRSSD"	RCFD0010	RCFD0022	RCFD0073	RCFD0074	RCFD0083	RCFD0085	RCFD0090	RCON0010	RCON0020	RCON0070	RCON0073	RCON0074	RCON0080	RCON0082	RCON0083	RCON0085	RCON0090	
	CASH AND DUE FROM DEPOSITORIES	CASH & CASH ITEMS IN PROCESS OF COLL	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	CASH AND DUE FROM DEPOSITORIES	CASH ITEMS IN PROCESS OF COLLECTION	BALANCES WITH BKS IN FGN COUNTRIES	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	CURR&COIN (U.S. & FGN) VAULT CASH	BALS DUE FROM DEPOSITORY INSTS IN US	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	
37								2828										
242								1039										
279								2167										
354								474										
439								7058										
457								555										
505								5972	4	0	0	0	1545	3329	0	3329	1094	
1146								18657	4032	0	0	0	2317	4187	0	4187	8121	
1155								11538										
1351								4843										
1454								24146	8601	0	0	0	5716	599	0	599	9230	
1557								2049										
1632								13901	43	0	0	0	2972	10886	0	10886	0	
1669								11177										
1829								7660	0	0	0	0	2144	1368	0	1368	4148	
1856								608										
2040								7637										
2161								7982										
2376								487222	0	0	0	0	2039	485078	0	485078	105	
2451								1031										
2554								845										
2732								19287	4541	0	0	0	3479	6226	0	6226	5041	
2750								2232										
2938								14480	10374	0	0	0	2387	1719	0	1719	0	
3252								8311										
3458								3924										
3506								32234	17373	135	0	135	10801	487	0	487	3438	
3720								5295										
3953								2806										
4138								5483										
4156								4669										
4231								1372										
4437								3699										
4839								4615										
5005								6764	0	0	0	0	1258	5426	0	5426	80	
5069								2258	0	63	0	63	129	1997	0	1997	69	
5135								7564										
5210								20549	10290	0	0	0	8822	1150	0	1150	287	
5331								6910	1819	0	0	0	1685	1583	0	1583	1823	
5461								17441	11234	0	0	0	5497	361	0	361	349	
5751								3091										
6039								7258										
6057								447										
6141								1581										
6329								12244										
6972								28542	15678	0	0	0	7429	1615	0	1615	3820	
7009								14336	8	2000	2000	0	10	12293	0	12293	25	
7045								14300										
7157								988										
7456								1437										
7634								2513										
8033								3009										
8462								6900										
8631								1541										
9357								13796	9573	0	0	0	1044	2236	0	2236	943	
9553								3072										
9807								169658	16479	0	0	0	5917	142706	0	142706	4556	
9955								7796										
10157								1790										
10250								10949	5733	0	0	0	1909	3307	3307	0	0	
10849								2463										
10858								16602	5631	0	0	0	1892	8040	0	8040	1039	
11145								5616										
11640								9008										
11837								3449										
12030								10524										
12058								5571										
12142								14266										
12245								2537										
12311	1140789	936840	0	276	0	157887	45786	1140789	617460	276			319380	157887			45786	
12647								2942										
12656								255	1	0	0	0	162	81	0	81	11	
12937								21804										
12946								8258	3402	0	0	0	3597	1147	0	1147	112	
12955								2455										
13037								2902										
13103								13189	0	0	0	0	2824	10008	0	10008	357	
13251								1755										
13457								421										
14052								3112										
14155								3331										
14258								22313	10122	0	0	0	3928	500	0	500	7763	
14409	641521	169415	0	0	0	455762	16344	641521	29466	0			139949	455762			16344	
14454								641										
14650								2314										
14753								1171										
14865								5072										
15536								68326	16505	384	0	384	15603	28064	0	28064	7770	
16337								9471	17	0	0	0	4573	4881	0	4881	0	
16458								6991										
16551								4378										
16748								1915										
16944								2030										
16953								1279										
17110								50355										
17147								64002	22207	0	0	0	13558	25523	0	25523	2714	
17259								1168										
17464								53151	38966	0	0	0	9418	713	0	713	4054	
17839								5469										
17950								4715										
18050								13110										
18135								7706										
18377								6195										
18827								5970										
18836								3893										
18854								913										
18957								1656										
19356								4833										
19730								80305	30645	0	0	0	41382	6269	0	6269	2009	
19936								2283										
19972								3102										
20053								3157										
20147								2854										
20259								2504										
20370								7852										
20512								3587										
20633								4708										
20839								4217										
20857								46339										
20866								4299										
21256								1081										
21359								633										
21630								2009										
21658								1434										
22048								5387										
22235								8272	3	0	0	0	2755	5514	5514	0	0	
22356								12644										
22459								4786										
22543								3291										
22552								1051										
22730								1860										
22936								10093										
22954								7092										
23036								10849	7648	0	0	0	2217	984	0	984	0	
23045								1169										
23241								68234	6491	0	0	0	25168	24093	0	24093	12482	
23456								2956										
23504								13263	7199	0	0	0	4641	338	0	338	1085	
23540								3987										
23643								10333										
23755								4007										
23812								27841	0	0	0	0	6081	20124	0	20124	1636	
24006								21174	8658	0	0	0	3675	2171	0	2171	6670	
24266								99675	45257	0	0	0	32731	4128	0	4128	17559	
24453								32051										
24659								1986										
24668								15849										
24855								2276										
24949								17367	0	0	0	0	5210	12089	0	12089	68	
25357								8220										
25647								3884										
25852								12881	446	0	0	0	4369	7974	0	7974	92	
26149								1007										
26233								14399	0	0	0	0	4620	6343	6343	0	3436	
26242								7117	0	0	0	0	2666	4155	0	4155	296	
26457								459										
26765								3788										
26859								36315	8	0	0	0	3298	32345	0	32345	664	
26916								7450	23	0	0	0	2078	5290	0	5290	59	
27548								16668	7118	0	0	0	4602	4003	0	4003	945	
27614								4612										
27838								7496										
27847								5887										
28013								51824	0	0	0	0	8193	43531	0	43531	100	
28152								2353										
28255								23037										
28349								4148										
28406								7420	1073	0	0	0	1995	1868	0	1868	2484	
28572								2792										
28732								1319										
29104								34088	13458	0	0	0	4099	16223	0	16223	308	
29252								2596										
29636								15846	0	0	0	0	4895	10951	0	10951	0	
29850								2514										
29944								4164										
29953								1345										
30052								1245										
30155								4868										
30258								9562										
30418								502	447	0	0	0	0	55	0	55	0	
