"IDRSSD"	RCON1039	RCON1041	RCON1042	RCON1043	RCON1044	RCON1209	RCON1280	RCON1281	RCON1282	RCON1374	RCON1752	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCONA510	RCONB989	RCONB995	
7009											0					0	7791	0	0	
7045											0					0	0	0	0	
7157											23					0	0	0	0	
7456											186					0	0	0	0	
7634											638					0	0	0	0	
8033											1091					16056	0	0	0	
8462											21					0	0	0	0	
8631											0					0	0	0	0	
9357											2622					42300	970	0	9177	
9553											701					7364	0	0	0	
9807											23888					332377	0	0	151485	
9955											435					2619	0	0	0	
10157											587					0	0	0	0	
10250											1239					8500	0	0	1200	
10849											2328					38113	0	0	0	
10858											1411					9912	0	0	15599	
11145											1017					15414	0	0	0	
11640											1967					1454	0	0	0	
11837											1235					6500	0	0	0	
12030											1005					0	0	0	0	
12058											259					1123	0	0	0	
12142											862					4000	0	0	0	
12245											395					7900	337	0	0	
12311	0	149220	585225	1255727	0	0	586088	1574575	4250	4162607	150754	0	34914009	1183753	31169157	3314166	7522	440584	1111959	
12647											180					3550	0	0	0	
12656											29					0	0	0	0	
12937											749					513	0	0	0	
12946											1673					26776	268	0	0	
12955											716					4200	0	0	0	
13037											211					0	0	0	0	
13103											10675					241118	59525	0	8046	
13251											141					0	0	0	0	
13457											3					0	67	0	0	
14052											247					0	0	0	0	
14155											492					7280	0	0	0	
14258											4022					0	0	0	0	
14409	4767	200000	19530	1111678	897785	3440153	560057	0	750	6234720	199958	0	35245800	445968	30515935	3860290	0	1000000	2520878	
14454											95					0	0	0	0	
14650											106					0	0	0	0	
14753											9					0	0	0	0	
14865											560					3554	0	0	0	
15536											38761					0	31179	0	0	
16337											2703					41000	0	0	1663	
16458											700					3028	0	0	0	
16551											1695					18742	0	0	0	
16748											344					3000	0	0	0	
16944											0					0	0	0	0	
16953											0					0	0	0	0	
17110											219					0	2427	2197	0	
17147											4483					50953	0	0	15680	
17259											377					2750	0	0	0	
17464											6991					171290	388	0	44018	
17839											634					5000	0	0	4599	
17950											962					1564	0	0	0	
18050											568					580	0	0	0	
18135											1398					19909	0	0	9378	
18377											88					0	0	0	0	
18827											388					757	0	0	0	
18836											738					7425	28	0	0	
18854											280					0	0	0	3600	
18957											418					4203	0	0	0	
19356											0					0	0	0	0	
19730											18196					54640	5565	0	27485	
19936											1320					3200	0	4000	4167	
19972											186					0	0	0	0	
20053											478					2941	527	0	568	
20147											476					3769	0	0	0	
20259											350					19	0	0	0	
20370											363					0	0	0	0	
20512											860					13185	0	0	0	
20633											916					11240	1000	0	0	
20839											706					8000	0	0	0	
20857											266					2178	0	0	0	
20866											829					27387	0	0	0	
21256											79					0	0	0	0	
21359											114					386	0	0	0	
21630											488					6063	0	0	0	
21658											442					3020	0	0	0	
22048											430					6862	0	0	4394	
22235											1294					14000	0	0	0	
22356											828					373	10	0	11253	
22459											568					3851	0	0	5473	
22543											179					0	1000	0	0	
22552											359					1800	0	0	0	
22730											282					1922	0	0	3476	
22936											1371					20756	0	0	0	
22954											692					9799	74	0	0	
23036											0					113	0	0	2998	
23045											212					0	0	0	0	
23241											24410					151396	2409	0	206818	
23456											359					3273	0	0	0	
23504											878					3600	0	0	0	
23540											625					0	0	0	0	
23643											211					388	0	0	0	
23755											569					2000	0	0	0	
23812											5042					56330	0	0	0	
24006											1055					0	7	0	0	
24266											38667					49400	0	0	0	
24453											673					0	0	0	0	
24659											0					0	0	0	0	
24668											1511					418	0	0	10697	
24855											19					0	0	0	0	
24949											2168					14800	0	0	3841	
25357											2301					41500	0	0	0	
25647											0					0	0	0	0	
25852											1729					20000	0	0	1996	
26149											0					0	0	0	1582	
26233											2793					7000	4499	4018	0	
26242											1845					6000	0	0	4159	
26457											0					0	0	0	0	
26765											273					0	0	0	0	
26859											918					12384	0	0	0	
26916											4342					68359	0	0	7928	
27548											4114					44504	0	0	34167	
27614											1432					3000	0	0	0	
27838											1470					5098	89	0	0	
27847											769					11149	0	0	0	
28013											7586					22534	7091	0	106000	
28152											337					2777	0	0	0	
28255											379					0	0	0	0	
28349											648					0	0	0	386	
28406											4045					0	35774	0	0	
28572											1078					15617	1063	0	0	
28732											161					2000	0	0	0	
29104											7875					108991	18900	0	97443	
29252											1160					6000	0	0	0	
29636											3801					73428	13210	0	0	
29850											0					100	0	0	0	
29944											786					16800	0	0	0	
29953											753					11280	0	0	0	
30052											55					538	0	0	0	
30155											1242					15587	973	0	0	
30258											800					16380	515	0	2602	
30418											0					0	0	0	376922	
30502											3782					53000	3364	0	41664	
30650											529					1000	0	0	0	
30810											28181					1784828	2000	0	0	
30856											1032					8164	0	0	3271	
31134											406					5000	0	0	0	
31255											497					1145	0	0	750	
31657											0					0	0	0	0	
31826											984					1000	100	0	0	
31835											868					14900	0	0	0	
32159											631					554	0	0	0	
32234											82					0	0	0	14688	
32766											24					0	0	0	0	
33147											1191					20000	0	0	0	
33259											1164					10000	0	0	1818	
33268											42					0	0	0	0	
33549											10					0	0	0	0	
33727											1123					156	0	0	6835	
33754											0					0	0	0	0	
33772											21497					0	4000	0	11518	
33839											132					0	0	0	385	
33857											723					11860	0	0	0	
34153											4684					27909	2807	0	0	
34359											313					656	0	0	0	
34425											2044					25000	0	0	5243	
34434											459					0	0	0	0	
34452											57					0	57	0	0	
34537											10394					14522	2597	0	146977	
34555											1453					400	0	0	0	
34742											2937					45612	0	0	0	
34836											0					0	0	0	0	
34863											0					0	0	0	0	
35057											954					9550	0	0	0	
35244											2880					20500	0	0	4506	
35301	3648544	4843047	3927419	6146568	61000	0	17494501	27648285	248516	64068836	31801	0	82651435	43302207	32580587	1652987	50956	5409038	10374903	
35570											40545					216283	35000	0	870000	
35646											111					0	78	0	0	
35842											288					0	0	0	0	
35936											0					0	0	0	0	
36054											6031					30984	0	0	0	
36344											2191					20000	0	0	28597	
36456											163					307	0	0	0	
36858											873					0	0	0	16632	
36933											929					3230	0	0	0	
37051											280					3000	0	0	0	
37341											19					0	0	0	0	
37350											474					6126	0	0	0	
37378											174					3200	6003	0	0	
37435											1595					10000	0	0	4407	
37640											10621					82932	0	0	16956	
37659											0					0	0	0	0	
37743											276					0	4000	0	0	
37949											962					3748	0	0	3567	
38526											584					8702	0	0	0	
38535											1372					16000	375	0	10295	
38740											2032					29528	0	0	0	
39327											0					121	0	0	5624	
39420											3363					35086	0	0	20663	
39475											7534					106066	0	0	0	
39756											1478					27295	0	0	0	
39934											1023					10000	0	0	0	
40033											414					0	2	0	0	
40305	2247	284645	116	196543	0	0	0	188935	0	672526	4324	0	3334416	86	3082369	13081	40	0	109257	
40350											235					2634	0	0	0	
40707											920					8100	0	0	0	
40855											388					4074	0	0	0	
41245											45					0	0	0	492	
41553											99					0	0	0	0	
41629											864					10700	0	0	0	
41647											6591					37060	0	0	40619	
41759											66					0	0	0	0	
41825											0					0	0	0	0	
41937											232					140	0	0	0	
41955											223					1939	0	0	0	
42037											59					0	0	0	0	
42055											356					0	0	0	0	
42354											221					0	0	0	0	
42420											31375					500552	18729	0	383832	
42448											1584					20379	307	0	0	
42457											2					0	0	0	0	
43052											1432					2633	55	0	293	
43155											1036					11000	0	0	0	
43173	73183	830647	280963	654177	0	331426	200832	98397	0	2469625	107592	0	9704346	433111	8268435	1440816	0	0	401600	
43324											955					3500	0	0	0	
43351											0					0	0	0	0	
43454											25					7	0	0	0	
43511											5989					118471	0	0	3094	
43641											584					203	0	0	0	
43744											661					4000	0	0	0	
43856											383					0	2079	0	0	
43959											52					0	2264	0	0	
44040											1255					21219	250	0	0	
44134	0	61888	23874	74280	0	13692	0	0	0	173734	0	0	1934970	86475	1655155	20099	0	0	9362	
44433											2697					19800	2389	0	3436	
44451											56					1050	0	0	0	
44602											15339					125	0	0	0	
44741											435					0	62	0	8615	
44750											785					0	0	0	0	
44929											441					6261	0	0	813	
45038											216					3750	0	0	207	
45047											740					1483	0	0	0	
45056											97					0	0	0	0	
45430											605					11144	175	0	0	
45458											34					0	0	0	0	
45551											3322					22441	0	0	0	
45560											4390					63881	0	0	0	
45627											52951					796937	0	0	159906	
45775											422					0	0	0	0	
46053											1295					2933	0	0	0	
46941											489					147	0	0	0	
47153											2					0	0	0	0	
47247											777					1100	0	0	0	
47256											215					0	0	0	0	
47452											36					0	0	0	0	
47500											1820					19500	2665	0	0	
48057											283					0	0	0	0	
48150											116					676	0	0	0	
48374											3602					46357	4171	0	1428	
48440											165					1000	0	0	0	
48552											417					2700	0	0	0	
48730											1306					20000	100	0	0	
49054											664					8225	0	0	0	
49148											403					0	0	0	0	
49241											1312					811	0	0	0	
49344											2374					37164	0	0	0	
49643											451					0	0	0	0	
49652											425					2073	0	0	0	
49821											3126					39978	650	0	0	
49858											176					176	0	0	0	
49951											0					0	0	0	0	
50144											0					0	0	0	0	
50461											0					0	0	0	0	
50546											351					5000	0	0	0	
50854											0					0	0	0	0	
50957											611					4675	0	0	1280	
51253											392					1549	0	0	0	
51356											0					0	0	0	0	
51459											485					0	0	0	0	
51730											173					0	475	0	0	
51842											929					18100	67	0	0	
52410											359					2884	0	0	0	
52456											10					0	0	0	0	
52719											2334					295381	0	1357854	0	
52951											89					0	0	0	0	
53015											9					0	0	0	0	
53033	33139	200000	23439	54769	0	404397	0	0	0	715744	11895	0	2472977	0	2035102	0	0	0	529271	
53051											5					0	0	0	0	
53239											0					0	0	0	0	
53453											155					0	0	0	0	
53752											47					0	1285	0	0	
54049											521					1640	0	0	0	
54058											890					10419	0	0	0	
54357											0					0	0	0	0	
54375											6649					82540	250	0	48201	
54441											136					1500	0	0	2160	
54656											637					1000	0	0	0	
55176											1265					10529	0	0	0	
55251											1494					8578	0	0	0	
55336											1340					0	0	0	0	
55635											350					2690	0	0	0	
55653											471					1500	0	0	11678	
56230											130					0	0	0	0	
56258											309					2148	0	0	0	
56351											1913					2084	0	0	0	
56427											218					0	0	0	0	
56548											708					8000	1467	0	0	
56557											13417					143800	0	0	227617	
56717											914					13763	0	0	12705	
56726											517					0	0	0	0	
57040											9					0	4	0	0	
57228											533					4000	250	0	1836	
57255											30					0	0	0	0	
57451											648					11611	0	0	12421	
57572											1069					15824	3	0	0	
57956											116					0	113	0	5885	
58074											2624					33000	7	0	0	
58207											536					4639	8589	0	221	
58225											554					2500	0	0	0	
58243	6402	130343	73113	214132	0	64567	5	0	100	521304	20361	0	4011215	397295	3315892	201684	32642	30000	89287	
58355											0					0	0	0	0	
58551											0					0	0	0	0	
58636											713					10426	5544	0	0	
58757											13					6	0	0	0	
58971											11663					100928	0	0	239412	
59259											197					452	0	0	0	
59316											1732					14000	59	0	21736	
59352											118					0	0	0	0	
59679											194					0	1505	0	0	
59754											166					0	0	0	0	
60143	27846	0	3206	1267181	0	2341479	69	1469	0	3688935	355362	0	57252303	1023674	50644945	2834098	47685	0	8316	
60219											1363					0	0	0	0	
60330											4460					65764	0	0	0	
60433											579					0	0	0	0	
60545											120					208	0	0	0	
60554											244					1019	0	0	0	
60648											1003					90	0	0	0	
61122											9620					154901	0	0	74879	
61355											1608					10000	0	0	5296	
61476											1205					8960	6000	0	0	
61533											0					0	0	0	3583	
61757											99					1300	0	0	18903	
61832											1476					20000	0	0	0	
61953											190					0	0	0	0	
62044											379					142	0	0	0	
62101											65223					1411605	0	0	1545026	
62147											795					1500	0	0	0	
63050											0					0	0	0	0	
63069	49937	263227	360759	1017410	0	737792	466901	10166	0	2918121	46963	0	14664739	0	13200096	107526	11929	0	7598	
63078											1984					2000	930	0	0	
63201											19					0	0	0	0	
63359											0					0	0	0	0	
63573											2256					5205	100	0	0	
63733											684					779	39	0	0	
63742											258					0	0	3000	0	
63751											61					228	0	0	0	
64150											209					2439	0	0	0	
64543											2167					34147	1000	0	0	
64552											262					0	0	0	0	
64619	0	24991	21551	453432	0	67290	0	1180	500	568944	4110	0	1851299	575	1734652	23412	0	0	52803	
64730											1549					10000	0	0	0	
65205											2410					0	40	0	0	
65241											809					14000	0	0	0	
65513	2991	24978	1471	1	0	0	0	55887	14785	100113	375	0	295831	0	251197	0	0	0	0	
65559											457					1434	0	0	0	
65746											8000					100026	0	0	10574	
65858											6633					16902	0	0	0	
66015	0	22451	0	21105	0	25678	35438	28303	0	132975	3727	12054	450739	0	426060	59000	0	0	0	
66154											849					13195	0	0	0	
66172											8485					130231	5270	0	1101	
66275											318					0	0	0	0	
66837											2195					12000	0	0	0	
66846											5474					99100	0	0	0	
67142											425					1027	0	0	0	
67151											2270					18184	0	0	0	
67209											4456					73212	21093	0	890	
67254											0					0	0	0	0	
67311											125970					291252	19190	0	988746	
68345											1248					0	0	0	0	
68448											72					0	108	0	0	
68756											1009					0	0	0	0	
68831											0					0	0	0	0	
68840											753					5878	0	0	626	
68859											765					1070	0	0	11672	
68943											586					3500	0	0	0	
69333											8327					81360	0	0	8618	
69351											327					0	0	0	0	
69678											1880					0	539	0	6660	
69847											0					0	0	0	0	
70049											526					5865	0	0	0	
70058											927					4266	0	0	0	
70076											134					0	1146	0	0	
70151											0					0	0	0	0	
70218											121					0	252	0	0	
70254											314					5851	0	0	0	
70414											1642					10229	608	0	554	
70638											673					13578	0	0	0	
70955											0					0	0	0	0	
71318											3608					56139	0	0	45121	
71457											1082					9716	0	0	0	
71859											0					0	0	0	0	
72258											0					0	0	0	0	
72351											38					0	0	0	0	
72454											200					2000	0	0	0	
72614											3495					0	4500	0	54140	
72678											3381					67000	40	0	0	
73031											801					6626	0	0	0	
73116											2109					22850	0	0	0	
73152											219					3000	0	0	0	
73554											503					10616	0	0	0	
73956											147					700	0	0	0	
74056											327					3945	0	0	2875	
74140											2928					39756	0	0	639	
74159											193					2505	0	0	0	
74337											401					5800	0	0	0	
74403											3669					59377	4788	0	17571	
74449											25					0	0	0	0	
74458											607					5000	0	0	0	
75053											3246					60475	3980	0	2000	
75259											0					0	385	0	0	
75446											1683					26000	0	0	816	
75455											0					0	0	0	0	
75558											357					0	0	0	0	
75633	946950	6372666	749678	1979554	0	113689	186	413795	0	10579125	156612	0	41664335	922450	37145471	2348254	2607	0	3475838	
75651											315					500	0	0	0	
76050											600					3621	8695	0	0	
76135											753					0	0	0	0	
76153											521					2877	0	0	0	
76443											1320					5658	0	0	500	
76854											1135					9375	250	0	0	
77150											99					300	0	0	0	
77253											398					0	0	0	0	
77347											2576					39986	0	0	21464	
77422											364					0	1000	0	0	
77758											1203					3045	0	0	10168	
77851											4627					47757	5	0	31295	
78036											1916					0	0	0	0	
78054											401					5000	0	0	0	
78157											100					0	0	0	0	
78241											138					48	200	0	0	
78559											44					0	0	0	0	
78643											371					1000	0	0	0	
78858											517					0	0	0	0	
79042											182					1542	0	0	25963	
79127											156					944	0	0	0	
79145											2110					17285	0	0	0	
79257											51					0	0	0	0	
79855											2243					34515	0	0	1854	
80020											59					0	0	0	0	
80150											318					140	0	0	9700	
80431											590					178	0	0	0	
80552											6					0	0	0	0	
80936											579					4000	0	0	1580	
81054											674					2600	0	0	1582	
81429											441					2000	0	0	0	
82033											441					2000	0	0	0	
82257											174					451	0	0	0	
82350											235					935	0	0	0	
82659											265					1369	0	0	0	
83151											696					9150	0	0	2616	
83236											0					0	0	0	0	
83311											1740					151265	0	0	0	
83357											0					0	0	0	0	
83450											15069					16582	0	0	25269	
83638	11872	281590	129245	615947	0	470371	34173	220212	1000	1789848	19207	0	4898714	1247	4502102	109294	25438	108904	638463	
83834											334					2583	0	0	0	
83852											0					0	0	0	0	
83955											238					1831	0	0	0	
84046											429					6395	0	0	0	
84055											245					250	0	0	0	
84251											0					0	0	0	0	
84345											443					3661	1000	0	0	
84541											1989					27199	0	0	0	
84804											0					0	0	0	0	
85043											47					82	0	0	0	
85052											26					0	0	0	0	
85258											315					4000	0	8	15	
85454											0					0	0	0	0	
85856											98					0	0	0	0	
85931											755					2322	1000	0	0	
86349											621					5327	0	0	0	
86358											0					0	0	0	0	
86527											9138					160387	10826	0	22653	
86554											273					1000	0	0	0	
87047											487					5000	0	0	0	
87159											109					0	0	0	0	
87234											1434					1000	0	0	20828	
87476											3647					74100	335	0	0	
87533											1181					15203	0	0	29	
88240											198					0	0	0	3773	
88259											338					3126	0	0	0	
88352											0					0	0	0	0	
88455											1657					24476	0	0	4634	
88530											1318					16214	0	0	0	
88950											111					0	0	0	100	
89032											709					0	0	0	0	
89135											264					2000	0	0	0	
89162											0					0	0	0	0	
89452											781					13160	0	0	0	
89751											1808					9502	0	0	0	
89854											656					3525	0	0	0	
89957											86					0	0	0	0	
90047											0					0	0	0	0	
90328											1137					10000	0	0	10000	
90337											803					4899	0	0	0	
90467											0					0	0	0	0	
90645											2					0	0	0	0	
90739											424					5000	0	0	0	
91147											188					174	0	0	0	
91156											690					0	0	0	21308	
91259											503					1000	0	0	0	
91615											345					3719	0	0	0	
91651											325					155	0	0	0	
91754											206					120	0	0	0	
91866											7410					104000	2000	0	0	
91950											0					0	0	0	0	
91969											3719					32988	2500	0	0	
92050											93					0	53	0	0	
92144											78					1000	0	0	0	
92630											4666					55000	0	0	0	
92706											2143					35744	0	0	4842	
92854											51					0	0	0	0	
92902											22					0	0	0	0	
93244											469					2500	0	0	1487	
93413											1533					33408	0	0	0	
93543											2056					18000	0	0	0	
93619											76					0	0	0	0	
93721											11575					21308	0	0	298506	
93758											344					0	0	0	0	
94139											600					0	0	0	12205	
94456											120					0	34	0	0	
94522											217					0	504	0	0	
94755											60					0	0	0	0	
94858											374					2000	0	0	0	
95051											60					6400	0	0	0	
95659											380					5500	0	0	0	
96254											1174					433	0	0	0	
96357											403					4000	0	0	0	
96553											121					117	0	0	0	
97055											804					11869	100	0	0	
97279											272					130	0	0	0	
97457											208					1250	0	0	0	
97804											7446					130901	1118	0	2790	
97943											846					14854	0	0	0	
98351											0					0	0	0	0	
98454											492					1500	0	0	0	
98463											1005					1890	0	0	35587	
98548											616					0	0	0	0	
98557											243					0	0	0	0	
98641											1239					15244	0	0	1692	
98717											543					3452	0	0	0	
99004											197					1300	0	0	0	
99059											152					0	0	0	0	
99143											549					3313	0	0	0	
99255											117					1800	0	0	0	
99442											1642					26300	0	0	0	
99536											502					0	0	0	0	
99853											61					0	0	0	0	
99974											358					6500	0	0	0	
100160											2183					5400	0	0	30000	
100236											361					0	0	0	0	
100357											717					3000	0	0	0	
100553											305					3192	0	0	0	
100562											8320					77912	0	0	0	
100843											3715					62611	0	0	1542	
101019	106989	461264	137351	455684	2095	452035	27405	593193	41491	2282757	16345	0	5510473	1088243	4004155	298493	5250	39959	15000	
101037											620					576	0	0	0	
101233											32133					985000	0	3711	237138	
101345											100					0	0	0	0	
101439											631					7257	280	0	0	
101671											1779					13927	1780	0	5460	
101738											704					25	1000	0	0	
101952											310					0	0	0	0	
102155											32					0	0	0	0	
102333											0					2000	0	0	0	
102342											861					6829	0	0	1113	
102539											0					0	0	0	2822	
102557											43					0	0	0	0	
103134											522					507	0	0	0	
103255											2936					34520	1250	0	0	
103536											937					3000	0	0	11345	
103554											191					3000	0	0	0	
103563											0					0	0	0	0	
103602											0					0	0	0	0	
104038											8173					90191	522	0	7649	
104056											735					1500	0	0	0	
104234											389					7000	0	0	0	
104430											936					1000	0	0	0	
104542											0					0	0	0	0	
104663											730					15000	0	0	0	
105026											445					0	0	0	0	
105044											75					0	41	0	580	
105053											528					4640	0	0	0	
105071											2539					37800	0	0	0	
105222											1055					0	5193	0	0	
105530											665					5000	0	0	0	
105633											210					45	0	0	0	
106359											15007					100004	0	0	0	
106377											5268					99000	247	0	0	
106452											1236					0	8	0	2389	
106519											620					9000	251	0	0	
106546											1216					19500	0	0	2527	
106555											164					72	0	0	0	
106658											1418					0	110	0	14181	
107057											147					100	0	0	0	
107150											3					0	0	0	0	
107226											45					0	0	0	0	
107244											11489					169660	0	0	41001	
107431											564					5000	9	0	0	
107459											0					0	12	0	0	
107758											289					3579	0	0	0	
108269											182					0	0	0	0	
108652											1					0	0	0	0	
108746											36					0	0	0	0	
108951											492					6557	0	0	0	
109136											1051					3000	0	0	0	
109154											272					100	0	0	0	
109453											359					4380	0	0	0	
109574											1591					5000	737	0	0	
109659											950					17890	0	0	0	
109855											232					800	0	0	263	
110057											915					7648	0	0	2066	
110404											4348					0	260	0	0	
110413											2103					20457	0	0	4937	
110655											101					1037	55	0	0	
110936											243					1379	0	0	0	
110945											433					0	150	0	0	
111157											389					7740	0	0	0	
111205											5032					83359	18020	0	1503	
111559											115					0	0	0	0	
111661											1177					15445	0	0	0	
111942											1104					13670	0	0	11818	
111979											739					1632	1995	0	0	
112163											2579					18488	0	0	0	
112332											290					0	525	0	0	
112444											1171					12382	0	0	0	
112510											106					3419	0	0	0	
112556											168					600	0	0	0	
112837	30020	845937	30763	2266137	0	1778474	13973	734	2000	4982225	273128	0	30802955	1610687	23616551	2195973	14187	0	635269	
113003											510					0	56265	0	0	
113030											366					1000	0	0	0	
113151											1416					9318	306	0	0	
113441											1965					24039	0	0	6793	
113601											270					0	0	0	0	
113740											3713					70818	8	0	0	
113759											318					3470	0	0	0	
113937											1428					11216	0	0	0	
114149											275					74	0	0	1617	
114158											665					2208	0	0	0	
114251											115					402	0	0	0	
114260											4373					4072	0	0	462409	
114457											616					2104	0	0	0	
114756											246					0	0	0	0	
114774											26					0	0	0	0	
114840											2306					46652	0	0	0	
114859											459					2380	0	0	4199	
115100											1030					4377	2000	0	2507	
115146											562					7314	0	0	1304	
115155											558					4700	0	0	0	
115221											1697					23131	0	0	0	
115575											1629					16992	356	0	119	
115641											11290					112664	0	0	80838	
116077											3360					57768	3769	0	0	
116358											292					2500	0	0	0	
116554											31					0	0	0	0	
116639											0					0	0	0	0	
116732											0					0	0	0	0	
116741											2					0	0	0	0	
117038											1216					9871	0	0	0	
117458											3451					20770	0	0	1716	
117672											1076					4004	0	0	0	
117841											1775					21349	2015	0	0	
118156											0					0	0	0	0	
118174											2212					22841	3657	0	0	
118660											1716					35939	0	0	0	
118736											923					7682	0	0	0	
119153											240					1500	0	0	0	
119274											2504					5081	8799	0	0	
119528											2217					30000	188	0	0	
119779											4968					80719	2095	0	1864	
120542											251					294	0	0	0	
120609											1512					0	1250	0	0	
120953											0					0	0	0	0	
121576											948					0	5726	0	0	
121642											13012					251753	0	0	58993	
121651											10					0	0	0	0	
121914											673					56	0	0	0	
122153											203					0	0	0	0	
122546											2157					3500	0	0	0	
122658											2813					1000	0	0	0	
122751											84					0	0	0	0	
122854											1187					3289	0	0	0	
123178											4091					53500	1000	0	562	
123440											454					5997	0	0	0	
123646											3237					9576	1074	0	50473	
124344											2168					0	0	0	0	
124353											0					0	0	0	0	
124773											149					3000	0	0	0	
124830											524					5533	300	0	0	
125154											1921					2915	2545	0	0	
125855											1601					26614	0	0	8693	
125958											0					0	0	0	0	
126012											426					2060	0	0	0	
126049											255					3045	0	0	0	
126254											9961					14141	0	0	4493	
126553											518					0	240	0	2836	
126740											3000					0	0	0	21827	
126834											760					0	0	0	0	
127055											2136					7100	0	0	200	
127224											782					3758	0	0	0	
127260											22942					0	11264	0	0	
127701											978					14500	3999	0	0	
128164											3908					30000	0	0	0	
128258											0					0	0	0	0	
128511	19594	26000	0	1016	0	0	0	0	19765	66375	42	99838	118516	0	13548	0	0	0	0	
128904											28373					328125	9838	0	328873	
128959											1519					1150	0	0	0	
129349											79					0	0	0	29144	
129358											32					0	0	0	0	
129394											13712					345395	0	0	0	
129479											1008					10033	0	0	0	
129732											1380					0	424	0	0	
129853											262					3367	0	0	0	
129910											966					17192	0	0	2466	
130345											1247					21700	0	0	63	
130541											12136					137951	0	0	56642	
130635											947					0	0	0	261	
130813											1468					0	0	0	0	
130943	13730	0	3545	24312	0	0	20479	0	0	65336	60874	39033	5471644	0	4871952	1373597	3270	0	0	
131034											491					0	0	0	7631	
131155											457					380	0	0	0	
131173											5433					108000	36	0	1703	
131351											2086					20000	0	0	20588	
131360											93957					1564648	29820	0	25683	
131418											2549					35304	0	0	3908	
131436											664					0	0	0	0	
131650											5587					84824	0	0	53416	
131717											472					3649	0	0	987	
131940											361					2000	0	0	0	
132107											6864					109983	5161	0	0	
132152											267					3450	0	0	0	
132219											525					3000	0	0	0	
132451											348					0	0	0	892	
132554											3794					35000	0	0	0	
132778											939					13307	1000	0	0	
132853											1057					4000	0	0	0	
132938											158					245	0	0	0	
133243											0					0	0	0	0	
133850											5605					48644	0	0	31982	
133971											4758					73500	7722	0	0	
134156											256					3757	0	245	120	
134437											1756					23000	4088	0	5789	
134455											1188					4970	0	0	0	
134848											311					0	0	0	0	
135359											0					0	0	0	0	
135751											34					0	0	0	0	
135836											605					1597	0	0	0	
135854											186					3221	0	0	0	
136048											798					16300	0	0	0	
136338											1673					17006	0	0	13884	
136459											190					250	0	0	0	
136655											344					5033	0	0	2728	
137120											318					0	0	0	0	
137205											2649					35028	30852	0	0	
137447											881					3268	0	0	0	
137456											462					2013	0	0	0	
137559											28					0	0	0	0	
137643											341					2986	0	0	0	
137652											715					0	0	0	0	
137821											0					0	0	0	0	
137915											210751					1190000	517185	0	2339301	
138051											0					0	0	0	0	
138163											756					16800	1400	0	0	
138211											19978					316335	39982	0	72201	
138257											45					0	0	0	0	
138350											209					3124	0	0	0	
138556											177					0	150	0	0	
138725											86					0	0	0	0	
138752											33					0	0	0	0	
139133											1007					11543	859	0	0	
139432											0					0	0	0	0	
