"IDRSSD"	RCON0030	RCON0031	RCON0032	RCON2211	RCON2229	RCON2314	RCON2315	RCON2351	RCON2383	RCON3510	RCON3512	RCON3514	RCON3520	RCON5514	RCON5515	RCON5516	RCON5517	RCON5597	RCON8432	RCON8785	RCONA181	RCONA182	RCONA527	RCONA528	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	TEXTA545	
94755	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4144		0	0	51289		34486	126		
94858	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3034		414	1	48300		24502	116		
95051	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3589		701	1	43841		40094	110		
95659	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2410		0	0	32447		11775	75		
96254	86	0	0	0		0	0	0		11	0	0	0	0		0	0		0	0	0	0	0	0	0	4723		280	1	116735		63822	313		
96357	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3635		0	0	39448		29172	84		
96553	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1068		0	0	21498		8219	48		
97055	0	0	0	0		0	0	0		0	0	0	0	0		0	4		0	0	0	0	0	0	0	1844		342	1	18810		21304	79		
97279	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1196		0	0	21934		5856	45		
97457	14	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1011		0	0	19978		5346	40		
97804	0	0	0	3587		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	26112		1028	3	101128		78176	271		
97943	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7621		505	1	75992		65032	158		
98351	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2207		0	0	35750		20582	87		
98454	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	884		0	0	51799		49194	232		
98463	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5751		0	0	110103		157321	511		
98548	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	820		0	0	14083		14509	57		
98557	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4686		0	0	46938		33601	133		
98641	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3530		0	0	63181		81058	342		
98717	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2247		0	0	67205		62308	137		
99004	0	0	0	175		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1013		0	0	46068		80343	169		
99059	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3040		0	0	39040		51802	122		
99143	0	0	0	314		0	0	0		0	0	0	0	0		0	0		0	30	0	0	0	0	0	6389		513	1	70860		51684	213		
99255	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	815		0	0	14379		9024	57		
99442	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3834		0	0	54300		64108	195		
99536	0	0	0	642		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	21574		1111	3	180914		64189	294		
99853	1	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2385		357	1	33392		10746	45		
99974	0	0	0	63		0	0	68		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5397		0	0	70759		32054	175		
100160	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	33053		180854	340		
100236	34	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6516		0	0	87223		48236	207		
100357	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	13803		830	2	176729		134331	595		
100553	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1916		295	1	18471		8368	53		
100562	0	0	0	0		0	0	0		0	0	0	0	0		0	0	511975	0	0	0	0	0	0	0	11114		0	0	901824		689886	2654		
100843	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	22071		1177	3	188051		61318	336		
101019	0	0	0	18353	0	0	0	21	0	0	0	0	0	0	0	0	0	1958617	0	0	0	0	0	0	0	8454		1175	4	470060		2967764	6305		
101037	0	0	0	736		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	24807		817	2	404179		171849	720		
101233	0	0	0	13609		0	0	61108		0	0	0	0	0		0	0	396716	0	0	0	0	0	0	0	63916		2250	6	1414387		1136487	4032		
101345	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4056		0	0	32069		20663	99		
101439	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6795		532	1	80744		27355	136		
101671	0	0	0	0		0	0	0		402	0	0	0	0		0	0		0	0	0	0	0	0	0	3238		295	1	204353		185867	638		
101738	0	0	0	119		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	17965		598	2	125639		69506	284		
101952	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2185		0	0	33073		32668	42		
102155	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1073		272	1	18550		6687	43		
102333	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	942		0	0	14037		17915	45		
102342	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8436		0	0	92642		41251	184		
102539	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1350		0	0	28177		14877	52		
102557	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	689		0	0	9171		1515	9		
103134	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2093		403	1	16605		21537	78		
103255	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9507		321	1	196814		164234	544		
103536	0	0	0	0		0	0	0		0	0	0	0	0		58	0		0	0	0	0	0	0	0	10042		2128	3	108559		255164	597		
103554	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4972		0	0	19249		8131	28		
103563	18	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2408		340	1	19234		24436	109		
103602	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	15975	0		0	0	2566		14572	18	Oneida Savings Bank	
104038	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	66639		3991	12	431547		408851	1312		
104056	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2495		0	0	40823		34968	105		
104234	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1628		535	2	39973		19225	112		
104430	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	32340		8459	22	106646		76668	446		
104542	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	963		0	0	18716		8304	47		
104663	0	0	0	0		0	0	0		0	0	0	0	0		786	0		0	0	0	0	0	0	0	435		0	0	50170		152032	584		
105026	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	25498		637	2	139292		61881	346		
105044	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	771		0	0	11067		5000	19		
105053	66	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3672		319	1	56921		30015	150		
105071	0	0	0	150		0	0	0		54	0	0	0	0		0	30		0	0	0	0	0	0	0	17535		606	2	127975		39510	203		
105222	0	0	0	277		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5824		0	0	86240		56581	245		
105530	0	17	2	0		0	0	0		0	32	2	0	0		0	0		0	0	0	0	0	0	0	9700		296	1	57039		28921	140		
105633	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2530		422	1	32959		33862	95		
106359	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	17025		0	0	380280		263189	917		
106377	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	34018		1655	5	275090		126265	623		
106452	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7193		0	0	191198		114036	479		
106519	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4687		0	0	43469		25482	106		
106546	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2562		0	0	64217		56458	190		
106555	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	298		0	0	12509		6628	25		
106658	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10570		0	0	122941		113841	401		
107057	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1947		714	2	13007		4630	23		
107150	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5650		0	0	55419		46425	172		
107226	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3672		2009	3	34273		11488	55		
107244	0	0	0	0		0	0	0		0	0	0	0	0		0	0	87800	0	0	0	0	0	0	0	51038		2472	6	853904		1169846	2424		
107431	0	0	0	564		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4513		0	0	87548		50573	233		
107459	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	401		0	0	6589		1527	13		
107758	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2035		0	0	19628		6517	36		
108269	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1191		0	0	16032		12430	44		
108652	15	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	434		292	1	13458		3595	20		
108746	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4502		0	0	33412		11266	52		
108951	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4064		0	0	56226		34776	126		
109136	491	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	21405		5006	7	164655		215561	650		
109154	4	0	0	0		0	0	0		25	0	0	0	0		0	0		0	0	0	0	0	0	0	1321		638	2	25524		13477	63		
109453	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1069		0	0	21485		15757	78		
109574	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11997		2252	5	66103		60757	265		
109659	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2902		0	0	61273		36910	170		
109855	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1502		0	0	25377		9029	47		
110057	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8725		1871	5	58682		32198	156		
110404	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	22322		1915	4	275799		519450	2534		
110413	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7008		0	0	122540		132408	277		
110655	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	440		0	0	6118		7740	21		
110936	0	0	0	0		0	0	0		0	0	0	0	0		14	0		0	0	0	0	0	0	0	1517		390	1	28546		52663	222		
110945	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8943		0	0	96527		51441	284		
111157	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2294		0	0	13378		3976	21		
111205	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	21635		2103	4	177998		71235	428		
111559	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	11159		5551	31		
111661	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5824		791	2	57433		30127	128		
111942	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	12044		1012	3	114221		67466	269		
111979	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	15363		291	1	179221		114135	462		
112163	5	0	0	49		0	0	0		3	0	0	0	0		0	0		0	0	0	0	0	0	0	25169		510	1	247032		230271	1066		
112332	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6083		315	1	40935		27575	150		
112444	0	0	0	6		0	0	116		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7780		0	0	57714		86615	148		
112510	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	809		0	0	14608		5128	22		
112556	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1402		287	1	23125		3176	21		
112837	10949	0	0	56630	0	0	0	0	0	61417	0	0	0	0	0	6425	9206	7242495	0	0	0	0	0	0	0	386708		13405	34	10224557		9704413	26825		
113003	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	17857		283	1	98740		28696	185		
113030	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9727		1149	4	61327		33562	211		
113151	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	12914		1132	2	195604		256222	890		
113441	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	34429		549	2	226600		122524	351		
113601	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3018		1157	2	210659		216430	973		
113740	0	0	0	1900		0	0	0		0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	43325		3928	10	333740		215645	822		
113759	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2995		316	1	53160		32579	131		
113937	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	13148		522	2	99192		60973	275		
114149	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4406		0	0	35883		14716	81		
114158	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6389		336	1	63974		90996	224		
114251	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	719		0	0	21694		23922	33		
114260	0	0	0	0		0	0	0		0	0	0	0	0		0	0	382141	0	0	0	0	0	0	0	8184		0	0	728421		618441	2364		
114457	0	0	0	165		0	0	0		41	0	0	0	0		0	0		0	0	0	0	0	0	0	8636		0	0	92065		90782	426		
114756	213	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5034		546	2	56381		39521	222		
114774	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	891		0	0	15454		2798	19		
114840	0	0	0	0		0	0	0		0	0	0	0	0		89	0		0	0	0	0	0	0	0	5229		684	2	73325		101319	305		
114859	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4366		341	1	26021		7447	38		
115100	3	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5935		313	1	92729		50975	194		
115146	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	13685		276	1	43255		19646	78		
115155	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3421		0	0	34948		12817	43		
115221	0	0	0	10		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	22220		360	1	121915		85517	414		
115575	0	0	0	0		0	0	0		0	0	0	0	0		0	11		0	0	0	0	0	0	0	9223		0	0	70815		48864	196		
115641	0	0	0	334		0	0	303		0	0	0	0	0		0	281	560499	0	0	0	0	0	0	0	45965		4694	9	648255		762159	2068		
116077	0	0	0	0		0	0	0		0	0	0	0	0		39	0		0	0	0	0	0	0	0	4775		1195	2	80347		39551	199		
116358	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2603		0	0	28250		10514	44		
116554	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	4487		3158	15		
116639	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2827		0	0	23761		8371	49		
116732	0	19	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3501		395	1	29102		16839	50		
116741	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5303		0	0	54287		17295	87		
117038	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7033		0	0	41672		19249	107		
117458	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8074		0	0	101833		77831	329		
117672	0	0	0	1170		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5730		0	0	48201		17684	76		
117841	0	0	0	0		0	0	0		0	0	0	0	0		0	243		0	0	0	0	0	0	0	4371		320	1	68260		119129	248		
118156	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7477		454	1	74277		48085	189		
118174	146	0	0	2		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	15409		851	2	121860		58573	303		
118660	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	21288		536	2	61003		27802	230		
118736	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	13291		1197	4	93604		69994	308		
119153	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6750		271	1	79067		120728	357		
119274	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1469		0	0	93087		102832	271		
119528	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	18024		0	0	174111		52393	303		
119779	0	0	0	0		0	0	1085		0	0	0	0	0		0	0		0	0	0	0	0	0	0	19306		2914	8	194825		121233	595		
120542	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6091		0	0	58990		83592	165		
120609	2	0	0	0		0	0	0		204	0	0	0	0		0	0		0	0	0	0	0	0	0	37214		698	2	265835		89122	519		
120953	1	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6719		592	2	73157		18699	103		
121576	0	0	0	2218		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5362		425	1	80341		34074	182		
121642	0	0	0	0		0	0	0		0	0	0	0	0		0	0	588338	0	0	0	0	0	0	0	38843		1929	6	675884		608468	1935		
121651	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4512		313	1	41627		23502	78		
121914	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	26978		3128	9	116842		26430	163		
122153	0	0	0	135		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2036		0	0	27214		21118	40		
122546	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1193		0	0	22518		3994	16		
122658	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3050		0	0	114699		157338	485		
122751	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2328		0	0	18159		4963	26		
122854	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	16476		1776	1	213277		193886	714		
123178	0	0	0	0		0	0	0		0	0	0	0	0		0	64		0	0	0	0	0	0	0	1803		0	0	194563		202749	466		
123440	0	0	0	0		0	0	432		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2238		0	0	53261		47007	229		
123646	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	22836		1218	3	357542		336193	944		
124344	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	12511		317	1	94202		106856	378		
124353	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	991		0	0	6331		3116	10		
124773	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1144		258	1	33324		17916	118		
124830	10	0	0	1		0	0	0		21	0	0	0	0		0	0		0	0	0	0	0	0	0	4075		0	0	43018		12064	52		
125154	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4883		0	0	192383		30056	153		
125855	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9213		695	1	217143		246654	911		
125958	0	37	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	544		0	0	8161		4932	33		
126012	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3246		441	1	86292		57252	187		
126049	0	0	0	0		0	0	0		2	0	0	0	0		0	0		0	0	0	0	0	0	0	2736		0	0	50037		24309	117		
126254	0	0	0	716		0	0	245		0	0	0	0	0		0	0		0	0	0	0	0	0	0	32357		4606	4	475786		353790	1108		
126553	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6302		0	0	117653		50166	235		
126740	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	24119		1174	4	229394		61561	271		
126834	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	28525		1473	5	238785		123064	444		
127055	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2069		0	0	30021		50785	128		
127224	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	14896		1405	2	100793		42689	165		
127260	0	0	0	0		0	0	0		0	0	0	0	0		0	0	804629	0	0	0	0	0	0	0	71331		6106	16	901980		1220425	5224		
127701	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4817		2422	7	70772		25626	147		
128164	0	0	0	793		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1704		0	0	162893		277007	456		
128258	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1551		0	0	10442		6182	27		
128511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0		0	0	6		12718	2		
128904	0	0	0	115930		0	0	0		0	0	0	0	0		0	0	1677971	0	0	0	0	0	0	0	208944		9530	24	2200810		2408042	7336		
128959	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10017		256	1	147765		92320	430		
129349	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11679		0	0	71547		19464	94		
129358	23	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3016		0	0	15939		2941	22		
129394	0	0	0	0		0	0	0		0	0	0	0	0		0	23		0	0	0	0	0	0	0	4984		621	1	270305		188155	740		
129479	0	1	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3306		0	0	82595		67668	303		
129732	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8037		360	1	256384		211638	856		
129853	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4199		334	1	48325		29146	107		
129910	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11467		1449	3	118642		74131	404		
130345	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11419		350	1	118231		73998	261		
130541	0	0	0	0		0	0	0		0	0	0	0	0		0	0	483305	0	0	0	0	0	0	0	36317		344	1	371970		505823	1094		
130635	0	0	0	0		0	0	0		0	0	0	0	0		40	0		0	0	0	0	0	0	0	6409		1166	3	102630		359248	621		
130813	0	2	10	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7556		0	0	103712		39960	164		
130943	0	0	0	1056	0	0	0	0	0	0	0	0	0	0	0	0	0	1580086	0	0	0	0	0	0	0	24565		1590	5	520912		2564942	2546		
131034	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4914		2144	5	73217		85050	370		
131155	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4251		0	0	52038		53976	186		
131173	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	15750		697	2	182410		154330	156		
131351	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1782		0	0	74392		425737	622		
131360	0	0	0	5759		0	0	46560		0	0	0	0	0		0	0	5017665	0	0	0	0	0	0	0	82958		8003	18	2224266		6639693	16110		
131418	0	0	0	1		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	16190		553	2	158509		44051	284		
131436	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5926		660	2	84952		101315	270		
131650	0	0	0	0		0	0	0		0	0	0	0	0		0	0	381514	0	0	0	0	0	0	0	39285		3039	7	538539		519429	2092		
131717	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1720		494	1	22774		11010	65		
131940	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1404		0	0	17660		7151	28		
132107	0	0	0	0		0	0	0		0	0	0	126	0		10	0		0	0	0	0	0	0	0	27336		1694	5	223230		134545	717		
132152	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1231		0	0	22042		10794	61		
132219	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5604		0	0	35622		10437	65		
132451	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2055		0	0	31826		37279	105		
132554	0	0	0	125		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8866		0	0	237791		66527	346		
132778	0	0	0	119		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2911		0	0	34161		20769	76		
132853	0	0	0	0		0	0	0		0	0	0	0	0		0	39		0	0	0	0	0	0	0	5226		0	0	203011		128298	583		
132938	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6680		0	0	36257		26843	96		
133243	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	4352		1658	9		
133850	0	0	0	126		0	0	0		0	65	1	0	0		102	0		0	0	0	0	0	0	0	33977		722	2	277490		353905	1114		
133971	0	0	0	0		0	0	0		0	0	0	0	0		9	0		0	0	0	0	0	0	0	33379		1097	1	201068		118715	616		
134156	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4216		264	1	34204		14486	67		
134437	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11295		1259	4	127113		204924	367		
134455	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4045		895	2	37711		29035	111		
134848	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8192		0	0	80194		25263	116		
135359	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	7449		2660	17		
