"IDRSSD"	RCFD0010	RCFD0022	RCFD0073	RCFD0074	RCFD0083	RCFD0085	RCFD0090	RCON0010	RCON0020	RCON0070	RCON0073	RCON0074	RCON0080	RCON0082	RCON0083	RCON0085	RCON0090	
5210								17579	9527	0	0	0	6791	1150	0	1150	111	
5331								4887	1347	0	0	0	1332	1735	0	1735	473	
5461								17142	10836	0	0	0	5658	264	0	264	384	
5751								1020										
6039								8055										
6057								394										
6141								1700										
6329								13381	225	0	0	0	6177	6281	0	6281	698	
6972								20624	12340	0	0	0	6370	1688	0	1688	226	
7009								25966	5	2000	2000	0	10	23926	0	23926	25	
7045								6933										
7157								970										
7456								844										
7634								1801										
8033								2505										
8462								7562										
8631								2157										
9357								14605	11076	0	0	0	703	2156	0	2156	670	
9553								1764										
9807								278763	13735	0	0	0	5776	256865	0	256865	2387	
9955								7238										
10157								1943										
10250								9413	5540	0	0	0	1468	2405	2405	0	0	
10849								4165										
10858								12031	3909	0	0	0	1606	5910	0	5910	606	
11145								6229										
11640								12807										
11837								15839										
12030								9161	4	0	0	0	2580	6577	0	6577	0	
12058								3588										
12142								6254										
12245								2317										
12311	1027080	773357	0	459	0	246146	7118	1027080	582586	459			190771	246146			7118	
12647								3329										
12656								335	0	0	0	0	213	111	0	111	11	
12937								14446										
12946								8477	3971	0	0	0	3174	1239	0	1239	93	
12955								2171										
13037								3422										
13103								15202	0	0	0	0	2798	12180	0	12180	224	
13251								1405										
13457								429										
14052								4334										
14155								2209										
14258								14974	6607	0	0	0	4116	405	0	405	3846	
14409	206033	165450	0	0	0	33143	7440	206033	31859	0			133591	33143			7440	
14454								564										
14650								2119										
14753								1273										
14865								4515										
15536								73533	20925	486	0	486	15287	26636	0	26636	10199	
16337								15332	30	0	0	0	4511	10791	0	10791	0	
16458								5543										
16551								4277										
16748								1777										
16944								1590										
16953								1255										
17110								13943										
17147								60407	0	0	0	0	17703	37158	0	37158	5546	
17259								1128										
17464								59778	43040	0	0	0	8347	607	0	607	7784	
17839								4167										
17950								4516										
18050								10210										
18135								7813										
18377								5418										
18827								5523										
18836								4173										
18854								7594										
18957								1717										
19356								3138										
19730								73032	24859	0	0	0	41080	6346	0	6346	747	
19936								7387										
19972								7002										
20053								8583										
20147								2705										
20259								4282										
20370								12506										
20512								3517										
20633								4485										
20839								3655										
20857								9407										
20866								5943										
21256								1263										
21359								587										
21630								2200										
21658								2924										
22048								7105										
22235								7542	36	0	0	0	2566	4940	0	4940	0	
22356								6299										
22459								2782										
22543								641										
22552								773										
22730								1895										
22936								7873										
22954								641										
23036								9127	5608	0	0	0	2691	828	0	828	0	
23045								1413										
23241								75528	6371	0	0	0	27648	29086	0	29086	12423	
23456								1682										
23504								14152	7427	0	0	0	4938	593	0	593	1194	
23540								2917										
23643								3918										
23755								3183										
23812								30522	0	0	0	0	4579	20816	0	20816	5127	
24006								20990	7021	0	0	0	3274	4239	0	4239	6456	
24453								24572										
24659								1431										
24668								15644										
24855								2359										
24949								15907	0	0	0	0	4723	11132	0	11132	52	
25357								6596										
25647								3306										
25852								10192	5	0	0	0	3943	6122	0	6122	122	
26149								1179										
26242								8864	0	0	0	0	2418	6076	0	6076	370	
26457								252										
26765								3838										
26859								10869	53	0	0	0	3511	6408	0	6408	897	
26916								7213	6	0	0	0	1783	5312	0	5312	112	
27548								17737	9172	0	0	0	4117	3733	0	3733	715	
27614								4864										
27838								7221	1	0	0	0	1265	5807	0	5807	148	
27847								10314	0	0	0	0	3036	6229	0	6229	1049	
28013								54075	0	0	0	0	6521	43987	0	43987	3567	
28152								2263										
28255								26279										
28349								3612										
28406								7559	1191	0	0	0	2344	3289	0	3289	735	
28572								3151										
28732								889										
29104								24363	16757	0	0	0	3414	3144	0	3144	1048	
29252								2157										
29636								19013	49	0	0	0	5501	13463	0	13463	0	
29850								3768										
29944								2781										
29953								3029										
30052								1041										
30155								3706										
30258								9805	4713	0	0	0	2310	1198	0	1198	1584	
30418								13	0	0	0	0	0	12	0	12	1	
30502								19492	13541	374	0	374	4697	642	0	642	238	
30650								3722										
30810	656743	356730	57103	210793	0	31567	550	388845	356241	0			487	31567			550	
30856								6724										
31134								11529										
31255								5122	3049	0	0	0	1294	737	0	737	42	
31657								2369										
31826								9091										
31835								4119										
32159								7443										
32234								7871										
32766								8988										
33147								12679										
33259								23915	101	0	0	0	1385	12921	0	12921	9508	
33268								2265	701	0	0	0	858	517	0	517	189	
33549								988										
33727								16855	7065	31	0	31	5370	4389	0	4389	0	
33754								1606										
33772								74455	45691	0	0	0	8967	5328	0	5328	14469	
33839								3967	0	0	0	0	244	3723	3723	0	0	
33857								2777										
34153								25377	13005	0	0	0	9736	1226	0	1226	1410	
34359								230										
34425								5881	158	0	0	0	1383	4311	0	4311	29	
34434								9012										
34452								1858										
34537								66067	0	0	0	0	10166	34103	0	34103	21798	
34555								4563										
34742								4560	8	0	0	0	2038	2116	0	2116	398	
34836								1114										
34863								1008										
35057								3079										
35244								9774	0	0	0	0	2389	7159	0	7159	226	
35301	9315563	319752	1223933	7569629	0	161635	40614	518732	316167	0			316	161635			40614	
35570								30311	0	0	0	0	8626	21639	0	21639	46	
35646								4354										
35842								2434										
35936								429										
36054								48296	16960	0	0	0	3283	27822	0	27822	231	
36344								8153										
36456								3457										
36858								5264										
36933								4576										
37051								584										
37341								747										
37350								544										
37378								4363										
37435								70179	3	0	0	0	7761	50779	0	50779	11636	
37640								29070	3165	0	0	0	8444	16425	0	16425	1036	
37659								1466										
37743								2471										
37949								3700										
38526								5253	2471	0	0	0	1344	366	0	366	1072	
38535								10938	0	0	0	0	1496	6963	0	6963	2479	
38740								3620										
39327								23582	5406	0	0	0	5634	6671	0	6671	5871	
39420								23986	10618	0	0	0	7641	910	0	910	4817	
39475								59153	38331	0	0	0	15075	1517	0	1517	4230	
39756								6246										
39934								8196										
40033								3923										
40305	85211	67800	0	2817	0	1818	12776	85211	52954	2817			14846	1818			12776	
40350								790										
40707								23539										
40855								965										
41245								1269										
41553								2427										
41629								12623										
41647								17115	10800	0	0	0	3554	1666	0	1666	1095	
41759								1009										
41825								4769										
41937								2012										
41955								1123										
42037								1880										
42055								2991										
42354								2956										
42420								93707	60015	0	0	0	30985	1647	0	1647	1060	
42448								8522	347	0	0	0	3164	4729	0	4729	282	
42457								1088										
43052								4040										
43155								8281										
43173	255984	28182	4377	155726	277	4934	62488	103438	6043	7801			22016	5090			62488	
43351								636										
43454								451										
43511								15512	6182	0	0	0	8038	1292	0	1292	0	
43641								6848										
43744								3762										
43856								1749										
43959								3166										
44040								2588										
44134	41019	34065	0	0	0	2698	4256	41019	29783	0			4282	2698			4256	
44433								7599	0	0	0	0	1612	1572	0	1572	4415	
44602								194954	84884	19665	19665	0	56249	363	0	363	33793	
44741								9789										
44750								2720										
44929								6168										
45038								1405										
45047								3058										
45056								1217										
45430								3219										
45458								306										
45551								16699	3	0	0	0	2533	14119	0	14119	44	
45560								19440	12697	0	0	0	2358	3982	0	3982	403	
45627								96590	49002	0	0	0	32677	13858	0	13858	1053	
45775								17661										
46053								6017										
46941								2411										
47153								527										
47247								10414										
47256								932										
47452								5373										
47500								11992										
48057								3960										
48150								596										
48374								9634	4409	0	0	0	3352	963	0	963	910	
48440								1899										
48552								5205										
48730								5623	0	0	0	0	1975	3572	0	3572	76	
49054								1923										
49148								2196										
49241								10859										
49344								8234										
49643								846										
49652								3547										
49821								19645	0	0	0	0	3666	13806	0	13806	2173	
49858								7950										
49951								1642										
50144								1759										
50461								2026										
50546								1584										
50854								5048										
50957								3209										
51253								8858										
51356								4707										
51459								4867										
51730								2174										
51842								4637										
52410								1446										
52456								571										
52719								1679268	0	12448	0	12448	0	1666673	0	1666673	147	
52951								2337										
53015								1375										
53033								45911	26766	240	0	240	4640	1245	0	1245	13020	
53051								7643										
53239								2777										
53453								1148										
53752								1395										
54049								5114										
54058								3079										
54357								1485										
54375								19173	0	0	0	0	2754	14119	0	14119	2300	
54441								2846										
54656								4267										
55176								29140										
55251								7729										
55336								16227	4556	0	0	0	3918	0	0	0	7753	
55635								1915										
55653								2296										
56230								4877										
56258								6785										
56351								17027	8062	0	0	0	7725	577	0	577	663	
56427								3406										
56548								2173										
56557								67150	50400	0	0	0	2733	5961	0	5961	8056	
56717								11001	5295	0	0	0	1237	3697	0	3697	772	
57040								2563										
57228								4549										
57255								3425										
57451								6209										
57572								1707										
57956								6777										
58074								4033										
58207								8367										
58225								4833										
58243	91740	81924	0	1354	0	5325	3137	91740	65979	1354			15945	5325			3137	
58355								527										
58551								3323										
58636								26290										
58757								951										
58971								101827	73797	104	0	104	13791	13618	0	13618	517	
59316								12962	6522	0	0	0	2378	3756	0	3756	306	
59352								15668										
59679								676										
59754								551										
60143	1480325	1313878	0	63598	0	54217	48632	1450639	1100615	33913			213262	54217			48632	
60330								18897	11217	0	0	0	6681	848	0	848	151	
60433								3252										
60545								3547										
60554								1703										
60648								8376										
61122								24451	0	0	0	0	6218	841	0	841	17392	
61355								10119	6847	0	0	0	1972	1200	0	1200	100	
61476								9400										
61533								22287	167	0	0	0	1431	15076	0	15076	5613	
61757								7773										
61832								5164										
61953								3603										
62044								908										
62101								268960	1495	0	0	0	41465	223322	0	223322	2678	
62147								2028										
63050								2620										
63069	666067	449402	0	79910	100	63192	73463	666067	417552	79910			31850	63292			73463	
63078								25175	465	0	0	0	3416	21136	0	21136	158	
63201								3326										
63359								7383										
63573								5737	2967	0	0	0	577	261	0	261	1932	
63733								10653	346	0	0	0	3485	6822	0	6822	0	
63742								4689										
63751								688										
64150								3845										
64543								10033	59	0	0	0	3596	6378	0	6378	0	
64552								1725										
64619	71142	32989	0	14	0	3770	34369	71128	28736	0			4253	3770			34369	
64730								2133										
65205								6662	2846	0	0	0	1360	1247	0	1247	1209	
65241								2242										
65513	24407	442	1117	3139	0	18453	1256	24407	0	4256			442	18453			1256	
65559								5646	2017	0	0	0	1687	1755	1755	0	187	
65746								17473	25	0	0	0	4610	12838	0	12838	0	
65858								40504	24181	0	0	0	11107	3208	0	3208	2008	
66015	14150	218	0	99	1939	8836	3058	14150	0	99			218	10775			3058	
66154								3288										
66172								5236	2196	0	0	0	2141	328	0	328	571	
66275								3312										
66837								17158										
66846								23612	15856	0	0	0	3662	222	0	222	3872	
67142								2003										
67151								18132	967	0	0	0	1697	7443	0	7443	8025	
67209								9135	6780	0	0	0	1604	451	0	451	300	
67254								305										
67311								210316	149891	0	0	0	54247	707	0	707	5471	
68345								6548										
68448								1981										
68756								3616										
68831								3495										
68840								2752										
68859								11958	4914	0	0	0	3488	1488	0	1488	2068	
68943								3456										
69333								24479	14259	0	0	0	6499	2665	0	2665	1056	
69678								13843	121	0	0	0	2313	11396	0	11396	13	
69847								2153										
70049								12306	5915	0	0	0	2065	575	0	575	3751	
70058								1345										
70076								1109										
70151								29841										
70218								2858										
70254								551										
70414								8214	3	0	0	0	1312	4014	0	4014	2885	
70638								5617										
70955								825										
71318								12858	9031	0	0	0	1785	1783	0	1783	259	
71457								1903										
71859								715										
72258								4049										
72351								1341										
72454								3213										
72614								42909	23972	0	0	0	13499	5088	0	5088	350	
72678								4023										
73031								4846										
73116								9174	3662	0	0	0	1722	1529	0	1529	2261	
73152								2736										
73554								3025										
73956								863										
74056								3565										
74140								21763	12261	0	0	0	6550	2318	0	2318	634	
74159								1441										
74337								2011										
74403								12816	8541	0	0	0	2632	682	0	682	961	
74449								267										
74458								2939										
75053								9608	25	0	0	0	1510	3967	0	3967	4106	
75259								363										
75446								5228										
75455								921										
75558								6211										
75633	2020065	1062848	0	860595	0	31549	65073	2020065	932749	860595			130099	31549			65073	
75651								1330										
76050								8129										
76135								3900										
76153								971										
76443								2912										
76854								7263										
77150								458										
77253								2086										
77347								6620										
77422								4683										
77758								11459	9205	0	0	0	1792	73	0	73	389	
77851								15245	12862	0	0	0	1951	260	0	260	172	
78036								3390										
78157								2000										
78241								1528										
78559								2922										
78643								1440										
78858								110830	15	0	0	0	1341	108996	0	108996	478	
79042								3000										
79127								2333										
79145								2056										
79257								425										
79855								3213										
80020								1454										
80150								6974										
80431								1704										
80552								1352										
80936								5913										
81054								6685										
81429								3209										
82033								2203										
82257								661										
82350								3693										
82659								1128										
83151								3377										
83236								2660										
83311								143246	7609	0	0	0	35923	94588	0	94588	5126	
83357								1206										
83450								15511	11332	0	0	0	3777	168	0	168	234	
83638	156266	32803	0	2302	42000	71872	7289	156266	28178	2302			4625	113872			7289	
83834								6483										
83852								741										
83955								562										
84046								1365										
84055								1509										
84251								1879										
84345								6067										
84541								13623	0	0	0	0	3863	8497	0	8497	1263	
84804								2012										
85043								3392										
85052								411										
85258								2706										
85454								3413										
85856								928										
85931								4138										
86349								3755										
86358								1601										
86527								38604	6	0	0	0	6282	31891	0	31891	425	
86554								5607										
87047								2626										
87159								1818										
87234								7403	1	0	0	0	1638	321	0	321	5443	
87476								9799										
87533								4833										
88240								983										
88259								1010										
88352								3757										
88455								5175										
88530								9921										
88950								625										
89032								3146										
89135								2490										
89162								5450	0	4592	4592	0	0	858	0	858	0	
89452								2245										
89751								10952	7542	0	0	0	3014	396	0	396	0	
89854								2403										
89957								1216										
90047								625										
90328								11062	0	0	0	0	4200	2667	0	2667	4195	
90337								10392										
90467								3366										
90645								3936										
90739								2265										
91147								3239										
91156								4977										
91259								1301										
91615								1800										
91651								2330										
91754								7884										
91950								1457										
91969								32469	26154	0	0	0	2341	1422	0	1422	2552	
92050								1235										
92144								1236										
92630								11560	1	0	0	0	3933	7626	0	7626	0	
92706								3103										
92854								1084										
92902								695										
93244								2696										
93413								5091										
93543								6756										
93619								16686										
93721								215116	1834	0	0	0	68641	130744	0	130744	13897	
93758								1231										
94139								33946	15	0	0	0	11703	10745	0	10745	11483	
94456								965										
94522								8479	2249	0	0	0	2262	3943	0	3943	25	
94755								3163										
94858								6029										
95051								3691										
95659								1499										
96254								6771										
96357								2243										
96553								1896										
97055								1239										
97279								3298										
97457								706										
97804								5401	14	0	0	0	1278	506	0	506	3603	
97943								3493										
98351								1759										
98454								4222										
98463								16432	529	0	0	0	1576	11415	0	11415	2912	
98548								7688										
98557								4603										
98641								5152										
98717								3248										
99004								4981										
99059								14252										
99143								8274										
99255								1241										
99442								2868										
99536								8851	3333	0	0	0	2355	508	0	508	2655	
99853								5497										
99974								1953										
100236								4524										
100357								8035	4646	0	0	0	2769	606	0	606	14	
100553								782										
100562								93636	25694	0	0	0	20966	37279	0	37279	9697	
100843								7901	60	0	0	0	2848	4487	0	4487	506	
101019	304203	18915	120000	61230	25000	44648	34410	79104	15674	11230			3241	14549			34410	
101037								20540	6992	0	0	0	9145	4328	0	4328	75	
101233								57520	0	0	0	0	15671	38852	0	38852	2997	
101345								1683										
101439								6770										
101671								11640	4459	911	0	911	3457	215	0	215	2598	
101738								12858										
101952								1747										
102155								1102										
102333								2202										
102342								3764										
102539								2849										
102557								502										
103134								1431										
103255								12904	9542	0	0	0	2211	851	0	851	300	
103536								8716	4426	0	0	0	1493	2797	0	2797	0	
103554								1260										
103563								3652										
103602								7494										
104038								25019	10643	0	0	0	7132	7004	0	7004	240	
104056								2719										
104234								2864										
104430								4289										
104542								1668										
104663								12679										
105026								6284										
105044								743										
105053								4350										
105071								5127										
105222								5282										
105530								2576										
105633								1469										
106359								34063	26222	0	0	0	5690	1912	0	1912	239	
106377								21583	47	0	0	0	3848	3412	0	3412	14276	
106452								11572	7012	0	0	0	4072	129	0	129	359	
106519								1772										
106546								6914										
106555								1204										
106658								8554	5079	0	0	0	2161	672	0	672	642	
107057								560										
107150								3526	240	0	0	0	545	2379	0	2379	362	
107226								1865										
107244								42957	704	0	0	0	10764	31112	0	31112	377	
107431								7669										
107459								1793										
107758								964										
108269								1063										
108652								1403										
108746								946										
108951								2463										
109136								11825	6686	0	0	0	3404	1735	0	1735	0	
109154								1647										
109453								1294										
109574								3681										
109659								3370										
109855								2627										
110057								2657										
110404								7026	5154	0	0	0	759	755	0	755	358	
110413								7451	0	0	0	0	2471	4388	4388	0	592	
110655								1577										
110936								7449										
110945								3134										
111157								2049										
111205								6217	13	0	0	0	1853	134	0	134	4217	
111559								1118										
111661								2334										
111942								4978										
111979								20663	7601	0	0	0	2203	8314	0	8314	2545	
112163								36288	908	0	0	0	4730	30640	0	30640	10	
112332								4036										
112444								9321										
112510								2000										
112556								1067										
112837	902580	801419	0	334	0	73330	27497	902580	508477	334			292942	73330			27497	
113003								2738										
113030								3155										
113441								11476	5847	0	0	0	3544	1823	0	1823	262	
113601								12618	9023	0	0	0	1215	908	0	908	1472	
113740								19054	9155	0	0	0	3652	1366	0	1366	4881	
113937								5137										
114149								1921										
114158								5225										
114251								1596										
114260								90543	48686	0	0	0	26332	1863	0	1863	13662	
114457								5156										
114756								6511										
114774								1618										
114840								4966										
114859								999										
115100								7329										
115146								1654										
115155								1665										
115221								10278										
115575								3461										
115641								32909	18602	0	0	0	8937	2570	0	2570	2800	
116077								3367										
116358								1999										
116554								669										
116639								2435										
116732								886	3	0	0	0	258	625	625	0	0	
116741								2822										
117038								2524										
117458								3706										
117672								2397										
117841								4145										
118156								20534										
118174								5635										
118660								9560										
118736								4355										
119153								4656										
119274								10928										
119528								6145										
119779								7053	3975	0	0	0	1495	1392	0	1392	191	
120542								2993										
120609								11330	7937	0	0	0	1671	1553	0	1553	169	
120953								1917										
121576								3838										
121642								58598	9	0	0	0	18963	39571	0	39571	55	
121651								1988										
121914								5035										
122153								9576	12	0	0	0	688	8876	0	8876	0	
122546								3109	0	0	0	0	386	2648	0	2648	75	
122658								3562	1542	0	0	0	1905	67	0	67	48	
122751								2440										
122854								10538	5321	0	0	0	4527	665	0	665	25	
123178								17708	1785	0	0	0	2054	11051	0	11051	2818	
123440								3618										
123646								21650	9853	0	0	0	4324	743	0	743	6730	
124344								6692	5	0	0	0	1651	4936	0	4936	100	
124353								407										
124773								8030										
124830								7991										
125154								14869										
125855								27493	8534	0	0	0	12049	6355	0	6355	555	
125958								496										
126012								5588										
126049								3979										
126254								22758	0	0	0	0	6393	16365	0	16365	0	
126553								8169										
126740								12092	1	0	0	0	2587	9360	0	9360	144	
126834								14342	15	0	0	0	2508	11819	0	11819	0	
127055								2986										
127224								10058										
127260								59938	4	0	0	0	4753	51622	0	51622	3559	
127701								3108										
128164								16341	0	0	0	0	402	11694	0	11694	4245	
128258								1056										
128511	37130	1	0	144	35196	1560	229	1941	0	144			1	1567			229	
128904								196514	110865	2475	0	2475	19939	28595	0	28595	34640	
128959								3745	2316	0	0	0	978	428	0	428	23	
129349								7552										
129358								930										
129394								13272	8186	0	0	0	3155	1173	0	1173	758	
129479								4124										
129732								19130	0	0	0	0	6583	10434	0	10434	2113	
129853								4270										
129910								5044										
130345								7057										
130541								29301	8	0	0	0	4836	23991	0	23991	466	
130635								16268	14920	0	0	0	1246	102	0	102	0	
130813								3577										
130943	108140	5822	0	17156	0	84674	488	108140	269	17156			5553	84674			488	
131034								12037										
131155								5950										
131173								16568	59	0	0	0	3050	4188	0	4188	9271	
131351								12732	727	0	0	0	711	390	0	390	10904	
131360								201641	37656	62	0	62	28390	116894	0	116894	18639	
131418								7105	18	0	0	0	1636	5348	0	5348	103	
131436								9700										
131650								76797	46723	0	0	0	19579	8016	0	8016	2479	
131717								1710										
131940								863										
132107								12829	5688	0	0	0	2084	1303	0	1303	3754	
132152								1057										
132219								2325										
132451								2050										
132554								11205	154	1205	0	1205	1368	8331	0	8331	147	
132778								4112										
132853								8308	168	0	0	0	2602	5423	0	5423	115	
132938								3963										
133243								424										
133850								22124	13831	0	0	0	5463	1859	0	1859	971	
133971								11250	2842	0	0	0	972	7379	0	7379	57	
134156								1719										
134437								12850	1	0	0	0	1729	8300	0	8300	2820	
134455								2626										
134848								2825										
135359								628										
135751								891										
135836								3675										
135854								766										
136048								546										
136338								4833										
136459								884										
136655								1841										
137120								3676										
137205								12113	7156	458	0	458	2981	1131	0	1131	387	
137447								7389										
137456								2296										
137559								2895										
137643								1633										
137652								22428										
137821								3521										
137915								187082	19727	0	0	0	402	160880	0	160880	6073	
138051								1038										
138163								8416										
138211								77512	48794	0	0	0	24364	3086	0	3086	1268	
138257								515										
138350								644										
138556								4493										
138725								1296										
138752								321										
139133								7347										
139432								835										
139478								8062	9	0	0	0	1488	6565	0	6565	0	
139544								2039										
139553								12230	6145	0	0	0	5235	797	0	797	53	
139656								4276										
139740								26998	24017	0	0	0	2619	130	0	130	232	
139834								2533										
139843								12542	0	0	0	0	3644	8728	0	8728	170	
139955								1501										
140018								32840	13	0	0	0	5139	27135	0	27135	553	
140157								2422										
140362								36303	4404	0	0	0	740	30390	0	30390	769	
140634								2734										
141211								2195										
141341								3199										
141350								899										
141453								1370										
141556								11473	7498	0	0	0	918	2978	0	2978	79	
141734								22178	0	0	0	0	5700	14719	0	14719	1759	
141958								2358										
142049								882										
142656								1765										
142955								22214	15433	0	0	0	6003	778	0	778	0	
143158								770										
143653								848										
143662								182319	130958	0	0	0	34839	8117	0	8117	8405	
143859								965										
143952								2419										
144034								2919										
144043								16540	6684	0	0	0	3635	4962	0	4962	1259	
144052								2478										
144155								11485	7112	0	0	0	1704	670	0	670	1999	
144436								9679										
144856								4460										
144913								2831										
145059								2143										
145545								7074										
145554								16934										
145741								3097										
145750								2135										
145844								9350										
145956								85										
146056								4332										
146458								1338										
146533								2150										
146618								7244										
146654								3814	168	0	0	0	2382	1264	0	1264	0	
146663								17976	5887	0	0	0	3694	1056	0	1056	7339	
146850								2614										
147053								1514										
147174								17706	2491	0	0	0	814	13981	0	13981	420	
147633								5934										
147651								1482										
147679								3029										
147839								16973	5	0	0	0	4126	12646	0	12646	196	
147857								2719										
147923								4522										
148144								1176										
148238								2883										
148340								1836										
148715								2800										
148809								7946	0	0	0	0	1731	3022	0	3022	3193	
148920								846										
149150								2600										
149235								10717	9158	0	0	0	669	890	0	890	0	
149253								9249										
149271								2621										
149945								2529										
150035								21652	12930	0	0	0	5513	2449	0	2449	760	
150044								10988	7	0	0	0	1848	7668	0	7668	1465	
150071								132535	52207	0	0	0	9881	41340	0	41340	29107	
150156								1427										
150334								1580										
150352								1583										
150727								9267										
150754								2926										
151331								17208	7131	0	0	0	2987	2086	0	2086	5004	
151546								1529										
151555								1314										
151751								6509	4285	0	0	0	1368	499	0	499	357	
151818								15095	10159	0	0	0	3887	24	0	24	1025	
151957								5235										
152048								711	0	0	0	0	408	303	0	303	0	
152057								4532										
152235								7918	41	0	0	0	2830	4927	0	4927	120	
152253								2701										
152431								2047										
152440								2830										
152673								3770										
152851								1167										
153054								6444	2867	0	0	0	2808	760	0	760	9	
153353								7758										
154154								11357	395	0	0	0	2997	148	0	148	7817	
154257								8255										
154770								4978	0	0	0	0	722	2382	0	2382	1874	
155245								6982										
155263								23616	0	0	0	0	6706	2455	0	2455	14455	
155441								1960										
155517								2443										
155759								8095										
156457								1221										
156635								5308										
156877								3911										
156916								40131	16336	0	0	0	9002	13616	0	13616	1177	
156952								8651										
157155								1240										
157379								2966										
157650								2205										
157744								2187										
157838								17097	5967	0	0	0	4079	7040	0	7040	11	
157856								4070										
157904								7092	3488	0	0	0	3174	407	0	407	23	
158554								1348										
158741								4451										
158750								638										
158947								4792										
158974								4852										
159243								2944										
159476								18685										
159636								54681	61	0	0	0	7491	4576	0	4576	42553	
159645								4174										
159953								3590										
160360								8463										
160454								5719										
160557								443										
160614	45636	1411	0	6609	0	36337	1279	39027	1306	0			105	36337			1279	
160650								3865	2536	0	0	0	377	944	0	944	8	
160959								8604	5064	0	0	0	2313	1177	0	1177	50	
161031								1282										
161107								11431	7763	0	0	0	2834	781	0	781	53	
161273								6536	3997	0	0	0	1172	424	0	424	943	
161433								3053										
161602								37080	19719	0	0	0	10771	1747	0	1747	4843	
162337								17711	3	0	0	0	7445	6524	0	6524	3739	
163343								2025										
163370								3381										
163549								19514	78	0	0	0	3409	15449	0	15449	578	
163857								2273										
164032								1479										
164153								2987										
164331								7024										
164377								33201										
164854								4044										
164957								2349										
164975								1754										
165039								4932										
165628								87798	41891	0	0	0	25193	5697	0	5697	15017	
165758								1617										
165806								16278	11956	0	0	0	3435	696	0	696	191	
166111								5836										
166531								5410										
166652								24716	2468	0	0	0	2922	19276	0	19276	50	
166803								45260	4454	548	0	548	5822	27165	0	27165	7271	
166849								801										
167060								17103	295	0	0	0	5793	10966	0	10966	49	
167453								2056										
167556								2304										
167565								341941	0	33278	33278	0	0	308663	0	308663	0	
167752								632										
167855								7309										
167864								15855										
168366								27788	1102	0	0	0	2160	21440	0	21440	3086	
168441								3897										
168571								1559										
168731								8368										
169073								17399	29	0	0	0	4928	12274	0	12274	168	
169233								1833										
169327								7042										
169354								9448										
169653								202752	78444	0	0	0	49095	69975	0	69975	5238	
169756								63977										
169952								2506										
170051								6554	4011	0	0	0	2037	392	0	392	114	
170257								1983										
170332								4909										
170640								471										
170716								139213	40995	6	0	6	13301	80911	1330	79581	4000	
170976								1214										
171133	25265	5004	0	0	0	19091	1170	25265	3497	0			1507	19091			1170	
171348								2083										
171656								3699										
171759								1642										
171768								7843										
172158								1686										
172251								799										
172457								7118										
172747								3986										
172804								7621	4344	0	0	0	2419	245	0	245	613	
172840								2626										
172859								1626										
173306								5427	2444	322	0	322	1204	783	0	783	674	
173342								3231										
173548								2838										
173557								12361	3705	0	0	0	2280	4288	0	4288	2088	
173575								13549	8191	0	0	0	2212	326	0	326	2820	
173641								5126										
173959								2726										
174321								3089										
174367								1269										
175056								3378										
175140								2554										
175458								701										
175609								6173										
175672								4082										
176053								1734	0	0	0	0	782	930	0	930	22	
176101								9119	6174	0	0	0	1685	510	0	510	750	
176325								4495										
176437								13925										
176464								13036	7096	0	0	0	4974	912	0	912	54	
176642								3218										
177135								1165										
177443								3026										
177500								1638										
177546								3906										
177555								801										
