"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2344	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON2604	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA242	RCONA243	RCONA244	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	
300250	2362	0	1273	5890	0	11084	0	0	0	0	0	0	23740	54	2174	6352		14384	642	2095	9754	4579	0	0	4134	5620	2744	1886	2197	2382	1019	754	9811	21512	0	0	0	
300353	15330	73	9963	41407	0	63801	0	0	0	0	0	0	114531	0	6071	32603		58029	8568	9943	53567	28739	0	0	18944	34751	3330	1004	8148	20591	3127	737	53765	108460	0	0	3340	
300456	3033	0	295	6267	0	7508	0	0	0	0	0	0	12392	0	1364	2110		5606	1643	1060	3770	1605	0	0	1365	2405	1836	0	605	1005	300	200	7213	11028	0	0	106	
300531	9686	19	1726	29648	0	63245	0	0	139725	0	139725	0	381268	0	42866	43974		174221	153386	10246	167663	35349	139725	0	79904	87759	5639	919	13174	22175	5332	3293	61500	338402	0	0	4125	
300933	12224	21	16871	49584	0	103617	0	0	0	45804	45804	0	240396	0	20570	108140		82258	37774	21709	73906	102628	0	44706	17515	56391	6678	1674	32218	70410	5092	420	86489	219726	236	100	4652	
300942	4782	0	3407	18630	0	24848	0	0	0	0	0	0	51232	0	1468	14143		26998	5309	4025	16896	10533	0	0	5265	11631	7271	2831	4790	5743	2637	973	21441	49764	0	0	269	
300960	16944	2	227	23836	0	27777	0	0	0	0	0	0	172994	0	2041	28777		35884	91388	5971	33476	27034	0	0	11969	21507	2004	404	10698	16336	1476	267	27548	170953	0	0	0	
301640	5053	1	2111	8135	0	13887	0	0	0	3476	3476	0	42189	0	2824	6655		23377	7104	2767	18614	2602	0	120	8442	12906	1673	356	955	1770	2269	1661	11775	39365	0	0	359	
301800	173023	0	0	16958	0	33829	0	0	0	0	0	0	461527	0	0	55556		200562	32386	26091	187709	53602	0	0	89093	101368	9402	699	28764	25094	1698	0	33829	461527	0	0	0	
302030	6196	11	548	20130	0	22583	0	0	0	0	0	0	19336	0	4114	6693		3056	3391	552	2509	6353	0	0	1047	1462	416	131	4019	2334	217	123	22024	15222	0	0	106	
302133	790	0	334	1805	0	3761	0	0	0	0	0	0	6315	0	0	628		3697	1200	0	3697	628	0	0	1554	2143	0	0	401	227	0	0	3427	6315	0	0	101	
302450	4712	0	3835	13021	0	31513	0	0	0	0	0	0	45171	0	3360	18157		20912	1390	0	15637	16509	0	0	4120	14335	2404	53	5522	11038	1597	0	27678	41811	0	0	252	
302553	6008	0	2715	6252	0	21361	0	0	0	0	0	0	36324	0	7696	23177		7139	0	2827	5971	13069	0	0	1666	4305	1019	149	10019	12051	1107	0	18646	28628	0	0	0	
302656	6179	281	4852	38528	0	69666	0	0	66838	0	66838	0	320178	0	7169	38486		192611	82902	11839	134972	35407	21425	0	39087	95885	46636	11003	11726	23681	2975	104	64521	313009	12	0	1168	
302665	4520	0	7648	13492	0	28052	0	0	0	0	0	0	42534	0	10	13447		17832	6735	2923	16301	12596	0	0	4423	11878	1518	13	4126	8470	851	0	20404	42524	0	0	700	
303550	61253	47	9918	30367	0	54491	0	0	10971	0	10971	0	1008572	0	124555	121715		284870	540734	59861	239230	111675	0	0	86329	153456	39409	5676	40981	70818	7699	2217	44526	884017	0	0	13255	
303653	7605	9	3361	37779	0	56284	0	0	0	0	0	0	74834	0	3025	23211		26160	17858	2105	25114	12113	0	0	6409	18705	1046	0	6344	16455	412	0	52914	71809	0	0	245	
303701	21635	0	282	16225	0	27487	0	0	3027	0	3027	0	71408	0	534	7120		37006	5647	6477	29656	6331	3027	0	10176	19480	3454	3896	3114	3217	558	231	27205	70874	0	0	1540	
303747	7360	3	3734	7765	0	20722	0	0	0	0	0	0	27468	0	2705	6412		10948	2746	2606	7789	5474	0	0	2196	5634	3044	74	1651	3823	938	0	16985	24763	0	0	353	
303952	66461	14	4238	12949	0	21815	0	0	76	0	76	0	196268	0	14510	25868		86150	17789	11802	73949	23253	76	0	24623	49326	10981	1220	2824	20429	1484	1131	17563	181758	0	0	1700	
304034	14356	16	2764	37405	0	41868	0	0	29158	0	29158	0	325867	0	35007	67969		118810	124732	18243	99004	63534	19258	0	28211	70793	17101	2705	22980	40554	3481	954	39088	290860	0	0	4955	
304155	2946	6	615	7026	0	8529	0	0	0	0	0	0	28760	0	1570	6678		15917	3219	2566	14063	6263	0	0	3302	10761	1366	488	1809	4454	415	0	7908	27190	0	0	637	
304173	84466	0	0	9810	0	16114	0	0	0	0	0	0	374164	0	864	50022		221889	17787	64038	167847	37663	0	0	51225	116775	28977	24912	14980	22683	3922	8437	16114	373239	0	61	14318	
304520	7833	3	751	14399	0	21284	0	0	0	0	0	0	44357	0	11	11687		11740	13098	1878	8631	10548	0	0	3186	5445	3026	83	6139	4409	1138	0	20530	44346	0	0	0	
304762	1323	12	188	6947	0	10520	0	0	0	0	0	0	15799	0	2179	5995		7283	1199	737	7242	5994	0	0	3315	3927	41	0	3221	2774	0	0	10320	13620	0	0	187	
304913	0	0	0	14351	0	14351	0	0	0	955	955	0	252337	0	0	252337		0	0	0	0	252337	0	955	0	0	0	0	251382	955	0	0	14351	252337	0	0	0	
305059	61	1	687	7643	0	7643	0	0	0	0	0	0	13691	0	3005	6642		6569	420	0	6562	6642	0	0	2167	4395	7	0	2850	3792	0	0	6955	10686	0	0	0	
305152	3694	0	1344	12390	0	22874	0	0	0	0	0	0	59251	0	7973	7971		19685	27900	6096	10983	5604	0	0	2771	8212	6935	1767	859	4745	1736	632	21426	51278	104	0	1343	
305237	8527	0	1367	20706	0	38641	0	0	0	0	27247	0	83402	0	7050	40858		22447	11571	6731	13343	26845	0	20522	2470	10873	5464	3640	4838	22007	10412	3601	37274	76352	0	0	2165	
305433	6160	0	1840	6486	0	13802	0	0	0	0	0	0	49892	0	6316	21213		17564	4955	5485	15883	17718	0	0	8156	9206	188	14	6537	11902	2774	0	11962	43576	0	0	1445	
305442	24880	0	6425	35151	0	56921	0	0	0	3956	3956	0	129080	0	10646	23914		47780	32506	11003	29108	16443	0	3956	8056	21363	14593	3769	6143	10300	6300	1171	50496	118434	0	0	2102	
305648	8260	0	443	6885	0	16221	0	0	0	0	0	0	26820	0	1902	5958		9324	3278	5182	6842	5029	0	0	1597	5245	2402	80	2277	2752	929	0	15778	24918	0	0	352	
305750	32328	0	633	87600	0	114067	0	0	0	0	0	0	69736	0	1700	6757		27872	2778	3697	17592	5817	0	0	5254	12338	9012	1268	1531	4286	703	237	109526	68036	3908	0	0	
306056	1578	3	836	1310	0	3109	0	0	0	0	0	0	7411	0	1068	3392		1840	601	473	1282	3392	0	0	337	945	558	0	1655	1737	0	0	2270	6179	0	164	112	
306140	4335	0	916	6256	0	7654	0	0	0	0	0	0	39267	0	5402	11628		13159	10145	1240	11461	9738	0	0	3801	7660	1524	174	5813	3925	1890	0	6738	33865	0	0	0	
306159	6448	0	34	8708	0	20338	0	0	12071	44577	56648	0	221609	0	7232	58328		78249	78584	7354	64326	50276	10493	39079	22136	42190	11920	2003	4802	45474	7771	281	20104	196981	200	17396	916	
306337	10649	3	3538	13060	0	31773	0	0	0	0	0	0	138740	0	6806	33027		79556	15508	14065	53411	19829	0	0	13643	39798	18485	7629	3517	16312	7955	5244	27988	131934	244	0	4252	
306739	0	4	131	4328	0	8567	0	0	0	0	0	0	11264	0	2151	3080		4365	3819	1160	3478	2338	0	0	973	2505	887	0	850	1488	242	500	8432	9113	0	0	272	
306908	54286	30	6771	66213	0	98272	0	0	0	7538	7538	0	218983	0	21427	32974		78490	53234	21093	56431	19214	0	2486	22914	33517	16460	5599	11279	7935	9544	4216	91471	197556	0	0	0	
307062	81782	25	4137	19077	0	29379	0	0	0	0	0	0	271799	0	1672	68376		87286	34355	19290	79186	65263	0	0	26025	53161	7673	427	24984	40279	3012	101	25217	270127	0	0	5447	
307334	4642	0	2985	7661	0	15002	0	0	1584	200	1784	0	64583	0	6960	19405		38907	1629	3007	22784	15018	1089	200	4126	18658	13833	2290	5123	9895	3554	833	12017	56831	0	792	905	
307361	71040	23	16528	49159	0	82986	0	0	0	0	0	0	156877	0	10524	45915		31220	8702	7583	21661	42151	0	0	6985	14676	5307	4252	8401	33750	2581	1183	66402	146353	33	0	1461	
307679	144345	84	3244	26979	0	42463	0	0	0	8000	8000	0	427008	0	26095	103093		79738	99832	15675	68096	87541	0	3000	30073	39044	7115	3506	45652	42144	3544	11753	39012	398415	123	2498	5829	
307745	6553	0	169	10601	0	16649	0	0	1692	300	1992	0	65095	0	4837	5674		35962	16906	7096	28366	4948	107	0	11917	16449	6262	1334	1936	3012	500	226	16480	58414	0	1844	326	
307932	9743	0	3314	6121	0	11156	0	0	0	0	0	0	24306	0	2132	2983		10764	816	1159	8300	2438	0	0	2961	5339	2159	303	1311	1127	545	0	7842	22174	0	0	292	
307950	2529	0	6213	11684	0	25707	0	0	0	0	0	0	48606	0	4442	12688		26327	7062	2727	22173	9813	0	0	6659	15514	3273	883	4443	5370	2610	265	19494	44164	0	0	481	
308247	5824	0	3243	5222	0	12290	0	0	0	0	0	0	18556	0	1460	4163		7637	932	809	5480	3368	0	0	1866	3614	1992	165	1461	1907	795	0	9047	17096	0	0	156	
308256	1542	0	3175	7191	0	13436	0	0	0	0	0	0	22726	0	4719	2541		12088	6555	1710	8991	1929	0	0	3883	5150	2728	327	717	1212	512	100	10261	18007	0	0	212	
308340	3095	0	44	4563	0	8913	0	0	0	11390	11390	0	98325	0	4253	39528		41383	14319	10810	25405	19288	0	0	9725	16883	9666	5109	8417	10871	9378	10862	8869	94072	0	0	2804	
308443	17976	0	6966	17188	0	30455	0	0	5491	0	17476	0	270734	0	53245	95255		42888	114614	6422	34310	94402	5157	11975	15838	24139	2763	148	50202	44200	432	421	23297	217390	192	99	325	
308649	255798	0	31802	30527	0	90391	0	0	0	5051	5051	0	657766	0	28758	99098		268661	34209	39689	215824	85985	0	5051	70656	150220	41803	5982	38235	47750	11354	1760	58525	628692	64	316	6960	
308836	3388	0	1701	5810	0	12768	0	0	0	0	0	0	37268	0	4965	16213		16512	1155	2252	13057	13933	0	0	3498	9559	3278	176	4361	9572	1891	389	10885	32303	182	0	313	
309150	8883	17	3041	21053	0	31972	0	0	0	0	0	0	88823	0	15893	12870		39243	27827	4992	32427	11510	0	0	8377	24050	6110	707	4313	7197	1360	0	28914	72930	0	0	1519	
309570	58775	72	130	172345	0	195453	0	0	0	0	0	0	727434	0	0	136358		216045	316256	44376	135968	79180	0	0	30935	105033	67135	12942	17362	61818	46105	11074	195251	727236	0	198	12210	
309655	2402	5	7539	4927	0	33224	0	0	0	0	0	0	27949	0	1949	5841		15080	4626	2776	12549	5150	0	0	4214	8433	2204	229	1893	3257	693	0	25680	26000	0	0	225	
309758	15828	16	6422	23648	0	37788	0	0	0	0	0	0	69507	0	6628	15052		23684	14943	9132	17812	11419	0	0	10271	9541	2968	904	4689	6842	2258	1263	31175	62776	175	103	2184	
309851	3176	1	895	2467	0	13422	0	0	0	0	0	0	40099	0	2412	6896		23924	6103	3564	17299	5713	0	0	5704	11595	5339	1286	2696	3017	981	202	12526	37687	0	0	543	
310437	21	0	0	14819	0	15188	0	0	0	0	0	0	103972	0	0	38132		35543	30276	0	32549	33166	0	0	6996	25553	2049	945	6916	26250	2419	2547	15188	103872	0	100	0	
310727	74631	0	192069	373342	0	700723	0	0	0	1661278	1661278	0	5828842	0	142632	1020660		2516939	2216610	129089	1475971	971583	0	662723	681421	794688	218116	822714	501680	469903	46311	2766	508654	5686210	0	0	30239	
310754	1095	0	401	4372	0	5685	0	0	634	0	17036	0	33372	0	883	21297		10035	943	1186	5764	17393	194	12826	1211	4553	3974	297	1939	15454	3904	0	5284	32489	0	0	400	
310875	19668	0	1636	30831	0	66415	0	0	4062	0	4062	0	139530	0	504	28254		77562	14046	10805	58653	20001	4062	0	27466	31187	14067	4842	10789	9212	6194	2059	64779	139026	0	0	2728	
310950	1346	0	407	3988	0	6739	0	0	1132	0	1132	0	28157	0	4031	7128		9766	9917	1398	7932	6549	197	0	3534	4398	1789	45	2527	4022	579	0	6070	22994	262	1132	106	
310978	60212	0	0	16658	0	28969	0	0	7095	18886	28088	0	1036030	1000	1463	184866		673357	117595	143328	559868	149319	5261	17289	201164	358704	92183	21306	59743	89576	28730	6817	28969	1025949	0	7618	27744	
311050	169690	21	33706	24177	0	35113	0	0	0	0	0	0	376019	0	8392	67967		120421	17941	35760	100851	59775	0	0	49892	55383	15051	95	31323	30097	6369	178	1386	367627	0	0	8794	
311144	1727	5	1134	9278	0	12067	0	0	0	0	0	0	15997	0	5869	6629		6126	1515	936	5349	6629	0	0	2502	2847	697	80	3013	3616	0	0	10928	10128	0	0	261	
311256	6975	1	1147	14889	0	19923	0	0	0	0	0	0	48675	0	4742	5783		26874	9043	3313	23210	3611	0	0	7426	15784	3560	104	1522	2089	2172	0	18775	43933	0	0	440	
311265	4751	5	2243	19833	0	34565	0	0	0	0	0	0	66281	0	330	26271		20624	14635	5920	15779	25042	0	0	6755	9261	3717	890	13148	11896	626	600	32317	65951	0	0	0	
311452	5312	0	7457	13215	0	23939	0	0	0	0	0	0	29176	0	3528	8480		12717	2667	2396	10938	7808	0	0	4625	6802	1290	0	2752	5303	425	0	16482	25648	0	0	963	
311603	206127	33	896	27301	0	39549	0	0	24657	0	24657	0	373959	0	2530	42734		89590	35508	18978	66919	34163	0	0	16372	50645	17414	5159	9478	24685	6398	2172	38620	371429	0	0	6519	
311649	2442	0	12	7823	0	11112	0	0	100	0	100	0	27823	0	2630	4765		13457	7159	1485	10758	4449	0	0	2622	8136	2579	120	1467	2982	316	0	11100	25193	0	0	0	
311658	12255	0	5245	6869	0	16186	0	0	0	0	0	0	42369	0	7603	13283		14079	2752	4997	9318	10329	0	0	2919	6399	3341	1420	1606	8723	1338	1616	10941	34766	0	0	1184	
311845	932660	2758	76470	738135	0	1138432	0	0	0	38299	38299	0	6730488	1450	166707	563966		1022197	4211665	260227	706861	417488	0	37377	313666	471507	203207	33817	126661	290827	119525	26953	1057549	6562331	1655	0	39795	
311939	5636	0	12311	22116	0	36843	0	0	0	0	0	0	54639	0	17199	24553		20040	4410	3968	17850	23734	0	0	5823	12027	2120	70	17092	6642	819	0	24532	37440	0	0	820	
312244	16527	12	19507	32912	0	69826	0	0	0	8610	8610	0	210932	0	19533	32670		87167	74568	25656	49331	21093	0	851	14171	35206	32255	5535	5375	15718	8022	3555	50307	191399	0	0	6708	
312356	6480	0	1484	14831	0	21351	0	0	0	0	0	0	67516	5	633	16077		44959	0	14480	42749	13943	0	0	21313	21436	2145	65	7876	6067	1813	321	19867	66878	0	0	4648	
312431	10447	3	1613	17278	0	22068	0	0	0	0	0	0	28697	0	1251	5381		11843	1026	1182	10977	4864	0	0	4089	6888	866	0	1837	3027	517	0	20452	27234	0	212	104	
312730	80506	0	1861	37701	0	78448	0	0	194213	0	194213	0	1099339	0	50679	404050		359043	255740	51349	339537	341412	147132	0	92051	247486	17761	1745	140338	201074	55244	7395	76587	1037454	0	11206	10037	
313009	11651	5	1221	12107	0	18448	0	0	792	100	892	0	58814	0	3978	14310		24194	8659	1388	17971	12532	693	100	4554	13417	5407	816	3465	9067	1154	624	17222	50378	0	4458	569	
313157	1925	14	2230	3011	0	14750	0	0	0	0	0	0	29725	0	2875	17208		10592	0	1898	10384	17078	0	0	4168	6216	170	38	8297	8781	130	0	12503	26850	3	0	153	
313223	12306	0	985	11507	0	18002	0	0	0	0	0	0	74841	0	4593	11372		45416	5747	8783	30770	6303	0	0	9246	21686	10134	4350	2617	3686	3097	1972	17017	70248	0	0	8783	
313241	84132	10	1232	8501	0	12965	0	0	0	0	0	0	169397	0	17768	24292		31289	29683	10470	23281	21574	0	0	7004	16277	6751	1257	7947	13627	2301	417	11723	151629	0	0	1250	
313401	27441	55	2568	18542	0	41080	0	0	0	0	0	0	123418	0	26831	26535		35162	34278	6962	30616	25367	0	0	16094	16143	2634	291	17441	8032	1062	0	38457	96587	0	0	1273	
313531	9812	34	4262	27881	0	63005	0	0	0	0	0	0	244580	0	58512	45373		41216	148180	8557	35061	42174	0	0	11089	23972	4650	1505	16418	25756	2320	879	58709	186068	0	0	1445	
313577	13801	0	0	12119	0	18544	0	0	0	3450	3450	0	111286	0	3549	30082		53283	14120	9747	42671	26520	0	3450	13232	29439	9792	820	7220	19300	3230	332	18544	107341	0	396	2338	
314033	5205	0	6824	18829	0	28477	0	0	4851	490	5341	0	124805	0	10224	42011		60670	16919	7486	44355	30261	4554	490	12737	31787	12068	4079	11850	19394	8522	2245	21653	114581	0	0	1709	
314257	11901	7	6077	37391	0	60230	0	0	0	0	0	0	121408	0	21602	24043		41809	43654	8864	31717	20365	0	0	11276	20792	8867	874	5974	14391	3575	104	54146	99806	0	0	1309	
314444	6344	0	3087	14824	0	22790	0	0	0	0	0	0	56741	0	3269	21164		26271	2962	4580	23530	20241	0	0	6141	17389	2412	329	7480	12881	803	0	19703	53472	0	0	21164	
315339	3295	5	688	9350	0	11303	0	0	0	0	0	0	25385	0	5665	7330		10685	4075	2979	9638	7130	0	0	4660	4978	789	257	2428	4702	100	100	10610	19720	0	0	736	
315357	3621	17	883	7680	0	12969	0	0	0	0	0	0	44675	0	5620	8800		23027	9227	5648	12038	4184	0	0	2968	10466	6163	3430	2755	1429	3163	1453	12069	39055	0	0	744	
315629	52575	32	27950	50647	0	99636	0	0	0	0	0	0	292958	25	29679	17736		77127	145521	13907	63711	14303	0	0	19866	43845	8409	5007	3382	10921	542	2891	71083	262897	571	357	2885	
315656	5540	8	0	25794	0	36851	0	0	0	0	0	0	84733	0	100	25841		33948	19404	3153	21649	15432	0	0	5883	15767	7597	4702	3468	11964	6136	4272	36843	78568	0	6065	595	
315674	12982	0	4099	8761	0	15865	0	0	0	0	0	0	171216	0	15089	44373		79262	34599	25813	24758	19187	0	0	2350	22408	47793	6711	1806	17381	22507	2679	11766	156127	0	0	6338	
315852	22281	23	3353	35986	0	70184	0	0	674	12549	13223	0	226889	0	5073	33877		114474	56257	16582	83550	26663	388	2985	21772	61778	23995	6929	8037	18626	6188	1026	66808	221142	0	674	3462	
316354	10430	9	6226	44551	0	53791	0	0	1287	34137	35424	0	163764	0	6864	34579		84418	34337	6833	77968	27028	297	26586	21971	55997	4516	1934	4995	22033	7551	0	47556	156900	0	0	0	
316840	134078	1	2472	114881	0	137151	0	0	221	113012	113233	0	1490506	0	23399	262748		311972	781709	53634	200077	120273	0	24092	61248	138829	96110	15785	51167	69106	117807	24668	133921	1467107	757	0	12318	
316859	8115	0	6091	11536	0	26221	0	0	766	200	966	0	51264	0	917	14765		20343	8040	4220	15181	10785	0	0	5095	10086	3380	1782	4064	6721	2132	1848	20130	50347	0	0	920	
316916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
316934	6460	1	173	4300	0	5777	0	0	0	0	0	0	24204	0	562	2810		10935	3999	2387	7418	1967	0	0	2345	5073	3517	0	1373	594	843	0	5603	23642	0	0	0	
317100	79467	6	107	23574	0	32414	0	0	0	0	0	0	234606	0	8302	62482		72030	20627	18687	55646	51568	0	0	19862	35784	14446	1938	19421	32147	10346	568	32301	226304	0	0	3585	
317258	12106	15	2337	14682	0	51239	0	0	0	0	0	0	147775	0	27821	41054		53288	41326	12596	43286	34306	0	0	17685	25601	6538	3464	13020	21286	4016	2732	48885	119938	2	16	4512	
317342	42903	83	605	185879	0	200915	0	0	0	0	0	0	887497	0	6050	152017		288787	403790	54999	226478	113735	0	0	42792	183686	52134	10175	29543	84843	31029	6602	200165	881297	62	150	15154	
317650	3636	0	1698	10589	0	14963	0	0	0	0	0	0	30480	0	3204	7776		13449	5619	2600	12125	6983	0	0	3740	8385	1290	33	3379	3604	792	0	13265	27276	0	0	427	
317735	9536	0	4732	11590	0	21947	0	0	0	0	9419	0	64085	0	2324	18115		30481	5953	0	20314	10196	0	0	6933	13381	10167	0	4168	7152	6795	0	17215	61761	0	0	16990	
318639	1271	1	268	1428	0	3041	0	0	396	0	396	0	9596	0	1536	2325		4798	1202	935	3472	2061	297	0	1002	2470	796	530	920	1141	110	154	2772	8060	0	0	295	
318835	25919	0	0	24482	0	36516	0	0	29622	1974	31596	0	150483	0	4144	30913		68832	24819	5592	59416	27585	25896	1974	18034	41452	7974	1372	10035	17550	2704	624	36516	144443	0	1896	1637	
319047	14869	13	3493	13788	0	30203	0	0	0	0	0	0	76560	0	1050	15207		46484	0	8462	34376	11593	0	0	19523	14853	11181	927	7814	3779	3483	131	26697	75510	0	0	1982	
319458	7474	4	5532	19337	0	36407	0	0	0	0	0	0	46636	0	3141	10864		18601	9698	1942	16027	9336	0	0	8841	7749	1973	38	2969	6525	1370	0	30871	43495	0	0	258	
319542	5774	0	83	11179	0	21321	0	0	0	3081	3081	0	80728	0	13	26506		35342	13106	10251	21796	19053	0	3081	5549	16247	10887	2659	8774	10279	3354	4099	21124	80601	114	114	2442	
319551	5513	1	610	13521	0	16481	0	0	0	18644	18644	0	111125	0	23555	46219		47494	11899	8920	45575	33532	0	14802	20660	24915	1685	234	12469	21063	7708	4979	15682	81230	188	6340	1466	
320034	5128	0	4338	11957	0	21136	0	0	0	0	0	0	39310	0	2207	12374		17642	4166	4300	14443	9681	0	0	4389	10054	3199	0	2573	7108	2693	0	16798	37103	0	0	3454	
320052	7551	0	5882	62588	0	111100	0	0	0	0	0	0	353154	0	8442	69147		150551	125904	16688	136103	64364	0	0	51380	85942	11357	1872	24559	40531	3528	530	105218	344480	0	232	1944	
320070	11369	0	0	643	0	4189	0	0	0	0	0	0	49373	0	0	7941		27849	2213	9682	21721	6509	0	0	7128	14593	6126	2	2084	4425	1432	0	4189	49373	0	0	2101	
320119	0	42	0	154240	7965	154240	232	3265	98	1138072	1138170	129	4333807	0	0	3290062		413459	630286	4045	312117	2943821	98	1138072	186602	125516	98829	2512	2286289	657532	336625	9616	146001	4330413	0	0	1913	
320155	127889	5	22603	18066	0	32004	0	0	0	0	0	0	448087	0	54864	115772		165401	39026	21505	156100	111225	0	0	81944	74156	8748	553	61026	50199	4235	311	9396	393223	0	0	2472	
320856	2515	0	743	1884	0	3955	0	0	3365	100	3465	0	13498	0	4647	4132		6546	305	560	3854	3828	1583	0	1396	2804	2325	21	3277	655	100	100	3212	5584	0	3267	105	
321152	0	0	2146	2325	0	6579	0	0	0	0	0	0	12968	0	1876	7956		5013	0	0	4868	7546	0	0	1102	3766	145	0	2225	5321	410	0	4433	11092	0	0	0	
321255	975	0	827	3269	0	7834	0	0	0	0	0	0	9279	0	430	3269		5035	0	480	4326	2931	0	0	1116	3210	709	0	1716	1215	338	0	7007	8649	0	200	163	
321330	4416	0	3127	7987	0	16520	0	0	0	0	0	0	37980	0	4475	8213		20426	4925	2952	17656	7687	0	0	4221	13470	2609	126	3037	4650	525	0	13393	33505	0	0	873	
321536	6306	0	0	21911	0	34798	0	0	51834	0	51834	0	234829	0	0	50392		137244	40886	14902	68902	41080	32586	0	42500	58988	15060	20696	16887	24193	4896	4416	34798	182995	0	51834	4866	
321947	35113	0	13370	22957	0	56077	0	0	0	0	0	0	151550	0	18863	37942		62897	15598	13600	49593	34575	0	0	10409	39196	12063	1229	16775	17800	3367	0	42707	132687	0	0	1535	
322056	12133	23	5885	66017	0	112022	0	0	0	0	0	0	273709	0	3079	37786		59013	164777	17834	36069	30595	0	0	10155	25914	17637	5307	10450	20145	5355	1836	106019	270625	95	5	2517	
322449	6278	25	60	3918	0	4357	0	0	1980	0	4779	0	26135	244	1803	10080		9020	757	997	5896	7662	792	792	1632	4282	1524	1584	1797	5865	1921	497	4272	24088	0	0	0	
322476	789	0	0	81	0	766	0	0	0	0	0	0	8584	0	0	1360		5986	449	0	5636	1360	0	0	1183	4453	310	40	959	401	0	0	766	8584	0	0	0	
322551	2354	11	477	930	0	5655	0	0	0	0	0	0	13239	0	602	2644		7413	828	2059	4536	1190	0	0	1247	3316	1807	1043	528	847	523	746	5167	12637	0	0	1067	
322757	1181	0	1651	3505	0	10029	0	0	0	0	0	0	14878	0	614	4422		8398	877	2085	8266	4222	0	0	4652	3615	132	0	2356	1866	200	0	8378	14264	0	0	453	
322850	4175	115	15185	9076	0	29843	0	0	0	200	200	0	37215	858	5794	15343		14074	3624	3583	11808	12925	0	200	5925	6893	757	499	6261	6772	1579	730	14543	30563	0	0	947	
323035	58808	11	0	64300	0	78900	0	0	0	0	0	0	458403	0	11947	98669		164698	136228	26358	150284	76584	0	0	55858	94426	14205	209	28492	48092	8151	13934	78889	446456	0	0	6030	
323204	67019	0	14952	55113	0	89785	0	0	0	3200	3200	0	240784	2	71035	86112		70344	17309	9639	63242	83900	0	3200	24715	42086	2660	883	61595	22594	860	1063	74833	169747	0	0	1727	
323651	13240	0	338	18322	0	37292	0	0	0	0	0	0	125229	0	2510	58779		52124	1086	7707	44610	49539	0	0	22950	24249	3885	1039	26301	24377	6521	1580	36954	122719	0	0	0	
323718	26142	3	1153	71727	0	71780	0	0	0	0	0	0	160476	0	933	28786		49522	56026	1451	36510	23964	0	0	20263	23630	4500	1129	11279	15333	1200	974	70624	159543	0	0	105	
324153	4635	1	5335	16135	0	28044	0	0	0	0	0	0	55889	0	3431	11048		22939	17267	3321	19611	9288	0	0	6397	13437	2940	165	5237	4052	1258	501	22708	52458	0	0	381	
324229	5597	0	2416	3878	0	9354	0	0	0	0	0	0	16148	0	74	1833		8556	162	1317	6923	1386	0	0	1906	5017	1099	534	728	658	200	247	6938	16074	0	0	247	
324256	2420	1	1416	6385	0	12481	0	0	0	0	0	0	25102	0	9624	10826		11186	670	529	10983	9081	0	0	5519	5464	203	0	5843	3238	1745	0	11064	15478	0	0	0	
324274	43187	0	0	2188	0	17818	0	0	0	0	0	0	276202	0	198	42390		178922	11703	38513	153336	37999	0	0	30260	123076	23164	2422	7405	30594	4035	356	17818	276004	0	0	4480	
324340	28795	24	15013	49919	0	80117	0	0	7634	21114	28748	0	275093	0	9161	53873		132046	60380	20309	89217	43203	6058	11227	31954	57305	36172	6615	13539	30053	7700	2581	65080	239349	0	26583	5293	
324649	20494	40	11859	59590	0	109811	0	0	0	0	0	0	207435	0	20560	66961		63445	56535	17155	54799	64891	0	0	15408	39391	8322	324	27969	36922	2070	0	97889	186875	23	0	3800	
324854	23833	0	4234	15584	0	28294	0	0	0	0	0	0	65814	0	4544	11893		29865	223	10171	24500	11014	0	0	10130	16235	3500	0	4785	6340	668	100	24060	61270	0	0	1916	
324863	200793	133	6383	56504	0	61689	0	0	0	0	0	0	530851	0	33203	140931		85919	103208	12117	75051	121299	0	0	39495	38196	7467	761	56480	65559	14357	4535	55172	497648	1	0	1771	
324975	8227	0	0	4192	0	12996	0	0	7264	1483	8747	0	51412	0	3309	9418		29764	4003	4309	20147	6489	4534	300	8741	11624	8640	759	3341	3148	2503	426	12996	42298	0	5805	625	
325141	10484	10	13941	24157	0	51167	0	0	0	0	0	0	103043	0	8842	35719		50070	6770	11609	39003	29202	0	0	18782	22343	8693	252	10744	20058	4917	0	37216	94201	0	0	1991	
325459	793	0	363	2597	0	3935	0	0	0	0	0	0	11004	0	2718	4438		4546	1227	0	4229	4238	0	0	990	3239	317	0	1445	2793	200	0	3572	8286	0	0	0	
325534	5932	17	5454	15797	0	41758	0	0	0	0	198	0	103165	0	18500	34841		51423	10969	8623	46363	30715	0	0	8913	37518	3936	1056	10290	20425	3041	1085	36115	84268	172	397	1838	
