"IDRSSD"	RCON1039	RCON1041	RCON1042	RCON1043	RCON1044	RCON1209	RCON1280	RCON1281	RCON1282	RCON1374	RCON1752	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCONA510	RCONB989	RCONB995	
31134											404					5000	0	0	0	
31255											204					818	0	0	470	
31657											0					0	0	0	0	
31826											752					1000	100	0	0	
31835											885					17500	0	0	0	
32159											640					517	0	0	0	
32234											82					0	0	0	15748	
32766											24					0	0	0	0	
33147											1219					20000	0	0	0	
33259											1164					10000	0	0	330	
33268											0					0	0	0	0	
33549											10					0	0	0	0	
33727											1074					144	0	0	6744	
33754											0					0	0	0	0	
33772											21740					0	3912	0	12187	
33839											132					500	0	0	302	
33857											775					15284	0	0	0	
34153											4417					20062	2807	0	0	
34359											314					256	0	0	0	
34425											2223					30000	0	0	7054	
34434											461					0	0	0	0	
34452											57					0	57	0	0	
34537											10398					14521	2737	0	103082	
34555											1453					400	0	0	0	
34742											1774					38431	0	0	0	
34836											0					0	0	0	0	
34863											0					0	0	0	0	
35057											1026					7650	0	0	0	
35244											3201					34000	0	0	4702	
35301	2449509	3353369	5334738	6522958	151654	0	18990061	28428950	14755	65297048	32841	0	81553130	46931040	27562496	2308048	51054	2512734	5625352	
35570											33887					373268	0	0	705000	
35646											111					0	156	0	0	
35842											288					2000	0	0	0	
35936											0					0	0	0	0	
36054											6115					25249	0	0	0	
36344											2191					22000	0	0	22901	
36456											196					307	0	0	0	
36858											886					0	0	0	11234	
36933											921					1000	0	0	0	
37051											280					3000	0	0	0	
37341											19					0	0	0	0	
37350											494					5121	0	0	0	
37378											174					0	6003	0	0	
37435											1554					10000	0	0	10689	
37640											10621					53066	0	0	30778	
37659											0					0	0	0	0	
37743											276					0	1125	0	0	
37949											962					3048	0	0	4301	
38526											1002					13995	0	0	0	
38535											1396					16000	375	0	11057	
38740											2032					19528	0	0	0	
39327											0					109	0	0	4310	
39420											4651					49206	0	0	21285	
39475											8996					157603	3	0	0	
39756											2600					26031	0	0	0	
39934											835					7500	0	0	0	
40033											419					0	3	0	0	
40305	1997	297365	114	81849	0	0	0	112891	0	494256	7155	9	3310580	0	3064490	24483	40	31000	193971	
40350											238					2503	0	0	0	
40707											1136					16467	0	0	0	
40855											426					4540	0	0	0	
41245											45					0	0	0	243	
41553											99					0	0	0	0	
41629											856					10800	0	0	0	
41647											6591					44002	0	0	30210	
41759											66					0	0	0	0	
41825											0					0	0	0	0	
41937											270					44	0	0	0	
41955											226					1782	0	0	0	
42037											59					0	0	0	0	
42055											363					0	0	0	0	
42354											221					0	0	0	0	
42420											30225					439012	20103	0	155090	
42448											2253					40287	478	0	0	
42457											2					0	0	0	0	
43052											1432					2604	58	0	2371	
43155											1099					11000	0	0	0	
43173	0	616605	274217	507356	0	297273	202285	43500	0	1941236	125502	0	9982743	359326	8477121	1208642	0	0	299688	
43351											0					0	0	0	0	
43454											25					7	0	0	0	
43511											4013					68998	0	0	3786	
43641											584					0	0	0	0	
43744											661					9500	0	0	0	
43856											383					0	2229	0	0	
43959											52					0	2263	0	0	
44040											1452					28987	250	0	0	
44134	0	62769	22663	79200	0	12816	0	0	0	177448	0	0	1866467	100914	1573859	20584	0	0	7157	
44433											3235					36300	2409	0	5927	
44602											14354					125	0	0	0	
44741											425					0	21	0	11594	
44750											803					0	0	0	0	
44929											443					4136	0	0	1177	
45038											219					3750	0	0	88	
45047											748					1462	0	0	0	
45056											103					100	0	0	0	
45430											605					15495	175	0	0	
45458											34					0	0	0	0	
45551											3345					22261	0	0	4156	
45560											3645					52892	0	0	0	
45627											58155					820905	0	0	128152	
45775											439					0	0	0	0	
46053											1370					2918	0	0	488	
46941											496					129	0	0	0	
47153											2					750	0	0	0	
47247											777					4100	0	0	0	
47256											214					0	0	0	0	
47452											36					0	0	0	0	
47500											1778					14500	2662	0	0	
48057											285					0	0	0	0	
48150											116					629	0	0	0	
48374											3992					57938	4171	0	859	
48440											180					1000	0	0	0	
48552											462					4200	0	0	1491	
48730											1315					20000	100	0	0	
49054											454					2900	0	0	0	
49148											403					0	0	0	0	
49241											1607					15017	0	0	0	
49344											2374					41164	0	0	0	
49643											451					0	0	0	0	
49652											433					1990	0	0	0	
49821											3059					39938	750	0	0	
49858											178					157	0	0	0	
49951											0					0	0	0	0	
50144											0					0	0	0	0	
50461											0					0	0	0	0	
50546											360					5000	0	0	0	
50854											0					0	0	0	0	
50957											638					4568	0	0	7135	
51253											398					1408	0	0	0	
51356											0					0	0	0	0	
51459											494					650	0	0	0	
51730											173					0	475	0	0	
51842											930					18100	27	0	0	
52410											364					3186	0	0	0	
52456											10					0	0	0	0	
52719											3834					297224	0	1155422	0	
52951											127					0	0	0	0	
53015											9					0	0	0	0	
53033											11905					0	0	0	650762	
53051											5					0	0	0	0	
53239											0					0	0	0	0	
53453											155					0	0	0	0	
53752											47					0	0	0	0	
54049											521					2140	0	0	0	
54058											912					9152	0	0	0	
54357											0					0	0	0	0	
54375											6587					79036	250	0	44618	
54441											136					1500	0	0	1610	
54656											257					1400	0	0	0	
55176											1052					5000	0	0	612	
55251											1529					8552	0	0	431	
55336											1351					0	0	0	0	
55635											376					2290	0	0	0	
55653											580					0	0	0	15000	
56230											131					0	0	0	0	
56258											310					2134	0	0	0	
56351											1916					1213	0	0	0	
56427											220					0	0	0	0	
56548											782					8000	1428	0	0	
56557											14149					135000	0	0	244257	
56717											1195					18230	0	0	19165	
57040											9					0	4	0	0	
57228											519					4000	250	0	2796	
57255											30					0	0	0	0	
57451											648					11302	0	0	15892	
57572											1110					16801	3	0	0	
57956											116					0	113	0	4003	
58074											2624					29000	7	0	0	
58207											536					4363	8718	0	364	
58225											554					2500	0	0	1551	
58243	0	113860	68130	224263	0	109702	4	39800	50	555834	20552	0	4172329	328456	3528678	178064	25	31432	114543	
58355											0					0	0	0	0	
58551											0					0	0	0	0	
58636											732					12432	5713	0	0	
58757											13					67	0	0	0	
58971											11663					80269	0	0	250905	
59316											1978					24000	58	0	18147	
59352											118					0	0	0	0	
59679											194					0	1544	0	0	
59754											235					0	0	0	0	
60143	23021	0	2902	2246686	0	2084537	58	1417	0	4403372	352221	0	57301567	626960	51066717	5518398	44751	0	8205	
60330											3925					51056	0	0	0	
60433											583					0	96	0	0	
60545											120					209	0	0	0	
60554											260					2589	0	0	0	
60648											1003					88	0	0	0	
61122											9564					157878	0	0	59858	
61355											1988					10000	0	0	4799	
61476											1206					7516	6000	0	0	
61533											0					0	0	0	5015	
61757											41					0	0	0	9419	
61832											1178					15000	0	0	0	
61953											196					0	0	0	0	
62044											385					124	0	0	0	
62101											60365					1439835	0	0	1412780	
62147											770					1500	0	0	0	
63050											0					0	0	0	0	
63069	69327	261237	387430	904851	0	711118	418805	10065	0	2762841	49918	0	15328505	0	13954869	82818	8	0	100563	
63078											1984					21000	0	0	0	
63201											19					0	0	0	0	
63359											0					0	0	0	0	
63573											2037					7121	100	0	0	
63733											711					949	39	0	0	
63742											265					4900	0	4790	0	
63751											61					223	0	0	0	
64150											209					2362	0	0	0	
64543											2264					40999	1000	0	0	
64552											302					0	0	0	0	
64619	0	21872	17878	416206	0	65816	0	12177	500	534449	3375	0	1847854	576	1721875	11718	0	0	76530	
64730											1155					10000	0	0	0	
65205											2372					0	40	0	0	
65241											832					14000	0	0	0	
65513	2995	24984	1472	1	0	0	0	64672	7827	101951	375	0	243159	0	196858	0	0	0	0	
65559											457					1203	0	0	0	
65746											8386					76523	0	0	9392	
65858											6864					15056	0	0	0	
66015	0	34073	0	21180	0	33210	33894	25102	0	147459	2115	0	455440	5158	412583	22000	0	0	0	
66154											884					12047	0	0	0	
66172											8977					129399	6620	0	756	
66275											370					0	0	0	0	
66837											3102					22000	0	0	0	
66846											5200					87600	0	0	0	
67142											426					37	0	0	0	
67151											2323					17744	0	0	0	
67209											4854					85976	23188	0	1148	
67254											0					0	0	0	0	
67311											123244					406153	19190	0	1114655	
68345											1248					0	0	0	0	
68448											72					0	516	0	0	
68756											1027					0	0	0	0	
68831											121					0	0	0	0	
68840											814					337	0	0	1045	
68859											1103					1031	0	0	6810	
68943											546					1500	0	0	0	
69333											6803					90948	0	0	4032	
69678											1880					0	8	0	8604	
69847											0					0	0	0	0	
70049											526					4884	0	0	0	
70058											941					4217	0	0	0	
70076											134					0	1175	0	0	
70151											0					0	0	0	0	
70218											116					0	0	0	0	
70254											271					5023	0	0	0	
70414											1834					14660	2108	0	718	
70638											428					10407	0	0	0	
70955											0					0	0	0	0	
71318											2957					36132	0	0	38479	
71457											1105					5778	0	0	0	
71859											0					0	0	0	0	
72258											0					0	0	0	0	
72351											38					0	0	0	0	
72454											229					3000	0	0	0	
72614											3495					0	4500	0	72890	
72678											3381					77250	289	0	0	
73031											689					4817	0	0	0	
73116											2127					22850	0	0	0	
73152											224					3000	0	0	0	
73554											685					9387	0	0	0	
73956											147					0	0	0	0	
74056											339					2762	0	0	1701	
74140											5225					59500	0	0	413	
74159											270					5293	0	0	0	
74337											410					5000	0	0	0	
74403											3806					57581	2436	0	11652	
74449											25					0	0	0	0	
74458											624					5000	0	0	0	
75053											3381					63000	3980	0	2000	
75259											0					0	385	0	0	
75446											1861					30000	0	0	850	
75455											0					0	0	0	0	
75558											369					0	0	0	0	
75633	487790	6136439	990985	2063908	0	133986	162	388924	0	10210470	207112	0	43163977	714354	38535584	3385158	8276	0	3182283	
75651											318					500	0	0	0	
76050											614					3560	0	0	0	
76135											753					0	0	0	0	
76153											524					1866	0	0	0	
76443											1320					6304	0	0	500	
76854											1162					10705	250	0	0	
77150											92					100	0	0	0	
77253											400					0	0	0	0	
77347											2554					41989	0	0	25595	
77422											395					0	1000	0	0	
77758											1107					2705	0	0	5616	
77851											5309					68499	5	0	19371	
78036											1916					0	0	0	0	
78157											100					0	0	0	0	
78241											141					946	200	0	0	
78559											45					0	0	0	0	
78643											371					1000	0	0	0	
78858											525					0	0	0	0	
79042											183					1423	0	0	17747	
79127											156					918	0	0	0	
79145											2110					19178	0	0	0	
79257											51					0	0	0	0	
79855											2375					45145	0	0	1693	
80020											58					0	0	0	0	
80150											328					146	0	0	9500	
80431											590					155	0	0	0	
80552											6					0	0	0	0	
80936											551					4000	0	0	1749	
81054											648					2600	0	0	1651	
81429											435					2000	0	0	0	
82033											445					0	0	0	0	
82257											167					290	0	0	0	
82350											237					823	0	0	0	
82659											264					1343	0	0	0	
83151											696					8150	0	0	547	
83236											0					0	0	0	0	
83311											1740					200000	0	0	0	
83357											0					0	0	0	0	
83450											15325					8715	0	0	31578	
83638	4491	243515	153169	662273	0	429835	21246	628462	0	2164759	19305	0	5796396	1236	5348992	84318	21768	217574	772048	
83834											334					2485	0	0	0	
83852											0					0	0	0	0	
83955											241					1894	0	0	0	
84046											521					10270	0	0	0	
84055											245					0	0	0	0	
84251											0					0	0	0	0	
84345											443					3640	1000	0	0	
84541											2702					62329	0	0	11	
84804											0					0	0	0	0	
85043											47					56	0	0	0	
85052											52					8	0	0	0	
85258											275					3000	0	0	0	
85454											0					0	0	0	0	
85856											98					0	0	0	0	
85931											764					2251	0	0	0	
86349											633					4691	0	0	0	
86358											0					0	0	0	0	
86527											8904					152692	10826	0	25772	
86554											275					1000	0	0	0	
87047											483					5000	0	0	0	
87159											109					0	0	0	0	
87234											1454					1000	0	0	24254	
87476											3647					68360	335	0	0	
87533											1542					23198	0	0	402	
88240											198					0	0	0	2308	
88259											336					3560	0	0	0	
88352											0					0	0	0	0	
88455											1676					11115	0	0	5125	
88530											1340					11661	0	0	0	
88950											120					0	0	0	100	
89032											716					0	0	0	0	
89135											249					1000	0	0	0	
89162											0					0	0	0	0	
89452											741					12385	0	0	0	
89751											1416					19224	0	0	0	
89854											656					3525	0	0	0	
89957											90					0	0	0	0	
90047											0					0	0	0	0	
90328											680					0	0	0	10000	
90337											816					4147	0	0	0	
90467											0					0	0	0	0	
90645											2					0	0	0	0	
90739											185					0	0	0	0	
91147											188					177	0	0	0	
91156											703					0	0	0	14498	
91259											498					1000	0	0	0	
91615											345					3386	0	0	60	
91651											394					62	0	0	0	
91754											206					120	0	0	0	
91950											0					0	0	0	0	
91969											3623					7682	2500	0	0	
92050											122					0	1	0	0	
92144											80					1	0	0	0	
92630											4221					45000	0	0	0	
92706											2143					30054	0	0	4151	
92854											51					0	0	0	0	
92902											23					490	0	0	0	
93244											469					2500	0	0	1065	
93413											1271					20335	0	0	0	
93543											2056					18000	0	0	0	
93619											75					0	0	0	0	
93721											11122					18885	0	0	328961	
93758											344					0	0	0	0	
94139											600					0	0	0	28698	
94456											120					0	74	0	0	
94522											218					0	515	0	0	
94755											60					0	0	0	0	
94858											379					2000	0	0	0	
95051											60					6400	0	0	0	
95659											390					5500	0	0	0	
96254											1180					412	0	0	0	
96357											403					3900	0	0	0	
96553											122					87	0	0	0	
97055											826					18173	100	0	0	
97279											272					108	0	0	0	
97457											215					1250	0	0	0	
97804											6852					131992	1118	0	1379	
97943											855					12201	0	0	0	
98351											0					0	0	0	0	
98454											483					1500	0	0	0	
98463											1005					4497	0	0	28686	
98548											618					0	0	0	4415	
98557											251					0	0	0	0	
98641											1456					25224	0	0	1800	
98717											554					3407	0	0	0	
99004											180					1300	0	0	0	
99059											155					1042	0	0	0	
99143											558					3312	0	0	0	
99255											118					1800	0	0	0	
99442											1223					22300	0	0	0	
99536											502					0	0	0	0	
99853											61					0	0	0	0	
99974											358					10400	0	0	0	
100236											357					0	0	0	0	
100357											353					0	0	0	0	
100553											318					4172	0	0	0	
100562											8543					125392	0	0	0	
100843											3467					34365	0	0	1848	
101019	101968	321171	139555	400730	30660	462679	677	483552	41494	1987736	13146	0	5687587	1218726	4029512	236324	5250	30000	15000	
101037											636					387	0	0	1211	
101233											36165					800000	64684	1352	466323	
101345											100					0	0	0	0	
101439											418					257	280	0	2500	
101671											1558					7989	0	0	2278	
101738											421					20	1000	0	0	
101952											317					0	0	0	0	
102155											32					0	0	0	0	
102333											0					2000	0	0	0	
102342											863					3821	0	0	574	
102539											0					0	0	0	430	
102557											43					0	0	0	0	
103134											525					413	0	0	0	
103255											3751					21152	1250	0	0	
103536											2941					47000	0	0	11864	
103554											236					3000	0	0	0	
103563											0					0	0	0	0	
103602											0					0	0	0	0	
104038											8199					91583	533	0	11132	
104056											712					2100	0	0	0	
104234											474					8150	0	0	0	
104430											923					1000	0	0	0	
104542											0					0	0	0	0	
104663											949					20000	0	0	0	
105026											462					0	0	0	0	
105044											75					0	41	0	710	
105053											250					4258	0	0	0	
105071											2599					38800	0	0	0	
105222											829					0	5299	0	0	
105530											675					5000	0	0	0	
105633											210					32	0	0	0	
106359											15918					73289	0	0	0	
106377											3848					65000	247	0	0	
106452											1260					0	8	0	5803	
106519											620					15000	251	0	0	
106546											860					11500	0	0	1921	
106555											164					70	0	0	0	
106658											1446					0	110	0	11306	
107057											147					0	0	0	0	
107150											3					0	0	0	0	
107226											207					0	0	0	0	
107244											5880					101807	0	0	45063	
107431											519					5000	19	0	0	
107459											0					0	12	0	0	
107758											291					3860	0	0	0	
108269											185					0	0	0	0	
108652											140					900	0	0	0	
108746											36					0	0	0	0	
108951											426					5868	0	0	0	
109136											1087					3000	0	0	0	
109154											277					100	0	0	0	
109453											445					6430	0	0	0	
109574											1591					5000	4310	0	0	
109659											573					8508	0	0	1256	
109855											173					800	0	0	129	
110057											848					6147	0	0	2017	
110404											4349					0	260	0	0	
110413											2134					27990	0	0	3582	
110655											95					1605	55	0	402	
110936											233					1369	0	0	0	
110945											673					0	150	0	0	
111157											432					7300	0	0	0	
111205											5021					77236	17987	0	961	
111559											118					0	0	0	0	
111661											921					19258	0	0	0	
111942											1104					11671	0	0	12736	
111979											739					1507	1995	0	0	
112163											1959					16387	0	0	0	
112332											281					0	0	0	0	
112444											1171					6834	0	0	0	
112510											139					4870	0	0	0	
112556											170					600	0	0	0	
112837	30229	1363848	16682	2610354	771821	1889473	1487653	729	2000	8188927	223760	0	31937417	1591832	24900973	1043649	16138	0	840297	
113003											510					0	60232	0	0	
113030											351					0	0	0	0	
113441											1966					21255	0	0	5612	
113601											271					0	0	0	0	
113740											3994					76808	8	0	0	
113937											1871					21177	0	0	0	
114149											277					78	0	0	2688	
114158											790					13099	0	0	0	
114251											284					388	0	0	2100	
114260											4373					3487	0	0	508665	
114457											630					2033	0	0	0	
114756											247					0	0	0	0	
114774											16					0	0	0	0	
114840											2411					45953	0	0	0	
114859											466					1817	0	0	5984	
115100											990					3630	2000	0	3915	
115146											568					7294	0	0	7580	
115155											613					4700	0	0	0	
115221											1322					17098	0	0	0	
115575											1656					9677	360	0	411	
115641											12647					148997	0	0	85320	
116077											3440					54311	569	0	0	
116358											292					2500	0	0	0	
116554											31					0	0	0	0	
116639											0					0	0	0	0	
116732											0					0	0	0	0	
116741											2					0	0	0	0	
117038											1088					8774	0	0	0	
117458											3532					25377	0	0	3451	
117672											1076					3750	1000	0	0	
117841											2512					44224	2015	0	0	
118156											0					0	0	0	0	
118174											2134					23416	3820	0	0	
118660											1849					38262	0	0	0	
118736											1028					9000	0	0	0	
119153											240					1175	0	0	0	
119274											2504					5231	758	0	0	
119528											2393					31700	143	0	0	
119779											6187					104126	2107	0	3322	
120542											251					348	0	0	0	
120609											1512					0	1350	0	0	
120953											0					0	0	0	0	
121576											948					0	6976	0	0	
121642											15440					316617	0	0	66855	
121651											10					0	0	0	0	
121914											690					46	0	0	0	
122153											203					0	0	0	0	
122546											2157					3500	0	0	0	
122658											2870					1015	0	0	0	
122751											84					0	0	0	0	
122854											708					280	0	0	0	
123178											4318					53500	1000	0	924	
123440											627					10455	0	0	0	
123646											3237					8662	686	0	60699	
124344											2168					0	0	0	0	
124353											19					0	0	0	0	
124773											149					0	0	0	0	
124830											652					5526	0	0	0	
125154											1962					2940	2571	0	0	
125855											1351					15593	0	0	6371	
125958											0					0	0	0	0	
126012											460					1100	0	0	0	
126049											276					2262	0	0	0	
126254											10075					37267	0	0	8665	
126553											528					0	258	0	3676	
126740											3090					0	0	0	20986	
126834											700					0	0	0	0	
127055											2507					14950	0	0	400	
127224											640					233	0	0	0	
127260											23257					0	11202	0	0	
127701											978					12500	3717	0	0	
128164											3802					30000	0	0	0	
128258											0					0	0	0	0	
128511	19841	0	0	1008	0	0	0	0	19880	40729	50	0	225871	178	22705	0	0	0	0	
128904											35638					440197	390	0	377742	
128959											1555					21133	0	0	0	
129349											79					0	0	0	6509	
129358											32					0	0	0	0	
129394											13712					343615	0	0	0	
129479											1008					8033	0	0	0	
129732											1445					0	437	0	0	
129853											229					1466	0	0	0	
129910											1027					23054	0	0	3073	
130345											1247					19600	0	0	0	
130541											12087					162864	0	0	77789	
130635											2523					35000	0	0	127	
130813											1468					0	0	0	0	
130943	13245	0	3436	22296	0	0	26182	11500	0	80772	58838	49652	5118109	0	4544976	1530280	4113	0	0	
131034											477					0	0	0	6661	
131155											461					331	0	0	0	
131173											3287					55586	30	0	50	
131351											1231					10000	0	0	24424	
131360											83790					1782774	29598	0	26347	
131418											2943					43293	0	0	4760	
131436											661					0	0	0	0	
131650											9726					128364	1011	0	122353	
131717											472					784	0	0	1363	
131940											361					2000	0	0	0	
132107											6521					102710	6230	0	0	
132152											319					4450	0	0	0	
132219											525					3000	0	0	0	
132451											356					0	0	0	815	
132554											3794					35000	0	0	0	
132778											939					11907	1000	0	0	
132853											1236					4000	0	0	0	
132938											145					238	0	0	0	
133243											0					0	0	0	0	
133850											5605					48376	0	0	42285	
133971											4758					87500	7722	0	0	
134156											259					3763	0	245	122	
134437											1762					23000	2086	0	15665	
134455											1036					8118	0	0	0	
134848											311					0	0	0	0	
135359											0					0	0	0	0	
135751											34					0	0	0	0	
135836											613					1454	0	0	0	
135854											232					4063	0	0	0	
136048											798					15975	0	0	0	
136338											1431					9682	0	0	14480	
136459											193					250	0	0	0	
136655											361					5572	0	0	2816	
137120											318					0	0	0	0	
137205											3780					51000	34635	0	0	
137447											881					2255	0	0	0	
137456											467					2528	0	0	0	
137559											28					0	0	0	0	
137643											340					2879	0	0	0	
137652											715					0	0	0	0	
137821											0					0	0	0	0	
137915											272430					890000	579654	1260000	0	
138051											0					0	0	0	0	
138163											756					6700	2300	0	0	
138211											23743					456085	24981	0	62761	
138257											45					0	0	0	0	
138350											215					1674	0	0	0	
138556											177					0	150	0	0	
138725											87					0	0	0	0	
138752											33					0	0	0	0	
139133											1012					10095	859	0	861	
139432											0					0	0	0	0	
139478											14017					288090	3277	0	0	
139544											225					2500	0	0	2898	
139553											1296					5211	0	0	0	
139656											1376					13808	0	0	5597	
139740											8031					140860	0	0	18128	
139834											569					10000	393	0	0	
139843											2719					29200	4356	0	3130	
139955											716					7264	0	0	102	
140018											6939					108360	0	0	29504	
140157											426					2204	0	0	0	
140362											1135					5375	7074	0	0	
140634											230					495	0	0	0	
141211											1192					18158	0	0	2174	
141341											1563					4100	0	0	0	
141350											104					2000	0	0	0	
141453											30					0	0	0	0	
