"IDRSSD"	RCON9999	RSSD9017	RSSD9050	RSSD9130	RSSD9200	RSSD9220	
47153	20070630	NORTH LOUP VALLEY BANK	16468	NORTH LOUP	NE	688590006	
47247	20070630	The Dart Bank	5033	Mason	MI	48842	
47256	20070630	COMMUNITY STATE BANK OF PRENTICE	27053	PRENTICE	WI	545560115	
47452	20070630	FIRST NATIONAL BANK OF BENTON	25065	BENTON	LA	71006	
47500	20070630	Claremont Savings Bank	18038	Claremont	NH	3743	
48057	20070630	FARMERS NATIONAL BANK	4775	STAFFORD	KS	67578	
48150	20070630	Franklin State Bank	16778	Franklin	MN	55333	
48374	20070630	First Financial Bank	28905	El Dorado	AR	71730	
48440	20070630	CLEVELAND STATE BANK	9517	CLEVELAND	WI	53015	
48552	20070630	FIRST COMMUNITY BANK	8852	SAVAGE	MN	55378	
48730	20070630	The First Commercial Bank	16488	Chicago	IL	60626	
49054	20070630	Commerce Bank	10212	Geneva	MN	56035	
49148	20070630	RUSHVILLE STATE BANK	9265	RUSHVILLE	IL	626810050	
49241	20070630	Pine Bluff National Bank	19371	Pine Bluff	AR	716117878	
49344	20070630	Mason State Bank	1001	Mason	MI	48854	
49643	20070630	Palmyra State Bank	15116	Palmyra	WI	53156	
49652	20070630	First Bank	16473	Sterling	KS	67579	
49821	20070630	High Point Bank and Trust Company	12267	High Point	NC	27261	
49858	20070630	Bank of South Texas	26727	McAllen	TX	78504	
49951	20070630	The First Security Bank	4041	Beaver	OK	739320947	
50144	20070630	State Bank of Medora	14561	Medora	IN	47260	
50461	20070630	California Pacific Bank	23242	San Francisco	CA	94104	
50546	20070630	LITTLE RIVER BANK	1298	LEPANTO	AR	72354	
50854	20070630	WILBURTON STATE BANK	2332	WILBURTON, OK  74578	OK	74578	
50957	20070630	1st Financial Bank	1149	Overland Park	KS	66221	
51253	20070630	Bank of Camden	9176	Camden	TN	38320	
51356	20070630	latimer state bank	22839	wilburton	OK	745780070	
51459	20070630	Centera Bank	16436	Sublette	KS	678770400	
51730	20070630	City Bank of Hartford	22131	Hartford	AL	36344	
51842	20070630	FARMERS & MERCHANTS UNION BANK	14445	COLUMBUS	WI	53925	
52410	20070630	BARTLETT FARMERS BANK	9133	BARTLETT	OH	45713	
52456	20070630	HARDWICK STATE BANK	10575	HARDWICK	MN	56134	
52719	20070630	The Depository Trust Company	90544	New York	NY	100410099	
52951	20070630	Security State Bank of Wewoka Oklahoma	8980	Wewoka	OK	748840749	
53015	20070630	THE HERNDON NATIONAL BANK	13836	HERNDON	PA	178300305	
53033	20070630	Mellon United National Bank	21837	Miami	FL	331313128	
53051	20070630	Buckholts State Bank	11916	Buckholts	TX	76518	
53239	20070630	Guaranty Bank	16928	Mamou	LA	70554	
53453	20070630	FIRST NATIONAL BANK IN WEWOKA	15008	WEWOKA	OK	748840750	
53752	20070630	FIRST STATE BANK, HEMPHILL, TEXAS	16182	HEMPHILL	TX	75948	
54049	20070630	BANK OF POYNETTE	11603	POYNETTE	WI	539550067	
54058	20070630	The Bank of Tescott	1868	Tescott	KS	67484	
54357	20070630	First State Bank	2303	Camargo	OK	738350045	
54375	20070630	YOUR COMMUNITY BANK	28915	NEW ALBANY	IN	471510939	
54441	20070630	AMERICAN BANK & TRUST WISCONSIN	6183	CUBA CITY	WI	538070827	
54656	20070630	CITIZENS STATE BANK	12501	BUFFALO	TX	758010278	
55176	20070630	Home Savings Bank of Albemarle, SSB	30668	Albemarle	NC	280020489	
55251	20070630	Nebraska State Bank	20927	Omaha	NE	68134	
55336	20070630	METAIRIE BANK & TRUST	16539	METAIRIE	LA	70004	
55635	20070630	Citizens Savings Bank & Trust Company	10319	Nashville	TN	37208	
55653	20070630	FIDELITY STATE BANK AND TRUST COMPANY	1150	TOPEKA	KS	66603	
56230	20070630	PEOPLES BANK OF LOUISIANA	25720	AMITE	LA	70422	
56258	20070630	Citizens Bank & Trust Co.	10218	Hutchinson	MN	553500339	
56351	20070630	Citizens National Bank	3250	Henderson	TX	756531009	
56427	20070630	The Citizens National Bank of Meyersdale	7919	Meyersdale	PA	15552	
56548	20070630	DMB Community Bank	14769	DeForest	WI	53532	
56557	20070630	CoBiz Bank	22683	Denver	CO	80202	
56717	20070630	The Dime Bank	9888	Honesdale	PA	18431	
57040	20070630	First National Bank at Darlington	14468	Darlington	WI	535300050	
57228	20070630	New Windsor State Bank	5866	New Windsor	MD	217760489	
57255	20070630	FIRST NATIONAL BANK OF BYERS	3122	BYERS	TX	76357	
57451	20070630	Dairy State Bank	17162	Rice Lake	WI	54868	
57572	20070630	FAMILYFIRST BANK	26594	WARE	MA	10820849	
57956	20070630	Hereford State Bank	16589	Hereford	TX	79045	
58074	20070630	Adams Co-Operative Bank	26568	Adams	MA	1220	
58207	20070630	First Colebrook Bank	6212	Colebrook	NH	3576	
58225	20070630	FARMERS BANK & SAVINGS CO.	769	Pomeroy	OH	45769	
58243	20070630	Johnson Bank	20296	Racine	WI	53403	
58355	20070630	KENT STATE BANK	9733	KENT	MN	565530051	
58551	20070630	SECURITY STATE BANK	421	CHEYENNE	OK	73628	
58636	20070630	CENTURY BANK	11448	LUCEDALE	MS	39452	
58757	20070630	First State Bank of Kensington	1409	Kensington	MN	56343	
58971	20070630	Washington Trust Bank	1281	Spokane	WA	992102127	
59316	20070630	Wayne Bank	698	Honesdale	PA	184310269	
59352	20070630	CITIZENS NATIONAL BANK	3127	CAMERON	TX	76520	
59679	20070630	ECONOMY CO-OPERATIVE BANK	26583	Merrimac	MA	1860	
59754	20070630	THE BANK OF WYANDOTTE	2317	WYANDOTTE	OK	74370	
60143	20070630	Comerica Bank	983	Detroit	MI	482263415	
60330	20070630	PEOPLES BANK OF NORTH ALABAMA	22537	CULLMAN	AL	35055	
60433	20070630	Community Bank National Association	20329	Lucedale	MS	39452	
60545	20070630	THE HOME TRUST & SAVINGS BANK	963	OSAGE	IA	50461	
60554	20070630	First State Bank Minnesota	10162	LeRoy	MN	559510369	
60648	20070630	First National Bank	4324	Cloverdale	IN	46120	
61122	20070630	First United Bank & Trust	4857	Oakland	MD	21550	
61355	20070630	CorTrust Bank, N.A.	6063	Mitchell	SD	57301	
61476	20070630	Pilgrim Bank	26590	Cohasset	MA	2025	
61533	20070630	Peninsula Bank	26563	Englewood	FL	34224	
61757	20070630	American Heritage National Bank	8843	Long Prairie	MN	563470509	
61832	20070630	The First National Bank of Mount Dora	3579	Mount Dora	Fl	32757	
61953	20070630	FIRST NATIONAL BANK OF COWETA	4071	COWETA	OK	74429	
62044	20070630	`	21342	SEBREE	KY	42455	
62101	20070630	Citizens Bank New Hampshire	6214	Manchester	NH	31012104	
62147	20070630	Community First Bank	12512	Rosholt	WI	54473	
63050	20070630	The Dolores State Bank	17959	Dolores	CO	81323	
63069	20070630	City National Bank	17281	Beverly Hills	CA	90210	
63078	20070630	Whidbey Island Bank	18412	Oak Harbor	WA	98277	
63201	20070630	CAYUGA LAKE NATIONAL BANK	6954	UNION SPRINGS	NY	13160	
63359	20070630	Mid City Bank, Inc.	19397	Omaha	NE	68131	
63573	20070630	Walpole Co-operative Bank	26487	Walpole	MA	2081	
63733	20070630	Citizens Bank	1711	Lafayette	TN	37083	
63742	20070630	HOMETOWN BANK	12781	FOND DU LAC	WI	54935	
63751	20070630	TOWANDA STATE BANK	15009	TOWANDA	KS	67144	
64150	20070630	Wyoming Bank & Trust	8718	Cheyenne	WY	82009	
