"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
189129			82	3810	85	10654	107	37716	335	7029	52	5023	24	6130			17	560	13	2024	7	2193	94	1439	3	479	2	363	false	false	
189352			50	2314	138	13251	321	119148	116	3847	93	8019	90	25784			0	0	0	0	1	273	0	0	0	0	0	0	false	false	
189549			60	2371	35	4790	38	15716	123	2703	22	1973	13	4310			49	1547	22	3070	0	0	49	1526	13	1648	0	0	false	false	
189745			18	1083	56	8086	173	86927	102	2769	39	3356	49	14047			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
189820			53	1972	26	3726	23	8412	10	173	1	117	1	293			3	193	3	401	3	1020	0	0	0	0	0	0	false	false	
189950			0	0	0	0	0	0	147	2909	36	3932	23	9105			21	939	11	1385	6	1454	213	4563	96	9872	40	9146	false	false	
190246			11	425	3	433	2	652	40	1130	9	1171	3	833	0	0	9	293	3	491	2	751	18	406	2	152	3	1178	false	false	
190451			50	2083	47	5860	45	20089	262	4605	17	1939	9	3126			10	341	4	476	2	543	38	819	2	308	0	0	false	false	
190554			28	1440	42	6676	38	15012	98	2300	14	1375	14	4502			11	642	12	1965	7	2610	30	494	2	172	1	400	false	false	
190563			23	813	6	579	5	1694	77	1633	5	625	2	717			12	294	3	481	0	0	74	1287	9	1113	1	79	false	false	
190639			0	0	3	322	15	7163	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
190648			31	955	16	1774	10	4661	148	3252	39	4467	29	7724			54	2223	39	5350	19	5127	214	5547	86	8991	20	4393	false	false	
190947			26	1010	7	744	5	1843	114	2808	19	2032	16	4046			69	2893	38	4149	15	3854	249	4342	35	3368	5	405	false	false	
190956	14	67															42	1768	58	6968	20	5725	519	13131	89	10100	36	6703	false	true	
191355			28	1067	33	3749	25	6991	80	1724	14	1103	7	1735			42	1649	21	2610	20	6001	37	680	23	1895	8	1842	false	false	
191449			2	36	5	686	3	791	39	835	3	427	0	0			4	229	4	634	0	0	42	359	1	78	0	0	false	false	
191935			44	2659	60	9155	158	68246	104	2006	9	830	8	2184															false	false	
192147			88	2793	69	8338	68	28541	282	6531	41	4746	23	7584			40	1071	8	795	1	490	25	542	1	61	0	0	false	false	
192156			5	105	7	1186	32	15833	60	1593	25	2501	28	10874			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
192558			98	3295	40	4532	18	6849	139	2400	21	2258	9	2302			136	5175	47	6369	16	4180	298	5753	29	2755	6	1968	false	false	
192651			16	359	1	210	1	306	11	256	1	75	5	1347			14	612	9	1101	4	642	15	488	13	1458	11	2813	false	false	
192857			71	2572	26	3067	16	5140	109	2317	19	1818	11	3863			23	921	10	1179	7	2144	78	1910	19	2100	6	1594	false	false	
193162	42	167													28	120													true	true	
193247			7	387	3	382	5	3265	12	368	13	1303	6	2285			1	43	2	173	0	0	3	72	3	554	2	508	false	false	
193461			2	118	16	1996	88	35168	87	1139	63	3674	76	9747															false	false	
193537	46	154															64	1994	37	4694	12	3084	80	1885	3	281	5	1164	false	true	
193649			18	641	16	1968	7	1654	144	3320	27	2669	16	4010			28	696	34	3950	19	5016	91	2554	36	3724	22	4165	false	false	
193809			15	772	22	3233	89	39938	78	2404	24	2132	23	6546															false	false	
194253			10	434	3	262	2	1418	59	2700	16	1733	14	5155			14	945	18	2320	8	1844	64	2558	43	4752	32	6482	false	false	
194440			54	2203	45	6471	21	7748	108	3154	19	2117	22	5642			20	822	29	4174	7	1731	111	1842	11	1238	5	1268	false	false	
194936			67	3084	63	8428	87	34371	99	2375	26	2091	22	4302			3	76	2	184	1	186	2	44	1	125	0	0	false	false	
195111			23	1017	72	10211	117	50150	360	7242	53	7195	42	15593			0	0	0	0	0	0	5	53	0	0	0	0	false	false	
195157			53	1351	12	203	3	979	54	1355	6	792	4	1398			94	2711	19	2305	8	1982	62	720	0	0	2	420	false	false	
195456			44	1475	16	1983	7	1922	73	1076	5	610	2	498			76	2894	38	3649	39	7506	170	2094	0	0	0	0	false	false	
196257			6	298	7	1226	7	2396	3	137	3	464	1	232			1	13	0	0	1	331	4	62	0	0	0	0	false	false	
196743			12	446	23	4021	61	28300	79	3039	39	3996	30	10961															false	false	
196752	10	9													1	5													true	true	
196800			28	1128	51	6538	77	29277	91	1429	10	1167	30	12255			1	36	2	249	0	0	0	0	0	0	0	0	false	false	
197142			34	1016	37	4573	33	12052	127	1901	6	867	8	2114			141	4125	38	4399	10	1872	176	2172	8	957	1	318	false	false	
197254			6	245	1	108	4	1249	39	833	2	318	1	280			16	423	15	1706	3	738	179	4163	22	2484	9	4337	false	false	
197302			3	113	22	2873	42	17137	18	498	13	1086	23	7435															false	false	
197478			48	2194	349	57375	2081	1056373	595	25058	537	73466	1119	480927															false	false	
197759			42	1428	45	6009	45	18081	288	6336	46	5325	26	7407			10	511	17	2394	7	1548	53	1461	7	778	8	1562	false	false	
198046			84	3166	27	3671	16	5257	79	1549	14	1838	3	566			29	826	21	2492	10	2516	32	1067	9	760	2	734	false	false	
198103			2	146	7	1172	10	5044	0	0	0	0	0	0															false	false	
198149			70	2933	47	6761	69	27337	156	3687	23	2306	11	2947			81	2901	69	9629	35	9958	249	5157	31	3888	7	1321	false	false	
198251			26	551	28	4097	43	19678	34	516	7	841	1	262			2	111	1	110	5	1576	5	32	0	0	0	0	false	false	
198831			40	1796	41	5676	77	30973	184	5768	52	5610	29	10652			2	62	2	402	3	1171	0	0	0	0	0	0	false	false	
198859			23	735	1	128	6	3778	83	2011	9	875	5	1612			102	3322	26	3612	12	3744	240	6264	30	4300	4	1580	false	false	
198961	48	264													45	60													true	true	
199052	25	170															79	3199	67	8518	21	6390	291	6993	74	8875	34	7796	false	true	
199137			4	65	2	1434	1	76	1	3	1	142	0	0	1	0													true	false	
199351			5	155	6	1042	6	1362	9	309	2	327	4	527			21	970	24	3216	5	1085	22	524	4	197	2	372	false	false	
199436			105	3530	39	6671	41	17219	401	6893	21	3623	6	1978			106	4544	20	3023	11	3898	43	729	1	120	0	0	false	false	
199454			5	211	2	300	2	566	3	95	1	198	3	725			0	0	1	141	0	0	0	0	0	0	0	0	false	false	
199463			90	3190	59	7518	43	12920	269	6330	60	7187	25	10618			25	753	13	1635	2	683	106	2071	21	2154	3	475	false	false	
199940			18	980	15	2185	47	25495	23	895	10	1020	11	3888															false	false	
200042			4	74	0	0	0	0	31	272	3	282	0	0	21	120													true	false	
200435			157	6744	131	18151	119	46691	584	9789	33	3802	30	8780			119	4455	99	14120	53	16518	98	2410	14	1393	5	446	false	false	
200640			29	1602	61	8149	108	52776	252	8419	116	12893	169	53782			0	0	1	208	0	0	0	0	0	0	0	0	false	false	
201049			65	1735	21	2609	23	8213	101	1347	10	693	3	859	238	237	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
201254			29	1067	28	3027	46	15019	110	2005	39	409	28	4677			21	645	25	2757	8	1816	69	1390	8	1177	10	1613	false	false	
201441			102	3997	36	4618	25	5371	127	2617	8	317	5	949			29	1321	25	2897	4	1061	23	415	1	41	0	0	false	false	
201638			50	2297	62	8971	62	28021	137	2443	9	702	1	268															false	false	
201647	62	241															79	3350	57	7548	44	12518	472	5744	35	3022	18	3210	false	true	
201834			48	4008	108	25796	254	165872	184	4921	46	6853	50	19673															false	false	
202251			32	1564	34	5218	49	20914	265	5172	41	3826	35	10123			18	933	16	2373	6	1809	42	874	2	276	2	771	false	false	
202514			30	1242	48	6407	51	18099	125	2917	24	2759	22	8613			38	1417	24	3045	5	1668	81	754	0	0	0	0	false	false	
202541			39	1237	26	3252	13	3671	250	3953	13	1292	7	1802			126	4704	65	7799	14	3391	415	6970	31	3744	13	3302	false	false	
202550			31	1281	32	3800	22	11826	113	3197	53	7881	40	17846			27	694	18	1994	12	3026	43	839	4	335	2	945	false	false	
202907			601	23975	650	72457	496	162402	4019	72556	465	37418	308	71878			136	5663	152	19845	39	9773	821	18870	91	9594	13	3140	false	false	
203052	27	156													28	20													true	true	
203418			74	2461	54	5693	52	17176	152	3567	50	4731	36	8451			54	1811	24	2882	12	3084	12	300	5	600	0	0	false	false	
203575	54	0															0	0	1	106	0	0	0	0	0	0	0	0	false	true	
204004			105	4057	179	24355	460	208073	1295	21269	260	25875	262	75067															false	false	
204237			200	5760	65	8746	46	18472	475	10042	64	8801	22	8587			52	1964	25	3127	9	3355	38	1017	3	266	2	702	false	false	
204826			42	1340	30	3756	37	13672	53	1854	22	2237	18	5779			16	803	29	3528	17	5204	76	2068	5	773	3	1037	false	false	
205159	23	94															27	1167	15	2020	8	3036	149	3291	17	2267	3	561	false	true	
205243	952	316													25	105													true	true	
205346			22	1203	49	7163	24	10023	253	5244	40	4233	19	7182			19	840	20	3403	16	5855	125	2655	20	2562	0	0	false	false	
205458			28	1122	3	500	6	2448	66	1568	10	1405	9	2839			13	678	15	2121	3	832	90	2225	18	2186	10	2678	false	false	
205542			21	628	9	1122	17	7251	63	1744	13	1239	23	7455			35	1093	39	4648	13	3078	69	1828	39	4495	26	6587	false	false	
205654			70	3399	156	21287	254	108235	871	18493	196	23277	131	42581															false	false	
206156			50	1536	45	6566	40	17234	89	1906	10	1141	12	3708			76	2149	11	1079	4	879	1	5	0	0	0	0	false	false	
206174			14	603	25	2957	30	12992	5	230	3	454	2	192															false	false	
206772			1	51	10	1727	54	29748	0	0	0	0	0	0															false	false	
206950	22	72													37	135													true	true	
207041	9	35													60	49													true	true	
207050			31	1189	43	6383	52	23223	343	7472	35	3720	12	2117			1	20	2	212	1	279	0	0	0	0	0	0	false	false	
207452			33	1015	12	1359	13	6001	220	5069	18	2020	10	3709			56	2351	60	7084	18	4842	90	2329	31	3385	11	3009	false	false	
207555			25	941	23	3527	14	6331	125	2328	27	3038	19	6456			32	1066	17	1864	1	10	50	1030	10	1112	6	1136	false	false	
207845			99	3374	105	12862	102	45241	160	3634	32	3843	30	8351			46	1814	62	7956	23	7041	71	1828	20	1660	3	388	false	false	
207872			10	528	46	6518	62	23032	111	3220	34	4433	31	12212			0	0	1	69	1	236	0	0	0	0	0	0	false	false	
207957			8	385	1	157	0	0	81	1124	6	735	0	0	2	64													true	false	
208057			41	1636	70	9882	100	43734	391	10082	90	11520	89	28292			13	542	13	1930	9	2904	66	1622	20	2863	11	3137	false	false	
208169			12	812	27	3472	213	105692	91	2879	63	4715	74	11511			0	0	0	0	2	680	0	0	0	0	0	0	false	false	
208244			706	25105	526	63428	467	175407	3788	79832	802	77378	577	141153			584	20932	276	33307	87	25413	967	23480	209	24891	70	18447	false	false	
208347	282	649													218	908													true	true	
208440			44	1650	15	2259	10	3443	217	3215	31	3884	10	2892			47	1998	123	17532	15	4759	169	4051	85	9671	19	3437	false	false	
208459			1	14	1	81	2	200	16	459	0	0	1	92	4	8													true	false	
208655			45	1227	23	2986	8	3949	240	4183	17	1582	18	3071			184	6108	145	18688	41	10850	464	10109	94	10195	210	9380	false	false	
208972			0	0	3	263	3	701	0	0	0	0	0	0															false	false	
209148			67	2185	34	3805	33	12677	245	5237	42	4152	30	7206			94	3461	50	6138	20	6137	140	3741	52	5282	27	6940	false	false	
209335			45	1701	80	16164	109	43204	398	7127	81	5597	92	18436			2	135	0	0	1	353	0	0	0	0	0	0	false	false	
209362			1	20	11	1113	22	8389	9	328	8	840	9	3764			0	0	1	114	0	0	0	0	0	0	0	0	false	false	
209447	66	48													3	5													true	true	
209559			14	444	6	958	2	833	42	648	3	504	2	590			27	1250	10	1323	8	2553	115	2555	9	124	1	425	false	false	
209830			23	987	30	3991	26	12012	410	10443	37	4797	9	3435			32	1522	18	2687	5	1422	32	821	3	305	2	265	false	false	
209858			119	4355	62	9310	65	26385	245	5443	70	8363	51	18289			24	1231	14	1944	8	1856	119	2540	25	3453	8	2249	false	false	
210238			95	3577	40	7130	55	25394	280	4734	18	2756	16	8778			35	1077	8	1127	1	300	43	561	4	548	0	0	false	false	
210256			65	2997	20	2743	20	7637	129	2340	16	2161	18	4943			39	1782	25	4019	4	958	70	1721	8	1182	1	300	false	false	
210434			7	420	32	4495	146	79314	338	12636	304	33169	375	132816			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
210452			9	430	2	264	2	612	21	378	2	223	1	812			18	987	24	3236	7	1703	136	3906	13	1201	2	643	false	false	
210555			34	1747	29	4061	18	9153	113	1791	19	1072	6	3655			63	3405	40	5003	12	4021	59	1358	9	961	0	0	false	false	
211114			12	473	8	1176	5	2034	122	3991	37	5333	30	14631	1	0													true	false	
211338			38	1950	46	6638	38	17427	36	1167	13	1943	9	3496			5	166	4	684	2	725	0	0	0	0	0	0	false	false	
211851			24	1435	21	3280	9	2768	123	2523	8	727	1	254			49	1980	64	8222	33	10713	195	4865	52	5439	9	1251	false	false	
211954			5	115	8	1129	21	1446	43	1013	17	1314	16	562			0	0	0	0	3	246	0	0	0	0	1	500	false	false	
212018			66	2503	60	7092	37	14060	325	6228	48	4166	25	3679			12	374	9	821	12	2281	127	2541	10	1611	7	2193	false	false	
212335			21	813	18	2901	21	7929	48	1834	9	1552	4	1019			11	458	9	1319	3	1120	6	161	0	0	0	0	false	false	
212344	18	101															29	1297	17	2807	6	1779	89	1949	18	1829	11	3373	false	true	
212465			175	7038	642	70057	2343	999241	10199	295768	1460	141460	815	230727			4	166	9	722	14	2622	358	11233	97	11842	80	20860	false	false	
212522			132	4333	105	12456	87	28846	759	12601	132	13099	95	28231			16	703	20	2438	2	464	104	2100	10	1279	8	2191	false	false	
213538			19	805	12	992	8	2530	117	1750	10	733	3	353			14	296	4	374	3	573	44	622	1	100	2	472	false	false	
213912			30	1710	28	4071	20	7782	77	1326	20	1747	6	667			10	423	15	1819	3	914	26	384	1	94	0	0	false	false	
213958			22	1029	19	2990	13	6244	60	1296	7	925	4	985			18	650	18	2392	7	2198	47	1298	4	267	4	807	false	false	
214414			145	6692	122	15306	95	31726	589	15012	144	15206	108	33705			222	7278	185	12880	90	10029	766	17988	133	14794	38	9544	false	false	
214722			24	1125	73	9634	105	42149	235	5216	69	7402	49	9344			3	29	1	135	0	0	4	89	0	0	1	250	false	false	
214807			0	0	0	0	0	0	2	0	0	0	4	3000															false	false	
214843			34	1286	21	2315	15	6968	193	4220	22	2254	21	8227			107	4159	99	12423	21	5333	633	11933	62	6286	17	4520	false	false	
215130			16	718	60	10709	198	105616	34	1145	25	2946	41	15202			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
215251			42	1983	14	2029	6	2122	61	1363	5	884	2	413															false	false	
215345			127	4568	34	4175	30	12765	349	7081	31	3577	23	6290			106	4438	102	10864	33	8853	416	10125	75	9077	39	9082	false	false	
215354			13	521	26	3013	38	16150	43	879	21	1667	13	3593			0	0	0	0	1	291	0	0	0	0	0	0	false	false	
215653			22	680	4	550	3	540	50	1195	9	1031	2	437			14	573	15	1727	8	1930	85	1607	6	520	7	1105	false	false	
215662			44	1958	63	8009	99	36527	475	10137	139	11498	131	33444			17	739	13	1454	7	1887	37	838	13	1679	13	3240	false	false	
215710			59	2609	31	5427	25	9493	314	7579	48	5557	25	8557			46	1900	19	2606	15	4443	1	46	0	0	0	0	false	false	
216164			50	1814	19	2391	12	4132	383	6602	25	2887	9	1885			33	1107	16	1962	9	3568	173	2452	6	997	0	0	false	false	
216230			11	513	33	3561	53	18340	29	685	13	1071	1	499			1	41	1	165	0	0	0	0	0	0	0	0	false	false	
216445			80	2774	25	3421	25	8724	69	1281	13	1135	5	2023			87	2503	37	4521	18	6610	100	2576	15	1345	13	4517	false	false	
216632			30	1355	32	3986	54	22422	107	2560	29	2735	10	3774			1	39	2	184	0	0	0	0	0	0	0	0	false	false	
216922			642	29502	781	104358	711	281369	2990	61786	281	31926	106	32172			88	3518	84	10743	37	10080	194	3215	15	1423	3	746	false	false	
217059			43	1463	44	5141	43	15689	193	4046	36	3517	18	5102			16	691	30	3518	35	15339	175	3645	39	4636	12	3835	false	false	
217620			41	1515	45	5866	68	24289	148	2879	41	2761	27	7388			11	397	14	1917	4	704	30	696	2	309	0	0	false	false	
218131			14	594	20	2472	46	21141	77	1951	25	2187	10	3027															false	false	
218261			20	683	15	1736	4	1553	37	827	12	1148	3	585	1	8													true	false	
218757			6	51	16	2363	2	576	20	687	5	455	2	552															false	false	
218775			18	768	14	1825	5	1476	10	269	5	598	3	1147															false	false	
218850	8	39													32	151	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
218878			4	147	5	634	11	4672	35	997	16	1684	2	422															false	false	
219044			13	617	10	1256	7	2462	58	1390	14	1435	8	2606			7	239	10	1416	3	843	18	408	7	721	0	0	false	false	
219259			20	898	32	4549	34	16305	100	1962	14	1930	6	3137			19	726	8	879	4	1687	64	843	0	0	1	327	false	false	
219343			93	4159	143	18112	153	64085	277	6096	82	7435	90	22337			21	660	23	2838	11	2287	15	553	10	1179	5	1470	false	false	
219651			38	1697	36	4658	21	6292	163	3746	32	3343	17	4705			2	81	3	407	1	441	0	0	0	0	0	0	false	false	
219857			6	148	2	196	0	0	9	122	3	313	0	0			5	360	1	107	1	143	12	323	2	138	0	0	false	false	
220059			13	1084	39	5049	35	11716	120	3610	29	3189	39	14220			2	30	1	103	0	0	0	0	1	190	0	0	false	false	
220527			95	3773	149	18082	243	86425	805	14104	137	11876	111	26713			6	234	4	614	4	764	0	0	0	0	0	0	false	false	
220545			83	3908	120	15826	147	57118	533	11525	108	10993	88	25819			10	361	10	1388	3	843	37	896	9	973	0	0	false	false	
220844			30	1514	19	2120	7	2405	86	1523	4	481	2	385			24	907	15	2045	6	1904	151	2312	8	822	0	0	false	false	
221476			85	3446	49	6579	38	15496	277	5020	33	3052	26	12282			126	5791	79	9264	25	6354	126	3407	36	3645	25	6096	false	false	
222147			760	32466	984	125788	1309	514558	4113	87495	542	58455	503	163759			88	3524	55	6786	13	3260	143	3695	35	3853	10	2709	false	false	
222156			42	1777	45	6879	30	10095	170	3767	19	2124	9	1636			3	246	2	219	1	144	12	169	1	99	1	349	false	false	
222446			62	2515	74	9958	74	29001	235	5173	49	5373	29	8389			76	3174	94	12663	51	14206	131	2481	20	2918	5	1309	false	false	
222558			23	943	10	1429	11	4572	258	4286	40	3244	37	10056			41	1214	24	3095	16	6184	216	4802	39	3459	16	5241	false	false	
222754			33	904	15	1788	89	29457	92	1604	30	3460	22	5947			0	0	0	0	1	207	0	0	0	0	0	0	false	false	
223322			167	7452	154	20222	201	80420	488	8124	91	8561	47	10429			108	4746	125	17052	93	27760	287	6466	60	6966	21	4620	false	false	
223331			134	5569	186	23805	167	65529	3202	22794	225	21658	152	41185			14	431	5	658	2	673	20	335	6	550	9	1673	false	false	
223452	23	127													153	388	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
223751			9	500	7	989	8	2611	46	951	10	1036	11	3280			11	481	13	1691	13	4240	45	985	14	1035	6	1858	false	false	
223845	27	185													93	164													true	true	
224178			111	4484	77	9292	71	26514	66	1130	8	1049	4	2027															false	false	
224552	34	68													45	117													true	true	
224637			42	1564	66	9567	99	44244	196	4894	37	3679	31	10546			5	286	3	377	4	1554	0	0	0	0	0	0	false	false	
224655			72	3095	107	14045	66	27300	242	5540	74	7147	79	23923			45	2282	90	13007	28	9199	251	7841	85	10515	36	8745	false	false	
224954			56	2457	30	5016	13	4971	71	1070	1	109	0	0			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
225054			22	937	19	2547	23	8905	53	1134	7	1134	0	0			12	612	1	144	0	0	6	86	0	0	0	0	false	false	
225157			32	1114	18	2271	18	5351	218	2997	47	6969	19	6864			87	3217	68	6216	28	8699	272	6437	60	7126	24	6751	false	false	
225241	29	61													11	75													true	true	
225335			18	835	32	4626	68	29009	137	6125	39	4970	34	10997															false	false	
225559			19	964	26	2920	44	14380	80	1651	28	2856	32	8220			0	0	0	0	1	124	0	0	0	0	0	0	false	false	
225942			7	252	10	1293	5	1850	42	1390	1	90	5	2236			9	146	3	351	5	886	20	418	2	395	0	0	false	false	
226752			36	1408	24	3223	12	3519	88	1445	25	946	6	305			12	489	15	1747	11	2504	67	1529	12	841	8	707	false	false	
226949			19	643	16	2792	1	281	28	676	7	944	6	1412	0	5													true	false	
227151			58	2085	33	4491	23	8265	118	2207	23	2301	22	9096	59	125													true	false	
227179			29	1371	85	12599	105	45460	198	4668	51	5848	50	14519			7	327	9	1172	7	1892	24	656	18	1903	15	3142	false	false	
227357			10	473	7	773	27	10679	75	1474	21	2667	26	8762			43	1874	16	1853	3	893	29	510	3	377	2	453	false	false	
227656			13	588	10	1563	27	14139	38	937	7	1019	6	2732			5	106	2	256	2	745	7	151	1	196	1	332	false	false	
228000	654	637																											false	true	
228055			14	455	10	1212	4	1137	29	395	7	730	5	1651			16	740	13	1735	3	1210	71	1337	18	2517	17	4080	false	false	
228158			49	1879	37	4567	73	26650	393	7105	77	8440	55	14597			35	1730	22	3197	7	2216	44	736	6	590	2	524	false	false	
228345			23	951	24	3258	22	9344	64	1290	10	582	1	298			13	417	23	3390	24	6460	28	655	6	606	2	591	false	false	
229342			15	716	8	864	12	6152	193	4631	24	3958	14	5194			22	966	18	2691	3	953	118	3319	15	1825	8	1872	false	false	
229454			45	1651	24	2712	14	4167	71	1874	17	1610	5	1815			41	1529	13	1326	4	1446	63	1143	2	202	0	0	false	false	
229801			135	5099	513	58354	1350	588043	1552	41329	584	64482	728	269166			1	78	0	0	0	0	0	0	0	0	0	0	false	false	
229913			0	0	0	0	0	0	0	0	0	0	0	0															false	false	
229940	64	355													78	7													true	true	
229959			5	122	3	314	1	463	18	207	0	0	0	0	9	56													true	false	
230254			33	1042	19	2368	25	11177	72	1071	10	974	10	2363															false	false	
230357			25	906	5	873	9	2467	99	2088	17	1957	7	1872			1	27	1	149	2	649	70	1807	12	1476	12	2675	false	false	
230423			76	3065	41	5131	32	12517	128	2904	17	2099	11	3176			48	1701	43	4547	13	2735	100	2276	34	3323	15	4646	false	false	
230535			22	1545	32	5424	36	20119	703	5337	32	4811	34	16542	0	1													true	false	
230610			33	1266	46	5655	41	14679	105	2680	22	2780	16	6588			0	0	1	64	3	997	2	56	2	371	0	0	false	false	
230740			4	218	17	2826	29	12341	28	668	10	1439	8	2104			2	19	2	278	1	182	1	6	0	0	1	201	false	false	
230759			46	1914	58	7096	72	29595	210	5146	48	5136	42	15854			1	28	5	560	1	145	0	0	2	154	3	880	false	false	
231149			100	3583	17	2028	9	3992	155	2935	15	1752	7	1547			89	4037	58	8208	0	0	368	8395	74	7362	0	0	false	false	
231242			68	3311	185	27275	481	222522	1237	30591	567	50969	679	160011			2	84	1	146	0	0	0	0	0	0	0	0	false	false	
231279			6	236	8	824	6	2734	2	111	0	0	1	415	2	0													true	false	
231336			13	710	13	2111	34	11554	34	1150	5	787	1	553			2	113	0	0	1	434	3	145	0	0	0	0	false	false	
232258	6	37													37	114													true	true	
232847			26	980	10	1167	10	3400	92	1685	6	717	9	2114			22	1016	32	4126	19	5896	56	1489	13	1178	9	2424	false	false	
232856			110	4022	60	7790	49	15969	282	4910	27	2947	9	2992			50	1927	18	1747	10	3218	97	1172	4	154	0	0	false	false	
233031			7946	467378	7909	1069079	9793	4058999	39082	1441054	3177	346315	3015	1017591			1089	39433	695	83783	349	93373	1362	43652	384	65474	274	33446	false	false	
233246	31	23													267	148													true	true	
233358			106	3306	33	3857	24	7877	160	5987	15	1938	21	9647			38	1174	13	1785	2	539	141	2313	8	773	4	1179	false	false	
233442	30	41													16	35	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
233451			14	400	4	584	2	613	134	1679	7	623	5	1026			42	1715	18	2298	4	1122	201	3705	22	2888	7	1559	false	false	
233527			14	672	22	3633	14	5570	49	995	7	860	6	2511			1	40	1	103	0	0	14	122	1	68	0	0	false	false	
233554			83	4260	70	9486	86	23111	3934	63417	118	12758	42	10415			61	1908	32	4102	12	3212	183	4505	47	5070	25	6480	false	false	
234056	53	104															12	442	13	1979	0	0	125	3004	9	886	4	1252	false	true	
234355			116	4682	77	9814	118	49723	486	10590	81	8214	43	11518			223	9852	136	17287	54	15883	422	10597	166	17508	54	12824	false	false	
234506			66	2898	38	5800	21	10532	160	3656	11	1619	2	1761															false	false	
234739			136	5833	140	19438	164	62513	512	10709	96	9937	60	19685			21	784	16	1906	16	4657	13	317	0	0	0	0	false	false	
234841	55	139															72	2439	65	8032	16	4638	333	5035	21	2057	0	0	false	true	
235017			37	1347	31	4419	44	22790	27	663	8	974	8	4035															false	false	
235231			175	4906	40	4810	20	9052	69	1702	31	3643	10	3824	21	25													true	false	
235316			14	578	21	2921	7	2065	44	983	7	703	1	145			5	401	8	1142	1	290	8	216	0	0	0	0	false	false	
235446			30	1325	17	2008	14	4802	103	2183	11	1092	21	6680			52	2286	53	6679	19	4022	134	3097	45	5107	30	7066	false	false	
235530			31	1734	44	5916	46	19980	203	3532	59	4828	49	12947			7	206	11	1179	18	4905	67	1484	31	2707	19	3906	false	false	
235558	6	209															10	447	8	1088	2	559	34	803	21	2574	11	2326	false	true	
235950			20	639	6	663	2	436	42	975	9	1087	4	904			41	1737	31	3542	4	1125	82	2161	35	4141	17	4064	false	false	
236050	4	39															28	1172	15	1601	6	1995	311	7235	45	4389	10	2152	false	true	
236153			131	5508	121	16199	95	40858	888	20445	177	18597	126	40538			207	7494	141	17364	46	12041	1012	22406	229	22505	106	22608	false	false	
236256			18	318	2	155	1	275	71	838	6	679	2	426			81	2132	25	2696	2	362	272	4235	16	1553	1	300	false	false	
236452			2	61	12	1400	24	8923	27	1541	13	1626	21	7650			1	60	0	0	1	245	0	0	0	0	0	0	false	false	
236603			30	1641	32	4384	13	3904	116	1846	4	358	4	2204			6	123	6	1114	2	736	21	193	1	116	0	0	false	false	
236706			34	1391	81	10325	156	67138	214	4310	56	4980	45	11877															false	false	
236751			117	5421	308	41900	482	198165	974	23076	214	22831	144	44007			13	537	10	1109	2	630	29	575	7	649	1	371	false	false	
236957			199	7952	76	11074	60	26502	119	2334	16	1782	10	3339															false	false	
237066			52	1729	35	4775	22	9141	222	4493	86	7196	42	11365			20	714	20	2267	11	2889	77	1816	28	2646	18	3766	false	false	
237150			50	2083	46	4740	30	12083	128	1651	14	573	13	128			38	1233	26	2828	8	1619	27	311	0	0	0	0	false	false	
237619			31	1869	43	9769	76	42494	148	5009	58	7856	37	13112			0	0	0	0	1	455	0	0	0	0	0	0	false	false	
237954			48	1685	22	3478	9	3382	112	1633	4	280	6	1769			45	1690	15	1888	8	3396	53	602	4	751	1	245	false	false	
238045			4	125	0	0	0	0	15	251	3	295	0	0			12	525	5	721	3	698	76	1784	18	1779	4	680	false	false	
238139			6	328	26	3505	25	9498	80	1126	13	1173	2	466			6	307	7	755	1	201	37	985	16	1811	1	72	false	false	
238241			67	3447	65	8134	48	19403	213	3924	26	3275	12	3759			2	82	2	298	1	288	6	124	0	0	0	0	false	false	
238250			14	386	2	205	0	0	67	954	4	563	3	1484			51	1813	21	2639	7	1995	202	3453	43	4941	27	5471	false	false	
238737			4	270	9	3561	23	11296	15	565	2	52	4	706															false	false	
238755	0	0	26	1027	16	2088	15	4227	99	2019	6	575	7	3319	0	0	6	402	6	871	1	302	41	591	0	0	0	0	false	false	
238812			9	584	16	2362	26	10008	32	469	11	874	10	2163			2	80	6	642	3	710	0	0	0	0	0	0	false	false	
239015			0	0	2	284	11	6007	86	3866	56	8276	98	40551															false	false	
239042			27	1001	7	928	3	741	16	296	3	306	0	0			13	450	6	687	5	1870	24	277	2	241	4	1082	false	false	
