"IDRSSD"	RCFD0010	RCFD0022	RCFD0073	RCFD0074	RCFD0083	RCFD0085	RCFD0090	RCON0010	RCON0020	RCON0070	RCON0073	RCON0074	RCON0080	RCON0082	RCON0083	RCON0085	RCON0090	
	CASH AND DUE FROM DEPOSITORIES	CASH & CASH ITEMS IN PROCESS OF COLL	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	CASH AND DUE FROM DEPOSITORIES	CASH ITEMS IN PROCESS OF COLLECTION	BALANCES WITH BKS IN FGN COUNTRIES	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	CURR&COIN (U.S. & FGN) VAULT CASH	BALS DUE FROM DEPOSITORY INSTS IN US	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	
37								8867										
242								1294										
279								6231										
354								430										
457								3063										
505								52045	4	0	0	0	1156	754	0	754	50131	
1155								24659										
1351								2645										
1454								30804	3502	0	0	0	8308	236	0	236	18758	
1557								3230										
1669								22849										
1829								64895	2855	0	0	0	1954	5735	0	5735	54351	
1856								31023										
2040								1840										
2161								15911										
2376								6282	0	0	0	0	2304	3433	0	3433	545	
2554								4340										
2732								59565	1599	0	0	0	2759	13193	0	13193	42014	
2750								803										
3252								5372										
3458								5900										
3720								18594										
3953								2561										
4138								30348										
4156								3539										
4231								9359										
4437								17480										
4839								4569	821	0	0	0	1425	1427	0	1427	896	
5005								50750	2207	0	0	0	1421	5337	0	5337	41785	
5069								74189	0	0	0	0	195	2683	0	2683	71311	
5135								56662	0	0	0	0	3535	340	0	340	52787	
5210								24174	6497	0	0	0	7259	1652	0	1652	8766	
5331								4680	900	0	0	0	1041	1448	0	1448	1291	
5461								34711	5363	0	0	0	5084	554	0	554	23710	
5751								1640										
6039								14441										
6141								4461										
6329								32720	253	0	0	0	6288	9033	0	9033	17146	
6972								19144	5589	0	0	0	6076	360	0	360	7119	
7009								7592	226	2000	2000	0	15	5326	0	5326	25	
7045								23228										
7157								630										
7456								1034										
7634								8333										
8033								14102										
8462								15053										
8631								2763										
9357								4992	3487	0	0	0	860	645	0	645	0	
9553								5663										
9807								168179	8428	0	0	0	6114	12944	0	12944	140693	
9955								19976										
10250								18781	2781	0	0	0	1733	7267	7267	0	7000	
10849								25115	52	0	0	0	1281	3403	0	3403	20379	
10858								28586	3461	0	0	0	2195	722	0	722	22208	
11145								7826										
11640								8746	326	0	0	0	3692	3862	0	3862	866	
11837								14361										
12030								21142	2	0	0	0	3563	3118	0	3118	14459	
12142								12443										
12245								4362										
12311	983496	596362	0	1585	0	157786	227763	983496	280185	1585			316177	157786			227763	
12647								12456										
12656								425	0	0	0	0	218	198	0	198	9	
12937								26255										
12946								10277	4142	0	0	0	3704	2313	0	2313	118	
12955								13995										
13037								4594										
13103								13986	0	0	0	0	2603	7069	0	7069	4314	
13251								9495										
13457								1482										
14052								10529										
14155								2263										
14454								3234										
14650								3356										
14753								1216										
14865								12363										
14977								13279										
16458								13900										
16551								3427										
16748								6942										
16944								9078										
16953								6652										
17110								12288										
17147								115322	0	0	0	0	22349	92973	0	92973	0	
17259								1280										
17464								268338	9473	0	0	0	9664	20308	0	20308	228893	
17950								6334										
18050								12153										
18135								5117										
18377								14783										
18827								34452	975	0	0	0	2172	4426	0	4426	26879	
18836								11682										
18854								12145										
18957								3064										
19356								1966										
19730								222541	1128	0	0	0	20877	9712	0	9712	190824	
19936								48355										
