"IDRSSD"	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADC781	
27614	1160	210	22	0	1209	281	0			0	0	
27847	2933	1306	232	0	2824	1429	0			0	0	
28152	766	406	0	0	360	0	0			0	0	
28255	800	277	59	0	545	81	0			0	0	
28349	738	300	43	0	892	497	0			0	0	
28406	1986	642	10	0	1560	226	0			0	0	
28572	687	295	0	0	863	471	0	0	0	0	0	
28732	605	130	1	0	569	95	0			0	0	
29104	6254	1561	29	0	5163	499	0			52	0	
29252	1416	672	2	0	1143	401	0			0	0	
29636	4479	1224	195	0	3968	908	0			0	0	
29850	345	602	8	0	241	506	0			0	0	
29944	5013	3040	74	0	2328	1482	1053			0	206	
29953	978	120	16	0	902	60	0			0	0	
30052	218	2	8	0	279	71	0			0	0	
30155	1506	120	89	0	1493	196	0			0	0	
30258	9157	6978	26	0	6138	3985	0			0	0	
30418	47	32	0	0	15	0	0			0	0	
30502	7030	1350	146	0	6240	706	0			0	0	
30650	2749	3156	135	0	2829	3371	0			0	0	
30810	1592665	1842275	167505	0	786750	1203865	0	0	396728	0	0	
31134	570	136	39	0	570	175	0			0	0	
31255	2427	2402	28	0	1927	2230	300			0	0	
31657	499	430	90	0	344	365	0			0	0	
31826	3446	1940	177	0	1720	391	0			0	0	
31835	1861	300	511	0	1302	252	0			0	0	
32234	292	67	1	0	272	48	0			0	0	
32766	157	0	4	0	170	17	0			0	0	
33147	6068	4262	804	0	3506	2504	0			0	0	
33259	11178	8197	0	0	7509	4528	0			0	0	
33268	700	0	133	0	582	15	0			0	0	
33549	576	358	8	0	350	140	0			0	0	
33727	2590	991	122	0	2612	1135	0			0	0	
33754	39	0	0	0	41	2	0			0	0	
33839	115	20	1	0	123	29	0			0	0	
33857	757	-125	11	0	895	24	0			0	0	
34153	15188	8510	813	0	12264	6432	33			0	0	
34359	433	0	50	0	475	92	0	0	0	0	0	
34425	2552	394	14	0	2347	203	0			0	0	
34434	942	107	23	0	857	45	0			0	0	
34452	316	39	2	0	293	18	0			0	0	
34537	29388	88634	2231	0	21902	83379	0			0	0	
34555	772	187	33	0	812	260	0			0	0	
34742	2180	1321	240	0	3051	2432	0			0	0	
34836	123	30	0	0	213	120	0			0	0	
34863	194	312	135	0	231	484	0			0	0	
35057	1779	1012	176	0	1095	504	0			0	0	
35244	7880	2275	1216	0	6540	2151	0			0	0	
35301	18225	0	9	0	18216	0	0			0	0	
35570	26549	17700	1	0	8858	40	30			0	0	
35646	314	0	5	0	316	7	0			0	0	
35842	739	619	14	0	484	378	0			0	0	
36054	12549	3124	314	0	10495	1384	0			0	0	
36344	2271	890	362	0	2044	1025	0			0	0	
36456	619	219	79	0	432	111	0			0	0	
36858	1852	1334	111	0	1430	1023	0			0	0	
36933	1542	865	211	0	1050	584	0			0	0	
37051	726	128	28	0	576	6	0			0	0	
37341	470	96	15	0	411	52	0			0	0	
37350	492	707	23	0	229	467	0			0	0	
37378	1447	270	0	0	1209	32	0			0	0	
37435	9636	2406	295	0	8395	1460	0			0	0	
37640	9522	3990	612	0	8044	3124	0			0	0	
37659	358	75	4	0	372	93	0			0	0	
37743	190	98	15	0	433	356	0			0	0	
37949	2949	305	5	0	3340	701	0			0	0	
38535	4190	12950	147	0	3953	12860	0			0	0	
38740	1165	180	51	0	1107	173	0			0	0	
39327	707	617	5	0	196	111	0			0	0	
39420	11652	6809	1191	0	7820	4168	0			0	0	
39475	44722	97170	854	0	25258	78560	0			0	0	
39756	3454	1151	57	0	1261	513	1498			0	0	
40033	1191	0	230	0	1211	250	0			0	0	
40350	259	7	0	0	259	7	0			0	0	
40707	2197	221	29	0	2271	324	0			0	0	
40855	466	90	28	0	394	46	0			0	0	
41245	298	30	50	0	326	108	0			0	0	
41553	670	28	71	0	621	50	0			0	0	
41629	1651	548	311	0	1573	781	0			0	0	
41647	12906	8226	223	0	7956	3499	0			0	0	
41759	421	368	12	0	520	479	0			0	0	
41825	2057	-261	7	0	2328	17	0			0	0	
41937	442	78	1	78	442	1	0			0	0	
41955	281	0	4	0	278	1	0			0	0	
42037	417	75	25	0	332	15	0			0	0	
42055	1116	386	43	0	1168	481	0			0	0	
42354	653	100	29	0	610	86	0			0	0	
42420	52759	23095	1149	0	42396	13881	0			0	0	
42448	6150	2970	272	0	4991	2126	43			0	0	
42457	335	0	23	0	389	77	0			0	0	
43052	928	3615	75	0	1601	4363	0			0	0	
43155	3418	1748	981	0	3169	2478	-2			0	0	
43173	230439	263089	791	0	80584	114025	0			0	0	
43351	12	0	6	0	13	7	0			0	0	
43454	211	8	0	0	207	4	0			0	0	
43511	4358	1027	20	0	3675	364	0			0	0	
43744	1114	409	42	0	1028	365	0			0	0	
43856	270	0	0	0	275	5	0			0	0	
43959	808	0	130	0	697	19	0			0	0	
44040	1919	30	93	0	1965	169	0			0	0	
44134	33221	24624	4101	0	21575	17201	122			0	0	
44433	3606	2358	110	0	2807	1607	-62			0	0	
44741	2534	423	90	0	2402	381	0			0	0	
44750	1950	1542	65	0	997	654	0			0	0	
44929	1011	400	35	0	531	73	118			0	0	
45038	823	45	6	0	784	12	0			0	0	
45047	1123	326	45	0	963	211	0			0	0	
45056	743	0	0	0	743	0	0			0	0	
45430	1230	136	16	0	1147	69	0			0	0	
45458	117	0	0	0	117	0	0			0	0	
45551	3044	705	138	0	2736	535	0			0	0	
45560	3296	575	40	0	4251	1570	0			0	0	
45775	471	101	0	0	370	0	0			0	0	
46053	1639	275	235	0	1487	358	0			0	0	
46941	750	123	106	0	750	229	0			0	0	
47153	219	0	1	0	242	24	0			0	0	
47247	2550	1458	86	0	1800	794	0			0	0	
47256	320	38	2	0	371	91	0			0	0	
47452	522	0	48	0	537	63	0			0	0	
47500	1387	805	45	0	1343	806	0			0	0	
48057	321	165	6	0	151	1	0			0	0	
48150	142	11	0	0	135	4	0			0	0	
48374	6588	776	193	0	6494	875	0			0	0	
48440	469	160	0	0	338	29	0			0	0	
48730	3204	2508	16	0	2700	2020	0			0	0	
49054	3353	1702	76	0	2069	494	0			0	0	
49148	439	48	6	0	399	14	0			0	0	
49241	2567	1151	250	0	2830	1664	0			0	0	
49344	376	109	4	0	367	104	0			0	0	
49643	209	19	4	0	186	0	0			0	0	
49652	1604	100	104	0	1547	147	0			0	0	
49821	7412	3665	415	0	5952	2620	0			0	0	
49858	377	122	74	0	387	206	0			0	0	
49951	629	0	0	0	629	0	0			0	0	
50144	429	142	34	0	420	167	0	0	0	0	0	
50461	3268	0	379	0	2895	6	0			0	0	
50546	326	141	17	0	224	56	0			0	0	
50854	621	78	58	0	562	77	0			0	0	
50957	2163	2983	17	0	982	1819	0			0	0	
51253	1477	910	74	0	816	323	0			0	0	
51356	597	215	5	0	593	216	0			0	0	
51459	789	640	15	0	1008	874	0			0	0	
51730	391	84	25	0	362	80	0	0	0	0	0	
51842	2056	975	6	0	2002	927	0			0	0	
52410	226	0	7	0	223	4	0			0	0	
52719	0	0	0	0	0	0	0			0	0	
52951	941	401	43	0	872	375	0			0	0	
53015	168	0	30	0	191	53	0			0	0	
53033	36996	42408	147	0	13588	19147	0			0	0	
53051	250	71	4	0	250	75	0			0	0	
53239	1279	0	177	0	1279	177	0			0	0	
53453	178	57	6	0	194	79	0			0	0	
53752	273	0	0	0	281	8	0			0	0	
54049	971	383	1	0	770	183	0			0	0	
54058	2514	220	117	0	2298	121	0			0	0	
54357	203	285	35	0	100	217	0			0	0	
54375	8710	6507	101	0	5641	3539	0			0	0	
54441	904	147	59	0	897	199	0			0	0	
54656	1065	570	75	0	681	261	0			0	0	
55176	1170	350	105	0	942	227	0			0	0	
55336	2269	-300	36	0	2597	64	0			0	0	
55635	663	377	4	0	613	331	0			0	0	
55653	297	105	43	0	310	161	0	0	0	0	0	
56258	631	224	14	0	1165	772	0			0	0	
56351	6688	2940	802	0	4352	1406	0			0	0	
56427	292	47	3	0	299	57	0			0	0	
56548	2862	450	7	0	3004	599	0			0	0	
56557	42851	39796	156	0	20043	17144	0			0	0	
56717	5416	950	82	0	5392	1008	0			0	0	
57040	706	97	11	0	624	26	0			0	0	
57228	1672	600	33	0	1534	495	0			0	0	
57255	779	24	274	0	803	322	0			0	0	
57451	3584	918	45	0	1875	81	827			0	0	
57572	361	0	14	0	386	39	0			0	0	
57956	1340	777	52	0	1034	523	0			0	0	
58074	1878	2094	150	0	1479	1845	0			0	0	
58207	2608	553	26	0	2202	173	0			0	0	
58225	1959	725	45	0	1602	413	0			0	0	
58243	54596	22000	800	0	44493	12697	0			0	0	
58355	36	0	0	0	36	0	0			0	0	
58551	899	60	15	0	972	148	0			0	0	
58636	2914	776	129	0	2564	555	0			0	0	
58757	1321	0	195	0	1413	287	0			0	0	
58971	56767	55175	3846	0	46270	48524	0			0	0	
59316	4233	735	60	0	4081	643	0			0	0	
59352	1266	302	2	0	1069	107	0			0	0	
59679	84	0	0	0	84	0	0			0	0	
59754	178	64	3	0	170	59	0			0	0	
60143	769892	686000	28532	0	556671	499694	-1617			0	0	
60330	4119	1952	144	0	3155	1132	0			0	0	
60433	307	233	1	0	89	16	0			0	0	
60545	509	100	0	0	409	0	0			0	0	
60554	227	29	1	0	349	152	0			0	0	
60648	2505	570	60	0	2350	475	0			0	0	
61122	14174	12742	632	0	7123	6323	0			0	0	
61355	17503	44974	5865	0	15679	49015	0			0	0	
61476	672	143	0	0	529	0	0			0	0	
61533	10869	9948	5	0	4426	3510	0			0	0	
61757	1797	950	5	0	1803	961	0			0	0	
61832	1725	600	5	0	1320	200	0			0	0	
61953	308	45	9	0	303	49	0			0	0	
62044	270	0	10	0	316	56	0			0	0	
62147	599	261	3	0	491	156	0			0	0	
63050	885	0	27	0	908	50	0			0	0	
63069	224046	124001	2640	0	168523	71118	0			0	0	
63078	12250	5050	1478	0	11126	5404	0			0	0	
63201	385	64	1	0	353	40	7			0	0	
63359	5006	8429	8	0	1155	4586	0			0	0	
63573	5760	0	35	0	5725	0	0			0	0	
63733	2084	836	175	0	1954	881	0			0	0	
63742	2480	803	30	0	1921	274	0			0	0	
63751	82	0	13	0	79	10	0			0	0	
64150	636	181	3	0	584	132	0			0	0	
64543	4127	1200	55	0	4276	1404	0			0	0	
64552	504	1621	4	0	513	1634	0			0	0	
64619	16010	8325	687	1012	15085	7075	0			0	0	
64730	2874	1120	20	0	2022	288	0			0	0	
65205	3403	0	0	0	3496	93	0			0	0	
65241	1712	573	0	0	1462	323	0			0	0	
65513	47	-87	0	0	137	3	0			0	0	
65559	1736	317	7	0	1548	136	0			0	0	
65746	6960	4854	343	0	4340	2577	0			0	0	
65858	8178	1600	384	0	10103	3909	0			0	0	
66015	5003	3586	318	0	1901	802	0			0	0	
66154	732	252	32	0	466	18	0			0	0	
66172	4600	1330	20	0	3379	129	0			0	0	
66275	1736	0	131	0	2036	431	0			0	0	
66837	3618	3818	27	0	3127	3354	0			0	0	
67142	485	21	30	0	496	62	0			0	0	
67151	3465	2209	9	0	2718	1471	0			0	0	
67209	4838	5768	100	0	3597	4627	0			0	0	
67254	6	-15	0	0	23	2	0			0	0	
67311	103694	58588	13337	0	94158	62389	0			0	0	
68345	1570	300	2	0	1519	251	0			0	0	
68448	988	450	47	0	499	8	0			0	0	
68756	1517	1478	294	0	2219	2474	0			0	0	
68831	952	8	90	0	963	109	0			0	0	
68840	1592	506	185	0	1117	216	0			0	0	
68859	4412	1980	103	0	3383	1054	0			0	0	
68943	1436	1930	6	0	1155	1655	0			0	0	
69333	8560	1602	94	0	7418	554	0			0	0	
69678	4217	729	261	0	3815	588	0			0	0	
69847	141	12	2	0	145	18	0			0	0	
70049	1682	280	161	0	1982	741	0			0	0	
70058	300	161	20	0	236	117	0			0	0	
70218	994	79	0	0	920	5	0			0	0	
70254	135	116	7	0	110	98	0			0	0	
70414	2120	356	25	0	1999	260	0			0	0	
70638	1181	540	267	0	1095	721	0			0	0	
70955	137	0	2	0	135	0	0			0	0	
71318	4585	2018	77	0	3891	1401	0			0	0	
71457	2067	280	3	0	1791	7	0			0	0	
71859	135	-50	27	0	189	31	0			0	0	
72258	1800	334	5	0	1580	119	0			0	0	
72351	1443	120	203	0	1280	160	0			0	0	
72454	532	73	9	0	490	40	0	0	0	0	0	
72678	602	997	138	0	309	842	0			0	0	
73031	2544	2024	0	0	1146	626	0			0	0	
73116	7884	4840	35	0	7405	4396	0			0	0	
73152	660	25	65	0	605	35	0			0	0	
73554	1705	1300	328	0	1630	1553	0			0	0	
73956	513	-125	305	0	444	111	0			0	0	
74056	468	370	69	0	467	438	0			0	0	
74140	11982	9500	685	0	7301	6325	821			0	0	
74159	202	0	0	0	203	1	0			0	0	
74403	4504	1767	93	0	4758	2109	-5			0	0	
74449	66	0	0	0	66	0	0			0	0	
74458	983	402	11	0	939	369	0			0	0	
75053	2657	600	68	0	2956	967	0			0	0	
75259	90	1102	1	0	70	1083	0			0	0	
75446	2522	1285	92	0	1786	641	0			0	0	
75455	754	0	44	0	746	36	0			0	0	
75558	1821	948	62	0	1392	581	0			0	0	
75633	574224	589108	48479	0	367525	462257	31369			0	2701	
75651	852	0	26	0	880	54	0			0	0	
76050	1264	0	21	0	914	243	572			0	0	
76135	2335	1673	80	0	839	257	0			0	0	
76153	713	5	98	0	786	176	0			0	0	
76443	1238	108	34	0	1216	120	0			0	0	
76854	2800	1110	142	0	2300	752	0			0	0	
77150	373	73	26	0	506	232	0			0	0	
77253	815	3	22	0	815	55	30			0	0	
77347	2582	290	58	0	2553	319	0			0	0	
77422	1649	1175	14	0	942	482	0			0	0	
77758	7188	9932	101	0	3662	6507	0	0	0	0	0	
77851	6541	3690	295	0	4000	1444	0			0	0	
78036	1200	390	7	0	1000	197	0			0	0	
78157	279	65	24	0	326	136	0			0	0	
78241	311	85	9	0	250	33	0			0	0	
78559	288	38	0	0	261	11	0			0	0	
78643	693	175	4	0	761	247	0			0	0	
78858	7130	6199	155	0	3194	2418	0			0	0	
79042	361	366	35	0	292	332	0			0	0	
79127	595	50	101	0	671	227	0			0	0	
79145	1165	600	57	0	1434	926	0			0	0	
79257	225	0	0	0	230	5	0			0	0	
79855	4090	4927	82	0	1378	2297	0	0	0	0	0	
80020	15	1	0	0	14	0	0			0	0	
80150	123	25	36	0	116	54	0			0	0	
80431	605	259	29	0	501	184	0			0	0	
80552	329	0	17	0	325	13	0			0	0	
80936	1373	2040	129	0	1387	2183	0			0	0	
81429	2072	1376	53	0	913	270	0			0	0	
82033	981	170	1	0	968	158	0			0	0	
82257	229	150	2	0	189	112	0	0	0	0	0	
82350	280	5	99	0	268	92	0			0	0	
82659	598	273	3	0	348	26	0			0	0	
83151	1692	1056	16	0	1425	805	0			0	0	
83236	99	0	1	0	104	6	0			0	0	
83311	48862	43300	2422	4189	36377	29318	270			0	0	
83357	301	46	4	0	301	50	0			0	0	
83375	4590	1190	500	0	4204	1304	0			0	0	
83638	72615	77000	709	0	36039	41133	0			0	0	
83834	876	113	15	0	784	36	0			0	0	
83852	111	50	8	0	73	20	0			0	0	
83955	351	235	30	0	330	244	0	0	0	0	0	
84046	294	345	0	0	285	336	0			0	0	
84055	89	4	1	0	94	10	0			0	0	
84251	122	15	0	0	122	15	0			0	0	
84345	3705	5866	111	0	2608	4880	0			0	0	
84541	5397	3456	797	0	4418	3274	0			0	0	
84804	90	35	0	0	58	3	0			0	0	
85043	574	650	10	0	558	644	0			0	0	
85052	250	205	0	0	45	0	0			0	0	
85258	580	160	11	0	521	112	0			0	0	
85454	438	194	51	0	315	122	0			0	0	
85856	74	156	7	0	67	156	0			0	0	
85931	1204	4240	85	0	1068	4189	0			0	0	
86349	1728	582	25	0	1337	216	0			0	0	
86358	350	184	9	0	350	193	0			0	0	
86527	7703	6150	235	0	6687	5369	0			0	0	
86554	582	0	29	0	597	44	0			0	0	
87047	863	342	0	0	736	215	0			0	0	
87159	313	30	92	0	277	86	0			0	0	
87234	2060	600	33	0	1497	61	-9			0	0	
87476	1775	467	13	0	1677	382	0			0	0	
87533	4333	1975	90	0	3707	1439	0			0	0	
88240	246	10	0	0	253	17	0	0	0	0	0	
88259	489	25	0	0	565	101	0			0	0	
88352	494	300	50	0	426	282	0			0	0	
88455	1284	1020	117	0	1790	1643	0			0	0	
88530	1987	1219	165	0	1019	416	0			0	0	
88950	251	57	18	0	230	54	0			0	0	
89032	592	21	66	0	621	116	0			0	0	
89135	550	48	17	0	550	65	0			0	0	
89162	0	0	0	0	0	0	0			0	0	
89452	2582	1782	20	0	1521	741	0			0	0	
89751	6830	3375	84	0	4596	1225	0			0	0	
89854	1011	1058	60	0	896	1003	0			0	0	
89957	220	60	16	0	170	26	0			0	0	
90047	171	100	3	0	199	131	0	0	0	0	0	
90328	3360	1200	240	0	2758	838	0			0	0	
90337	2368	210	41	0	2485	368	0			0	0	
90467	1191	70	0	0	1134	13	0			0	0	
90645	452	0	0	0	452	0	0			0	0	
90739	796	0	48	0	1213	465	0			0	0	
91156	2238	1308	163	0	2434	1667	0			0	0	
91259	596	36	59	0	871	370	0			0	0	
91615	393	119	3	0	379	108	0			0	0	
91651	2185	1751	24	0	999	589	0			0	0	
91754	890	161	22	0	762	55	0			0	0	
91950	311	0	205	0	240	134	0			0	0	
91969	15537	16644	1461	0	9268	11836	0			0	0	
92050	974	780	0	0	554	360	0			0	0	
92144	262	0	2	0	283	23	0			0	0	
92630	36390	69270	167	0	18169	51216	0			0	0	
92706	1280	265	60	0	1234	279	0			0	0	
92854	247	63	1	0	223	40	0	0	0	0	0	
92902	100	-13	15	0	100	2	0			0	0	
93244	1201	637	27	0	951	414	0			0	0	
93413	1098	295	32	0	885	114	0			0	0	
93543	3125	3571	63	0	2141	2650	0			0	0	
93619	0	0	0	0	0	0	0			0	0	
93721	69444	29982	1430	0	51787	21132	7377			0	0	
93758	444	237	17	0	407	217	0			0	0	
94139	3100	563	264	0	3100	827	0			0	0	
94456	700	173	20	0	730	223	0			0	0	
94522	2585	441	138	0	2248	242	0			0	0	
94755	897	350	37	0	726	216	0			0	0	
94858	832	184	87	0	720	159	0			0	0	
95051	2259	2084	448	0	1100	1373	0			0	0	
95659	532	125	15	0	572	180	0			0	0	
96553	925	120	49	0	841	85	0			0	0	
97055	1070	330	2	0	752	14	0			0	0	
97279	64	61	9	0	114	120	0			0	0	
97457	336	22	5	0	318	9	0			0	0	
97804	2060	12	3	0	2250	205	0			0	0	
97943	1240	0	114	0	1239	113	0			0	0	
98351	326	30	9	0	326	39	0			0	0	
98454	994	2	150	0	1405	563	0			0	0	
98463	2970	2810	7	0	2823	2670	0			0	0	
98548	1004	519	3	0	794	312	0			0	0	
98641	2493	4530	110	0	1182	3329	0			0	0	
98717	1938	80	0	0	1908	0	-50			0	0	
99004	1522	1501	83	0	1260	1322	0			0	0	
99059	2112	1606	26	0	1100	620	0			0	0	
99143	1157	335	139	0	1153	470	0			0	0	
99255	507	0	0	0	268	26	265			0	0	
99442	984	75	70	0	1023	184	0			0	0	
99536	1370	426	78	0	1193	327	0			0	0	
99853	311	180	33	0	296	198	0			0	0	
99974	2038	360	341	0	2497	1160	0	0	0	0	0	
100236	2241	250	11	0	2519	539	0			0	0	
100357	3418	2608	207	0	3386	2783	0			0	0	
100553	338	0	34	0	332	28	0			0	0	
100562	27590	20950	1228	0	17331	11919	0			0	0	
100843	2880	1497	515	0	2727	1859	0			0	0	
101019	64452	15000	410	0	63034	13606	-386			0	0	
101037	7424	3400	1457	0	6275	3708	0			0	0	
101233	73202	90303	4731	0	26902	48105	-629			0	0	
101345	917	248	57	0	835	223	0			0	0	
101439	2335	1913	471	0	2261	2310	0			0	0	
101671	2860	1800	191	0	3754	2885	0			0	0	
101738	1622	374	257	0	1606	615	0			0	0	
101952	635	0	9	0	634	8	0			0	0	
102155	127	15	3	0	141	32	0			0	0	
102333	193	25	0	0	187	19	0			0	0	
102342	1782	710	95	0	1599	622	0	0	0	0	0	
102539	213	15	0	0	201	3	0			0	0	
102557	168	0	7	0	212	51	0	0	0	0	0	
103134	724	0	9	0	725	10	0			0	0	
