"IDRSSD"	RCON1039	RCON1041	RCON1042	RCON1043	RCON1044	RCON1209	RCON1280	RCON1281	RCON1282	RCON1374	RCON1752	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCONA510	RCONB989	RCONB995	
22730											289					1178	0	0	4561	
22936											1208					14122	0	0	0	
22954											784					10983	74	0	0	
23036											0					0	0	0	5800	
23045											212					0	0	0	0	
23241											29155					445763	2694	0	188106	
23456											292					328	0	0	0	
23504											3800					30000	0	0	15000	
23540											625					15000	3120	0	0	
23643											265					277	0	0	0	
23755											577					2000	0	0	0	
23812											10908					165170	10	0	0	
24006											1099					0	7	0	0	
24453											3590					71560	0	0	0	
24659											0					0	0	0	0	
24668											1114					17000	0	0	6241	
24855											29					0	0	0	0	
24949											2597					31600	0	0	2759	
25357											4055					57250	0	0	0	
25647											0					0	0	0	0	
26149											0					0	0	0	916	
26242											1979					0	0	0	4395	
26457											0					0	0	0	0	
26765											2087					28500	0	0	0	
26859											1805					27449	0	0	0	
26916											4989					93763	0	0	11224	
27548											4114					69535	0	8462	8162	
27614											1486					3000	0	0	0	
27847											2107					35078	0	0	0	
28152											327					2291	0	0	0	
28255											131					0	98	0	0	
28349											1443					15000	0	0	576	
28406											4606					0	40379	0	0	
28572											1122					13224	0	0	0	
28732											514					3600	0	0	0	
29104											10230					170297	15490	803	83143	
29252											1395					0	0	0	0	
29636											4388					80211	0	0	41441	
29850											0					0	0	0	0	
29944											2043					43273	0	0	0	
29953											1350					19680	0	0	0	
30052											112					2463	0	0	0	
30155											1735					19266	0	0	0	
30258											3347					37059	0	0	1892	
30418											0					139158	0	0	195317	
30502											5325					78625	3327	0	39613	
30650											1547					25000	0	0	0	
30810	548	0	70152	15425	0	0	59586	850901	0	997428	43267	0	36270894	1434	32424155	1266534	816	0	0	
31134											637					10000	0	0	0	
31255											1973					45332	0	0	2221	
31657											0					0	0	0	0	
31826											752					1000	100	0	0	
31835											641					10200	0	0	0	
32234											82					0	0	0	14918	
32766											24					0	0	0	0	
33147											2470					37500	0	0	1986	
33259											2890					46200	0	0	938	
33268											0					0	0	0	0	
33549											12					0	0	0	0	
33727											1122					93	0	0	8598	
33754											0					0	0	0	0	
33839											132					0	0	0	2180	
33857											860					17186	0	0	0	
34153											5428					54555	0	0	0	
34359											326					0	0	0	0	
34425											2254					30000	0	0	8342	
34434											474					0	0	0	0	
34452											57					0	0	0	0	
34537											12830					65302	3157	0	158664	
34555											1718					1400	0	0	0	
34742											756					10788	0	0	0	
34836											0					0	0	0	0	
34863											0					0	0	0	0	
35057											1717					11351	0	0	0	
35244											4410					62500	0	0	5061	
35301	10087398	1990623	6706443	7132732	0	0	16268464	28068930	8710947	79151844	249045	0	87659210	10471036	63841624	11966991	186307	1634507	11161446	
35570											86585					1262228	0	0	910000	
35646											111					0	68	0	0	
35842											384					2000	0	0	0	
36054											6503					32471	0	0	0	
36344											2422					32000	98	0	22201	
36456											207					105	303	0	0	
36858											909					0	0	0	17364	
36933											595					109	10	0	0	
37051											280					0	0	0	0	
37341											19					0	0	0	0	
37350											516					2108	0	0	0	
37378											513					0	0	0	0	
37435											1603					10000	0	0	11999	
37640											10621					88108	0	0	26056	
37659											0					0	0	0	0	
37743											276					0	2300	0	0	
37949											962					7498	0	0	5639	
38535											1402					24000	15	0	11445	
38740											2032					31647	0	0	0	
39327											0					74	0	0	5743	
39420											4884					53357	0	0	22928	
39475											9156					139833	3119	0	3128	
39756											3889					75323	0	0	5686	
40033											433					0	3	0	0	
40350											256					2137	0	0	0	
40707											1030					7148	0	0	0	
40855											514					4000	0	0	0	
41245											45					0	0	0	1095	
41553											99					0	0	0	0	
41629											792					9400	0	0	0	
41647											6591					95400	0	0	34323	
41759											66					0	0	0	0	
41825											0					0	0	0	0	
41937											270					10	0	0	0	
41955											232					1431	0	0	0	
42037											59					0	0	0	0	
42055											407					0	0	0	0	
42354											239					0	0	0	0	
42420											53001					977767	10365	0	169263	
42448											2973					57609	2285	0	0	
42457											2					0	0	0	0	
43052											1426					15957	326	0	250	
43155											1096					10700	0	0	0	
43173	49955	999932	460935	865746	0	386423	490957	15948	0	3269896	144315	383276	11967852	0	10757215	1716752	0	150000	700000	
43351											0					0	0	0	0	
43454											25					0	0	0	0	
43511											3703					50334	0	0	0	
43744											661					11500	0	0	0	
43856											178					0	29	0	0	
43959											52					0	0	0	0	
44040											1702					3459	250	0	0	
44134	0	55373	16873	100848	0	10669	0	0	0	183763	0	0	2042890	94644	1744674	99438	0	0	4710	
44433											4102					55250	2441	0	2784	
44741											1155					14700	83	0	9891	
44750											877					0	0	0	0	
44929											1192					3746	0	0	1585	
45038											229					4500	0	0	1776	
45047											763					1394	0	0	0	
45056											181					100	0	0	0	
45430											639					16385	0	0	0	
45458											34					0	0	0	0	
45551											2673					19022	0	0	7360	
45560											2822					49888	0	0	0	
45775											1295					18000	0	0	0	
46053											1585					2374	0	0	316	
46941											516					1077	0	0	0	
47153											2					0	0	0	0	
47247											1319					26100	0	0	0	
47256											214					0	0	0	0	
47452											36					0	0	0	0	
47500											2060					22500	4086	0	0	
48057											356					0	0	0	0	
48150											120					931	0	0	0	
48374											5574					78525	3046	0	1296	
48440											353					6000	0	0	0	
48730											1390					11700	7680	0	352	
49054											1010					6500	0	0	0	
49148											403					0	0	0	0	
49241											2037					20529	0	0	0	
49344											2374					38550	0	0	0	
49643											451					0	0	0	0	
49652											452					2717	0	0	0	
49821											4031					78810	900	0	0	
49858											239					94	0	0	0	
49951											0					0	0	0	0	
50144											0					0	0	0	0	
50461											0					0	0	0	0	
50546											383					5000	0	0	0	
50854											0					0	0	0	0	
50957											1467					18931	0	0	2451	
51253											541					15493	0	0	0	
51356											0					0	0	0	0	
51459											427					148	0	0	0	
51730											195					0	475	0	0	
51842											1298					25462	295	0	0	
52410											377					5532	0	0	0	
52719											3834					248575	0	1147880	0	
52951											255					0	0	0	0	
53015											9					0	0	0	0	
53033											8338					0	0	0	289781	
53051											5					0	0	0	0	
53239											0					0	0	0	0	
53453											163					0	0	0	0	
53752											47					0	0	0	0	
54049											521					8640	0	0	0	
54058											955					7748	0	0	0	
54357											0					0	0	0	0	
54375											6587					106825	250	0	60011	
54441											136					2000	0	0	3256	
54656											418					5000	0	0	0	
55176											2925					39000	0	0	0	
55336											1544					10445	0	0	0	
55635											381					1790	0	0	0	
55653											604					4000	0	0	11654	
56258											316					1340	0	0	0	
56351											1893					3979	0	0	0	
56427											276					0	0	0	0	
56548											905					11000	54	0	0	
56557	0	0	2664	431073	0	0	7911	37898	25	479571	21388	0	2617361	88025	2301610	504300	0	0	133478	
56717											1675					30464	0	0	10505	
57040											9					0	4	0	0	
57228											626					5500	10	0	1749	
57255											30					0	0	0	0	
57451											1034					14000	0	0	40008	
57572											1110					15535	10	0	0	
57956											126					0	113	0	4888	
58074											2941					36000	7	0	0	
58207											778					15127	2394	0	488	
58225											577					3500	0	0	455	
58243	0	31022	50203	391539	0	167126	1	13921	25	657559	20972	0	5386439	363134	4663943	293837	3722	0	302000	
58355											0					0	0	0	0	
58551											0					0	0	0	0	
58636											777					15072	2009	0	0	
58757											151					1661	0	0	0	
58971											13710					325270	0	0	347554	
59316											3583					54122	51	0	23404	
59352											118					0	0	0	0	
59679											194					0	1619	0	0	
59754											237					0	0	0	0	
60143	78704	0	68446	6145684	0	1478752	38	1116884	0	8927369	739811	0	66322037	1838660	58871759	12821412	38861	0	632403	
60330											4039					52700	0	0	0	
60433											167					0	0	0	0	
60545											120					263	0	0	0	
60554											257					1393	0	0	0	
60648											1003					82	0	0	0	
61122											13933					249974	0	0	41995	
61355											3064					36000	0	0	12116	
61476											1255					9441	1158	0	0	
61533											3397					50018	0	0	12247	
61757											41					0	0	0	17039	
61832											1681					20500	0	0	0	
61953											203					0	0	0	0	
62044											401					76	0	0	0	
62147											770					4000	72	0	0	
63050											0					0	0	0	0	
63069	45709	29939	404787	644594	0	551484	393150	86691	0	2157201	54163	0	16097768	0	14586628	189343	847	0	200000	
63078											2430					40500	0	0	0	
63201											19					0	0	0	0	
63359											0					0	0	0	0	
63573											3152					33000	0	0	0	
63733											1289					4678	39	0	0	
63742											318					6389	1268	13400	0	
63751											63					208	0	0	0	
64150											209					2130	6680	0	0	
64543											2707					51865	1000	0	0	
64552											674					4138	0	0	0	
64619	0	263895	23058	418492	0	69936	0	14353	250	789984	12965	0	2196255	578	2068195	326338	0	0	44334	
64730											1503					21800	0	0	4000	
65205											2497					0	40	0	0	
65241											1412					25000	0	0	0	
65513	0	9985	1058	1	0	0	0	63776	15977	90797	375	0	399457	0	349964	80900	0	0	0	
65559											547					1864	0	0	0	
65746											8470					88302	0	0	20359	
65858											7213					61998	0	0	0	
66015	0	30169	0	13988	0	55577	0	15255	0	114989	4879	107704	459766	0	523766	63000	0	0	10000	
66154											932					7872	0	0	0	
66172											10094					151571	8228	0	1645	
66275											317					2750	0	0	0	
66837											1608					22000	0	0	0	
67142											464					6048	0	0	0	
67151											2424					40584	0	0	0	
67209											6670					107112	24916	0	1911	
67254											0					0	0	0	0	
67311											128007					1171937	0	0	893390	
68345											1295					1000	0	0	0	
68448											0					0	0	0	0	
68756											1134					0	0	0	0	
68831											492					1963	0	0	0	
68840											959					2638	0	0	1078	
68859											1085					907	0	0	12380	
68943											929					8500	0	0	0	
69333											8649					133799	0	0	5854	
69678											1880					6200	9	0	13837	
69847											0					0	0	0	0	
70049											526					0	0	0	0	
70058											976					5970	0	0	0	
70218											574					10000	0	0	0	
70254											288					3445	0	0	0	
70414											1925					8587	0	0	822	
70638											571					7244	0	0	0	
70955											0					0	0	0	0	
71318											4065					60659	0	0	20186	
71457											1157					10352	0	0	0	
71859											0					0	0	0	0	
72258											0					0	0	0	0	
72351											38					0	0	0	0	
72454											235					3000	0	0	0	
72678											3518					56700	43	0	0	
73031											1310					15000	0	0	0	
73116											2535					24850	0	0	0	
73152											331					2000	0	0	0	
73554											879					15672	0	0	0	
73956											147					1700	0	0	0	
74056											352					2307	0	0	1174	
74140											9340					127090	0	0	62430	
74159											134					1258	0	0	0	
74403											3806					50606	931	0	26348	
74449											25					0	0	0	0	
74458											656					5000	17	0	0	
75053											3691					72000	0	0	0	
75259											0					0	385	0	0	
75446											1988					32000	0	0	922	
75455											0					0	0	0	0	
75558											392					0	0	0	0	
75633	172601	5290814	1547471	1233774	2761	159301	153	238284	200746	8915942	249593	0	67145855	771304	62252594	4728178	70037	182063	3501758	
75651											322					500	0	0	0	
76050											336					2509	0	0	0	
76135											753					6000	0	0	0	
76153											455					3317	0	0	0	
76443											1373					6307	0	0	500	
76854											2341					39318	74	0	0	
77150											131					975	0	0	0	
77253											435					4000	0	0	0	
77347											3090					50995	0	0	16298	
77422											383					20000	1000	0	0	
77758											1141					688	0	0	8371	
77851											7771					92899	0	0	34588	
78036											2413					0	0	500	0	
78157											100					0	0	0	0	
78241											148					0	0	0	0	
78559											132					1838	0	0	0	
78643											371					1000	0	0	0	
78858											8920					183200	0	0	0	
79042											183					1089	0	0	23359	
79127											162					1387	0	0	0	
79145											2110					27229	0	0	0	
79257											51					0	0	0	0	
79855											2786					54366	0	0	634	
80020											129					1000	0	0	0	
80150											354					150	0	0	10000	
80431											675					126	0	0	0	
80552											6					0	0	0	0	
80936											916					7250	0	0	1883	
81429											688					8000	0	0	0	
82033											821					10000	0	0	0	
82257											137					67	0	0	0	
82350											297					650	0	0	0	
82659											367					4917	0	0	0	
83151											1047					14150	0	0	0	
83236											0					0	0	0	0	
83311											2699					28346	0	0	0	
83357											0					0	0	0	0	
83375											4674					83225	2458	0	0	
83638	54872	207509	37360	1111367	0	295190	11664	114380	5209	2589499	25489	0	6024301	0	5464706	151767	751948	0	868630	
83834											404					1924	0	0	2160	
83852											0					0	0	0	0	
83955											301					2218	0	0	0	
84046											501					8545	0	0	0	
84055											245					0	0	0	0	
84251											0					0	0	0	0	
84345											443					9375	0	0	0	
84541											2539					57843	0	0	1517	
84804											0					0	0	0	0	
85043											47					29	0	0	0	
85052											78					0	24	0	0	
85258											317					4000	0	0	0	
85454											0					0	0	0	0	
85856											100					0	0	0	0	
85931											1013					12022	0	0	0	
86349											592					4732	0	0	0	
86358											0					0	0	0	0	
86527											8699					225525	0	0	25470	
86554											281					1000	125	0	0	
87047											481					5000	0	0	0	
87159											109					0	0	0	0	
87234											1509					0	0	0	17789	
87476											3795					63100	0	0	0	
87533											1308					15184	0	0	140	
88240											128					500	0	0	4879	
88259											359					4119	0	0	335	
88352											0					0	0	0	0	
88455											1369					15283	0	0	18067	
88530											785					8103	0	0	0	
88950											125					1000	0	0	100	
89032											482					0	0	0	0	
89135											375					5000	0	0	0	
89162											0					0	0	0	0	
89452											759					14106	0	0	0	
89751											2541					17595	35	0	6304	
89854											773					8425	0	0	0	
89957											117					0	0	0	0	
90047											0					0	0	0	0	
90328											1732					20000	69	0	10000	
90337											827					2053	0	0	0	
90467											0					0	0	0	0	
90645											2					0	0	0	1042	
90739											185					0	0	1200	0	
91156											920					10833	0	0	25878	
91259											697					6500	0	0	0	
91615											359					4174	0	0	15	
91651											317					200	0	0	0	
91754											1336					5120	0	0	0	
91950											0					0	0	0	0	
91969											3944					49166	2500	0	0	
92050											151					0	1	0	0	
92144											80					0	0	0	0	
92630											6176					50000	0	0	0	
92706											2471					42154	1	0	1444	
92854											51					0	0	0	0	
92902											49					200	0	0	0	
93244											469					6000	0	0	3934	
93413											1821					32135	0	0	0	
93543											2063					26000	0	0	0	
93619											75					0	0	0	0	
93721											15749					90229	0	0	336523	
93758											301					0	0	0	0	
94139											600					0	72	0	10917	
94456											120					0	38	0	0	
94522											916					0	549	0	0	
94755											60					0	0	0	0	
94858											578					7500	0	0	0	
95051											748					12100	0	0	0	
95659											411					4500	0	0	0	
96553											128					13	0	0	0	
97055											1610					29200	0	0	0	
97279											283					54	0	0	0	
97457											355					4000	0	0	0	
97804											6852					97661	217	0	2094	
97943											1489					25615	0	0	0	
98351											0					0	0	0	0	
98454											712					8085	0	0	662	
98463											1005					7190	0	0	29163	
98548											657					0	0	0	3197	
98641											1525					25164	0	0	2635	
98717											851					9266	0	0	0	
99004											190					1300	0	0	0	
99059											2007					45906	0	0	0	
99143											1004					3313	0	0	0	
99255											162					0	0	0	0	
99442											1540					31300	0	0	0	
99536											522					100	0	0	739	
99853											61					0	0	0	0	
99974											517					14040	0	0	0	
100236											364					0	0	0	0	
100357											949					0	0	0	0	
100553											206					2420	0	0	0	
100562											9235					52005	0	0	50000	
100843											5789					69682	0	0	1672	
101019	75726	11116	142716	257654	0	402255	18353	181163	41500	1135733	9921	0	5522817	1599498	3459249	163725	5250	20000	45500	
101037											2176					30	0	0	7594	
101233											41332					650000	0	5070	139901	
101345											438					0	0	0	0	
101439											372					257	280	0	0	
101671											2544					28705	0	0	12574	
101738											488					9	0	0	0	
101952											525					0	0	0	0	
102155											32					0	0	0	0	
102333											0					0	0	0	1000	
102342											939					3798	0	0	0	
102539											0					0	0	0	0	
102557											43					0	0	0	0	
103134											543					199	0	0	0	
103255											2598					46357	1250	0	0	
103536											2718					42000	0	0	6657	
103554											601					3000	0	0	0	
103563											0					0	0	0	0	
103602											0					0	0	0	0	
104038											9160					109704	569	0	8954	
104056											1461					15895	0	0	0	
104234											1240					19800	0	0	0	
104430											856					7000	0	0	0	
104542											0					0	0	0	0	
104663											1218					25000	0	0	0	
105026											2478					44000	0	0	0	
105044											116					0	0	0	0	
105053											261					4404	0	2250	0	
105071											2715					40300	0	0	0	
105222											1428					14500	0	0	3000	
105530											702					5000	0	0	0	
105633											308					105	0	0	0	
106359											21270					170573	0	0	0	
106377											11602					234484	774	0	0	
106452											1305					0	0	0	5273	
106519											646					16000	0	0	0	
106546											939					16500	0	0	2346	
106555											188					351	0	0	0	
106658											1469					0	361	0	14296	
107057											143					0	0	0	0	
107226											268					0	0	0	0	
107244											22846					406847	0	0	46864	
107431											917					11320	520	0	0	
107459											0					0	13	0	0	
107758											367					5535	0	0	0	
108269											198					0	0	0	0	
108652											182					1800	0	0	0	
108746											36					0	0	0	0	
108951											994					18369	0	0	0	
109136											1486					11000	0	0	0	
109154											420					3500	0	0	0	
109453											371					3580	0	0	0	
109574											2785					4000	236	0	0	
109659											1063					15321	0	0	738	
109855											179					5000	0	0	952	
110413											2218					15726	0	0	9037	
110655											98					860	0	0	293	
110936											376					4336	0	0	0	
110945											839					0	150	0	0	
111157											516					6500	0	0	0	
111205											5498					92720	12170	0	1283	
111559											123					0	0	0	0	
111661											816					12650	0	0	0	
111942											1104					8250	0	0	11353	
111979											739					1132	0	0	2879	
112163											4526					89110	0	0	0	
112332											518					5000	0	0	0	
112444											1171					17000	0	0	0	
112510											173					5622	0	0	0	
112556											171					800	0	0	0	
112837	74842	2026555	401413	11531189	776849	6640642	2121690	3244936	11539	26879552	868919	0	115142306	10032867	85076113	5018999	49897	0	894790	
113003											510					0	52869	0	0	
113030											227					0	0	0	0	
113441											2740					44000	0	0	4268	
113601											271					0	500	0	0	
113740											4302					62285	0	0	0	
113937											1523					15008	0	0	0	
114149											275					96	0	0	2684	
114158											823					5324	0	0	0	
114251											525					9675	0	0	0	
114260											4373					4799	0	0	487138	
114457											654					3979	0	0	0	
114756											1087					18503	0	0	0	
114774											17					0	0	0	0	
114840											2079					38120	0	0	0	
114859											479					1773	0	0	8137	
115100											1011					4455	96	0	3649	
115146											378					1800	0	0	1151	
115155											688					7600	0	0	0	
115221											1776					26120	611	0	0	
115575											1656					13638	682	0	299	
115641											16369					188938	0	0	98527	
116077											3522					43010	270	0	0	
116358											182					0	0	0	0	
116554											31					0	0	0	0	
116639											0					0	0	0	0	
116732											0					0	0	0	0	
116741											184					1500	0	0	0	
117038											1102					8513	0	0	0	
117458											3692					14417	0	0	4155	
117672											1298					2750	0	0	0	
117775											328					3075	0	0	0	
117841											3066					49941	34	0	0	
118156											0					0	0	0	0	
118174											2134					16895	1898	0	0	
118660											1999					37904	0	0	0	
118736											1170					17626	0	0	0	
119153											240					987	0	0	0	
119274											2955					12598	0	0	0	
119528											3797					48188	64	0	0	
119779											9124					130305	4002	0	1685	
120542											251					589	0	0	0	
120609											2868					21500	4559	0	0	
120953											0					0	0	0	0	
121576											1532					11240	3190	0	0	
121642											20455					451622	0	0	100682	
121651											10					0	0	0	0	
121914											946					3015	0	0	0	
122153											203					0	0	0	0	
122546											2157					2500	14	0	0	
122658											4625					0	0	0	0	
122751											148					1825	0	0	0	
122854											2485					49240	0	0	0	
123178											4574					118572	1000	0	788	
123440											851					12267	0	0	0	
123646											3971					44121	0	0	74351	
124344											2218					6000	0	0	0	
124353											19					0	0	0	0	
124773											374					7300	0	0	0	
124830											660					5583	0	0	0	
125154											2041					3541	2934	0	0	
125855											726					5387	0	0	5479	
125958											0					0	0	0	0	
126012											1030					16500	0	0	0	
126049											377					2634	0	0	0	
126254											9901					54808	10	0	57808	
126553											691					1000	304	0	5149	
126740											3000					30500	52	0	32226	
126834											737					0	0	0	0	
127055											2295					12850	0	0	0	
127224											769					247	0	0	0	
127260											44243					602900	2403	0	0	
127701											1986					38085	3496	0	0	
128258											0					0	0	0	0	
128511	19933	0	0	982	0	0	0	0	0	20915	62	0	438978	0	222609	0	0	0	0	
128904											39059					102497	390	0	470525	
128959											1641					25000	0	0	0	
129349											79					0	500	0	25536	
129358											32					0	0	0	0	
129394											13712					291217	0	0	0	
129479											1008					11033	0	0	0	
129732											1785					0	13351	0	0	
129853											337					4610	0	0	0	
129910											1090					19129	0	0	3126	
130345											1247					19618	0	0	0	
130541											12625					177489	0	0	89995	
130635											4062					65195	0	0	111	
130813											1520					17985	0	0	0	
130943	12924	0	3320	16506	0	0	3065	11751	0	51259	56056	1511	4275768	0	3989854	1395039	3693	0	0	
131034											637					0	0	0	4645	
131155											482					5402	0	0	0	
131173											6782					132436	26	0	39750	
131418											3296					49752	0	0	7135	
131436											2434					35500	0	0	0	
131650											9590					94386	1001	0	156409	
131717											491					2498	0	0	787	
131940											361					2000	0	0	0	
132107											7528					139862	6259	0	0	
132152											349					4000	0	0	0	
132219											543					3695	0	0	0	
132451											368					0	0	0	1022	
132554											3794					35000	0	0	0	
132853											1633					22000	0	0	0	
132938											156					4	0	0	0	
133243											0					0	0	0	0	
133850											5784					64533	20	0	32765	
133971											4758					60000	5071	0	0	
134156											278					3755	0	0	0	
134437											2568					30000	1081	0	23745	
134455											1278					7187	0	0	0	
134848											311					0	0	0	0	
135751											34					0	0	0	0	
135836											854					7456	0	0	0	
135854											301					5473	3	0	0	
136048											807					14100	0	0	0	
136338											1729					17413	0	0	0	
136459											200					1450	0	0	0	
136655											382					5736	0	0	384	
137205											3908					143081	38434	0	0	
137447											888					575	0	0	0	
137456											502					4610	0	0	0	
137559											28					0	0	0	0	
137643											335					3482	0	0	0	
137652											1325					12012	0	0	0	
137821											279					91	156	0	0	
137915											438298					2525000	478261	13753	465271	
138051											0					200	0	0	0	
138257											45					0	0	0	0	
138350											226					0	0	0	0	
138556											184					0	175	0	0	
138725											90					0	0	0	0	
138752											33					0	0	0	0	
139133											958					9200	859	0	949	
139432											0					0	0	0	0	
139478											16096					350418	2375	0	257	
139553											2374					29875	0	0	0	
139656											1961					20035	0	0	10570	
139740											8474					125245	0	0	30214	
139834											441					7000	393	0	0	
139843											4239					62200	8737	0	4008	
139955											763					10767	0	0	136	
140018											10492					167072	0	0	28286	
140157											443					2983	0	0	0	
140362											2276					40375	0	0	0	
140634											335					448	0	0	0	
141211											1098					14881	0	0	1806	
141341											1563					8000	0	0	699	
141350											109					0	0	0	0	
141453											30					0	0	0	0	
141556											2083					2500	0	0	14110	
141734											17258					304915	0	170200	405250	
141958											406					0	0	0	0	
142049											227					617	0	0	1703	
142571											381					0	0	0	0	
142656											270					2801	0	0	104	
142955											14240					145562	0	0	33107	
143158											0					0	0	0	0	
143653											145					0	75	0	0	
143662											19267					206531	1959	0	47588	
143859											337					3007	0	0	666	
143952											866					1500	0	0	4176	
144034											2048					18000	0	0	0	
144052											736					8455	0	0	3347	
144155											1370					24115	10	0	3179	
144436											1813					26912	0	0	0	
144856											1264					6259	0	0	0	
144913											803					0	0	0	0	
145059											637					1550	0	0	0	
145545											2213					10991	0	0	26204	
145554											1434					11824	0	0	0	
145741											320					3364	0	0	6082	
145750											347					0	0	0	0	
145844											487					1535	0	0	0	
145956											0					0	0	0	0	
146056											203					0	0	0	0	
146533											0					0	0	0	0	
146618											469					3577	0	0	0	
146654											1489					33566	0	0	0	
146663											0					0	0	0	0	
146850											729					11500	0	0	0	
147053											472					6000	0	0	400	
147174											2473					25199	0	0	0	
147633											674					8	15	0	0	
147651											0					0	0	0	0	
147679											889					14850	0	0	0	
147839											5447					52000	557	0	0	
147857											968					9450	230	0	0	
147923											416					4000	1	0	0	
148144											228					2500	0	0	0	
148238											698					12073	0	0	0	
148340											294					1000	0	0	0	
