"IDRSSD"	RCFD0010	RCFD0022	RCFD0073	RCFD0074	RCFD0083	RCFD0085	RCFD0090	RCON0010	RCON0020	RCON0070	RCON0073	RCON0074	RCON0080	RCON0082	RCON0083	RCON0085	RCON0090	
78643								1106										
78858								24730	6006	0	0	0	1464	5912	0	5912	11348	
79042								7508										
79127								2451										
79145								2448										
79257								3636										
79855								3068										
80020								1954										
80150								58909										
80431								2024										
80552								5005										
80936								3637										
81429								8768										
82033								4410										
82257								1476										
82350								5269										
82659								2293										
83151								4439										
83236								3825										
83311								89850	21220	0	0	0	36343	28211	0	28211	4076	
83357								3342										
83375								8642	4172	0	0	0	2476	473	0	473	1521	
83638	167407	5151	0	794	10000	14537	136925	167407	1065	794			4086	24537			136925	
83834								6367										
83852								3124										
83955								1431										
84046								1557										
84055								6169										
84251								3373										
84345								4271										
84541								19190	83	0	0	0	4352	12793	0	12793	1962	
84804								931										
85043								1659										
85052								582										
85258								11787										
85454								11871										
85856								696										
85931								8485										
86349								7384										
86358								4195										
86527								17861	12	0	0	0	6014	2369	0	2369	9466	
86554								5385										
87047								2548										
87159								2697										
87234								5298	0	0	0	0	2129	198	0	198	2971	
87476								10433										
87533								4949										
88240								2370										
88259								5863										
88352								3027										
88455								9018										
88530								34088										
88950								819										
89032								7023										
89135								3517										
89162								28042	0	2802	2802	0	0	25240	0	25240	0	
89452								4069										
89751								10642	6391	0	0	0	3414	735	0	735	102	
89854								3906										
89957								2313										
90047								2310										
90328								9243	0	0	0	0	4570	4418	0	4418	255	
90337								10193										
90467								19911										
90645								13606										
90739								3016										
91156								5686										
91259								2360										
91615								3229										
91651								4992										
91754								3698										
91950								3078										
91969								32176	17920	0	0	0	3058	9464	0	9464	1734	
92050								4983										
92144								1200										
92630								17376	1	0	0	0	5035	12340	0	12340	0	
92706								2273										
92854								3300										
92902								583										
93244								3289										
93413								3678										
93543								3597										
93619								19592										
93721								188689	6229	0	0	0	86557	89997	0	89997	5906	
93758								5007										
94139								18066	0	0	0	0	11413	5874	0	5874	779	
94456								2420										
94522								13293	1966	0	0	0	2786	8514	0	8514	27	
94755								2857										
94858								4998										
95051								13594										
95659								1402										
96553								2184										
97055								1812										
97279								7730										
97457								748										
97804								4744	0	0	0	0	1688	1650	0	1650	1406	
97943								4950										
98351								1894										
98454								3701										
98463								11278	414	0	0	0	1793	8035	0	8035	1036	
98548								11519										
98641								3894										
98717								10433										
99004								3538										
99059								21984										
99143								10975										
99255								1674										
99442								7245										
99536								25510	3493	0	0	0	2429	11048	0	11048	8540	
99853								9023										
99974								2195										
100236								5397										
100357								10657	4707	0	0	0	4422	1405	0	1405	123	
100553								1176										
100562								86355	4145	0	0	0	21114	33645	0	33645	27451	
100843								8241	136	0	0	0	3016	4611	0	4611	478	
101019	743260	13335	0	25554	0	4207	700164	743260	10150	25554			3185	4207			700164	
101037								34933	5868	0	0	0	9705	3908	0	3908	15452	
101233								186795	27145	0	0	0	18632	3918	0	3918	137100	
101345								3536										
101439								4399										
101671								10235	17	210	0	210	3388	225	0	225	6395	
101738								38128										
101952								1970										
102155								692										
102333								10783										
102342								8412										
102539								15019										
102557								1814										
103134								2384										
103255								14302	10599	0	0	0	2534	869	0	869	300	
103536								10174	7981	0	0	0	1760	433	0	433	0	
103554								1665										
103563								18572										
103602								2046										
104038								136349	10486	0	0	0	7462	1869	0	1869	116532	
104056								3160										
104234								2773										
104430								7211										
104542								633										
104663								5003										
105026								12638										
105044								303										
105053								10668										
105071								6623										
105222								4667										
105530								3046										
105633								3769										
106359								26886	17305	0	0	0	7204	2164	0	2164	213	
106377								27478	18	0	0	0	4928	17953	0	17953	4579	
106452								9857	3190	0	0	0	3352	2766	0	2766	549	
106519								2006										
106546								8487										
106555								4708										
106658								7249	3	0	0	0	2832	3914	0	3914	500	
107057								1646										
107226								13636										
107244								40982	1836	0	0	0	14433	23598	0	23598	1115	
107431								8331										
107459								4383										
107758								2209										
108269								1154										
108652								3183										
108746								1480										
108951								4245										
109136								17157	2538	0	0	0	3412	11207	0	11207	0	
109154								3001										
109453								2866										
109574								8541										
109659								6177										
109855								1711										
110413								5356	0	0	0	0	1849	183	183	0	3324	
110655								1833										
110936								8678										
110945								6208										
111157								1710										
111205								12570	33	0	0	0	2018	8268	0	8268	2251	
111559								1882										
111661								2832										
111942								7955										
111979								59896	4852	0	0	0	2588	51794	0	51794	662	
112163								59792	918	0	0	0	11055	47809	0	47809	10	
112332								4957										
112444								6572										
112510								6133										
112556								2517										
112837	2116626	1449101	0	789	230	427222	239284	2116626	707704	789			741397	427452			239284	
113003								17428										
113030								3174										
113441								15466	5054	0	0	0	3430	1073	0	1073	5909	
113601								4381	2516	0	0	0	1650	210	0	210	5	
113740								14857	3643	0	0	0	4623	5322	0	5322	1269	
113937								7717										
114149								1699										
114158								7010										
114251								1523										
114260								138088	26561	0	0	0	23119	1349	0	1349	87059	
114457								5356										
114756								3205										
114774								5569										
114840								14234										
114859								2110										
115100								8590										
115146								4401										
115155								1595										
115221								8337										
115575								1581										
115641								42297	14660	0	0	0	12281	7518	0	7518	7838	
116077								2566										
116358								1430										
116554								1518										
116639								7956										
116732								738										
116741								5627										
117038								2647										
117458								14295										
117672								1929										
117775								2825										
117841								3650										
118156								14153										
118174								4071										
118660								10613										
118736								5411										
119153								5676										
119274								17380										
119528								16510	0	1814	1814	0	2407	12289	0	12289	0	
119779								12792	8555	0	0	0	1846	1563	0	1563	828	
120542								5763										
120609								9621	148	0	0	0	2352	6705	0	6705	416	
120953								2836										
121576								5289										
121642								56245	70	0	0	0	23554	32495	0	32495	126	
121651								2728										
121914								7566										
122153								14901	13	0	0	0	651	14237	0	14237	0	
122546								2718	0	0	0	0	361	2102	0	2102	255	
122658								4247	1423	0	0	0	2525	287	0	287	12	
122751								3456										
122854								29134	8514	0	0	0	3707	16826	0	16826	87	
123178								26354	914	0	0	0	3528	21509	0	21509	403	
123440								3760										
123646								21065	11332	0	0	0	5967	248	54	194	3518	
124344								9771	6	0	0	0	1867	7727	0	7727	171	
124353								253										
124773								3986										
124830								9267										
125154								21649										
125855								26177	6766	0	0	0	11173	320	0	320	7918	
125958								1041										
126012								4613										
126049								2918										
126254								24435	248	0	0	0	9227	14960	0	14960	0	
126553								9159										
126740								16597	1	0	0	0	2965	13113	0	13113	518	
126834								12440	7	0	0	0	3327	9106	0	9106	0	
127055								2932										
127224								23664										
127260								45512	0	0	0	0	6486	22442	0	22442	16584	
127701								2706										
128258								4782										
128511	304945	1	0	197	14	1732	303001	304945	0	197			1	1746			303001	
128904								129431	83559	2192	2192	0	31446	11138	0	11138	1096	
128959								4785	2920	0	0	0	1782	59	0	59	24	
129349								4533										
129358								586										
129394								38249	6895	0	0	0	1906	31	0	31	29417	
129479								13476										
129732								18068	0	0	0	0	7897	10089	0	10089	82	
129853								7387										
129910								6445										
130345								9734										
130541								37799	18	0	0	0	4826	32558	0	32558	397	
130635								8671	6545	0	0	0	2094	32	0	32	0	
130813								4298										
130943	159203	18117	0	445	0	53552	87089	159203	26	445			18091	53552			87089	
131034								20941										
131155								6507										
131173								15344	199	0	0	0	3657	5971	0	5971	5517	
131418								9343	3	0	0	0	2369	6447	0	6447	524	
131436								8779										
131650								86174	61573	0	0	0	16149	5310	0	5310	3142	
131717								1969										
131940								3097										
132107								15877	4152	0	0	0	2714	6208	0	6208	2803	
132152								1073										
132219								3021										
132451								8276										
132554								10694	7	854	0	854	1437	7342	0	7342	1054	
132853								8090	4659	0	0	0	2410	627	0	627	394	
132938								11364										
133243								763										
133850								17858	8503	0	0	0	5800	1473	0	1473	2082	
133971								33807	956	0	0	0	828	32021	0	32021	2	
134156								6096										
134437								11071	6	0	0	0	4169	6814	0	6814	82	
134455								6439										
134848								8042										
135751								739										
135836								3707										
135854								1623										
136048								1105										
136338								3225										
136459								836										
136655								1546										
137205								13754	8990	209	0	209	2867	644	0	644	1044	
137447								11632										
137456								6331										
137559								3488										
137643								3412										
137652								4585										
137821								5745										
137915								1734246	9725	0	0	0	464	137297	0	137297	1586760	
138051								2707										
138257								1832										
138350								711										
138556								3811										
138725								2490										
138752								1056										
139133								6014										
139432								6016										
139478								8715	0	0	0	0	1745	6970	0	6970	0	
139553								13214	6490	0	0	0	5164	1509	1509	0	51	
139656								6930	3553	0	0	0	2156	386	0	386	835	
139740								23981	19809	0	0	0	3175	925	0	925	72	
139834								4724										
139843								17010	11148	0	0	0	4112	874	0	874	876	
139955								2571										
140018								18770	17	0	0	0	6821	10993	0	10993	939	
140157								9313										
140362								22820	8075	0	0	0	1000	11033	0	11033	2712	
140634								1177										
141211								3045										
141341								8324										
141350								566										
141453								1555										
141556								67525	5902	0	0	0	1367	44824	0	44824	15432	
141734								33125	0	0	0	0	4038	28457	0	28457	630	
141958								2921										
142049								3082										
142571								879										
142656								2323										
142955								23645	12	0	0	0	9205	2903	0	2903	11525	
143158								1297										
143653								613										
143662								148359	90174	0	0	0	37149	12881	0	12881	8155	
143859								1216										
143952								4119										
144034								8591										
144052								20395										
144155								33441	5678	0	0	0	2187	7011	0	7011	18565	
144436								9976										
144856								12155										
144913								2599										
145059								7234										
145545								4489										
145554								17418										
145741								4515										
145750								3310										
145844								17237										
145956								669										
146056								5513										
146533								3326										
146618								6010										
146654								6363	109	0	0	0	2291	3963	0	3963	0	
146663								17218	4757	0	0	0	4693	1143	0	1143	6625	
146850								2528										
147053								2082										
147174								5790	4008	0	0	0	892	890	0	890	0	
147633								5279										
147651								1347										
147679								1224										
147839								33908	21	0	0	0	8433	24852	0	24852	602	
147857								9876										
147923								6432										
148144								1165										
148238								1941										
148340								2884										
148715								2441										
148809								6954	0	0	0	0	1991	2291	0	2291	2672	
148920								1434										
149150								3060										
149235								4955	3389	0	0	0	1021	545	0	545	0	
149253								7195										
149271								10947										
150035								27335	13529	0	0	0	5797	5135	0	5135	2874	
150044								15673	3	0	0	0	2015	6967	0	6967	6688	
150071								171550	33912	0	0	0	12016	125621	0	125621	1	
150156								4483										
150334								2612										
150352								3634										
150727								8021										
150754								7193										
151331								15539	3991	0	0	0	4713	3333	0	3333	3502	
151546								2370										
151555								2100										
151751								5452	3170	0	0	0	1295	645	0	645	342	
151818								8017	14	0	0	0	4857	2	0	2	3144	
151957								9143										
152048								1261	0	0	0	0	342	918	0	918	1	
152057								10738										
152235								21791	68	0	0	0	2539	3115	0	3115	16069	
152253								3116										
152431								2423										
152440								2870										
152673								4119										
152851								994										
153054								10862	4825	0	0	0	2862	3162	0	3162	13	
153353								9851										
154154								8357	4179	0	0	0	3374	560	0	560	244	
154257								33072										
154770								5811	0	0	0	0	894	3897	0	3897	1020	
155245								5634	1519	22	0	22	2936	462	0	462	695	
155517								10571										
155759								10928										
155777								1880										
156457								1983										
156635								5847										
156877								1988	0	0	0	0	606	1061	0	1061	321	
156952								13017										
157155								1226										
157379								7942										
157650								7262										
157744								3740										
157838								9469	2806	0	0	0	4286	2195	0	2195	182	
157856								9150										
157904								7194	3121	0	0	0	3054	900	0	900	119	
158554								1481										
158741								7078										
158750								692										
158947								2276										
158974								4572										
159636								28402	189	0	0	0	9488	1824	0	1824	16901	
159645								8627										
159953								5978										
160360								6272										
160454								11530										
160557								8045										
160614	295230	1789	0	7396	0	109432	176613	295230	1706	7396			83	109432			176613	
160650								2881	2062	0	0	0	565	246	0	246	8	
160959								10009	4753	0	0	0	3792	1394	0	1394	70	
161031								2002										
161107								9657	3702	0	0	0	3029	2343	0	2343	583	
161273								6624	4148	0	0	0	1764	581	0	581	131	
161433								1962										
161602								29562	13024	0	0	0	13453	1813	0	1813	1272	
162337								13320	5	0	0	0	7919	5107	0	5107	289	
163343								1465										
163370								2436										
163549								24651	12	0	0	0	5466	18276	0	18276	897	
163857								6581										
164032								2039										
164153								4248										
164331								16513										
164377								24030										
164854								4020										
164957								1524										
164975								1055										
165039								5161										
165628								100926	48711	0	0	0	30799	8024	0	8024	13392	
165758								1508										
165806								11943	6682	0	0	0	2896	1327	0	1327	1038	
166111								10371										
166531								18256										
166652								19759	1465	0	0	0	3146	14973	0	14973	175	
166803								35542	0	1178	0	1178	6542	22739	0	22739	5083	
166849								1555										
167060								14865	213	0	0	0	6352	7879	0	7879	421	
167453								3951	0	0	0	0	446	3505	0	3505	0	
167556								2219										
167565								124118	0	105588	105588	0	0	18530	0	18530	0	
167752								2753										
167855								11436										
167864								14902										
168366								6692	87	0	0	0	2356	3292	0	3292	957	
168441								4618										
168571								2372										
168731								15703	1771	0	0	0	3808	10124	0	10124	0	
169073								23344	0	0	0	0	7468	15850	0	15850	26	
169327								6571										
169354								23062										
169653								840515	80479	0	0	0	64552	64007	0	64007	631477	
169756								59201										
169952								4061										
170051								8808	5179	0	0	0	2475	989	0	989	165	
170257								7346										
170332								4174										
170640								2670										
170716								189221	49700	2	0	2	19828	94451	948	93503	25240	
170976								1383										
171133	59580	1523	0	0	0	33206	24851	59580	2	0			1521	33206			24851	
171656								4891										
171759								6241										
171768								4893										
172158								1302										
172251								2538										
172457								9103	19	0	0	0	3749	3849	3849	0	1486	
172747								10514										
172859								4852										
173306								11768	2165	167	0	167	1264	8072	0	8072	100	
173342								10450										
173548								2571										
173557								6219	3192	0	0	0	2752	134	0	134	141	
173575								5835	2085	0	0	0	2390	445	0	445	915	
173641								4751										
173959								4816										
174321								1604										
174367								2649										
175056								4457										
175140								4451										
175458								1011										
175609								6754										
175672								2726										
176053								1144	0	0	0	0	692	450	0	450	2	
176101								9314	5986	0	0	0	2177	570	0	570	581	
176325								6456										
176437								18075										
176464								12707	6316	0	0	0	5140	1191	0	1191	60	
176642								4172										
177135								1142										
177443								2890										
177500								1690										
177546								5493										
177555								1417										
177751								16366	0	0	0	0	822	8914	0	8914	6630	
177920								9064	0	0	0	0	2594	4999	0	4999	1471	
177957								13036	7404	0	0	0	4949	580	0	580	103	
178057								937										
178150								5849										
178244								1636										
178271								1217										
178356								2051										
178851								7964										
179148								2209										
179335								5838										
179700								4661	2257	0	0	0	1008	229	0	229	1167	
179755								3377										
180041								1288										
180078								9724	1593	0	0	0	1351	5366	0	5366	1414	
180144								2250										
180416								4275										
180443								4179										
180537								3096										
180845								2787										
181347								10286	0	0	0	0	3462	2370	0	2370	4454	
181459								33567	230	0	0	0	4686	28342	0	28342	309	
181758								5396										
181851								38526	17	0	0	0	5538	19413	0	19413	13558	
181963								5486										
182157								964										
182353								846										
182401								2293										
182652								464										
182951								5187										
183042								2449										
183051								2223										
183154								2228										
183668								11689	2408	0	0	0	1261	7383	0	7383	637	
183770								6635	2161	0	0	0	2162	2006	0	2006	306	
183846								4459										
183958								2944										
184142								9648										
