RCFDJJ04,RCFDJJ05,RCFDJJ06,RCFDJJ07,RCFDJJ08,RCFDJJ09,RCFDJJ11,RCFDJJ12,RCFDJJ13,RCFDJJ14,RCFDJJ15,RCFDJJ16,RCFDJJ17,RCFDJJ18,RCFDJJ19,RCFDJJ20,RCFDJJ21,RCFDJJ23,RCFDJJ24,RCFDJJ25,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,312730,2015-03-31
,,,,,,,,,,,,,,,,,,,,313009,2015-03-31
,,,,,,,,,,,,,,,,,,,,313157,2015-03-31
,,,,,,,,,,,,,,,,,,,,313175,2015-03-31
,,,,,,,,,,,,,,,,,,,,313223,2015-03-31
,,,,,,,,,,,,,,,,,,,,313401,2015-03-31
,,,,,,,,,,,,,,,,,,,,313577,2015-03-31
,,,,,,,,,,,,,,,,,,,,313773,2015-03-31
,,,,,,,,,,,,,,,,,,,,314257,2015-03-31
,,,,,,,,,,,,,,,,,,,,314444,2015-03-31
,,,,,,,,,,,,,,,,,,,,315339,2015-03-31
,,,,,,,,,,,,,,,,,,,,315357,2015-03-31
,,,,,,,,,,,,,,,,,,,,315656,2015-03-31
,,,,,,,,,,,,,,,,,,,,316354,2015-03-31
,,,,,,,,,,,,,,,,,,,,316840,2015-03-31
,,,,,,,,,,,,,,,,,,,,316859,2015-03-31
,,,,,,,,,,,,,,,,,,,,316934,2015-03-31
,,,,,,,,,,,,,,,,,,,,317100,2015-03-31
,,,,,,,,,,,,,,,,,,,,317258,2015-03-31
,,,,,,,,,,,,,,,,,,,,317342,2015-03-31
,,,,,,,,,,,,,,,,,,,,317379,2015-03-31
,,,,,,,,,,,,,,,,,,,,317650,2015-03-31
,,,,,,,,,,,,,,,,,,,,318639,2015-03-31
,,,,,,,,,,,,,,,,,,,,318835,2015-03-31
,,,,,,,,,,,,,,,,,,,,318947,2015-03-31
,,,,,,,,,,,,,,,,,,,,318974,2015-03-31
,,,,,,,,,,,,,,,,,,,,319047,2015-03-31
,,,,,,,,,,,,,,,,,,,,319458,2015-03-31
,,,,,,,,,,,,,,,,,,,,319551,2015-03-31
,,,,,,,,,,,,,,,,,,,,320034,2015-03-31
,,,,,,,,,,,,,,,,,,,,320052,2015-03-31
,,,,,,,,,,,,,,,,,,,,320070,2015-03-31
,,,,,,,,,,,,,,,,,,,,320119,2015-03-31
,,,,,,,,,,,,,,,,,,,,320155,2015-03-31
,,,,,,,,,,,,,,,,,,,,321152,2015-03-31
,,,,,,,,,,,,,,,,,,,,321255,2015-03-31
,,,,,,,,,,,,,,,,,,,,321273,2015-03-31
,,,,,,,,,,,,,,,,,,,,321330,2015-03-31
,,,,,,,,,,,,,,,,,,,,321947,2015-03-31
,,,,,,,,,,,,,,,,,,,,322056,2015-03-31
,,,,,,,,,,,,,,,,,,,,322177,2015-03-31
,,,,,,,,,,,,,,,,,,,,322449,2015-03-31
,,,,,,,,,,,,,,,,,,,,322476,2015-03-31
,,,,,,,,,,,,,,,,,,,,322551,2015-03-31
,,,,,,,,,,,,,,,,,,,,322757,2015-03-31
,,,,,,,,,,,,,,,,,,,,322850,2015-03-31
,,,,,,,,,,,,,,,,,,,,323204,2015-03-31
,,,,,,,,,,,,,,,,,,,,323651,2015-03-31
,,,,,,,,,,,,,,,,,,,,324153,2015-03-31
,,,,,,,,,,,,,,,,,,,,324229,2015-03-31
,,,,,,,,,,,,,,,,,,,,324256,2015-03-31
,,,,,,,,,,,,,,,,,,,,324274,2015-03-31
,,,,,,,,,,,,,,,,,,,,324340,2015-03-31
,,,,,,,,,,,,,,,,,,,,324649,2015-03-31
,,,,,,,,,,,,,,,,,,,,324854,2015-03-31
,,,,,,,,,,,,,,,,,,,,324863,2015-03-31
,,,,,,,,,,,,,,,,,,,,324975,2015-03-31
,,,,,,,,,,,,,,,,,,,,325141,2015-03-31
,,,,,,,,,,,,,,,,,,,,325459,2015-03-31
,,,,,,,,,,,,,,,,,,,,325534,2015-03-31
,,,,,,,,,,,,,,,,,,,,326054,2015-03-31
,,,,,,,,,,,,,,,,,,,,326344,2015-03-31
,,,,,,,,,,,,,,,,,,,,326858,2015-03-31
,,,,,,,,,,,,,,,,,,,,326979,2015-03-31
,,,,,,,,,,,,,,,,,,,,327220,2015-03-31
,,,,,,,,,,,,,,,,,,,,327305,2015-03-31
,,,,,,,,,,,,,,,,,,,,327435,2015-03-31
,,,,,,,,,,,,,,,,,,,,327453,2015-03-31
,,,,,,,,,,,,,,,,,,,,327556,2015-03-31
,,,,,,,,,,,,,,,,,,,,327855,2015-03-31
,,,,,,,,,,,,,,,,,,,,327949,2015-03-31
,,,,,,,,,,,,,,,,,,,,328058,2015-03-31
,,,,,,,,,,,,,,,,,,,,328357,2015-03-31
,,,,,,,,,,,,,,,,,,,,328656,2015-03-31
,,,,,,,,,,,,,,,,,,,,328777,2015-03-31
,,,,,,,,,,,,,,,,,,,,329149,2015-03-31
,,,,,,,,,,,,,,,,,,,,329345,2015-03-31
,,,,,,,,,,,,,,,,,,,,329550,2015-03-31
,,,,,,,,,,,,,,,,,,,,329952,2015-03-31
,,,,,,,,,,,,,,,,,,,,330239,2015-03-31
,,,,,,,,,,,,,,,,,,,,330248,2015-03-31
,,,,,,,,,,,,,,,,,,,,330453,2015-03-31
,,,,,,,,,,,,,,,,,,,,330855,2015-03-31
,,,,,,,,,,,,,,,,,,,,330873,2015-03-31
,,,,,,,,,,,,,,,,,,,,330949,2015-03-31
,,,,,,,,,,,,,,,,,,,,331076,2015-03-31
,,,,,,,,,,,,,,,,,,,,331375,2015-03-31
,,,,,,,,,,,,,,,,,,,,331544,2015-03-31
,,,,,,,,,,,,,,,,,,,,331553,2015-03-31
,,,,,,,,,,,,,,,,,,,,331713,2015-03-31
,,,,,,,,,,,,,,,,,,,,332055,2015-03-31
,,,,,,,,,,,,,,,,,,,,332224,2015-03-31
,,,,,,,,,,,,,,,,,,,,332345,2015-03-31
,,,,,,,,,,,,,,,,,,,,332402,2015-03-31
,,,,,,,,,,,,,,,,,,,,332671,2015-03-31
,,,,,,,,,,,,,,,,,,,,332756,2015-03-31
,,,,,,,,,,,,,,,,,,,,333034,2015-03-31
,,,,,,,,,,,,,,,,,,,,333052,2015-03-31
,,,,,,,,,,,,,,,,,,,,333203,2015-03-31
,,,,,,,,,,,,,,,,,,,,333650,2015-03-31
,,,,,,,,,,,,,,,,,,,,333856,2015-03-31
,,,,,,,,,,,,,,,,,,,,333940,2015-03-31
,,,,,,,,,,,,,,,,,,,,334264,2015-03-31
,,,,,,,,,,,,,,,,,,,,334648,2015-03-31
,,,,,,,,,,,,,,,,,,,,334657,2015-03-31
,,,,,,,,,,,,,,,,,,,,335346,2015-03-31
,,,,,,,,,,,,,,,,,,,,335355,2015-03-31
,,,,,,,,,,,,,,,,,,,,335757,2015-03-31
,,,,,,,,,,,,,,,,,,,,336147,2015-03-31
,,,,,,,,,,,,,,,,,,,,336361,2015-03-31
,,,,,,,,,,,,,,,,,,,,336576,2015-03-31
,,,,,,,,,,,,,,,,,,,,336950,2015-03-31
,,,,,,,,,,,,,,,,,,,,337247,2015-03-31
,,,,,,,,,,,,,,,,,,,,337340,2015-03-31
,,,,,,,,,,,,,,,,,,,,338178,2015-03-31
,,,,,,,,,,,,,,,,,,,,338646,2015-03-31
,,,,,,,,,,,,,,,,,,,,338851,2015-03-31
,,,,,,,,,,,,,,,,,,,,338945,2015-03-31
,,,,,,,,,,,,,,,,,,,,339054,2015-03-31
,,,,,,,,,,,,,,,,,,,,339072,2015-03-31
,,,,,,,,,,,,,,,,,,,,339353,2015-03-31
,,,,,,,,,,,,,,,,,,,,339456,2015-03-31
,,,,,,,,,,,,,,,,,,,,339607,2015-03-31
,,,,,,,,,,,,,,,,,,,,339773,2015-03-31
,,,,,,,,,,,,,,,,,,,,339858,2015-03-31
,,,,,,,,,,,,,,,,,,,,339876,2015-03-31
,,,,,,,,,,,,,,,,,,,,339951,2015-03-31
,,,,,,,,,,,,,,,,,,,,340135,2015-03-31
,,,,,,,,,,,,,,,,,,,,340144,2015-03-31
,,,,,,,,,,,,,,,,,,,,340256,2015-03-31
,,,,,,,,,,,,,,,,,,,,340443,2015-03-31
,,,,,,,,,,,,,,,,,,,,340742,2015-03-31
,,,,,,,,,,,,,,,,,,,,340751,2015-03-31
,,,,,,,,,,,,,,,,,,,,341310,2015-03-31
,,,,,,,,,,,,,,,,,,,,342054,2015-03-31
,,,,,,,,,,,,,,,,,,,,342175,2015-03-31
,,,,,,,,,,,,,,,,,,,,342362,2015-03-31
,,,,,,,,,,,,,,,,,,,,342410,2015-03-31
,,,,,,,,,,,,,,,,,,,,342634,2015-03-31
,,,,,,,,,,,,,,,,,,,,343051,2015-03-31
,,,,,,,,,,,,,,,,,,,,343248,2015-03-31
,,,,,,,,,,,,,,,,,,,,343257,2015-03-31
,,,,,,,,,,,,,,,,,,,,343378,2015-03-31
,,,,,,,,,,,,,,,,,,,,343770,2015-03-31
,,,,,,,,,,,,,,,,,,,,343903,2015-03-31
,,,,,,,,,,,,,,,,,,,,343958,2015-03-31
,,,,,,,,,,,,,,,,,,,,344647,2015-03-31
,,,,,,,,,,,,,,,,,,,,344816,2015-03-31
,,,,,,,,,,,,,,,,,,,,344852,2015-03-31
,,,,,,,,,,,,,,,,,,,,345309,2015-03-31
,,,,,,,,,,,,,,,,,,,,345345,2015-03-31
,,,,,,,,,,,,,,,,,,,,345747,2015-03-31
,,,,,,,,,,,,,,,,,,,,345756,2015-03-31
,,,,,,,,,,,,,,,,,,,,345877,2015-03-31
,,,,,,,,,,,,,,,,,,,,346379,2015-03-31
,,,,,,,,,,,,,,,,,,,,346566,2015-03-31
,,,,,,,,,,,,,,,,,,,,346771,2015-03-31
,,,,,,,,,,,,,,,,,,,,347022,2015-03-31
,,,,,,,,,,,,,,,,,,,,347639,2015-03-31
,,,,,,,,,,,,,,,,,,,,347956,2015-03-31
,,,,,,,,,,,,,,,,,,,,348159,2015-03-31
,,,,,,,,,,,,,,,,,,,,348207,2015-03-31
,,,,,,,,,,,,,,,,,,,,348542,2015-03-31
,,,,,,,,,,,,,,,,,,,,348551,2015-03-31
,,,,,,,,,,,,,,,,,,,,348720,2015-03-31
,,,,,,,,,,,,,,,,,,,,348748,2015-03-31
,,,,,,,,,,,,,,,,,,,,349129,2015-03-31
,,,,,,,,,,,,,,,,,,,,349343,2015-03-31
,,,,,,,,,,,,,,,,,,,,349370,2015-03-31
,,,,,,,,,,,,,,,,,,,,350572,2015-03-31
,,,,,,,,,,,,,,,,,,,,350657,2015-03-31
,,,,,,,,,,,,,,,,,,,,350750,2015-03-31
,,,,,,,,,,,,,,,,,,,,351131,2015-03-31
,,,,,,,,,,,,,,,,,,,,351560,2015-03-31
,,,,,,,,,,,,,,,,,,,,351850,2015-03-31
,,,,,,,,,,,,,,,,,,,,351878,2015-03-31
,,,,,,,,,,,,,,,,,,,,352035,2015-03-31
,,,,,,,,,,,,,,,,,,,,352370,2015-03-31
,,,,,,,,,,,,,,,,,,,,352651,2015-03-31
,,,,,,,,,,,,,,,,,,,,352745,2015-03-31
,,,,,,,,,,,,,,,,,,,,352772,2015-03-31
,,,,,,,,,,,,,,,,,,,,352820,2015-03-31
,,,,,,,,,,,,,,,,,,,,353238,2015-03-31
,,,,,,,,,,,,,,,,,,,,353546,2015-03-31
,,,,,,,,,,,,,,,,,,,,353555,2015-03-31
,,,,,,,,,,,,,,,,,,,,353724,2015-03-31
,,,,,,,,,,,,,,,,,,,,353957,2015-03-31
,,,,,,,,,,,,,,,,,,,,354057,2015-03-31
,,,,,,,,,,,,,,,,,,,,354253,2015-03-31
,,,,,,,,,,,,,,,,,,,,354310,2015-03-31
,,,,,,,,,,,,,,,,,,,,354552,2015-03-31
,,,,,,,,,,,,,,,,,,,,354851,2015-03-31
,,,,,,,,,,,,,,,,,,,,355120,2015-03-31
,,,,,,,,,,,,,,,,,,,,355559,2015-03-31
,,,,,,,,,,,,,,,,,,,,355737,2015-03-31
,,,,,,,,,,,,,,,,,,,,355821,2015-03-31
,,,,,,,,,,,,,,,,,,,,355858,2015-03-31
,,,,,,,,,,,,,,,,,,,,356239,2015-03-31
,,,,,,,,,,,,,,,,,,,,356659,2015-03-31
,,,,,,,,,,,,,,,,,,,,356752,2015-03-31
,,,,,,,,,,,,,,,,,,,,357049,2015-03-31
,,,,,,,,,,,,,,,,,,,,357151,2015-03-31
,,,,,,,,,,,,,,,,,,,,357526,2015-03-31
,,,,,,,,,,,,,,,,,,,,357553,2015-03-31
,,,,,,,,,,,,,,,,,,,,357777,2015-03-31
,,,,,,,,,,,,,,,,,,,,357937,2015-03-31
,,,,,,,,,,,,,,,,,,,,358112,2015-03-31
,,,,,,,,,,,,,,,,,,,,358149,2015-03-31
,,,,,,,,,,,,,,,,,,,,358233,2015-03-31
,,,,,,,,,,,,,,,,,,,,358448,2015-03-31
,,,,,,,,,,,,,,,,,,,,358756,2015-03-31
,,,,,,,,,,,,,,,,,,,,359324,2015-03-31
,,,,,,,,,,,,,,,,,,,,359360,2015-03-31
,,,,,,,,,,,,,,,,,,,,359472,2015-03-31
,,,,,,,,,,,,,,,,,,,,359650,2015-03-31
,,,,,,,,,,,,,,,,,,,,359744,2015-03-31
,,,,,,,,,,,,,,,,,,,,359838,2015-03-31
,,,,,,,,,,,,,,,,,,,,360777,2015-03-31
,,,,,,,,,,,,,,,,,,,,360955,2015-03-31
,,,,,,,,,,,,,,,,,,,,361055,2015-03-31
,,,,,,,,,,,,,,,,,,,,361167,2015-03-31
,,,,,,,,,,,,,,,,,,,,361279,2015-03-31
,,,,,,,,,,,,,,,,,,,,361354,2015-03-31
,,,,,,,,,,,,,,,,,,,,361439,2015-03-31
,,,,,,,,,,,,,,,,,,,,361653,2015-03-31
,,,,,,,,,,,,,,,,,,,,362043,2015-03-31
,,,,,,,,,,,,,,,,,,,,362155,2015-03-31
,,,,,,,,,,,,,,,,,,,,362717,2015-03-31
,,,,,,,,,,,,,,,,,,,,362753,2015-03-31
,,,,,,,,,,,,,,,,,,,,362856,2015-03-31
,,,,,,,,,,,,,,,,,,,,362940,2015-03-31
,,,,,,,,,,,,,,,,,,,,363442,2015-03-31
,,,,,,,,,,,,,,,,,,,,363648,2015-03-31
,,,,,,,,,,,,,,,,,,,,363657,2015-03-31
,,,,,,,,,,,,,,,,,,,,363778,2015-03-31
,,,,,,,,,,,,,,,,,,,,364131,2015-03-31
,,,,,,,,,,,,,,,,,,,,364270,2015-03-31
,,,,,,,,,,,,,,,,,,,,364430,2015-03-31
,,,,,,,,,,,,,,,,,,,,364449,2015-03-31
,,,,,,,,,,,,,,,,,,,,364850,2015-03-31
,,,,,,,,,,,,,,,,,,,,365325,2015-03-31
,,,,,,,,,,,,,,,,,,,,365576,2015-03-31
,,,,,,,,,,,,,,,,,,,,365745,2015-03-31
,,,,,,,,,,,,,,,,,,,,365848,2015-03-31
,,,,,,,,,,,,,,,,,,,,365875,2015-03-31
,,,,,,,,,,,,,,,,,,,,365950,2015-03-31
,,,,,,,,,,,,,,,,,,,,366078,2015-03-31
,,,,,,,,,,,,,,,,,,,,366238,2015-03-31
,,,,,,,,,,,,,,,,,,,,366247,2015-03-31
,,,,,,,,,,,,,,,,,,,,366359,2015-03-31
,,,,,,,,,,,,,,,,,,,,366658,2015-03-31
,,,,,,,,,,,,,,,,,,,,366854,2015-03-31
,,,,,,,,,,,,,,,,,,,,367150,2015-03-31
,,,,,,,,,,,,,,,,,,,,367178,2015-03-31
,,,,,,,,,,,,,,,,,,,,367431,2015-03-31
,,,,,,,,,,,,,,,,,,,,367543,2015-03-31
,,,,,,,,,,,,,,,,,,,,367954,2015-03-31
,,,,,,,,,,,,,,,,,,,,368054,2015-03-31
,,,,,,,,,,,,,,,,,,,,368344,2015-03-31
,,,,,,,,,,,,,,,,,,,,368522,2015-03-31
,,,,,,,,,,,,,,,,,,,,368933,2015-03-31
,,,,,,,,,,,,,,,,,,,,368951,2015-03-31
,,,,,,,,,,,,,,,,,,,,369453,2015-03-31
,,,,,,,,,,,,,,,,,,,,369659,2015-03-31
,,,,,,,,,,,,,,,,,,,,370020,2015-03-31
,,,,,,,,,,,,,,,,,,,,370271,2015-03-31
,,,,,,,,,,,,,,,,,,,,370347,2015-03-31
,,,,,,,,,,,,,,,,,,,,370721,2015-03-31
,,,,,,,,,,,,,,,,,,,,370758,2015-03-31
,,,,,,,,,,,,,,,,,,,,370833,2015-03-31
,,,,,,,,,,,,,,,,,,,,370954,2015-03-31
,,,,,,,,,,,,,,,,,,,,371223,2015-03-31
,,,,,,,,,,,,,,,,,,,,371232,2015-03-31
,,,,,,,,,,,,,,,,,,,,371362,2015-03-31
,,,,,,,,,,,,,,,,,,,,371559,2015-03-31
,,,,,,,,,,,,,,,,,,,,371755,2015-03-31
,,,,,,,,,,,,,,,,,,,,371849,2015-03-31
,,,,,,,,,,,,,,,,,,,,371858,2015-03-31
,,,,,,,,,,,,,,,,,,,,371924,2015-03-31
,,,,,,,,,,,,,,,,,,,,371942,2015-03-31
,,,,,,,,,,,,,,,,,,,,372444,2015-03-31
,,,,,,,,,,,,,,,,,,,,372538,2015-03-31
,,,,,,,,,,,,,,,,,,,,372556,2015-03-31
,,,,,,,,,,,,,,,,,,,,372640,2015-03-31
,,,,,,,,,,,,,,,,,,,,372855,2015-03-31
,,,,,,,,,,,,,,,,,,,,373058,2015-03-31
,,,,,,,,,,,,,,,,,,,,373115,2015-03-31
,,,,,,,,,,,,,,,,,,,,373272,2015-03-31
,,,,,,,,,,,,,,,,,,,,373553,2015-03-31
,,,,,,,,,,,,,,,,,,,,373601,2015-03-31
,,,,,,,,,,,,,,,,,,,,374130,2015-03-31
,,,,,,,,,,,,,,,,,,,,374354,2015-03-31
,,,,,,,,,,,,,,,,,,,,374653,2015-03-31
,,,,,,,,,,,,,,,,,,,,374774,2015-03-31
,,,,,,,,,,,,,,,,,,,,375034,2015-03-31
,,,,,,,,,,,,,,,,,,,,375043,2015-03-31
,,,,,,,,,,,,,,,,,,,,375379,2015-03-31
,,,,,,,,,,,,,,,,,,,,375502,2015-03-31
,,,,,,,,,,,,,,,,,,,,375566,2015-03-31
,,,,,,,,,,,,,,,,,,,,375650,2015-03-31
,,,,,,,,,,,,,,,,,,,,376237,2015-03-31
,,,,,,,,,,,,,,,,,,,,376273,2015-03-31
,,,,,,,,,,,,,,,,,,,,376433,2015-03-31
,,,,,,,,,,,,,,,,,,,,376442,2015-03-31
,,,,,,,,,,,,,,,,,,,,376657,2015-03-31
,,,,,,,,,,,,,,,,,,,,376947,2015-03-31
,,,,,,,,,,,,,,,,,,,,377663,2015-03-31
,,,,,,,,,,,,,,,,,,,,377850,2015-03-31
,,,,,,,,,,,,,,,,,,,,377908,2015-03-31
,,,,,,,,,,,,,,,,,,,,378044,2015-03-31
,,,,,,,,,,,,,,,,,,,,378110,2015-03-31
,,,,,,,,,,,,,,,,,,,,378558,2015-03-31
,,,,,,,,,,,,,,,,,,,,378642,2015-03-31
,,,,,,,,,,,,,,,,,,,,378651,2015-03-31
,,,,,,,,,,,,,,,,,,,,378950,2015-03-31
,,,,,,,,,,,,,,,,,,,,379050,2015-03-31
,,,,,,,,,,,,,,,,,,,,379153,2015-03-31
,,,,,,,,,,,,,,,,,,,,379171,2015-03-31
,,,,,,,,,,,,,,,,,,,,379470,2015-03-31
,,,,,,,,,,,,,,,,,,,,379649,2015-03-31
,,,,,,,,,,,,,,,,,,,,379920,2015-03-31
,,,,,,,,,,,,,,,,,,,,380346,2015-03-31
,,,,,,,,,,,,,,,,,,,,380458,2015-03-31
,,,,,,,,,,,,,,,,,,,,380533,2015-03-31
,,,,,,,,,,,,,,,,,,,,380654,2015-03-31
,,,,,,,,,,,,,,,,,,,,380841,2015-03-31
,,,,,,,,,,,,,,,,,,,,380878,2015-03-31
,,,,,,,,,,,,,,,,,,,,380944,2015-03-31
,,,,,,,,,,,,,,,,,,,,381026,2015-03-31
,,,,,,,,,,,,,,,,,,,,381343,2015-03-31
,,,,,,,,,,,,,,,,,,,,381754,2015-03-31
,,,,,,,,,,,,,,,,,,,,381839,2015-03-31
,,,,,,,,,,,,,,,,,,,,381932,2015-03-31
,,,,,,,,,,,,,,,,,,,,381950,2015-03-31
,,,,,,,,,,,,,,,,,,,,382050,2015-03-31
,,,,,,,,,,,,,,,,,,,,382069,2015-03-31
,,,,,,,,,,,,,,,,,,,,382256,2015-03-31
,,,,,,,,,,,,,,,,,,,,382274,2015-03-31
,,,,,,,,,,,,,,,,,,,,382443,2015-03-31
,,,,,,,,,,,,,,,,,,,,382537,2015-03-31
,,,,,,,,,,,,,,,,,,,,382649,2015-03-31
,,,,,,,,,,,,,,,,,,,,382658,2015-03-31
,,,,,,,,,,,,,,,,,,,,382667,2015-03-31
,,,,,,,,,,,,,,,,,,,,382742,2015-03-31
,,,,,,,,,,,,,,,,,,,,382854,2015-03-31
,,,,,,,,,,,,,,,,,,,,384018,2015-03-31
,,,,,,,,,,,,,,,,,,,,384278,2015-03-31
,,,,,,,,,,,,,,,,,,,,384335,2015-03-31
,,,,,,,,,,,,,,,,,,,,384353,2015-03-31
,,,,,,,,,,,,,,,,,,,,384652,2015-03-31
,,,,,,,,,,,,,,,,,,,,384830,2015-03-31
,,,,,,,,,,,,,,,,,,,,385350,2015-03-31
,,,,,,,,,,,,,,,,,,,,385471,2015-03-31
,,,,,,,,,,,,,,,,,,,,385547,2015-03-31
,,,,,,,,,,,,,,,,,,,,385686,2015-03-31
,,,,,,,,,,,,,,,,,,,,386049,2015-03-31
,,,,,,,,,,,,,,,,,,,,386142,2015-03-31
,,,,,,,,,,,,,,,,,,,,386432,2015-03-31
,,,,,,,,,,,,,,,,,,,,386450,2015-03-31
,,,,,,,,,,,,,,,,,,,,386731,2015-03-31
,,,,,,,,,,,,,,,,,,,,386825,2015-03-31
,,,,,,,,,,,,,,,,,,,,386852,2015-03-31
,,,,,,,,,,,,,,,,,,,,387055,2015-03-31
,,,,,,,,,,,,,,,,,,,,387671,2015-03-31
,,,,,,,,,,,,,,,,,,,,388155,2015-03-31
,,,,,,,,,,,,,,,,,,,,388258,2015-03-31
,,,,,,,,,,,,,,,,,,,,388557,2015-03-31
,,,,,,,,,,,,,,,,,,,,388744,2015-03-31
,,,,,,,,,,,,,,,,,,,,388753,2015-03-31
,,,,,,,,,,,,,,,,,,,,388874,2015-03-31
,,,,,,,,,,,,,,,,,,,,388940,2015-03-31
,,,,,,,,,,,,,,,,,,,,389059,2015-03-31
,,,,,,,,,,,,,,,,,,,,389358,2015-03-31
,,,,,,,,,,,,,,,,,,,,389376,2015-03-31
,,,,,,,,,,,,,,,,,,,,389826,2015-03-31
,,,,,,,,,,,,,,,,,,,,390336,2015-03-31
,,,,,,,,,,,,,,,,,,,,390372,2015-03-31
,,,,,,,,,,,,,,,,,,,,390840,2015-03-31
,,,,,,,,,,,,,,,,,,,,391418,2015-03-31
,,,,,,,,,,,,,,,,,,,,391557,2015-03-31
,,,,,,,,,,,,,,,,,,,,391575,2015-03-31
,,,,,,,,,,,,,,,,,,,,391959,2015-03-31
,,,,,,,,,,,,,,,,,,,,391977,2015-03-31
,,,,,,,,,,,,,,,,,,,,392152,2015-03-31
,,,,,,,,,,,,,,,,,,,,392255,2015-03-31
,,,,,,,,,,,,,,,,,,,,392778,2015-03-31
,,,,,,,,,,,,,,,,,,,,393252,2015-03-31
,,,,,,,,,,,,,,,,,,,,393355,2015-03-31
,,,,,,,,,,,,,,,,,,,,393850,2015-03-31
,,,,,,,,,,,,,,,,,,,,393953,2015-03-31
,,,,,,,,,,,,,,,,,,,,394156,2015-03-31
,,,,,,,,,,,,,,,,,,,,394259,2015-03-31
,,,,,,,,,,,,,,,,,,,,395238,2015-03-31
,,,,,,,,,,,,,,,,,,,,395274,2015-03-31
,,,,,,,,,,,,,,,,,,,,396057,2015-03-31
,,,,,,,,,,,,,,,,,,,,396244,2015-03-31
,,,,,,,,,,,,,,,,,,,,396253,2015-03-31
,,,,,,,,,,,,,,,,,,,,396356,2015-03-31
,,,,,,,,,,,,,,,,,,,,396954,2015-03-31
,,,,,,,,,,,,,,,,,,,,397456,2015-03-31
,,,,,,,,,,,,,,,,,,,,397531,2015-03-31
,,,,,,,,,,,,,,,,,,,,397540,2015-03-31
,,,,,,,,,,,,,,,,,,,,397559,2015-03-31
,,,,,,,,,,,,,,,,,,,,397755,2015-03-31
,,,,,,,,,,,,,,,,,,,,397858,2015-03-31
,,,,,,,,,,,,,,,,,,,,398051,2015-03-31
,,,,,,,,,,,,,,,,,,,,398248,2015-03-31
,,,,,,,,,,,,,,,,,,,,398350,2015-03-31
,,,,,,,,,,,,,,,,,,,,398631,2015-03-31
,,,,,,,,,,,,,,,,,,,,398668,2015-03-31
,,,,,,,,,,,,,,,,,,,,398837,2015-03-31
,,,,,,,,,,,,,,,,,,,,399357,2015-03-31
,,,,,,,,,,,,,,,,,,,,399517,2015-03-31
,,,,,,,,,,,,,,,,,,,,399731,2015-03-31
,,,,,,,,,,,,,,,,,,,,399973,2015-03-31
,,,,,,,,,,,,,,,,,,,,400057,2015-03-31
,,,,,,,,,,,,,,,,,,,,400141,2015-03-31
,,,,,,,,,,,,,,,,,,,,400365,2015-03-31
,,,,,,,,,,,,,,,,,,,,400552,2015-03-31
,,,,,,,,,,,,,,,,,,,,400767,2015-03-31
,,,,,,,,,,,,,,,,,,,,400945,2015-03-31
,,,,,,,,,,,,,,,,,,,,401072,2015-03-31
,,,,,,,,,,,,,,,,,,,,401447,2015-03-31
,,,,,,,,,,,,,,,,,,,,401559,2015-03-31
,,,,,,,,,,,,,,,,,,,,401755,2015-03-31
,,,,,,,,,,,,,,,,,,,,401906,2015-03-31
,,,,,,,,,,,,,,,,,,,,401951,2015-03-31
,,,,,,,,,,,,,,,,,,,,402275,2015-03-31
,,,,,,,,,,,,,,,,,,,,402462,2015-03-31
,,,,,,,,,,,,,,,,,,,,402846,2015-03-31
,,,,,,,,,,,,,,,,,,,,402873,2015-03-31
,,,,,,,,,,,,,,,,,,,,403067,2015-03-31
,,,,,,,,,,,,,,,,,,,,403106,2015-03-31
,,,,,,,,,,,,,,,,,,,,403151,2015-03-31
,,,,,,,,,,,,,,,,,,,,403179,2015-03-31
,,,,,,,,,,,,,,,,,,,,403254,2015-03-31
,,,,,,,,,,,,,,,,,,,,403357,2015-03-31
,,,,,,,,,,,,,,,,,,,,403656,2015-03-31
,,,,,,,,,,,,,,,,,,,,403870,2015-03-31
,,,,,,,,,,,,,,,,,,,,403937,2015-03-31
,,,,,,,,,,,,,,,,,,,,403946,2015-03-31
,,,,,,,,,,,,,,,,,,,,404653,2015-03-31
,,,,,,,,,,,,,,,,,,,,404943,2015-03-31
,,,,,,,,,,,,,,,,,,,,406022,2015-03-31
,,,,,,,,,,,,,,,,,,,,406059,2015-03-31
,,,,,,,,,,,,,,,,,,,,406666,2015-03-31
,,,,,,,,,,,,,,,,,,,,406778,2015-03-31
,,,,,,,,,,,,,,,,,,,,406974,2015-03-31
,,,,,,,,,,,,,,,,,,,,407168,2015-03-31
,,,,,,,,,,,,,,,,,,,,407506,2015-03-31
,,,,,,,,,,,,,,,,,,,,407645,2015-03-31
,,,,,,,,,,,,,,,,,,,,407850,2015-03-31
,,,,,,,,,,,,,,,,,,,,408147,2015-03-31
,,,,,,,,,,,,,,,,,,,,408307,2015-03-31
,,,,,,,,,,,,,,,,,,,,408642,2015-03-31
,,,,,,,,,,,,,,,,,,,,408875,2015-03-31
,,,,,,,,,,,,,,,,,,,,409265,2015-03-31
,,,,,,,,,,,,,,,,,,,,410159,2015-03-31
,,,,,,,,,,,,,,,,,,,,410560,2015-03-31
,,,,,,,,,,,,,,,,,,,,410748,2015-03-31
