RCFDJJ04,RCFDJJ05,RCFDJJ06,RCFDJJ07,RCFDJJ08,RCFDJJ09,RCFDJJ11,RCFDJJ12,RCFDJJ13,RCFDJJ14,RCFDJJ15,RCFDJJ16,RCFDJJ17,RCFDJJ18,RCFDJJ19,RCFDJJ20,RCFDJJ21,RCFDJJ23,RCFDJJ24,RCFDJJ25,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,15536,2004-06-30
,,,,,,,,,,,,,,,,,,,,16337,2004-06-30
,,,,,,,,,,,,,,,,,,,,16458,2004-06-30
,,,,,,,,,,,,,,,,,,,,16551,2004-06-30
,,,,,,,,,,,,,,,,,,,,16748,2004-06-30
,,,,,,,,,,,,,,,,,,,,16944,2004-06-30
,,,,,,,,,,,,,,,,,,,,16953,2004-06-30
,,,,,,,,,,,,,,,,,,,,17110,2004-06-30
,,,,,,,,,,,,,,,,,,,,17147,2004-06-30
,,,,,,,,,,,,,,,,,,,,17259,2004-06-30
,,,,,,,,,,,,,,,,,,,,17464,2004-06-30
,,,,,,,,,,,,,,,,,,,,17549,2004-06-30
,,,,,,,,,,,,,,,,,,,,17839,2004-06-30
,,,,,,,,,,,,,,,,,,,,17950,2004-06-30
,,,,,,,,,,,,,,,,,,,,18050,2004-06-30
,,,,,,,,,,,,,,,,,,,,18135,2004-06-30
,,,,,,,,,,,,,,,,,,,,18368,2004-06-30
,,,,,,,,,,,,,,,,,,,,18377,2004-06-30
,,,,,,,,,,,,,,,,,,,,18827,2004-06-30
,,,,,,,,,,,,,,,,,,,,18836,2004-06-30
,,,,,,,,,,,,,,,,,,,,18854,2004-06-30
,,,,,,,,,,,,,,,,,,,,18957,2004-06-30
,,,,,,,,,,,,,,,,,,,,19356,2004-06-30
,,,,,,,,,,,,,,,,,,,,19730,2004-06-30
,,,,,,,,,,,,,,,,,,,,19936,2004-06-30
,,,,,,,,,,,,,,,,,,,,19972,2004-06-30
,,,,,,,,,,,,,,,,,,,,20053,2004-06-30
,,,,,,,,,,,,,,,,,,,,20147,2004-06-30
,,,,,,,,,,,,,,,,,,,,20259,2004-06-30
,,,,,,,,,,,,,,,,,,,,20370,2004-06-30
,,,,,,,,,,,,,,,,,,,,20512,2004-06-30
,,,,,,,,,,,,,,,,,,,,20633,2004-06-30
,,,,,,,,,,,,,,,,,,,,20754,2004-06-30
,,,,,,,,,,,,,,,,,,,,20839,2004-06-30
,,,,,,,,,,,,,,,,,,,,20857,2004-06-30
,,,,,,,,,,,,,,,,,,,,20866,2004-06-30
,,,,,,,,,,,,,,,,,,,,21256,2004-06-30
,,,,,,,,,,,,,,,,,,,,21359,2004-06-30
,,,,,,,,,,,,,,,,,,,,21630,2004-06-30
,,,,,,,,,,,,,,,,,,,,21658,2004-06-30
,,,,,,,,,,,,,,,,,,,,22048,2004-06-30
,,,,,,,,,,,,,,,,,,,,22235,2004-06-30
,,,,,,,,,,,,,,,,,,,,22356,2004-06-30
,,,,,,,,,,,,,,,,,,,,22459,2004-06-30
,,,,,,,,,,,,,,,,,,,,22543,2004-06-30
,,,,,,,,,,,,,,,,,,,,22552,2004-06-30
,,,,,,,,,,,,,,,,,,,,22730,2004-06-30
,,,,,,,,,,,,,,,,,,,,22936,2004-06-30
,,,,,,,,,,,,,,,,,,,,22954,2004-06-30
,,,,,,,,,,,,,,,,,,,,23036,2004-06-30
,,,,,,,,,,,,,,,,,,,,23045,2004-06-30
,,,,,,,,,,,,,,,,,,,,23241,2004-06-30
,,,,,,,,,,,,,,,,,,,,23456,2004-06-30
,,,,,,,,,,,,,,,,,,,,23504,2004-06-30
,,,,,,,,,,,,,,,,,,,,23540,2004-06-30
,,,,,,,,,,,,,,,,,,,,23643,2004-06-30
,,,,,,,,,,,,,,,,,,,,23755,2004-06-30
,,,,,,,,,,,,,,,,,,,,23812,2004-06-30
,,,,,,,,,,,,,,,,,,,,24006,2004-06-30
,,,,,,,,,,,,,,,,,,,,24266,2004-06-30
,,,,,,,,,,,,,,,,,,,,24453,2004-06-30
,,,,,,,,,,,,,,,,,,,,24659,2004-06-30
,,,,,,,,,,,,,,,,,,,,24668,2004-06-30
,,,,,,,,,,,,,,,,,,,,24855,2004-06-30
,,,,,,,,,,,,,,,,,,,,24949,2004-06-30
,,,,,,,,,,,,,,,,,,,,25357,2004-06-30
,,,,,,,,,,,,,,,,,,,,25647,2004-06-30
,,,,,,,,,,,,,,,,,,,,25852,2004-06-30
,,,,,,,,,,,,,,,,,,,,26149,2004-06-30
,,,,,,,,,,,,,,,,,,,,26233,2004-06-30
,,,,,,,,,,,,,,,,,,,,26242,2004-06-30
,,,,,,,,,,,,,,,,,,,,26457,2004-06-30
,,,,,,,,,,,,,,,,,,,,26756,2004-06-30
,,,,,,,,,,,,,,,,,,,,26765,2004-06-30
,,,,,,,,,,,,,,,,,,,,26859,2004-06-30
,,,,,,,,,,,,,,,,,,,,26916,2004-06-30
,,,,,,,,,,,,,,,,,,,,27548,2004-06-30
,,,,,,,,,,,,,,,,,,,,27614,2004-06-30
,,,,,,,,,,,,,,,,,,,,27838,2004-06-30
,,,,,,,,,,,,,,,,,,,,27847,2004-06-30
,,,,,,,,,,,,,,,,,,,,28013,2004-06-30
,,,,,,,,,,,,,,,,,,,,28152,2004-06-30
,,,,,,,,,,,,,,,,,,,,28255,2004-06-30
,,,,,,,,,,,,,,,,,,,,28349,2004-06-30
,,,,,,,,,,,,,,,,,,,,28406,2004-06-30
,,,,,,,,,,,,,,,,,,,,28572,2004-06-30
,,,,,,,,,,,,,,,,,,,,28732,2004-06-30
,,,,,,,,,,,,,,,,,,,,29104,2004-06-30
,,,,,,,,,,,,,,,,,,,,29159,2004-06-30
,,,,,,,,,,,,,,,,,,,,29252,2004-06-30
,,,,,,,,,,,,,,,,,,,,29636,2004-06-30
,,,,,,,,,,,,,,,,,,,,29850,2004-06-30
,,,,,,,,,,,,,,,,,,,,29944,2004-06-30
,,,,,,,,,,,,,,,,,,,,29953,2004-06-30
,,,,,,,,,,,,,,,,,,,,30025,2004-06-30
,,,,,,,,,,,,,,,,,,,,30052,2004-06-30
,,,,,,,,,,,,,,,,,,,,30146,2004-06-30
,,,,,,,,,,,,,,,,,,,,30155,2004-06-30
,,,,,,,,,,,,,,,,,,,,30258,2004-06-30
,,,,,,,,,,,,,,,,,,,,30418,2004-06-30
,,,,,,,,,,,,,,,,,,,,30502,2004-06-30
,,,,,,,,,,,,,,,,,,,,30650,2004-06-30
,,,,,,,,,,,,,,,,,,,,30810,2004-06-30
,,,,,,,,,,,,,,,,,,,,30856,2004-06-30
,,,,,,,,,,,,,,,,,,,,31134,2004-06-30
,,,,,,,,,,,,,,,,,,,,31152,2004-06-30
,,,,,,,,,,,,,,,,,,,,31255,2004-06-30
,,,,,,,,,,,,,,,,,,,,31657,2004-06-30
,,,,,,,,,,,,,,,,,,,,31826,2004-06-30
,,,,,,,,,,,,,,,,,,,,31835,2004-06-30
,,,,,,,,,,,,,,,,,,,,32159,2004-06-30
,,,,,,,,,,,,,,,,,,,,32234,2004-06-30
,,,,,,,,,,,,,,,,,,,,32766,2004-06-30
,,,,,,,,,,,,,,,,,,,,33147,2004-06-30
,,,,,,,,,,,,,,,,,,,,33259,2004-06-30
,,,,,,,,,,,,,,,,,,,,33268,2004-06-30
,,,,,,,,,,,,,,,,,,,,33549,2004-06-30
,,,,,,,,,,,,,,,,,,,,33727,2004-06-30
,,,,,,,,,,,,,,,,,,,,33754,2004-06-30
,,,,,,,,,,,,,,,,,,,,33772,2004-06-30
,,,,,,,,,,,,,,,,,,,,33839,2004-06-30
,,,,,,,,,,,,,,,,,,,,33857,2004-06-30
,,,,,,,,,,,,,,,,,,,,34153,2004-06-30
,,,,,,,,,,,,,,,,,,,,34359,2004-06-30
,,,,,,,,,,,,,,,,,,,,34425,2004-06-30
,,,,,,,,,,,,,,,,,,,,34434,2004-06-30
,,,,,,,,,,,,,,,,,,,,34452,2004-06-30
,,,,,,,,,,,,,,,,,,,,34537,2004-06-30
,,,,,,,,,,,,,,,,,,,,34555,2004-06-30
,,,,,,,,,,,,,,,,,,,,34742,2004-06-30
,,,,,,,,,,,,,,,,,,,,34836,2004-06-30
,,,,,,,,,,,,,,,,,,,,34863,2004-06-30
,,,,,,,,,,,,,,,,,,,,35057,2004-06-30
,,,,,,,,,,,,,,,,,,,,35244,2004-06-30
,,,,,,,,,,,,,,,,,,,,35301,2004-06-30
,,,,,,,,,,,,,,,,,,,,35570,2004-06-30
,,,,,,,,,,,,,,,,,,,,35646,2004-06-30
,,,,,,,,,,,,,,,,,,,,35842,2004-06-30
,,,,,,,,,,,,,,,,,,,,35936,2004-06-30
,,,,,,,,,,,,,,,,,,,,36054,2004-06-30
,,,,,,,,,,,,,,,,,,,,36344,2004-06-30
,,,,,,,,,,,,,,,,,,,,36456,2004-06-30
,,,,,,,,,,,,,,,,,,,,36858,2004-06-30
,,,,,,,,,,,,,,,,,,,,36933,2004-06-30
,,,,,,,,,,,,,,,,,,,,37051,2004-06-30
,,,,,,,,,,,,,,,,,,,,37341,2004-06-30
,,,,,,,,,,,,,,,,,,,,37350,2004-06-30
,,,,,,,,,,,,,,,,,,,,37378,2004-06-30
,,,,,,,,,,,,,,,,,,,,37435,2004-06-30
,,,,,,,,,,,,,,,,,,,,37640,2004-06-30
,,,,,,,,,,,,,,,,,,,,37659,2004-06-30
,,,,,,,,,,,,,,,,,,,,37743,2004-06-30
,,,,,,,,,,,,,,,,,,,,37949,2004-06-30
,,,,,,,,,,,,,,,,,,,,38478,2004-06-30
,,,,,,,,,,,,,,,,,,,,38526,2004-06-30
,,,,,,,,,,,,,,,,,,,,38535,2004-06-30
,,,,,,,,,,,,,,,,,,,,38740,2004-06-30
,,,,,,,,,,,,,,,,,,,,39327,2004-06-30
,,,,,,,,,,,,,,,,,,,,39420,2004-06-30
,,,,,,,,,,,,,,,,,,,,39475,2004-06-30
,,,,,,,,,,,,,,,,,,,,39756,2004-06-30
,,,,,,,,,,,,,,,,,,,,39934,2004-06-30
,,,,,,,,,,,,,,,,,,,,40033,2004-06-30
,,,,,,,,,,,,,,,,,,,,40305,2004-06-30
,,,,,,,,,,,,,,,,,,,,40350,2004-06-30
,,,,,,,,,,,,,,,,,,,,40707,2004-06-30
,,,,,,,,,,,,,,,,,,,,40855,2004-06-30
,,,,,,,,,,,,,,,,,,,,41245,2004-06-30
,,,,,,,,,,,,,,,,,,,,41553,2004-06-30
,,,,,,,,,,,,,,,,,,,,41629,2004-06-30
,,,,,,,,,,,,,,,,,,,,41647,2004-06-30
,,,,,,,,,,,,,,,,,,,,41759,2004-06-30
,,,,,,,,,,,,,,,,,,,,41825,2004-06-30
,,,,,,,,,,,,,,,,,,,,41937,2004-06-30
,,,,,,,,,,,,,,,,,,,,41955,2004-06-30
,,,,,,,,,,,,,,,,,,,,42037,2004-06-30
,,,,,,,,,,,,,,,,,,,,42055,2004-06-30
,,,,,,,,,,,,,,,,,,,,42354,2004-06-30
,,,,,,,,,,,,,,,,,,,,42420,2004-06-30
,,,,,,,,,,,,,,,,,,,,42448,2004-06-30
,,,,,,,,,,,,,,,,,,,,42457,2004-06-30
,,,,,,,,,,,,,,,,,,,,42541,2004-06-30
,,,,,,,,,,,,,,,,,,,,43052,2004-06-30
,,,,,,,,,,,,,,,,,,,,43155,2004-06-30
,,,,,,,,,,,,,,,,,,,,43173,2004-06-30
,,,,,,,,,,,,,,,,,,,,43324,2004-06-30
,,,,,,,,,,,,,,,,,,,,43351,2004-06-30
,,,,,,,,,,,,,,,,,,,,43454,2004-06-30
,,,,,,,,,,,,,,,,,,,,43511,2004-06-30
,,,,,,,,,,,,,,,,,,,,43641,2004-06-30
,,,,,,,,,,,,,,,,,,,,43744,2004-06-30
,,,,,,,,,,,,,,,,,,,,43856,2004-06-30
,,,,,,,,,,,,,,,,,,,,43959,2004-06-30
,,,,,,,,,,,,,,,,,,,,44040,2004-06-30
,,,,,,,,,,,,,,,,,,,,44134,2004-06-30
,,,,,,,,,,,,,,,,,,,,44433,2004-06-30
,,,,,,,,,,,,,,,,,,,,44451,2004-06-30
,,,,,,,,,,,,,,,,,,,,44602,2004-06-30
,,,,,,,,,,,,,,,,,,,,44741,2004-06-30
,,,,,,,,,,,,,,,,,,,,44750,2004-06-30
,,,,,,,,,,,,,,,,,,,,44929,2004-06-30
,,,,,,,,,,,,,,,,,,,,45038,2004-06-30
,,,,,,,,,,,,,,,,,,,,45047,2004-06-30
,,,,,,,,,,,,,,,,,,,,45056,2004-06-30
,,,,,,,,,,,,,,,,,,,,45270,2004-06-30
,,,,,,,,,,,,,,,,,,,,45430,2004-06-30
,,,,,,,,,,,,,,,,,,,,45458,2004-06-30
,,,,,,,,,,,,,,,,,,,,45551,2004-06-30
,,,,,,,,,,,,,,,,,,,,45560,2004-06-30
,,,,,,,,,,,,,,,,,,,,45627,2004-06-30
,,,,,,,,,,,,,,,,,,,,45775,2004-06-30
,,,,,,,,,,,,,,,,,,,,46053,2004-06-30
,,,,,,,,,,,,,,,,,,,,46941,2004-06-30
,,,,,,,,,,,,,,,,,,,,47153,2004-06-30
,,,,,,,,,,,,,,,,,,,,47247,2004-06-30
,,,,,,,,,,,,,,,,,,,,47256,2004-06-30
,,,,,,,,,,,,,,,,,,,,47452,2004-06-30
,,,,,,,,,,,,,,,,,,,,47500,2004-06-30
,,,,,,,,,,,,,,,,,,,,48057,2004-06-30
,,,,,,,,,,,,,,,,,,,,48150,2004-06-30
,,,,,,,,,,,,,,,,,,,,48374,2004-06-30
,,,,,,,,,,,,,,,,,,,,48440,2004-06-30
,,,,,,,,,,,,,,,,,,,,48552,2004-06-30
,,,,,,,,,,,,,,,,,,,,48673,2004-06-30
,,,,,,,,,,,,,,,,,,,,48730,2004-06-30
,,,,,,,,,,,,,,,,,,,,49054,2004-06-30
,,,,,,,,,,,,,,,,,,,,49148,2004-06-30
,,,,,,,,,,,,,,,,,,,,49241,2004-06-30
,,,,,,,,,,,,,,,,,,,,49344,2004-06-30
,,,,,,,,,,,,,,,,,,,,49540,2004-06-30
,,,,,,,,,,,,,,,,,,,,49643,2004-06-30
,,,,,,,,,,,,,,,,,,,,49652,2004-06-30
,,,,,,,,,,,,,,,,,,,,49821,2004-06-30
,,,,,,,,,,,,,,,,,,,,49858,2004-06-30
,,,,,,,,,,,,,,,,,,,,49951,2004-06-30
,,,,,,,,,,,,,,,,,,,,50144,2004-06-30
,,,,,,,,,,,,,,,,,,,,50461,2004-06-30
,,,,,,,,,,,,,,,,,,,,50546,2004-06-30
,,,,,,,,,,,,,,,,,,,,50854,2004-06-30
,,,,,,,,,,,,,,,,,,,,50957,2004-06-30
,,,,,,,,,,,,,,,,,,,,51253,2004-06-30
,,,,,,,,,,,,,,,,,,,,51347,2004-06-30
,,,,,,,,,,,,,,,,,,,,51356,2004-06-30
,,,,,,,,,,,,,,,,,,,,51459,2004-06-30
,,,,,,,,,,,,,,,,,,,,51730,2004-06-30
,,,,,,,,,,,,,,,,,,,,51842,2004-06-30
,,,,,,,,,,,,,,,,,,,,51972,2004-06-30
,,,,,,,,,,,,,,,,,,,,52410,2004-06-30
,,,,,,,,,,,,,,,,,,,,52456,2004-06-30
,,,,,,,,,,,,,,,,,,,,52719,2004-06-30
,,,,,,,,,,,,,,,,,,,,52951,2004-06-30
,,,,,,,,,,,,,,,,,,,,53015,2004-06-30
,,,,,,,,,,,,,,,,,,,,53033,2004-06-30
,,,,,,,,,,,,,,,,,,,,53051,2004-06-30
,,,,,,,,,,,,,,,,,,,,53239,2004-06-30
,,,,,,,,,,,,,,,,,,,,53453,2004-06-30
,,,,,,,,,,,,,,,,,,,,53752,2004-06-30
,,,,,,,,,,,,,,,,,,,,54049,2004-06-30
,,,,,,,,,,,,,,,,,,,,54058,2004-06-30
,,,,,,,,,,,,,,,,,,,,54357,2004-06-30
,,,,,,,,,,,,,,,,,,,,54375,2004-06-30
,,,,,,,,,,,,,,,,,,,,54441,2004-06-30
,,,,,,,,,,,,,,,,,,,,54656,2004-06-30
,,,,,,,,,,,,,,,,,,,,55176,2004-06-30
,,,,,,,,,,,,,,,,,,,,55251,2004-06-30
,,,,,,,,,,,,,,,,,,,,55336,2004-06-30
,,,,,,,,,,,,,,,,,,,,55635,2004-06-30
,,,,,,,,,,,,,,,,,,,,55653,2004-06-30
,,,,,,,,,,,,,,,,,,,,56230,2004-06-30
,,,,,,,,,,,,,,,,,,,,56258,2004-06-30
,,,,,,,,,,,,,,,,,,,,56351,2004-06-30
,,,,,,,,,,,,,,,,,,,,56427,2004-06-30
,,,,,,,,,,,,,,,,,,,,56548,2004-06-30
,,,,,,,,,,,,,,,,,,,,56557,2004-06-30
,,,,,,,,,,,,,,,,,,,,56717,2004-06-30
,,,,,,,,,,,,,,,,,,,,56726,2004-06-30
,,,,,,,,,,,,,,,,,,,,57040,2004-06-30
,,,,,,,,,,,,,,,,,,,,57134,2004-06-30
,,,,,,,,,,,,,,,,,,,,57228,2004-06-30
,,,,,,,,,,,,,,,,,,,,57255,2004-06-30
,,,,,,,,,,,,,,,,,,,,57451,2004-06-30
,,,,,,,,,,,,,,,,,,,,57572,2004-06-30
,,,,,,,,,,,,,,,,,,,,57956,2004-06-30
,,,,,,,,,,,,,,,,,,,,58074,2004-06-30
,,,,,,,,,,,,,,,,,,,,58207,2004-06-30
,,,,,,,,,,,,,,,,,,,,58225,2004-06-30
,,,,,,,,,,,,,,,,,,,,58243,2004-06-30
,,,,,,,,,,,,,,,,,,,,58355,2004-06-30
,,,,,,,,,,,,,,,,,,,,58551,2004-06-30
,,,,,,,,,,,,,,,,,,,,58636,2004-06-30
,,,,,,,,,,,,,,,,,,,,58757,2004-06-30
,,,,,,,,,,,,,,,,,,,,58971,2004-06-30
,,,,,,,,,,,,,,,,,,,,59259,2004-06-30
,,,,,,,,,,,,,,,,,,,,59316,2004-06-30
,,,,,,,,,,,,,,,,,,,,59352,2004-06-30
,,,,,,,,,,,,,,,,,,,,59679,2004-06-30
,,,,,,,,,,,,,,,,,,,,59754,2004-06-30
,,,,,,,,,,,,,,,,,,,,60143,2004-06-30
,,,,,,,,,,,,,,,,,,,,60219,2004-06-30
,,,,,,,,,,,,,,,,,,,,60330,2004-06-30
,,,,,,,,,,,,,,,,,,,,60433,2004-06-30
,,,,,,,,,,,,,,,,,,,,60545,2004-06-30
,,,,,,,,,,,,,,,,,,,,60554,2004-06-30
,,,,,,,,,,,,,,,,,,,,60648,2004-06-30
,,,,,,,,,,,,,,,,,,,,61122,2004-06-30
,,,,,,,,,,,,,,,,,,,,61355,2004-06-30
,,,,,,,,,,,,,,,,,,,,61476,2004-06-30
,,,,,,,,,,,,,,,,,,,,61533,2004-06-30
,,,,,,,,,,,,,,,,,,,,61757,2004-06-30
,,,,,,,,,,,,,,,,,,,,61832,2004-06-30
,,,,,,,,,,,,,,,,,,,,61953,2004-06-30
,,,,,,,,,,,,,,,,,,,,62044,2004-06-30
,,,,,,,,,,,,,,,,,,,,62101,2004-06-30
,,,,,,,,,,,,,,,,,,,,62147,2004-06-30
,,,,,,,,,,,,,,,,,,,,62651,2004-06-30
,,,,,,,,,,,,,,,,,,,,63050,2004-06-30
,,,,,,,,,,,,,,,,,,,,63069,2004-06-30
,,,,,,,,,,,,,,,,,,,,63078,2004-06-30
,,,,,,,,,,,,,,,,,,,,63201,2004-06-30
,,,,,,,,,,,,,,,,,,,,63359,2004-06-30
,,,,,,,,,,,,,,,,,,,,63573,2004-06-30
,,,,,,,,,,,,,,,,,,,,63733,2004-06-30
,,,,,,,,,,,,,,,,,,,,63742,2004-06-30
,,,,,,,,,,,,,,,,,,,,63751,2004-06-30
,,,,,,,,,,,,,,,,,,,,64150,2004-06-30
,,,,,,,,,,,,,,,,,,,,64253,2004-06-30
,,,,,,,,,,,,,,,,,,,,64543,2004-06-30
,,,,,,,,,,,,,,,,,,,,64552,2004-06-30
,,,,,,,,,,,,,,,,,,,,64619,2004-06-30
,,,,,,,,,,,,,,,,,,,,64646,2004-06-30
,,,,,,,,,,,,,,,,,,,,64730,2004-06-30
,,,,,,,,,,,,,,,,,,,,64758,2004-06-30
,,,,,,,,,,,,,,,,,,,,65205,2004-06-30
,,,,,,,,,,,,,,,,,,,,65241,2004-06-30
,,,,,,,,,,,,,,,,,,,,65513,2004-06-30
,,,,,,,,,,,,,,,,,,,,65559,2004-06-30
,,,,,,,,,,,,,,,,,,,,65746,2004-06-30
,,,,,,,,,,,,,,,,,,,,65858,2004-06-30
,,,,,,,,,,,,,,,,,,,,66015,2004-06-30
,,,,,,,,,,,,,,,,,,,,66154,2004-06-30
,,,,,,,,,,,,,,,,,,,,66172,2004-06-30
,,,,,,,,,,,,,,,,,,,,66275,2004-06-30
,,,,,,,,,,,,,,,,,,,,66837,2004-06-30
,,,,,,,,,,,,,,,,,,,,66846,2004-06-30
,,,,,,,,,,,,,,,,,,,,66903,2004-06-30
,,,,,,,,,,,,,,,,,,,,67142,2004-06-30
,,,,,,,,,,,,,,,,,,,,67151,2004-06-30
,,,,,,,,,,,,,,,,,,,,67209,2004-06-30
,,,,,,,,,,,,,,,,,,,,67254,2004-06-30
,,,,,,,,,,,,,,,,,,,,67311,2004-06-30
,,,,,,,,,,,,,,,,,,,,67414,2004-06-30
,,,,,,,,,,,,,,,,,,,,67777,2004-06-30
,,,,,,,,,,,,,,,,,,,,68345,2004-06-30
,,,,,,,,,,,,,,,,,,,,68448,2004-06-30
,,,,,,,,,,,,,,,,,,,,68756,2004-06-30
